region,RRm_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09278_Straubing-Bogen,0.5939650535583496,RRm,year,precipitation,mm day-1,7
09279_Dingolfing-Landau,0.508263111114502,RRm,year,precipitation,mm day-1,7
09361_09371_Region_um_Amberg,0.4879322052001953,RRm,year,precipitation,mm day-1,7
09361_Amberg,0.46219587326049805,RRm,year,precipitation,mm day-1,7
09362_09375_Region_um_Regensburg,0.4956519603729248,RRm,year,precipitation,mm day-1,7
09362_Regensburg,0.5592837333679199,RRm,year,precipitation,mm day-1,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.5630171298980713,RRm,year,precipitation,mm day-1,7
09363_Weiden i.d. OPf.,0.6125245094299316,RRm,year,precipitation,mm day-1,7
09371_Amberg-Sulzbach,0.48900651931762695,RRm,year,precipitation,mm day-1,7
09372_Cham,0.5602307319641113,RRm,year,precipitation,mm day-1,7
09373_Neumarkt i.d. OPf.,0.5595769882202148,RRm,year,precipitation,mm day-1,7
09374_Neustadt a.d. Waldnaab,0.5604979991912842,RRm,year,precipitation,mm day-1,7
09375_Regensburg,0.4916510581970215,RRm,year,precipitation,mm day-1,7
09376_Schwandorf,0.5611844062805176,RRm,year,precipitation,mm day-1,7
09377_Tirschenreuth,0.5541174411773682,RRm,year,precipitation,mm day-1,7
09461_09471_Region_um_Bamberg,0.6153461933135986,RRm,year,precipitation,mm day-1,7
09461_Bamberg,0.6549205780029297,RRm,year,precipitation,mm day-1,7
09462_09472_Region_um_Bayreuth,0.6260437965393066,RRm,year,precipitation,mm day-1,7
09462_Bayreuth,0.6756603717803955,RRm,year,precipitation,mm day-1,7
09463_09473_Region_um_Coburg,0.6681580543518066,RRm,year,precipitation,mm day-1,7
09463_Coburg,0.657728910446167,RRm,year,precipitation,mm day-1,7
09464_09475_Region_um_Hof,0.6054544448852539,RRm,year,precipitation,mm day-1,7
09464_Hof,0.5384964942932129,RRm,year,precipitation,mm day-1,7
09471_Bamberg,0.6133933067321777,RRm,year,precipitation,mm day-1,7
09472_Bayreuth,0.623297929763794,RRm,year,precipitation,mm day-1,7
09473_Coburg,0.6689276695251465,RRm,year,precipitation,mm day-1,7
09474_Forchheim,0.706636905670166,RRm,year,precipitation,mm day-1,7
09475_Hof,0.6097462177276611,RRm,year,precipitation,mm day-1,7
09476_Kronach,0.7342298030853271,RRm,year,precipitation,mm day-1,7
09477_Kulmbach,0.6924355030059814,RRm,year,precipitation,mm day-1,7
09478_Lichtenfels,0.6155366897583008,RRm,year,precipitation,mm day-1,7
09479_Wunsiedel i. Fichtelgebirge,0.5510544776916504,RRm,year,precipitation,mm day-1,7
09561_09571_Region_um_Ansbach,0.4792780876159668,RRm,year,precipitation,mm day-1,7
09561_Ansbach,0.4445664882659912,RRm,year,precipitation,mm day-1,7
09562_09572_09564_09563_Region_um_Erlangen,0.6104967594146729,RRm,year,precipitation,mm day-1,7
09562_Erlangen,0.6283092498779297,RRm,year,precipitation,mm day-1,7
09563_09573_09562_09564_Region_um_Fürth,0.5522675514221191,RRm,year,precipitation,mm day-1,7
09563_Fürth,0.5674254894256592,RRm,year,precipitation,mm day-1,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.5895640850067139,RRm,year,precipitation,mm day-1,7
09564_Nürnberg,0.6855483055114746,RRm,year,precipitation,mm day-1,7
09565_09576_09564_Region_um_Schwabach,0.5624990463256836,RRm,year,precipitation,mm day-1,7
09565_Schwabach,0.6097140312194824,RRm,year,precipitation,mm day-1,7
09571_Ansbach,0.48115992546081543,RRm,year,precipitation,mm day-1,7
09572_Erlangen-Höchstadt,0.5895121097564697,RRm,year,precipitation,mm day-1,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.5379047393798828,RRm,year,precipitation,mm day-1,7
09573_Fürth,0.45113563537597656,RRm,year,precipitation,mm day-1,7
09574_Nürnberger Land,0.6783020496368408,RRm,year,precipitation,mm day-1,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.5124499797821045,RRm,year,precipitation,mm day-1,7
09576_Roth,0.5356936454772949,RRm,year,precipitation,mm day-1,7
09577_Weißenburg-Gunzenhausen,0.47411656379699707,RRm,year,precipitation,mm day-1,7
09661_09671_09676_Region_um_Aschaffenburg,0.7158384323120117,RRm,year,precipitation,mm day-1,7
09661_Aschaffenburg,0.8116705417633057,RRm,year,precipitation,mm day-1,7
09662_09678_Region_um_Schweinfurt,0.5961942672729492,RRm,year,precipitation,mm day-1,7
09662_Schweinfurt,0.5954666137695312,RRm,year,precipitation,mm day-1,7
09663_09679_Region_um_Würzburg,0.5302858352661133,RRm,year,precipitation,mm day-1,7
09663_Würzburg,0.5039167404174805,RRm,year,precipitation,mm day-1,7
09671_Aschaffenburg,0.7952754497528076,RRm,year,precipitation,mm day-1,7
09672_Bad Kissingen,0.6244914531707764,RRm,year,precipitation,mm day-1,7
09673_Rhön-Grabfeld,0.5445857048034668,RRm,year,precipitation,mm day-1,7
09674_Haßberge,0.5539333820343018,RRm,year,precipitation,mm day-1,7
09675_Kitzingen,0.623572826385498,RRm,year,precipitation,mm day-1,7
09676_Miltenberg,0.631110429763794,RRm,year,precipitation,mm day-1,7
09677_Main-Spessart,0.590111494064331,RRm,year,precipitation,mm day-1,7
09678_Schweinfurt,0.5962264537811279,RRm,year,precipitation,mm day-1,7
09679_Würzburg,0.5329699516296387,RRm,year,precipitation,mm day-1,7
09761_09772_09771_Region_um_Augsburg,0.5947349071502686,RRm,year,precipitation,mm day-1,7
09761_Augsburg,0.617877721786499,RRm,year,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,0.7710161209106445,RRm,year,precipitation,mm day-1,7
09762_Kaufbeuren,0.6983017921447754,RRm,year,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),1.335291862487793,RRm,year,precipitation,mm day-1,7
09763_Kempten (Allgäu),0.9901680946350098,RRm,year,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,0.8524661064147949,RRm,year,precipitation,mm day-1,7
09764_Memmingen,0.7321763038635254,RRm,year,precipitation,mm day-1,7
09771_Aichach-Friedberg,0.5926687717437744,RRm,year,precipitation,mm day-1,7
09772_Augsburg,0.5929985046386719,RRm,year,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,0.5327517986297607,RRm,year,precipitation,mm day-1,7
09774_Günzburg,0.5789463520050049,RRm,year,precipitation,mm day-1,7
09775_Neu-Ulm,0.5632162094116211,RRm,year,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.1825180053710938,RRm,year,precipitation,mm day-1,7
09776_Lindau (Bodensee),1.7793726921081543,RRm,year,precipitation,mm day-1,7
09777_Ostallgäu,0.7732644081115723,RRm,year,precipitation,mm day-1,7
09778_Unterallgäu,0.6917355060577393,RRm,year,precipitation,mm day-1,7
09779_Donau-Ries,0.507277250289917,RRm,year,precipitation,mm day-1,7
09780_Oberallgäu,1.3504343032836914,RRm,year,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,0.5753262042999268,RRm,year,precipitation,mm day-1,7
10042_Merzig-Wadern,0.5518679618835449,RRm,year,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.5235037803649902,RRm,year,precipitation,mm day-1,7
10043_Neunkirchen,0.5603792667388916,RRm,year,precipitation,mm day-1,7
10044_Saarlouis,0.5294475555419922,RRm,year,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,0.5551979541778564,RRm,year,precipitation,mm day-1,7
10046_St. Wendel,0.5688273906707764,RRm,year,precipitation,mm day-1,7
11000_Berlin,0.4400656223297119,RRm,year,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.3860863447189331,RRm,year,precipitation,mm day-1,7
12051_Brandenburg an der Havel,0.4049043655395508,RRm,year,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,0.41582202911376953,RRm,year,precipitation,mm day-1,7
12052_Cottbus,0.42746424674987793,RRm,year,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.38157057762145996,RRm,year,precipitation,mm day-1,7
12053_Frankfurt (Oder),0.37475907802581787,RRm,year,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.39526939392089844,RRm,year,precipitation,mm day-1,7
12054_Potsdam,0.4064345359802246,RRm,year,precipitation,mm day-1,7
12060_Barnim,0.3589179515838623,RRm,year,precipitation,mm day-1,7
12061_Dahme-Spreewald,0.38195109367370605,RRm,year,precipitation,mm day-1,7
12062_Elbe-Elster,0.37644028663635254,RRm,year,precipitation,mm day-1,7
12063_Havelland,0.3898932933807373,RRm,year,precipitation,mm day-1,7
12064_Märkisch-Oderland,0.38426077365875244,RRm,year,precipitation,mm day-1,7
12065_Oberhavel,0.38144493103027344,RRm,year,precipitation,mm day-1,7
12066_Oberspreewald-Lausitz,0.3678700923919678,RRm,year,precipitation,mm day-1,7
12067_Oder-Spree,0.37946438789367676,RRm,year,precipitation,mm day-1,7
12068_Ostprignitz-Ruppin,0.37704014778137207,RRm,year,precipitation,mm day-1,7
12069_Potsdam-Mittelmark,0.3817918300628662,RRm,year,precipitation,mm day-1,7
12070_Prignitz,0.38274455070495605,RRm,year,precipitation,mm day-1,7
12071_Spree-Neiße,0.41463351249694824,RRm,year,precipitation,mm day-1,7
12072_Teltow-Fläming,0.3781101703643799,RRm,year,precipitation,mm day-1,7
12073_Uckermark,0.36804676055908203,RRm,year,precipitation,mm day-1,7
13003_13072_Region_um_Rostock,0.43721652030944824,RRm,year,precipitation,mm day-1,7
13003_Rostock,0.5810451507568359,RRm,year,precipitation,mm day-1,7
13004_13076_13074_Region_um_Schwerin,0.370455265045166,RRm,year,precipitation,mm day-1,7
13004_Schwerin,0.3810880184173584,RRm,year,precipitation,mm day-1,7
13071_Mecklenburgische Seenplatte,0.3868274688720703,RRm,year,precipitation,mm day-1,7
13072_Rostock,0.42976880073547363,RRm,year,precipitation,mm day-1,7
13073_Vorpommern-Rügen,0.48842453956604004,RRm,year,precipitation,mm day-1,7
13074_Nordwestmecklenburg,0.3906724452972412,RRm,year,precipitation,mm day-1,7
13075_Vorpommern-Greifswald,0.3699381351470947,RRm,year,precipitation,mm day-1,7
13076_Ludwigslust-Parchim,0.3634369373321533,RRm,year,precipitation,mm day-1,7
14511_14524_14521_14522_Region_um_Chemnitz,0.44988512992858887,RRm,year,precipitation,mm day-1,7
14511_Chemnitz,0.4815373420715332,RRm,year,precipitation,mm day-1,7
14521_Erzgebirgskreis,0.5005943775177002,RRm,year,precipitation,mm day-1,7
14522_Mittelsachsen,0.4316415786743164,RRm,year,precipitation,mm day-1,7
14523_Vogtlandkreis,0.4982316493988037,RRm,year,precipitation,mm day-1,7
14524_Zwickau,0.520021915435791,RRm,year,precipitation,mm day-1,7
14612_14627_14625_14628_Region_um_Dresden,0.40010738372802734,RRm,year,precipitation,mm day-1,7
14612_Dresden,0.5054214000701904,RRm,year,precipitation,mm day-1,7
14625_Bautzen,0.3870110511779785,RRm,year,precipitation,mm day-1,7
14626_Görlitz,0.40576934814453125,RRm,year,precipitation,mm day-1,7
14627_Meißen,0.38849949836730957,RRm,year,precipitation,mm day-1,7
14628_Sächsische Schweiz-Osterzgebirge,0.48271942138671875,RRm,year,precipitation,mm day-1,7
14713_14729_14730_Region_um_Leipzig,0.40972185134887695,RRm,year,precipitation,mm day-1,7
14713_Leipzig,0.4662191867828369,RRm,year,precipitation,mm day-1,7
14729_Leipzig,0.44417357444763184,RRm,year,precipitation,mm day-1,7
14730_Nordsachsen,0.3737485408782959,RRm,year,precipitation,mm day-1,7
15001_15091_15082_Region_um_Dessau-Rolau,0.43691039085388184,RRm,year,precipitation,mm day-1,7
15001_Dessau-Roßlau,0.47538185119628906,RRm,year,precipitation,mm day-1,7
15002_15088_Region_um_Halle_(Saale),0.42136693000793457,RRm,year,precipitation,mm day-1,7
15002_Halle (Saale),0.4661533832550049,RRm,year,precipitation,mm day-1,7
15003_15083_15089_15086_Region_um_Magdeburg,0.40050196647644043,RRm,year,precipitation,mm day-1,7
15003_Magdeburg,0.4360949993133545,RRm,year,precipitation,mm day-1,7
15081_Altmarkkreis Salzwedel,0.34176039695739746,RRm,year,precipitation,mm day-1,7
15082_Anhalt-Bitterfeld,0.44864916801452637,RRm,year,precipitation,mm day-1,7
15083_Börde,0.3712024688720703,RRm,year,precipitation,mm day-1,7
15084_Burgenlandkreis,0.38014721870422363,RRm,year,precipitation,mm day-1,7
15085_Harz,0.42121148109436035,RRm,year,precipitation,mm day-1,7
15086_Jerichower Land,0.39960646629333496,RRm,year,precipitation,mm day-1,7
15087_Mansfeld-Südharz,0.356461763381958,RRm,year,precipitation,mm day-1,7
15088_Saalekreis,0.4169745445251465,RRm,year,precipitation,mm day-1,7
15089_Salzlandkreis,0.45298314094543457,RRm,year,precipitation,mm day-1,7
15090_Stendal,0.35083770751953125,RRm,year,precipitation,mm day-1,7
15091_Wittenberg,0.4232473373413086,RRm,year,precipitation,mm day-1,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.4380209445953369,RRm,year,precipitation,mm day-1,7
16051_Erfurt,0.43979430198669434,RRm,year,precipitation,mm day-1,7
16052_16076_15084_16074_Region_um_Gera,0.3932926654815674,RRm,year,precipitation,mm day-1,7
16052_Gera,0.3895599842071533,RRm,year,precipitation,mm day-1,7
16053_16074_16071_16055_Region_um_Jena,0.4007759094238281,RRm,year,precipitation,mm day-1,7
16053_Jena,0.4069528579711914,RRm,year,precipitation,mm day-1,7
16054_16066_16069_16070_Region_um_Suhl,0.5816781520843506,RRm,year,precipitation,mm day-1,7
16054_Suhl,0.6437735557556152,RRm,year,precipitation,mm day-1,7
16055_16071_Region_um_Weimar,0.3879373073577881,RRm,year,precipitation,mm day-1,7
16055_Weimar,0.3913569450378418,RRm,year,precipitation,mm day-1,7
16056_16063_06636_Region_um_Eisenach,0.4275968074798584,RRm,year,precipitation,mm day-1,7
16056_Eisenach,0.44850897789001465,RRm,year,precipitation,mm day-1,7
16061_Eichsfeld,0.4055156707763672,RRm,year,precipitation,mm day-1,7
16062_Nordhausen,0.3930935859680176,RRm,year,precipitation,mm day-1,7
16063_Wartburgkreis,0.45843029022216797,RRm,year,precipitation,mm day-1,7
16064_Unstrut-Hainich-Kreis,0.35802173614501953,RRm,year,precipitation,mm day-1,7
16065_Kyffhäuserkreis,0.341625452041626,RRm,year,precipitation,mm day-1,7
16066_Schmalkalden-Meiningen,0.5423619747161865,RRm,year,precipitation,mm day-1,7
16067_Gotha,0.4328324794769287,RRm,year,precipitation,mm day-1,7
16068_Sömmerda,0.4276156425476074,RRm,year,precipitation,mm day-1,7
16069_Hildburghausen,0.6746859550476074,RRm,year,precipitation,mm day-1,7
16070_Ilm-Kreis,0.5228531360626221,RRm,year,precipitation,mm day-1,7
16071_Weimarer Land,0.3878931999206543,RRm,year,precipitation,mm day-1,7
16072_Sonneberg,0.7200939655303955,RRm,year,precipitation,mm day-1,7
16073_Saalfeld-Rudolstadt,0.5079224109649658,RRm,year,precipitation,mm day-1,7
16074_Saale-Holzland-Kreis,0.4142167568206787,RRm,year,precipitation,mm day-1,7
16075_Saale-Orla-Kreis,0.49640655517578125,RRm,year,precipitation,mm day-1,7
16076_Greiz,0.40894222259521484,RRm,year,precipitation,mm day-1,7
16077_Altenburger Land,0.4492638111114502,RRm,year,precipitation,mm day-1,7
