region,HSf3_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09262_09275_Region_um_Passau,2.576385974884033,HSf3,year,hot_spell_frequency,,7
09262_Passau,2.755045175552368,HSf3,year,hot_spell_frequency,,7
09263_09278_Region_um_Straubing,2.5349924564361572,HSf3,year,hot_spell_frequency,,7
09263_Straubing,2.901933193206787,HSf3,year,hot_spell_frequency,,7
09271_Deggendorf,2.484135150909424,HSf3,year,hot_spell_frequency,,7
09272_Freyung-Grafenau,1.3973321914672852,HSf3,year,hot_spell_frequency,,7
09273_Kelheim,2.7199654579162598,HSf3,year,hot_spell_frequency,,7
09274_Landshut,2.6667160987854004,HSf3,year,hot_spell_frequency,,7
09275_Passau,2.5738027095794678,HSf3,year,hot_spell_frequency,,7
09276_Regen,1.3799834251403809,HSf3,year,hot_spell_frequency,,7
09277_Rottal-Inn,2.692816972732544,HSf3,year,hot_spell_frequency,,7
09278_Straubing-Bogen,2.5162460803985596,HSf3,year,hot_spell_frequency,,7
09279_Dingolfing-Landau,2.7881150245666504,HSf3,year,hot_spell_frequency,,7
09361_09371_Region_um_Amberg,2.0720534324645996,HSf3,year,hot_spell_frequency,,7
09361_Amberg,2.135228395462036,HSf3,year,hot_spell_frequency,,7
09362_09375_Region_um_Regensburg,2.6567251682281494,HSf3,year,hot_spell_frequency,,7
09362_Regensburg,2.7845489978790283,HSf3,year,hot_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.907659649848938,HSf3,year,hot_spell_frequency,,7
09363_Weiden i.d. OPf.,2.0218148231506348,HSf3,year,hot_spell_frequency,,7
09371_Amberg-Sulzbach,2.0694165229797363,HSf3,year,hot_spell_frequency,,7
09372_Cham,1.9451338052749634,HSf3,year,hot_spell_frequency,,7
09373_Neumarkt i.d. OPf.,2.08727765083313,HSf3,year,hot_spell_frequency,,7
09374_Neustadt a.d. Waldnaab,1.9018497467041016,HSf3,year,hot_spell_frequency,,7
09375_Regensburg,2.6515634059906006,HSf3,year,hot_spell_frequency,,7
09376_Schwandorf,2.2109572887420654,HSf3,year,hot_spell_frequency,,7
09377_Tirschenreuth,1.5368373394012451,HSf3,year,hot_spell_frequency,,7
09461_09471_Region_um_Bamberg,2.31186842918396,HSf3,year,hot_spell_frequency,,7
09461_Bamberg,2.585911273956299,HSf3,year,hot_spell_frequency,,7
09462_09472_Region_um_Bayreuth,1.9149466753005981,HSf3,year,hot_spell_frequency,,7
09462_Bayreuth,2.1866772174835205,HSf3,year,hot_spell_frequency,,7
09463_09473_Region_um_Coburg,2.150313377380371,HSf3,year,hot_spell_frequency,,7
09463_Coburg,2.200000047683716,HSf3,year,hot_spell_frequency,,7
09464_09475_Region_um_Hof,1.3131628036499023,HSf3,year,hot_spell_frequency,,7
09464_Hof,1.3833686113357544,HSf3,year,hot_spell_frequency,,7
09471_Bamberg,2.2983455657958984,HSf3,year,hot_spell_frequency,,7
09472_Bayreuth,1.9090665578842163,HSf3,year,hot_spell_frequency,,7
09473_Coburg,2.1509013175964355,HSf3,year,hot_spell_frequency,,7
09474_Forchheim,2.12943434715271,HSf3,year,hot_spell_frequency,,7
09475_Hof,1.308661937713623,HSf3,year,hot_spell_frequency,,7
09476_Kronach,1.5789508819580078,HSf3,year,hot_spell_frequency,,7
09477_Kulmbach,1.921347975730896,HSf3,year,hot_spell_frequency,,7
09478_Lichtenfels,2.184011459350586,HSf3,year,hot_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,1.3666757345199585,HSf3,year,hot_spell_frequency,,7
09561_09571_Region_um_Ansbach,2.1547353267669678,HSf3,year,hot_spell_frequency,,7
09561_Ansbach,2.1939280033111572,HSf3,year,hot_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,2.595222234725952,HSf3,year,hot_spell_frequency,,7
09562_Erlangen,2.6919074058532715,HSf3,year,hot_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,2.5494441986083984,HSf3,year,hot_spell_frequency,,7
09563_Fürth,2.63448166847229,HSf3,year,hot_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,2.3543951511383057,HSf3,year,hot_spell_frequency,,7
09564_Nürnberg,2.6213316917419434,HSf3,year,hot_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,2.370016098022461,HSf3,year,hot_spell_frequency,,7
09565_Schwabach,2.551175355911255,HSf3,year,hot_spell_frequency,,7
09571_Ansbach,2.1526103019714355,HSf3,year,hot_spell_frequency,,7
09572_Erlangen-Höchstadt,2.575078010559082,HSf3,year,hot_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,2.2388648986816406,HSf3,year,hot_spell_frequency,,7
09573_Fürth,2.4630846977233887,HSf3,year,hot_spell_frequency,,7
09574_Nürnberger Land,2.0803637504577637,HSf3,year,hot_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,2.2950439453125,HSf3,year,hot_spell_frequency,,7
09576_Roth,2.311211347579956,HSf3,year,hot_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,2.154254674911499,HSf3,year,hot_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,2.160029411315918,HSf3,year,hot_spell_frequency,,7
09661_Aschaffenburg,2.724208116531372,HSf3,year,hot_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,2.429394483566284,HSf3,year,hot_spell_frequency,,7
09662_Schweinfurt,2.413501501083374,HSf3,year,hot_spell_frequency,,7
09663_09679_Region_um_Würzburg,2.5743350982666016,HSf3,year,hot_spell_frequency,,7
09663_Würzburg,2.6130740642547607,HSf3,year,hot_spell_frequency,,7
09671_Aschaffenburg,2.1456785202026367,HSf3,year,hot_spell_frequency,,7
09672_Bad Kissingen,1.99393630027771,HSf3,year,hot_spell_frequency,,7
09673_Rhön-Grabfeld,1.8432129621505737,HSf3,year,hot_spell_frequency,,7
09674_Haßberge,2.2374212741851807,HSf3,year,hot_spell_frequency,,7
09675_Kitzingen,2.524261713027954,HSf3,year,hot_spell_frequency,,7
09676_Miltenberg,2.190295696258545,HSf3,year,hot_spell_frequency,,7
09677_Main-Spessart,2.13582444190979,HSf3,year,hot_spell_frequency,,7
09678_Schweinfurt,2.4300789833068848,HSf3,year,hot_spell_frequency,,7
09679_Würzburg,2.5703914165496826,HSf3,year,hot_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,2.4892172813415527,HSf3,year,hot_spell_frequency,,7
09761_Augsburg,2.552220106124878,HSf3,year,hot_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,0.9140578508377075,HSf3,year,hot_spell_frequency,,7
09762_Kaufbeuren,1.4060053825378418,HSf3,year,hot_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),0.6676589250564575,HSf3,year,hot_spell_frequency,,7
09763_Kempten (Allgäu),0.9994378685951233,HSf3,year,hot_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,1.7330424785614014,HSf3,year,hot_spell_frequency,,7
09764_Memmingen,1.8809566497802734,HSf3,year,hot_spell_frequency,,7
09771_Aichach-Friedberg,2.591644763946533,HSf3,year,hot_spell_frequency,,7
09772_Augsburg,2.4067740440368652,HSf3,year,hot_spell_frequency,,7
09773_Dillingen a.d. Donau,2.455648422241211,HSf3,year,hot_spell_frequency,,7
09774_Günzburg,2.296581268310547,HSf3,year,hot_spell_frequency,,7
09775_Neu-Ulm,2.2554521560668945,HSf3,year,hot_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.2642943859100342,HSf3,year,hot_spell_frequency,,7
09776_Lindau (Bodensee),1.4352893829345703,HSf3,year,hot_spell_frequency,,7
09777_Ostallgäu,0.9116005897521973,HSf3,year,hot_spell_frequency,,7
09778_Unterallgäu,1.7724785804748535,HSf3,year,hot_spell_frequency,,7
09779_Donau-Ries,2.3153042793273926,HSf3,year,hot_spell_frequency,,7
09780_Oberallgäu,0.6562575101852417,HSf3,year,hot_spell_frequency,,7
10041_Regionalverband Saarbrücken,2.3649771213531494,HSf3,year,hot_spell_frequency,,7
10042_Merzig-Wadern,2.0394654273986816,HSf3,year,hot_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.234575033187866,HSf3,year,hot_spell_frequency,,7
10043_Neunkirchen,2.191335916519165,HSf3,year,hot_spell_frequency,,7
10044_Saarlouis,2.5161991119384766,HSf3,year,hot_spell_frequency,,7
10045_Saarpfalz-Kreis,2.280579090118408,HSf3,year,hot_spell_frequency,,7
10046_St. Wendel,1.7431347370147705,HSf3,year,hot_spell_frequency,,7
11000_Berlin,2.296485424041748,HSf3,year,hot_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,2.2469234466552734,HSf3,year,hot_spell_frequency,,7
12051_Brandenburg an der Havel,2.2707862854003906,HSf3,year,hot_spell_frequency,,7
12052_12071_Region_um_Cottbus,2.5497589111328125,HSf3,year,hot_spell_frequency,,7
12052_Cottbus,2.624950647354126,HSf3,year,hot_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),2.2402195930480957,HSf3,year,hot_spell_frequency,,7
12053_Frankfurt (Oder),2.3249425888061523,HSf3,year,hot_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,2.2539076805114746,HSf3,year,hot_spell_frequency,,7
12054_Potsdam,2.222905158996582,HSf3,year,hot_spell_frequency,,7
12060_Barnim,1.9332671165466309,HSf3,year,hot_spell_frequency,,7
12061_Dahme-Spreewald,2.4074747562408447,HSf3,year,hot_spell_frequency,,7
12062_Elbe-Elster,2.6522200107574463,HSf3,year,hot_spell_frequency,,7
12063_Havelland,2.1075656414031982,HSf3,year,hot_spell_frequency,,7
12064_Märkisch-Oderland,2.145069122314453,HSf3,year,hot_spell_frequency,,7
12065_Oberhavel,1.8712034225463867,HSf3,year,hot_spell_frequency,,7
12066_Oberspreewald-Lausitz,2.575843095779419,HSf3,year,hot_spell_frequency,,7
12067_Oder-Spree,2.3301308155059814,HSf3,year,hot_spell_frequency,,7
12068_Ostprignitz-Ruppin,1.7803068161010742,HSf3,year,hot_spell_frequency,,7
12069_Potsdam-Mittelmark,2.3395068645477295,HSf3,year,hot_spell_frequency,,7
12070_Prignitz,1.7450847625732422,HSf3,year,hot_spell_frequency,,7
12071_Spree-Neiße,2.5420830249786377,HSf3,year,hot_spell_frequency,,7
12072_Teltow-Fläming,2.3064990043640137,HSf3,year,hot_spell_frequency,,7
12073_Uckermark,1.7460979223251343,HSf3,year,hot_spell_frequency,,7
13003_13072_Region_um_Rostock,1.2537263631820679,HSf3,year,hot_spell_frequency,,7
13003_Rostock,1.095368504524231,HSf3,year,hot_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,1.333598256111145,HSf3,year,hot_spell_frequency,,7
13004_Schwerin,1.301161766052246,HSf3,year,hot_spell_frequency,,7
13071_Mecklenburgische Seenplatte,1.3859210014343262,HSf3,year,hot_spell_frequency,,7
13072_Rostock,1.2692086696624756,HSf3,year,hot_spell_frequency,,7
13073_Vorpommern-Rügen,0.8286393284797668,HSf3,year,hot_spell_frequency,,7
13074_Nordwestmecklenburg,1.2015693187713623,HSf3,year,hot_spell_frequency,,7
13075_Vorpommern-Greifswald,1.2093541622161865,HSf3,year,hot_spell_frequency,,7
13076_Ludwigslust-Parchim,1.4532816410064697,HSf3,year,hot_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,1.5707274675369263,HSf3,year,hot_spell_frequency,,7
14511_Chemnitz,1.7856884002685547,HSf3,year,hot_spell_frequency,,7
14521_Erzgebirgskreis,1.0513026714324951,HSf3,year,hot_spell_frequency,,7
14522_Mittelsachsen,1.8526201248168945,HSf3,year,hot_spell_frequency,,7
14523_Vogtlandkreis,1.4621318578720093,HSf3,year,hot_spell_frequency,,7
14524_Zwickau,1.9043097496032715,HSf3,year,hot_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,2.2343387603759766,HSf3,year,hot_spell_frequency,,7
14612_Dresden,2.418200731277466,HSf3,year,hot_spell_frequency,,7
14625_Bautzen,2.3026435375213623,HSf3,year,hot_spell_frequency,,7
14626_Görlitz,2.3099632263183594,HSf3,year,hot_spell_frequency,,7
14627_Meißen,2.5611472129821777,HSf3,year,hot_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,1.8659212589263916,HSf3,year,hot_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,2.5974345207214355,HSf3,year,hot_spell_frequency,,7
14713_Leipzig,2.588282823562622,HSf3,year,hot_spell_frequency,,7
14729_Leipzig,2.517381429672241,HSf3,year,hot_spell_frequency,,7
14730_Nordsachsen,2.663283348083496,HSf3,year,hot_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,2.4082541465759277,HSf3,year,hot_spell_frequency,,7
15001_Dessau-Roßlau,2.3743643760681152,HSf3,year,hot_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),2.6572983264923096,HSf3,year,hot_spell_frequency,,7
15002_Halle (Saale),2.7385730743408203,HSf3,year,hot_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,2.1335086822509766,HSf3,year,hot_spell_frequency,,7
15003_Magdeburg,2.251330852508545,HSf3,year,hot_spell_frequency,,7
15081_Altmarkkreis Salzwedel,1.8539862632751465,HSf3,year,hot_spell_frequency,,7
15082_Anhalt-Bitterfeld,2.4468705654144287,HSf3,year,hot_spell_frequency,,7
15083_Börde,1.9283275604248047,HSf3,year,hot_spell_frequency,,7
15084_Burgenlandkreis,2.4948220252990723,HSf3,year,hot_spell_frequency,,7
15085_Harz,1.4190269708633423,HSf3,year,hot_spell_frequency,,7
15086_Jerichower Land,2.2855491638183594,HSf3,year,hot_spell_frequency,,7
15087_Mansfeld-Südharz,1.9216375350952148,HSf3,year,hot_spell_frequency,,7
15088_Saalekreis,2.649327278137207,HSf3,year,hot_spell_frequency,,7
15089_Salzlandkreis,2.287580966949463,HSf3,year,hot_spell_frequency,,7
15090_Stendal,2.041642189025879,HSf3,year,hot_spell_frequency,,7
15091_Wittenberg,2.3847694396972656,HSf3,year,hot_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,1.9462945461273193,HSf3,year,hot_spell_frequency,,7
16051_Erfurt,2.2752463817596436,HSf3,year,hot_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,2.288320302963257,HSf3,year,hot_spell_frequency,,7
16052_Gera,2.1976993083953857,HSf3,year,hot_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,2.2870609760284424,HSf3,year,hot_spell_frequency,,7
16053_Jena,2.376054286956787,HSf3,year,hot_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,1.5560243129730225,HSf3,year,hot_spell_frequency,,7
16054_Suhl,1.1784312725067139,HSf3,year,hot_spell_frequency,,7
16055_16071_Region_um_Weimar,2.2497215270996094,HSf3,year,hot_spell_frequency,,7
16055_Weimar,2.181274652481079,HSf3,year,hot_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,1.671437382698059,HSf3,year,hot_spell_frequency,,7
16056_Eisenach,1.7338203191757202,HSf3,year,hot_spell_frequency,,7
16061_Eichsfeld,1.5767123699188232,HSf3,year,hot_spell_frequency,,7
16062_Nordhausen,1.5755852460861206,HSf3,year,hot_spell_frequency,,7
16063_Wartburgkreis,1.7398147583007812,HSf3,year,hot_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,1.811133861541748,HSf3,year,hot_spell_frequency,,7
16065_Kyffhäuserkreis,2.1621880531311035,HSf3,year,hot_spell_frequency,,7
16066_Schmalkalden-Meiningen,1.623995304107666,HSf3,year,hot_spell_frequency,,7
16067_Gotha,1.7095770835876465,HSf3,year,hot_spell_frequency,,7
16068_Sömmerda,2.387270212173462,HSf3,year,hot_spell_frequency,,7
16069_Hildburghausen,1.7329139709472656,HSf3,year,hot_spell_frequency,,7
16070_Ilm-Kreis,1.3308242559432983,HSf3,year,hot_spell_frequency,,7
16071_Weimarer Land,2.2575647830963135,HSf3,year,hot_spell_frequency,,7
16072_Sonneberg,1.4357640743255615,HSf3,year,hot_spell_frequency,,7
16073_Saalfeld-Rudolstadt,1.6160423755645752,HSf3,year,hot_spell_frequency,,7
16074_Saale-Holzland-Kreis,2.3146073818206787,HSf3,year,hot_spell_frequency,,7
16075_Saale-Orla-Kreis,1.5838631391525269,HSf3,year,hot_spell_frequency,,7
16076_Greiz,1.9392921924591064,HSf3,year,hot_spell_frequency,,7
16077_Altenburger Land,2.3218302726745605,HSf3,year,hot_spell_frequency,,7
