region,HSf3_year_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09180_Garmisch-Partenkirchen,-0.026676490902900696,HSf3,year,hot_spell_frequency,,7
09181_Landsberg am Lech,-0.010989904403686523,HSf3,year,hot_spell_frequency,,7
09182_Miesbach,-0.01663687825202942,HSf3,year,hot_spell_frequency,,7
09183_Mühldorf a. Inn,0.00664491206407547,HSf3,year,hot_spell_frequency,,7
09184_München,-0.00191522017121315,HSf3,year,hot_spell_frequency,,7
09185_Neuburg-Schrobenhausen,-0.07472798228263855,HSf3,year,hot_spell_frequency,,7
09186_Pfaffenhofen a.d. Ilm,-0.08006957173347473,HSf3,year,hot_spell_frequency,,7
09187_Rosenheim,0.0026765158399939537,HSf3,year,hot_spell_frequency,,7
09188_Starnberg,0.0,HSf3,year,hot_spell_frequency,,7
09189_Traunstein,0.0007318174466490746,HSf3,year,hot_spell_frequency,,7
09190_Weilheim-Schongau,-0.03610868752002716,HSf3,year,hot_spell_frequency,,7
09261_09274_Region_um_Landshut,-0.025404497981071472,HSf3,year,hot_spell_frequency,,7
09261_Landshut,-0.09054684638977051,HSf3,year,hot_spell_frequency,,7
09262_09275_Region_um_Passau,0.008245788514614105,HSf3,year,hot_spell_frequency,,7
09262_Passau,-0.005150608718395233,HSf3,year,hot_spell_frequency,,7
09263_09278_Region_um_Straubing,0.004459850024431944,HSf3,year,hot_spell_frequency,,7
09263_Straubing,0.0004943798994645476,HSf3,year,hot_spell_frequency,,7
09271_Deggendorf,0.01713498868048191,HSf3,year,hot_spell_frequency,,7
09272_Freyung-Grafenau,0.0,HSf3,year,hot_spell_frequency,,7
09273_Kelheim,-0.04289624094963074,HSf3,year,hot_spell_frequency,,7
09274_Landshut,-0.02497999742627144,HSf3,year,hot_spell_frequency,,7
09275_Passau,0.008866798132658005,HSf3,year,hot_spell_frequency,,7
09276_Regen,-0.00020182138541713357,HSf3,year,hot_spell_frequency,,7
09277_Rottal-Inn,0.0070739611983299255,HSf3,year,hot_spell_frequency,,7
09278_Straubing-Bogen,0.004694209899753332,HSf3,year,hot_spell_frequency,,7
09279_Dingolfing-Landau,-0.011440545320510864,HSf3,year,hot_spell_frequency,,7
09361_09371_Region_um_Amberg,-0.0359540618956089,HSf3,year,hot_spell_frequency,,7
09361_Amberg,-0.03333333507180214,HSf3,year,hot_spell_frequency,,7
09362_09375_Region_um_Regensburg,-0.015898682177066803,HSf3,year,hot_spell_frequency,,7
09362_Regensburg,-0.11523529887199402,HSf3,year,hot_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.01381068304181099,HSf3,year,hot_spell_frequency,,7
09363_Weiden i.d. OPf.,0.0,HSf3,year,hot_spell_frequency,,7
09371_Amberg-Sulzbach,-0.036063432693481445,HSf3,year,hot_spell_frequency,,7
09372_Cham,-0.01116476021707058,HSf3,year,hot_spell_frequency,,7
09373_Neumarkt i.d. OPf.,-0.023440159857273102,HSf3,year,hot_spell_frequency,,7
09374_Neustadt a.d. Waldnaab,-0.014805324375629425,HSf3,year,hot_spell_frequency,,7
09375_Regensburg,-0.016770727932453156,HSf3,year,hot_spell_frequency,,7
09376_Schwandorf,-0.023558512330055237,HSf3,year,hot_spell_frequency,,7
09377_Tirschenreuth,-0.016702376306056976,HSf3,year,hot_spell_frequency,,7
09461_09471_Region_um_Bamberg,0.0,HSf3,year,hot_spell_frequency,,7
09461_Bamberg,-0.01545676589012146,HSf3,year,hot_spell_frequency,,7
09462_09472_Region_um_Bayreuth,-0.02958926558494568,HSf3,year,hot_spell_frequency,,7
09462_Bayreuth,-0.022498659789562225,HSf3,year,hot_spell_frequency,,7
09463_09473_Region_um_Coburg,0.0,HSf3,year,hot_spell_frequency,,7
09463_Coburg,0.0,HSf3,year,hot_spell_frequency,,7
09464_09475_Region_um_Hof,-0.005972519516944885,HSf3,year,hot_spell_frequency,,7
09464_Hof,0.0,HSf3,year,hot_spell_frequency,,7
09471_Bamberg,0.0,HSf3,year,hot_spell_frequency,,7
09472_Bayreuth,-0.029981564730405807,HSf3,year,hot_spell_frequency,,7
09473_Coburg,0.0,HSf3,year,hot_spell_frequency,,7
09474_Forchheim,-0.0067930445075035095,HSf3,year,hot_spell_frequency,,7
09475_Hof,-0.006355404853820801,HSf3,year,hot_spell_frequency,,7
09476_Kronach,-0.0027031898498535156,HSf3,year,hot_spell_frequency,,7
09477_Kulmbach,-0.01198609173297882,HSf3,year,hot_spell_frequency,,7
09478_Lichtenfels,0.0,HSf3,year,hot_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,-0.012792378664016724,HSf3,year,hot_spell_frequency,,7
09561_09571_Region_um_Ansbach,-0.054477185010910034,HSf3,year,hot_spell_frequency,,7
09561_Ansbach,-0.05403617024421692,HSf3,year,hot_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,-0.05261319875717163,HSf3,year,hot_spell_frequency,,7
09562_Erlangen,-0.09765040874481201,HSf3,year,hot_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,-0.026927202939987183,HSf3,year,hot_spell_frequency,,7
09563_Fürth,-0.017827123403549194,HSf3,year,hot_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.03134503960609436,HSf3,year,hot_spell_frequency,,7
09564_Nürnberg,-0.07485222816467285,HSf3,year,hot_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,-0.05101567506790161,HSf3,year,hot_spell_frequency,,7
09565_Schwabach,-0.033617742359638214,HSf3,year,hot_spell_frequency,,7
09571_Ansbach,-0.054501086473464966,HSf3,year,hot_spell_frequency,,7
09572_Erlangen-Höchstadt,-0.044426023960113525,HSf3,year,hot_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-0.03327864408493042,HSf3,year,hot_spell_frequency,,7
09573_Fürth,-0.04585742950439453,HSf3,year,hot_spell_frequency,,7
09574_Nürnberger Land,-0.028827235102653503,HSf3,year,hot_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,-0.003327697515487671,HSf3,year,hot_spell_frequency,,7
09576_Roth,-0.04727214574813843,HSf3,year,hot_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,-0.04124635457992554,HSf3,year,hot_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,-0.0667349100112915,HSf3,year,hot_spell_frequency,,7
09661_Aschaffenburg,-0.1235436201095581,HSf3,year,hot_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,-0.006511658430099487,HSf3,year,hot_spell_frequency,,7
09662_Schweinfurt,-0.015640318393707275,HSf3,year,hot_spell_frequency,,7
09663_09679_Region_um_Würzburg,-0.05318248271942139,HSf3,year,hot_spell_frequency,,7
09663_Würzburg,-0.040020644664764404,HSf3,year,hot_spell_frequency,,7
09671_Aschaffenburg,-0.06026428937911987,HSf3,year,hot_spell_frequency,,7
09672_Bad Kissingen,0.0,HSf3,year,hot_spell_frequency,,7
09673_Rhön-Grabfeld,0.0,HSf3,year,hot_spell_frequency,,7
09674_Haßberge,-0.006597310304641724,HSf3,year,hot_spell_frequency,,7
09675_Kitzingen,-0.07058444619178772,HSf3,year,hot_spell_frequency,,7
09676_Miltenberg,-0.06761357188224792,HSf3,year,hot_spell_frequency,,7
09677_Main-Spessart,-0.036816567182540894,HSf3,year,hot_spell_frequency,,7
09678_Schweinfurt,-0.006118565797805786,HSf3,year,hot_spell_frequency,,7
09679_Würzburg,-0.05452251434326172,HSf3,year,hot_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,-0.03228479623794556,HSf3,year,hot_spell_frequency,,7
09761_Augsburg,-0.011570995673537254,HSf3,year,hot_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,-0.04513092339038849,HSf3,year,hot_spell_frequency,,7
09762_Kaufbeuren,-0.06666667759418488,HSf3,year,hot_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),-0.03735167533159256,HSf3,year,hot_spell_frequency,,7
09763_Kempten (Allgäu),-0.04639282822608948,HSf3,year,hot_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,-0.06414766609668732,HSf3,year,hot_spell_frequency,,7
09764_Memmingen,-0.10712659358978271,HSf3,year,hot_spell_frequency,,7
09771_Aichach-Friedberg,-0.06791776418685913,HSf3,year,hot_spell_frequency,,7
09772_Augsburg,-0.013102118857204914,HSf3,year,hot_spell_frequency,,7
09773_Dillingen a.d. Donau,-0.09482836723327637,HSf3,year,hot_spell_frequency,,7
09774_Günzburg,-0.00885877013206482,HSf3,year,hot_spell_frequency,,7
09775_Neu-Ulm,0.0,HSf3,year,hot_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.0284116268157959,HSf3,year,hot_spell_frequency,,7
09776_Lindau (Bodensee),-0.007483482360839844,HSf3,year,hot_spell_frequency,,7
09777_Ostallgäu,-0.04446479678153992,HSf3,year,hot_spell_frequency,,7
09778_Unterallgäu,-0.06466786563396454,HSf3,year,hot_spell_frequency,,7
09779_Donau-Ries,-0.12215566635131836,HSf3,year,hot_spell_frequency,,7
09780_Oberallgäu,-0.03695499524474144,HSf3,year,hot_spell_frequency,,7
10041_Regionalverband Saarbrücken,-0.1242411732673645,HSf3,year,hot_spell_frequency,,7
10042_Merzig-Wadern,-0.10223521292209625,HSf3,year,hot_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.05047902464866638,HSf3,year,hot_spell_frequency,,7
10043_Neunkirchen,-0.10251986980438232,HSf3,year,hot_spell_frequency,,7
10044_Saarlouis,-0.12161126732826233,HSf3,year,hot_spell_frequency,,7
10045_Saarpfalz-Kreis,-0.0793270468711853,HSf3,year,hot_spell_frequency,,7
10046_St. Wendel,0.005898505449295044,HSf3,year,hot_spell_frequency,,7
11000_Berlin,-0.32029056549072266,HSf3,year,hot_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.28539377450942993,HSf3,year,hot_spell_frequency,,7
12051_Brandenburg an der Havel,-0.3121265769004822,HSf3,year,hot_spell_frequency,,7
12052_12071_Region_um_Cottbus,-0.6463738679885864,HSf3,year,hot_spell_frequency,,7
12052_Cottbus,-0.6418881416320801,HSf3,year,hot_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.4622083902359009,HSf3,year,hot_spell_frequency,,7
12053_Frankfurt (Oder),-0.5288930535316467,HSf3,year,hot_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.2934125065803528,HSf3,year,hot_spell_frequency,,7
12054_Potsdam,-0.359954297542572,HSf3,year,hot_spell_frequency,,7
12060_Barnim,-0.31441861391067505,HSf3,year,hot_spell_frequency,,7
12061_Dahme-Spreewald,-0.46742284297943115,HSf3,year,hot_spell_frequency,,7
12062_Elbe-Elster,-0.42226603627204895,HSf3,year,hot_spell_frequency,,7
12063_Havelland,-0.24432557821273804,HSf3,year,hot_spell_frequency,,7
12064_Märkisch-Oderland,-0.42735910415649414,HSf3,year,hot_spell_frequency,,7
12065_Oberhavel,-0.23495793342590332,HSf3,year,hot_spell_frequency,,7
12066_Oberspreewald-Lausitz,-0.538680911064148,HSf3,year,hot_spell_frequency,,7
12067_Oder-Spree,-0.490930438041687,HSf3,year,hot_spell_frequency,,7
12068_Ostprignitz-Ruppin,-0.23751753568649292,HSf3,year,hot_spell_frequency,,7
12069_Potsdam-Mittelmark,-0.3104260563850403,HSf3,year,hot_spell_frequency,,7
12070_Prignitz,-0.15622703731060028,HSf3,year,hot_spell_frequency,,7
12071_Spree-Neiße,-0.6468315720558167,HSf3,year,hot_spell_frequency,,7
12072_Teltow-Fläming,-0.38286763429641724,HSf3,year,hot_spell_frequency,,7
12073_Uckermark,-0.2813951075077057,HSf3,year,hot_spell_frequency,,7
13003_13072_Region_um_Rostock,-0.03233760595321655,HSf3,year,hot_spell_frequency,,7
13003_Rostock,-0.05217869207262993,HSf3,year,hot_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,-0.043910637497901917,HSf3,year,hot_spell_frequency,,7
13004_Schwerin,-0.09282705187797546,HSf3,year,hot_spell_frequency,,7
13071_Mecklenburgische Seenplatte,-0.1757516860961914,HSf3,year,hot_spell_frequency,,7
13072_Rostock,-0.035227999091148376,HSf3,year,hot_spell_frequency,,7
13073_Vorpommern-Rügen,-0.0184425488114357,HSf3,year,hot_spell_frequency,,7
13074_Nordwestmecklenburg,-0.05687937140464783,HSf3,year,hot_spell_frequency,,7
13075_Vorpommern-Greifswald,-0.13607442378997803,HSf3,year,hot_spell_frequency,,7
13076_Ludwigslust-Parchim,-0.08429145812988281,HSf3,year,hot_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.06351502239704132,HSf3,year,hot_spell_frequency,,7
14511_Chemnitz,-0.0658501610159874,HSf3,year,hot_spell_frequency,,7
14521_Erzgebirgskreis,-0.04911746084690094,HSf3,year,hot_spell_frequency,,7
14522_Mittelsachsen,-0.08822277188301086,HSf3,year,hot_spell_frequency,,7
14523_Vogtlandkreis,-0.024702321738004684,HSf3,year,hot_spell_frequency,,7
14524_Zwickau,-0.03588958829641342,HSf3,year,hot_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,-0.24468356370925903,HSf3,year,hot_spell_frequency,,7
14612_Dresden,-0.12285098433494568,HSf3,year,hot_spell_frequency,,7
14625_Bautzen,-0.3401673138141632,HSf3,year,hot_spell_frequency,,7
14626_Görlitz,-0.43804723024368286,HSf3,year,hot_spell_frequency,,7
14627_Meißen,-0.20332461595535278,HSf3,year,hot_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,-0.16679468750953674,HSf3,year,hot_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,-0.1540498435497284,HSf3,year,hot_spell_frequency,,7
14713_Leipzig,-0.0990070104598999,HSf3,year,hot_spell_frequency,,7
14729_Leipzig,-0.056211262941360474,HSf3,year,hot_spell_frequency,,7
14730_Nordsachsen,-0.24089932441711426,HSf3,year,hot_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.25314611196517944,HSf3,year,hot_spell_frequency,,7
15001_Dessau-Roßlau,-0.15860572457313538,HSf3,year,hot_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),-0.20459505915641785,HSf3,year,hot_spell_frequency,,7
15002_Halle (Saale),-0.23907387256622314,HSf3,year,hot_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.1759600043296814,HSf3,year,hot_spell_frequency,,7
15003_Magdeburg,-0.14466190338134766,HSf3,year,hot_spell_frequency,,7
15081_Altmarkkreis Salzwedel,-0.14104226231575012,HSf3,year,hot_spell_frequency,,7
15082_Anhalt-Bitterfeld,-0.21233338117599487,HSf3,year,hot_spell_frequency,,7
15083_Börde,-0.13400384783744812,HSf3,year,hot_spell_frequency,,7
15084_Burgenlandkreis,-0.07687114179134369,HSf3,year,hot_spell_frequency,,7
15085_Harz,-0.06715709716081619,HSf3,year,hot_spell_frequency,,7
15086_Jerichower Land,-0.20713090896606445,HSf3,year,hot_spell_frequency,,7
15087_Mansfeld-Südharz,-0.12032739818096161,HSf3,year,hot_spell_frequency,,7
15088_Saalekreis,-0.20121359825134277,HSf3,year,hot_spell_frequency,,7
15089_Salzlandkreis,-0.21486544609069824,HSf3,year,hot_spell_frequency,,7
15090_Stendal,-0.2135944366455078,HSf3,year,hot_spell_frequency,,7
15091_Wittenberg,-0.29563912749290466,HSf3,year,hot_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.017355799674987793,HSf3,year,hot_spell_frequency,,7
16051_Erfurt,-0.029063671827316284,HSf3,year,hot_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,-0.05245812237262726,HSf3,year,hot_spell_frequency,,7
16052_Gera,-0.025786682963371277,HSf3,year,hot_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,-0.1312658190727234,HSf3,year,hot_spell_frequency,,7
16053_Jena,-0.08131319284439087,HSf3,year,hot_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,0.0,HSf3,year,hot_spell_frequency,,7
16054_Suhl,-0.0229601189494133,HSf3,year,hot_spell_frequency,,7
16055_16071_Region_um_Weimar,-0.14502769708633423,HSf3,year,hot_spell_frequency,,7
16055_Weimar,-0.1796671748161316,HSf3,year,hot_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,-0.027948834002017975,HSf3,year,hot_spell_frequency,,7
16056_Eisenach,-0.06335926055908203,HSf3,year,hot_spell_frequency,,7
16061_Eichsfeld,-0.10479390621185303,HSf3,year,hot_spell_frequency,,7
16062_Nordhausen,-0.0806264877319336,HSf3,year,hot_spell_frequency,,7
16063_Wartburgkreis,-0.019145891070365906,HSf3,year,hot_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,-0.13765668869018555,HSf3,year,hot_spell_frequency,,7
16065_Kyffhäuserkreis,-0.05058549344539642,HSf3,year,hot_spell_frequency,,7
16066_Schmalkalden-Meiningen,-0.03246873617172241,HSf3,year,hot_spell_frequency,,7
16067_Gotha,-0.008346140384674072,HSf3,year,hot_spell_frequency,,7
16068_Sömmerda,-0.05068989098072052,HSf3,year,hot_spell_frequency,,7
16069_Hildburghausen,0.0,HSf3,year,hot_spell_frequency,,7
16070_Ilm-Kreis,-0.011157967150211334,HSf3,year,hot_spell_frequency,,7
16071_Weimarer Land,-0.14105826616287231,HSf3,year,hot_spell_frequency,,7
16072_Sonneberg,-0.003601253032684326,HSf3,year,hot_spell_frequency,,7
16073_Saalfeld-Rudolstadt,-0.003921810537576675,HSf3,year,hot_spell_frequency,,7
16074_Saale-Holzland-Kreis,-0.12364590167999268,HSf3,year,hot_spell_frequency,,7
16075_Saale-Orla-Kreis,-0.012931015342473984,HSf3,year,hot_spell_frequency,,7
16076_Greiz,-0.04978780448436737,HSf3,year,hot_spell_frequency,,7
16077_Altenburger Land,-0.02644464373588562,HSf3,year,hot_spell_frequency,,7
