region,HSf3_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09276_Regen,2.845148801803589,HSf3,year,hot_spell_frequency,,7
09277_Rottal-Inn,4.241518020629883,HSf3,year,hot_spell_frequency,,7
09278_Straubing-Bogen,4.084181785583496,HSf3,year,hot_spell_frequency,,7
09279_Dingolfing-Landau,4.299338340759277,HSf3,year,hot_spell_frequency,,7
09361_09371_Region_um_Amberg,3.693868398666382,HSf3,year,hot_spell_frequency,,7
09361_Amberg,3.901660442352295,HSf3,year,hot_spell_frequency,,7
09362_09375_Region_um_Regensburg,4.007787704467773,HSf3,year,hot_spell_frequency,,7
09362_Regensburg,4.046902656555176,HSf3,year,hot_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,3.38323974609375,HSf3,year,hot_spell_frequency,,7
09363_Weiden i.d. OPf.,3.5872597694396973,HSf3,year,hot_spell_frequency,,7
09371_Amberg-Sulzbach,3.685197591781616,HSf3,year,hot_spell_frequency,,7
09372_Cham,3.484253406524658,HSf3,year,hot_spell_frequency,,7
09373_Neumarkt i.d. OPf.,3.549502372741699,HSf3,year,hot_spell_frequency,,7
09374_Neustadt a.d. Waldnaab,3.372856378555298,HSf3,year,hot_spell_frequency,,7
09375_Regensburg,4.006346225738525,HSf3,year,hot_spell_frequency,,7
09376_Schwandorf,3.7774674892425537,HSf3,year,hot_spell_frequency,,7
09377_Tirschenreuth,2.895771026611328,HSf3,year,hot_spell_frequency,,7
09461_09471_Region_um_Bamberg,3.6974823474884033,HSf3,year,hot_spell_frequency,,7
09461_Bamberg,3.797269821166992,HSf3,year,hot_spell_frequency,,7
09462_09472_Region_um_Bayreuth,3.2569525241851807,HSf3,year,hot_spell_frequency,,7
09462_Bayreuth,3.412680149078369,HSf3,year,hot_spell_frequency,,7
09463_09473_Region_um_Coburg,3.589139223098755,HSf3,year,hot_spell_frequency,,7
09463_Coburg,3.788752794265747,HSf3,year,hot_spell_frequency,,7
09464_09475_Region_um_Hof,2.850574493408203,HSf3,year,hot_spell_frequency,,7
09464_Hof,3.050034999847412,HSf3,year,hot_spell_frequency,,7
09471_Bamberg,3.6939802169799805,HSf3,year,hot_spell_frequency,,7
09472_Bayreuth,3.2483365535736084,HSf3,year,hot_spell_frequency,,7
09473_Coburg,3.5744059085845947,HSf3,year,hot_spell_frequency,,7
09474_Forchheim,3.7003836631774902,HSf3,year,hot_spell_frequency,,7
09475_Hof,2.837786912918091,HSf3,year,hot_spell_frequency,,7
09476_Kronach,2.9841248989105225,HSf3,year,hot_spell_frequency,,7
09477_Kulmbach,3.2899258136749268,HSf3,year,hot_spell_frequency,,7
09478_Lichtenfels,3.6994826793670654,HSf3,year,hot_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,2.735792875289917,HSf3,year,hot_spell_frequency,,7
09561_09571_Region_um_Ansbach,3.6330597400665283,HSf3,year,hot_spell_frequency,,7
09561_Ansbach,3.5855705738067627,HSf3,year,hot_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,4.023091793060303,HSf3,year,hot_spell_frequency,,7
09562_Erlangen,4.001357555389404,HSf3,year,hot_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,3.9928131103515625,HSf3,year,hot_spell_frequency,,7
09563_Fürth,4.057515621185303,HSf3,year,hot_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,3.873188018798828,HSf3,year,hot_spell_frequency,,7
09564_Nürnberg,4.167148113250732,HSf3,year,hot_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,3.9221088886260986,HSf3,year,hot_spell_frequency,,7
09565_Schwabach,4.050416946411133,HSf3,year,hot_spell_frequency,,7
09571_Ansbach,3.635634422302246,HSf3,year,hot_spell_frequency,,7
09572_Erlangen-Höchstadt,3.977304458618164,HSf3,year,hot_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,3.769848346710205,HSf3,year,hot_spell_frequency,,7
09573_Fürth,3.8746817111968994,HSf3,year,hot_spell_frequency,,7
09574_Nürnberger Land,3.7016396522521973,HSf3,year,hot_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,3.750654697418213,HSf3,year,hot_spell_frequency,,7
09576_Roth,3.86708664894104,HSf3,year,hot_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,3.7907943725585938,HSf3,year,hot_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,3.596012592315674,HSf3,year,hot_spell_frequency,,7
09661_Aschaffenburg,3.8457698822021484,HSf3,year,hot_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,3.7894976139068604,HSf3,year,hot_spell_frequency,,7
09662_Schweinfurt,3.8392224311828613,HSf3,year,hot_spell_frequency,,7
09663_09679_Region_um_Würzburg,3.7782139778137207,HSf3,year,hot_spell_frequency,,7
09663_Würzburg,3.804518938064575,HSf3,year,hot_spell_frequency,,7
09671_Aschaffenburg,3.5939762592315674,HSf3,year,hot_spell_frequency,,7
09672_Bad Kissingen,3.3784666061401367,HSf3,year,hot_spell_frequency,,7
09673_Rhön-Grabfeld,3.219942092895508,HSf3,year,hot_spell_frequency,,7
09674_Haßberge,3.6876635551452637,HSf3,year,hot_spell_frequency,,7
09675_Kitzingen,3.871011257171631,HSf3,year,hot_spell_frequency,,7
09676_Miltenberg,3.6256051063537598,HSf3,year,hot_spell_frequency,,7
09677_Main-Spessart,3.55377197265625,HSf3,year,hot_spell_frequency,,7
09678_Schweinfurt,3.7873566150665283,HSf3,year,hot_spell_frequency,,7
09679_Würzburg,3.775536060333252,HSf3,year,hot_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,3.8192803859710693,HSf3,year,hot_spell_frequency,,7
09761_Augsburg,3.9194560050964355,HSf3,year,hot_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,2.046119213104248,HSf3,year,hot_spell_frequency,,7
09762_Kaufbeuren,2.5727922916412354,HSf3,year,hot_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),1.578003168106079,HSf3,year,hot_spell_frequency,,7
09763_Kempten (Allgäu),2.1261954307556152,HSf3,year,hot_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,2.96626877784729,HSf3,year,hot_spell_frequency,,7
09764_Memmingen,3.066696882247925,HSf3,year,hot_spell_frequency,,7
09771_Aichach-Friedberg,3.8558945655822754,HSf3,year,hot_spell_frequency,,7
09772_Augsburg,3.77899432182312,HSf3,year,hot_spell_frequency,,7
09773_Dillingen a.d. Donau,3.8041911125183105,HSf3,year,hot_spell_frequency,,7
09774_Günzburg,3.8104963302612305,HSf3,year,hot_spell_frequency,,7
09775_Neu-Ulm,3.7263410091400146,HSf3,year,hot_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),2.3681869506835938,HSf3,year,hot_spell_frequency,,7
09776_Lindau (Bodensee),2.833812713623047,HSf3,year,hot_spell_frequency,,7
09777_Ostallgäu,2.0390963554382324,HSf3,year,hot_spell_frequency,,7
09778_Unterallgäu,3.012956380844116,HSf3,year,hot_spell_frequency,,7
09779_Donau-Ries,3.8428797721862793,HSf3,year,hot_spell_frequency,,7
09780_Oberallgäu,1.5552932024002075,HSf3,year,hot_spell_frequency,,7
10041_Regionalverband Saarbrücken,3.5700104236602783,HSf3,year,hot_spell_frequency,,7
10042_Merzig-Wadern,3.397348165512085,HSf3,year,hot_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,3.40189266204834,HSf3,year,hot_spell_frequency,,7
10043_Neunkirchen,3.495692014694214,HSf3,year,hot_spell_frequency,,7
10044_Saarlouis,3.631870985031128,HSf3,year,hot_spell_frequency,,7
10045_Saarpfalz-Kreis,3.5388998985290527,HSf3,year,hot_spell_frequency,,7
10046_St. Wendel,3.0581541061401367,HSf3,year,hot_spell_frequency,,7
11000_Berlin,4.074746608734131,HSf3,year,hot_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,3.64510178565979,HSf3,year,hot_spell_frequency,,7
12051_Brandenburg an der Havel,3.6198012828826904,HSf3,year,hot_spell_frequency,,7
12052_12071_Region_um_Cottbus,4.484060764312744,HSf3,year,hot_spell_frequency,,7
12052_Cottbus,4.551283836364746,HSf3,year,hot_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),4.0842604637146,HSf3,year,hot_spell_frequency,,7
12053_Frankfurt (Oder),4.220407485961914,HSf3,year,hot_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,3.708176374435425,HSf3,year,hot_spell_frequency,,7
12054_Potsdam,3.511608123779297,HSf3,year,hot_spell_frequency,,7
12060_Barnim,3.5128283500671387,HSf3,year,hot_spell_frequency,,7
12061_Dahme-Spreewald,4.131198406219482,HSf3,year,hot_spell_frequency,,7
12062_Elbe-Elster,4.360272407531738,HSf3,year,hot_spell_frequency,,7
12063_Havelland,3.4537529945373535,HSf3,year,hot_spell_frequency,,7
12064_Märkisch-Oderland,4.0615105628967285,HSf3,year,hot_spell_frequency,,7
12065_Oberhavel,3.3915300369262695,HSf3,year,hot_spell_frequency,,7
12066_Oberspreewald-Lausitz,4.407900810241699,HSf3,year,hot_spell_frequency,,7
12067_Oder-Spree,4.096816539764404,HSf3,year,hot_spell_frequency,,7
12068_Ostprignitz-Ruppin,3.1293270587921143,HSf3,year,hot_spell_frequency,,7
12069_Potsdam-Mittelmark,3.7756266593933105,HSf3,year,hot_spell_frequency,,7
12070_Prignitz,2.8691329956054688,HSf3,year,hot_spell_frequency,,7
12071_Spree-Neiße,4.477197647094727,HSf3,year,hot_spell_frequency,,7
12072_Teltow-Fläming,3.977226734161377,HSf3,year,hot_spell_frequency,,7
12073_Uckermark,3.329188823699951,HSf3,year,hot_spell_frequency,,7
13003_13072_Region_um_Rostock,2.4058914184570312,HSf3,year,hot_spell_frequency,,7
13003_Rostock,2.0399341583251953,HSf3,year,hot_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,2.641744613647461,HSf3,year,hot_spell_frequency,,7
13004_Schwerin,2.564619541168213,HSf3,year,hot_spell_frequency,,7
13071_Mecklenburgische Seenplatte,2.730247974395752,HSf3,year,hot_spell_frequency,,7
13072_Rostock,2.424842357635498,HSf3,year,hot_spell_frequency,,7
13073_Vorpommern-Rügen,1.6290242671966553,HSf3,year,hot_spell_frequency,,7
13074_Nordwestmecklenburg,2.3060126304626465,HSf3,year,hot_spell_frequency,,7
13075_Vorpommern-Greifswald,2.27427339553833,HSf3,year,hot_spell_frequency,,7
13076_Ludwigslust-Parchim,2.7938618659973145,HSf3,year,hot_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,3.0439281463623047,HSf3,year,hot_spell_frequency,,7
14511_Chemnitz,3.4735991954803467,HSf3,year,hot_spell_frequency,,7
14521_Erzgebirgskreis,2.3992972373962402,HSf3,year,hot_spell_frequency,,7
14522_Mittelsachsen,3.373091459274292,HSf3,year,hot_spell_frequency,,7
14523_Vogtlandkreis,2.884593963623047,HSf3,year,hot_spell_frequency,,7
14524_Zwickau,3.466683864593506,HSf3,year,hot_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,3.919623851776123,HSf3,year,hot_spell_frequency,,7
14612_Dresden,4.266232967376709,HSf3,year,hot_spell_frequency,,7
14625_Bautzen,4.068576812744141,HSf3,year,hot_spell_frequency,,7
14626_Görlitz,3.9837894439697266,HSf3,year,hot_spell_frequency,,7
14627_Meißen,4.377624034881592,HSf3,year,hot_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,3.4087862968444824,HSf3,year,hot_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,4.152370929718018,HSf3,year,hot_spell_frequency,,7
14713_Leipzig,4.219884872436523,HSf3,year,hot_spell_frequency,,7
14729_Leipzig,4.030099391937256,HSf3,year,hot_spell_frequency,,7
14730_Nordsachsen,4.241109848022461,HSf3,year,hot_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,4.0749335289001465,HSf3,year,hot_spell_frequency,,7
15001_Dessau-Roßlau,4.118864059448242,HSf3,year,hot_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),4.251368999481201,HSf3,year,hot_spell_frequency,,7
15002_Halle (Saale),4.34107780456543,HSf3,year,hot_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,3.567333698272705,HSf3,year,hot_spell_frequency,,7
15003_Magdeburg,3.7646498680114746,HSf3,year,hot_spell_frequency,,7
15081_Altmarkkreis Salzwedel,3.1054534912109375,HSf3,year,hot_spell_frequency,,7
15082_Anhalt-Bitterfeld,4.123462200164795,HSf3,year,hot_spell_frequency,,7
15083_Börde,3.318725347518921,HSf3,year,hot_spell_frequency,,7
15084_Burgenlandkreis,4.006565093994141,HSf3,year,hot_spell_frequency,,7
15085_Harz,3.0074715614318848,HSf3,year,hot_spell_frequency,,7
15086_Jerichower Land,3.7906723022460938,HSf3,year,hot_spell_frequency,,7
15087_Mansfeld-Südharz,3.418632984161377,HSf3,year,hot_spell_frequency,,7
15088_Saalekreis,4.242571830749512,HSf3,year,hot_spell_frequency,,7
15089_Salzlandkreis,3.9097867012023926,HSf3,year,hot_spell_frequency,,7
15090_Stendal,3.2086896896362305,HSf3,year,hot_spell_frequency,,7
15091_Wittenberg,4.033158779144287,HSf3,year,hot_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,3.2413692474365234,HSf3,year,hot_spell_frequency,,7
16051_Erfurt,3.516268491744995,HSf3,year,hot_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,3.654285430908203,HSf3,year,hot_spell_frequency,,7
16052_Gera,3.5359432697296143,HSf3,year,hot_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,3.4531607627868652,HSf3,year,hot_spell_frequency,,7
16053_Jena,3.426671266555786,HSf3,year,hot_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,2.963373899459839,HSf3,year,hot_spell_frequency,,7
16054_Suhl,2.647972583770752,HSf3,year,hot_spell_frequency,,7
16055_16071_Region_um_Weimar,3.4594268798828125,HSf3,year,hot_spell_frequency,,7
16055_Weimar,3.3458657264709473,HSf3,year,hot_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,3.3621275424957275,HSf3,year,hot_spell_frequency,,7
16056_Eisenach,3.5370242595672607,HSf3,year,hot_spell_frequency,,7
16061_Eichsfeld,3.289318561553955,HSf3,year,hot_spell_frequency,,7
16062_Nordhausen,3.1675477027893066,HSf3,year,hot_spell_frequency,,7
16063_Wartburgkreis,3.3773136138916016,HSf3,year,hot_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,3.4423561096191406,HSf3,year,hot_spell_frequency,,7
16065_Kyffhäuserkreis,3.4706296920776367,HSf3,year,hot_spell_frequency,,7
16066_Schmalkalden-Meiningen,2.9597225189208984,HSf3,year,hot_spell_frequency,,7
16067_Gotha,3.1993913650512695,HSf3,year,hot_spell_frequency,,7
16068_Sömmerda,3.7808470726013184,HSf3,year,hot_spell_frequency,,7
16069_Hildburghausen,3.0745162963867188,HSf3,year,hot_spell_frequency,,7
16070_Ilm-Kreis,2.8985698223114014,HSf3,year,hot_spell_frequency,,7
16071_Weimarer Land,3.4726386070251465,HSf3,year,hot_spell_frequency,,7
16072_Sonneberg,2.7863056659698486,HSf3,year,hot_spell_frequency,,7
16073_Saalfeld-Rudolstadt,3.070657730102539,HSf3,year,hot_spell_frequency,,7
16074_Saale-Holzland-Kreis,3.5089521408081055,HSf3,year,hot_spell_frequency,,7
16075_Saale-Orla-Kreis,3.0660433769226074,HSf3,year,hot_spell_frequency,,7
16076_Greiz,3.4646263122558594,HSf3,year,hot_spell_frequency,,7
16077_Altenburger Land,3.897000789642334,HSf3,year,hot_spell_frequency,,7
