region,DD_year_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09676_Miltenberg,18.627944946289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,18.133209228515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,16.085647583007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,16.51214599609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,17.315719604492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,25.135421752929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),28.154144287109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,22.256454467773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,15.956878662109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,17.51483154296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,16.951919555664062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,18.6727294921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,19.416351318359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),26.85235595703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,29.300872802734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,21.775100708007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,15.005401611328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,30.158676147460938,DD,year,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,21.603591918945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,24.031906127929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,22.108551025390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,20.355499267578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,22.116317749023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,22.7462158203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,13.33013916015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,12.224685668945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,8.814300537109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),8.615127563476562,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,10.86798095703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,12.380661010742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,9.314208984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,10.116836547851562,DD,year,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,14.239593505859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,9.5489501953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,13.379150390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,9.562515258789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,8.901046752929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,15.861099243164062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,10.31121826171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,17.643768310546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,9.46148681640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,9.042007446289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,12.71295166015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,14.3436279296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,16.334487915039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,14.895263671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,15.956558227539062,DD,year,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,14.283416748046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,14.0350341796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,16.793487548828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,13.87274169921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,13.633987426757812,DD,year,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,13.530364990234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,16.47650146484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,16.189483642578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,14.406692504882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,11.656219482421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,11.431625366210938,DD,year,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,12.081329345703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,11.3248291015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,12.8675537109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,12.469985961914062,DD,year,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,12.028823852539062,DD,year,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,12.1494140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,9.848800659179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,10.342529296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,10.09735107421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),11.669952392578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,12.340423583984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,12.141876220703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,15.778762817382812,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,11.35394287109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,16.89697265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,11.487213134765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,12.445526123046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,15.867233276367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,11.2489013671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,15.010910034179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,14.56036376953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,12.414840698242188,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,14.264999389648438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,24.228240966796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,15.8631591796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,21.85772705078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,19.6661376953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,17.556808471679688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,20.198455810546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,17.610015869140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,15.127731323242188,DD,year,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,19.998245239257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,18.32379150390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,13.720046997070312,DD,year,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,19.18316650390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,19.497177124023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,15.021392822265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,22.4246826171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,19.5831298828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,14.346511840820312,DD,year,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,18.110763549804688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,14.545089721679688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,11.183700561523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,20.18255615234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,17.822509765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,17.21002197265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,17.892471313476562,DD,year,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,15.306488037109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,17.004287719726562,DD,year,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,16.225204467773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,19.234344482421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,22.083358764648438,DD,year,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),19.903366088867188,DD,year,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,20.050338745117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,21.7010498046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,19.239547729492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,19.28924560546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,21.961135864257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,22.555908203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,22.657806396484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,21.74200439453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,21.346023559570312,DD,year,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,22.741806030273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,22.5384521484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,25.09552001953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,24.346145629882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,24.863250732421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,20.5037841796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,22.714462280273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,22.633270263671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,22.490158081054688,DD,year,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,20.639404296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,21.018844604492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,22.170440673828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,21.368453979492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,22.57861328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,20.263519287109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,22.501480102539062,DD,year,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,16.333572387695312,DD,year,days_with_precipitation_amount_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,17.738143920898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,18.981613159179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,16.11016845703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,17.085784912109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,17.844146728515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,18.957244873046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,19.923370361328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07211_07235_Region_um_Trier,22.910903930664062,DD,year,days_with_precipitation_amount_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),16.16009521484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,19.491134643554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,18.471328735351562,DD,year,days_with_precipitation_amount_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,16.142440795898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,15.441162109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,17.836563110351562,DD,year,days_with_precipitation_amount_below_threshold,days,7
07317_07340_Region_um_Pirmasens,21.792526245117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,16.73291015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,16.4224853515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,21.769989013671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,16.839889526367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,17.984878540039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
08121_08125_Region_um_Heilbronn,18.877044677734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,22.983993530273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,16.800552368164062,DD,year,days_with_precipitation_amount_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,19.585113525390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,18.000518798828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,20.71002197265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,22.713516235351562,DD,year,days_with_precipitation_amount_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,19.04241943359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,14.414016723632812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,19.524383544921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09163_09187_Region_um_Rosenheim,26.117950439453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09261_09274_Region_um_Landshut,13.836044311523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09262_09275_Region_um_Passau,16.287551879882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09263_09278_Region_um_Straubing,14.826736450195312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09361_09371_Region_um_Amberg,13.91015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09362_09375_Region_um_Regensburg,13.73223876953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,16.53448486328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09461_09471_Region_um_Bamberg,16.6759033203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09462_09472_Region_um_Bayreuth,18.907821655273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09463_09473_Region_um_Coburg,16.922882080078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09464_09475_Region_um_Hof,19.039199829101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09561_09571_Region_um_Ansbach,17.512908935546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,14.911956787109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,14.265762329101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,15.470016479492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,14.492691040039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,15.712738037109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,18.935379028320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,16.066116333007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09663_09679_Region_um_Würzburg,16.385009765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,16.8599853515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,29.175933837890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),30.074493408203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,22.517120361328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),25.73016357421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,20.958648681640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,11.049652099609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_12071_Region_um_Cottbus,9.40155029296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),9.1971435546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,11.40228271484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_13072_Region_um_Rostock,14.868072509765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,16.21722412109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,14.274978637695312,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,11.723785400390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,12.12347412109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,10.177932739257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),12.09967041015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,11.827133178710938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,16.528305053710938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,13.431991577148438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,14.711959838867188,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,18.987548828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_16071_Region_um_Weimar,15.10791015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,20.48577880859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
