region,DD_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09673_Rhön-Grabfeld,9.980010986328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,9.243743896484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,8.810958862304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,10.753158569335938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,10.90386962890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,8.045028686523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,9.005752563476562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,13.957366943359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,16.30743408203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),16.023056030273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,15.269699096679688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,12.72308349609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,13.119888305664062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,10.851272583007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,12.240264892578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,11.7061767578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),14.823333740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,16.7803955078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,14.983749389648438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,9.256134033203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,14.775543212890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,15.08941650390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,15.777847290039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,14.78924560546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,15.260040283203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,15.328323364257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,15.718032836914062,DD,year,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,8.947586059570312,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,7.921478271484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,8.302536010742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),9.399169921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,7.936614990234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,8.211135864257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,8.043731689453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,7.9477996826171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,7.453521728515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,9.72119140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,7.2155609130859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,8.292816162109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,9.14630126953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,7.7950286865234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,8.894775390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,6.7569427490234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,8.283843994140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,8.234329223632812,DD,year,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,7.9078826904296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,6.240142822265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,8.801620483398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,8.559783935546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,7.2945404052734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,8.622329711914062,DD,year,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,8.235244750976562,DD,year,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,9.59637451171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,7.964447021484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,13.866226196289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,12.799636840820312,DD,year,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,13.974746704101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,14.265457153320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,13.088363647460938,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,11.054885864257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,7.82110595703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,9.789962768554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,9.526840209960938,DD,year,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,12.25543212890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,9.221405029296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,9.35736083984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,8.490234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,8.076690673828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,7.9222869873046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,8.451614379882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),9.354095458984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,10.780517578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,9.885498046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,10.853775024414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,8.23175048828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,12.230300903320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,7.77874755859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,8.767013549804688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,7.0564422607421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,9.36016845703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,8.150390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,11.759918212890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,11.123947143554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,11.217605590820312,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,11.6085205078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,12.16070556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,13.3167724609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,12.281951904296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,11.4700927734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,13.384552001953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,10.839462280273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,10.951187133789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,11.678115844726562,DD,year,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,12.82696533203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,11.189712524414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,10.080368041992188,DD,year,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,13.0927734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,11.705368041992188,DD,year,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,11.538162231445312,DD,year,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,12.345413208007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,11.09454345703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,13.523971557617188,DD,year,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,12.480575561523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,10.147537231445312,DD,year,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,9.813720703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,8.463546752929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,8.56890869140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,8.3970947265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,10.256973266601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,12.328445434570312,DD,year,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,9.343460083007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,10.40509033203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,9.17059326171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),9.934341430664062,DD,year,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,12.120513916015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,9.940109252929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,10.517013549804688,DD,year,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,9.995071411132812,DD,year,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,14.143402099609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,13.1160888671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,14.205184936523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,13.302291870117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,14.345245361328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,13.865692138671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,12.876007080078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,12.72393798828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,13.19683837890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,13.463973999023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,13.358322143554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,12.925827026367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,13.249160766601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,14.287521362304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,12.477493286132812,DD,year,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,12.452835083007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,14.492095947265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,14.644577026367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,14.684219360351562,DD,year,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,13.465713500976562,DD,year,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,14.393814086914062,DD,year,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,9.7569580078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,9.666046142578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,9.99517822265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,9.772445678710938,DD,year,days_with_precipitation_amount_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,9.600372314453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,9.704055786132812,DD,year,days_with_precipitation_amount_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,13.148269653320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,13.321044921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07211_07235_Region_um_Trier,17.221237182617188,DD,year,days_with_precipitation_amount_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),10.958526611328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,13.354736328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,13.032302856445312,DD,year,days_with_precipitation_amount_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,10.899703979492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,9.650802612304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,12.602996826171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07317_07340_Region_um_Pirmasens,13.730072021484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,12.5142822265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,11.037246704101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,14.2548828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,12.483840942382812,DD,year,days_with_precipitation_amount_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,12.019699096679688,DD,year,days_with_precipitation_amount_below_threshold,days,7
08121_08125_Region_um_Heilbronn,11.568099975585938,DD,year,days_with_precipitation_amount_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,15.902389526367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,13.661895751953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,11.525802612304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,11.062881469726562,DD,year,days_with_precipitation_amount_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,14.405624389648438,DD,year,days_with_precipitation_amount_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,16.439468383789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,11.557998657226562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,9.472381591796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,14.288223266601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09163_09187_Region_um_Rosenheim,15.37078857421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09261_09274_Region_um_Landshut,10.821975708007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09262_09275_Region_um_Passau,12.731964111328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09263_09278_Region_um_Straubing,8.514389038085938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09361_09371_Region_um_Amberg,8.34881591796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09362_09375_Region_um_Regensburg,7.5124969482421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,9.702987670898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09461_09471_Region_um_Bamberg,8.500595092773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09462_09472_Region_um_Bayreuth,9.515304565429688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09463_09473_Region_um_Coburg,9.877822875976562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09464_09475_Region_um_Hof,13.990036010742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09561_09571_Region_um_Ansbach,9.701400756835938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,8.560638427734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,9.200790405273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,8.261322021484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,8.335174560546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,9.062393188476562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,10.303024291992188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,8.058685302734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09663_09679_Region_um_Würzburg,8.923690795898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,13.02911376953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,16.766189575195312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),14.827972412109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,14.180145263671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),14.005599975585938,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,15.276016235351562,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,8.29583740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_12071_Region_um_Cottbus,8.28558349609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),9.425796508789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,8.386199951171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_13072_Region_um_Rostock,8.438552856445312,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,8.0201416015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,13.42620849609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,10.4962158203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,8.902816772460938,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,8.215408325195312,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),9.837997436523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,8.621505737304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,12.19219970703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,11.324462890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,11.4229736328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,11.561370849609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_16071_Region_um_Weimar,11.752197265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,13.013885498046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
