region,DD_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09671_Aschaffenburg,3.2041168212890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09672_Bad Kissingen,2.4127044677734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09673_Rhön-Grabfeld,1.6704864501953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,1.5817108154296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,1.1659698486328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,2.25726318359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,2.4128570556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,1.569580078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,0.9836578369140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,-0.37249755859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,1.266693115234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),2.7048492431640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,1.4074859619140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,-0.370208740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,-0.412261962890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,-1.29620361328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,-0.2986602783203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,-0.9871063232421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),4.9456024169921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,2.10906982421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,1.316680908203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,-0.0775299072265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,3.3613433837890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,4.79193115234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,5.3344879150390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,4.3950042724609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,4.76824951171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,4.9261322021484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,5.448333740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,-0.9466400146484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,-0.1423187255859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,-0.327667236328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),-0.903076171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,-0.961456298828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,0.011016845703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,-0.65576171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,-1.2041778564453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,-0.4928436279296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,-0.72564697265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,-0.170654296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,-0.7410430908203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,-0.538177490234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,-0.147857666015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,-0.6157379150390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,0.2352752685546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,-0.0176239013671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,-0.3569183349609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,-0.5229339599609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,-1.2679595947265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,1.9527587890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,0.18365478515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,1.219818115234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-0.646881103515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,-1.144256591796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,0.464202880859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,-0.675506591796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,-0.770050048828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,-0.62744140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,-0.1990509033203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,0.7788848876953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,-1.034088134765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,-1.846099853515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,-1.3867645263671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,-0.8939361572265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,-1.9312286376953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-0.4317169189453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,-1.372467041015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,-1.84613037109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,-1.412078857421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,-0.99908447265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,-1.2215423583984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,-0.17352294921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),-2.1402740478515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,-1.589569091796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,-1.747406005859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,-0.61566162109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,-1.6070556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,-0.60302734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,-0.795196533203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,-0.53582763671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,-0.331817626953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,-1.5399932861328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-0.2324066162109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,-1.867950439453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,-1.5641326904296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,-0.956817626953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,4.20013427734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,-0.2385406494140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,2.3697967529296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,1.1060333251953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,0.429168701171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,1.8784027099609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,0.191925048828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,-0.6431427001953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,2.440582275390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,1.0751190185546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,-2.112548828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,2.55908203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,0.672515869140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,-1.10479736328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,3.637451171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,0.8347015380859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,-0.4831695556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,0.314849853515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,-0.67523193359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,-2.1717071533203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,2.027008056640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,0.3805694580078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,1.0316162109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,0.832763671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-0.10845947265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,0.01898193359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,0.598541259765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,1.815765380859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,1.0906524658203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),1.6359100341796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,2.9206390380859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,0.8566436767578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.0323028564453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,0.25152587890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,3.7669677734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,4.2665863037109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,3.5345001220703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,3.5916748046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,3.2146759033203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,3.757904052734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,4.1221771240234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,4.1780242919921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,3.84332275390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,3.33514404296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,2.4539337158203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,4.1255035400390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,3.6468353271484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,2.8274383544921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,3.2718353271484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,1.71820068359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,2.8583831787109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,2.780670166015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,2.7375946044921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,2.4812164306640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,2.4208526611328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,1.4667816162109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,2.2368011474609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,2.6715545654296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,1.60955810546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,2.0345611572265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,2.3565521240234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,0.67138671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,3.0604400634765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07211_07235_Region_um_Trier,4.588165283203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.0090179443359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,2.6378326416015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,2.57989501953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.0586700439453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,0.9216156005859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,1.5667572021484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07317_07340_Region_um_Pirmasens,4.3299407958984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.8571319580078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.4539031982421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,3.9900054931640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.9187469482421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.7403717041015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
08121_08125_Region_um_Heilbronn,2.5877227783203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,4.807098388671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,2.291412353515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,2.326202392578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.8516387939453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,2.7425079345703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,4.4365692138671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,0.3347625732421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-0.2409820556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,0.453277587890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09163_09187_Region_um_Rosenheim,0.61944580078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09261_09274_Region_um_Landshut,-0.70928955078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09262_09275_Region_um_Passau,-0.690032958984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09263_09278_Region_um_Straubing,-0.3463897705078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09361_09371_Region_um_Amberg,0.3792877197265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09362_09375_Region_um_Regensburg,-0.9426727294921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.3446044921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09461_09471_Region_um_Bamberg,1.3839569091796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09462_09472_Region_um_Bayreuth,2.555267333984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09463_09473_Region_um_Coburg,2.1300811767578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09464_09475_Region_um_Hof,1.8491668701171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09561_09571_Region_um_Ansbach,0.95123291015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,0.1631622314453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,0.16741943359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.771728515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,0.4398040771484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.8246307373046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,2.6513824462890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,1.569671630859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09663_09679_Region_um_Würzburg,1.0669403076171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-0.2572174072265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,2.1584930419921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),3.28656005859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,2.3350982666015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),3.487396240234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,4.5201263427734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.5012359619140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_12071_Region_um_Cottbus,-0.0713653564453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.6290283203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.374908447265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_13072_Region_um_Rostock,0.20379638671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,1.30108642578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.024566650390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-0.9996490478515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-1.58734130859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.806915283203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-1.7586517333984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.7508087158203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.05126953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-1.0757293701171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-0.816986083984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,2.00799560546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_16071_Region_um_Weimar,-0.8188629150390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,1.8534393310546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
