region,DD_year_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09663_Würzburg,-16.073165893554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09671_Aschaffenburg,-20.271835327148438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09672_Bad Kissingen,-18.466873168945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09673_Rhön-Grabfeld,-14.924514770507812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,-19.085586547851562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,-18.868209838867188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,-17.364303588867188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,-16.683609008789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,-20.3050537109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,-16.401657104492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,-14.53466796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,-13.075729370117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),-15.341598510742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,-15.176925659179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,-14.397079467773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,-14.357666015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,-15.844955444335938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,-15.756027221679688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,-16.102752685546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),-21.008270263671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,-13.626724243164062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,-14.39459228515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,-16.099411010742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,-17.5361328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,-15.248321533203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,-14.9588623046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,-14.370452880859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,-15.591705322265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,-13.96075439453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,-14.216339111328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,-18.67681884765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,-16.109207153320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,-20.421218872070312,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),-15.622634887695312,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,-17.346603393554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,-16.477554321289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,-17.676315307617188,DD,year,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,-16.11749267578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,-16.562286376953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,-16.703216552734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,-17.77752685546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,-16.209945678710938,DD,year,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,-17.040740966796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,-16.996383666992188,DD,year,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,-14.812744140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,-16.7193603515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,-18.803970336914062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,-15.894424438476562,DD,year,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,-15.30755615234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,-17.007797241210938,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,-13.853240966796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,-13.940322875976562,DD,year,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,-15.721893310546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-15.321258544921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,-14.495361328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,-14.43646240234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,-13.6627197265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,-13.951705932617188,DD,year,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,-14.205047607421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,-16.016433715820312,DD,year,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,-13.183074951171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,-15.4913330078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,-14.769149780273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,-14.612197875976562,DD,year,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,-14.76007080078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,-14.847671508789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-12.148681640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,-16.746139526367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,-15.806304931640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,-14.888656616210938,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,-17.30377197265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,-17.328262329101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,-15.422576904296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),-16.17803955078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,-13.039871215820312,DD,year,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,-14.86383056640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,-12.052993774414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,-14.135330200195312,DD,year,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,-10.066818237304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,-16.203964233398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,-11.845748901367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,-14.72039794921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,-14.619644165039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-13.779312133789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,-15.142318725585938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,-14.485305786132812,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,-13.803848266601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,-14.508255004882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,-11.779647827148438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,-14.888092041015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,-14.774887084960938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,-13.529312133789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,-15.07183837890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-11.820053100585938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,-12.047271728515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,-15.2099609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,-11.977981567382812,DD,year,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,-14.312744140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,-18.589996337890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,-12.90673828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,-13.048934936523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,-15.8123779296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-13.2310791015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,-14.636947631835938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,-15.100830078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,-13.770431518554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,-14.68701171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,-13.05902099609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-12.740158081054688,DD,year,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-13.033599853515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-12.778900146484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-13.348739624023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-13.383865356445312,DD,year,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-12.671478271484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-14.431198120117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-16.564590454101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-14.460769653320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-14.463577270507812,DD,year,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-14.824966430664062,DD,year,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-15.38055419921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-16.313095092773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-19.891082763671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-18.965927124023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-17.91729736328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-18.297943115234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-18.189727783203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-19.626510620117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-18.171218872070312,DD,year,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-18.98333740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-20.348098754882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-18.238327026367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,-18.213409423828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-21.29473876953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-17.67169189453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-17.558441162109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-15.627395629882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-14.240036010742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-17.21734619140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-16.78839111328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-15.433425903320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-16.350616455078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-17.327972412109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-20.041473388671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-18.06048583984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-19.646072387695312,DD,year,days_with_precipitation_amount_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-15.507308959960938,DD,year,days_with_precipitation_amount_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-14.531585693359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-19.909820556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-15.076248168945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-13.59136962890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07211_07235_Region_um_Trier,-14.8797607421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-19.909271240234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-13.710052490234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-12.435897827148438,DD,year,days_with_precipitation_amount_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-19.925079345703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-17.384445190429688,DD,year,days_with_precipitation_amount_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-12.294464111328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-14.007720947265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-19.537109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-16.6705322265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-13.958587646484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-17.410995483398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-15.651092529296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-17.050765991210938,DD,year,days_with_precipitation_amount_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-17.94281005859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-19.537612915039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-19.482757568359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-19.657196044921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-10.37982177734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-15.730720520019531,DD,year,days_with_precipitation_amount_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-13.898849487304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-16.447219848632812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-12.425643920898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-13.779251098632812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09261_09274_Region_um_Landshut,-15.042953491210938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09262_09275_Region_um_Passau,-17.884323120117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09263_09278_Region_um_Straubing,-16.333740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09361_09371_Region_um_Amberg,-13.0728759765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09362_09375_Region_um_Regensburg,-14.58172607421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-16.558151245117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09461_09471_Region_um_Bamberg,-18.98297119140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-16.736907958984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09463_09473_Region_um_Coburg,-19.970947265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09464_09475_Region_um_Hof,-15.48992919921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09561_09571_Region_um_Ansbach,-14.564666748046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-19.604354858398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-18.762237548828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-18.524826049804688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-18.646743774414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-16.609024047851562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-18.922622680664062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-20.318893432617188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09663_09679_Region_um_Würzburg,-16.37127685546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-14.386184692382812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-13.610198974609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-17.443870544433594,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-15.490104675292969,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-17.346763610839844,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-14.593429565429688,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-15.54583740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_12071_Region_um_Cottbus,-18.953811645507812,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-16.834640502929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-16.099533081054688,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_13072_Region_um_Rostock,-14.032760620117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-15.297698974609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-14.06396484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-14.04150390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-15.405929565429688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-16.309112548828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-14.970718383789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-13.876144409179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-13.143829345703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-13.7076416015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-13.7449951171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-15.593475341796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_16071_Region_um_Weimar,-12.918426513671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-14.103530883789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
