region,DD_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09674_Haßberge,5.0873870849609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,5.604515075683594,DD,year,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,5.109596252441406,DD,year,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,6.1842498779296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,5.45928955078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,5.168701171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,4.4955291748046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,7.534248352050781,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),8.217529296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,7.2970428466796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,5.186012268066406,DD,year,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,4.703773498535156,DD,year,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,4.54681396484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,4.9130401611328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,5.041534423828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),9.058998107910156,DD,year,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,8.676177978515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,6.98199462890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,4.8995208740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,9.155181884765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,8.278938293457031,DD,year,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,8.511581420898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,7.606636047363281,DD,year,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,8.203414916992188,DD,year,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,8.233253479003906,DD,year,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,8.114601135253906,DD,year,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,1.28692626953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,1.5641555786132812,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,2.3772811889648438,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),1.9033660888671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,1.4228515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,2.0221481323242188,DD,year,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,2.7539901733398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,2.8378982543945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,1.522613525390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,1.5856704711914062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,1.987091064453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,2.3315582275390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,1.6640396118164062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,1.316497802734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,2.0555267333984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,2.3409423828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,2.5990219116210938,DD,year,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,2.159698486328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,1.70166015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,-0.17365264892578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,0.9412841796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,0.0873565673828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,1.4580841064453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,2.3895645141601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,0.2400970458984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,1.2135543823242188,DD,year,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,1.3101654052734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,3.1029281616210938,DD,year,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,4.029747009277344,DD,year,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,4.562736511230469,DD,year,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,5.7015533447265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,3.3249053955078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,2.9214019775390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,3.30157470703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,4.178077697753906,DD,year,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,2.6476364135742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,4.07391357421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,2.6565704345703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,2.8345565795898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,2.6824264526367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,1.5558853149414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,1.7981033325195312,DD,year,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,2.8393936157226562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),1.607879638671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,3.2166519165039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,1.913482666015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,1.5574111938476562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,1.4068069458007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,2.0953750610351562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,1.7258453369140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,3.3343429565429688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,2.29705810546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,1.8902587890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,2.9585952758789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,1.874755859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,3.4107131958007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,4.429656982421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,7.924041748046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,3.70489501953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,5.365623474121094,DD,year,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,4.927330017089844,DD,year,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,3.66326904296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,4.520942687988281,DD,year,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,3.754486083984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,2.7622756958007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,6.2384490966796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,4.2025146484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,2.17144775390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,6.129615783691406,DD,year,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,4.202003479003906,DD,year,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,3.5903549194335938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,6.804771423339844,DD,year,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,3.7301025390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,4.426002502441406,DD,year,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,4.162834167480469,DD,year,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,3.5738906860351562,DD,year,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,2.8013229370117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,2.8171005249023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,1.9722671508789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,1.7543563842773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,2.3314971923828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,3.6100921630859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,3.9330368041992188,DD,year,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,3.7161331176757812,DD,year,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,4.7872161865234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,3.0147476196289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),4.861717224121094,DD,year,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,5.7428131103515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,3.0541152954101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,3.94769287109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,3.3738937377929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,7.614448547363281,DD,year,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,7.3247222900390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,6.723686218261719,DD,year,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,7.021484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,8.081718444824219,DD,year,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,7.577766418457031,DD,year,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,6.954338073730469,DD,year,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,8.309738159179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,8.69281005859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,8.130256652832031,DD,year,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,7.525382995605469,DD,year,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,7.930168151855469,DD,year,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,6.2716217041015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,6.283454895019531,DD,year,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,6.188316345214844,DD,year,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,4.531913757324219,DD,year,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,6.6341094970703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,6.505523681640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,6.701637268066406,DD,year,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,5.908622741699219,DD,year,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,6.3308258056640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,5.3855743408203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,5.912940979003906,DD,year,days_with_precipitation_amount_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,6.248054504394531,DD,year,days_with_precipitation_amount_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,4.714141845703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,5.487754821777344,DD,year,days_with_precipitation_amount_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,6.537506103515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,3.8483123779296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,5.973388671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07211_07235_Region_um_Trier,8.488876342773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),3.7478713989257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,6.190650939941406,DD,year,days_with_precipitation_amount_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,5.474189758300781,DD,year,days_with_precipitation_amount_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,3.7054901123046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,3.987060546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,5.576141357421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07317_07340_Region_um_Pirmasens,7.297210693359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,5.695587158203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,4.468498229980469,DD,year,days_with_precipitation_amount_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,7.610481262207031,DD,year,days_with_precipitation_amount_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,5.3136444091796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,5.795097351074219,DD,year,days_with_precipitation_amount_below_threshold,days,7
08121_08125_Region_um_Heilbronn,6.199043273925781,DD,year,days_with_precipitation_amount_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,8.761283874511719,DD,year,days_with_precipitation_amount_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,5.683235168457031,DD,year,days_with_precipitation_amount_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,6.5129852294921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,5.724945068359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,6.3372344970703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,9.815872192382812,DD,year,days_with_precipitation_amount_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,5.901519775390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,4.437225341796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,6.017585754394531,DD,year,days_with_precipitation_amount_below_threshold,days,7
09163_09187_Region_um_Rosenheim,7.041328430175781,DD,year,days_with_precipitation_amount_below_threshold,days,7
09261_09274_Region_um_Landshut,4.303627014160156,DD,year,days_with_precipitation_amount_below_threshold,days,7
09262_09275_Region_um_Passau,4.163543701171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09263_09278_Region_um_Straubing,4.161964416503906,DD,year,days_with_precipitation_amount_below_threshold,days,7
09361_09371_Region_um_Amberg,4.420753479003906,DD,year,days_with_precipitation_amount_below_threshold,days,7
09362_09375_Region_um_Regensburg,3.3869171142578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,4.46502685546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09461_09471_Region_um_Bamberg,5.8692169189453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09462_09472_Region_um_Bayreuth,5.8054046630859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09463_09473_Region_um_Coburg,4.638465881347656,DD,year,days_with_precipitation_amount_below_threshold,days,7
09464_09475_Region_um_Hof,5.543922424316406,DD,year,days_with_precipitation_amount_below_threshold,days,7
09561_09571_Region_um_Ansbach,5.6360931396484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,4.4467315673828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,4.3628082275390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,4.870185852050781,DD,year,days_with_precipitation_amount_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,4.69573974609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,5.0639190673828125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,6.873573303222656,DD,year,days_with_precipitation_amount_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,5.4541778564453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09663_09679_Region_um_Würzburg,5.152107238769531,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,4.687164306640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,8.655296325683594,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),9.218849182128906,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,7.246551513671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),8.169013977050781,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,7.438720703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,2.0464706420898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_12071_Region_um_Cottbus,2.5734481811523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),2.0721206665039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.9132156372070312,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_13072_Region_um_Rostock,0.00951385498046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,1.3743896484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,4.6139984130859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,3.943450927734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,2.6825332641601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,2.7221603393554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),1.9156417846679688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,2.4472198486328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,3.3214950561523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,3.7973785400390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,4.109001159667969,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,5.319175720214844,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_16071_Region_um_Weimar,3.6021499633789062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,4.7975616455078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
