region,DSx5_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09262_Passau,0.8091878890991211,DSx5,year,dry_spell_duration,days,7
09263_09278_Region_um_Straubing,1.0752191543579102,DSx5,year,dry_spell_duration,days,7
09263_Straubing,1.197763442993164,DSx5,year,dry_spell_duration,days,7
09271_Deggendorf,0.9780912399291992,DSx5,year,dry_spell_duration,days,7
09272_Freyung-Grafenau,1.0983352661132812,DSx5,year,dry_spell_duration,days,7
09273_Kelheim,1.1697378158569336,DSx5,year,dry_spell_duration,days,7
09274_Landshut,1.1709227561950684,DSx5,year,dry_spell_duration,days,7
09275_Passau,0.8505001068115234,DSx5,year,dry_spell_duration,days,7
09276_Regen,1.1852970123291016,DSx5,year,dry_spell_duration,days,7
09277_Rottal-Inn,1.27459716796875,DSx5,year,dry_spell_duration,days,7
09278_Straubing-Bogen,1.0715932846069336,DSx5,year,dry_spell_duration,days,7
09279_Dingolfing-Landau,1.0649199485778809,DSx5,year,dry_spell_duration,days,7
09361_09371_Region_um_Amberg,1.1503877639770508,DSx5,year,dry_spell_duration,days,7
09361_Amberg,1.187220573425293,DSx5,year,dry_spell_duration,days,7
09362_09375_Region_um_Regensburg,1.088984489440918,DSx5,year,dry_spell_duration,days,7
09362_Regensburg,1.1965594291687012,DSx5,year,dry_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.3557853698730469,DSx5,year,dry_spell_duration,days,7
09363_Weiden i.d. OPf.,1.6208477020263672,DSx5,year,dry_spell_duration,days,7
09371_Amberg-Sulzbach,1.136505126953125,DSx5,year,dry_spell_duration,days,7
09372_Cham,1.3272647857666016,DSx5,year,dry_spell_duration,days,7
09373_Neumarkt i.d. OPf.,1.3150668144226074,DSx5,year,dry_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,1.3324880599975586,DSx5,year,dry_spell_duration,days,7
09375_Regensburg,1.1139707565307617,DSx5,year,dry_spell_duration,days,7
09376_Schwandorf,1.3385982513427734,DSx5,year,dry_spell_duration,days,7
09377_Tirschenreuth,1.3388409614562988,DSx5,year,dry_spell_duration,days,7
09461_09471_Region_um_Bamberg,1.4470276832580566,DSx5,year,dry_spell_duration,days,7
09461_Bamberg,1.617588996887207,DSx5,year,dry_spell_duration,days,7
09462_09472_Region_um_Bayreuth,1.224599838256836,DSx5,year,dry_spell_duration,days,7
09462_Bayreuth,1.5356736183166504,DSx5,year,dry_spell_duration,days,7
09463_09473_Region_um_Coburg,1.2620234489440918,DSx5,year,dry_spell_duration,days,7
09463_Coburg,1.8418331146240234,DSx5,year,dry_spell_duration,days,7
09464_09475_Region_um_Hof,1.6752052307128906,DSx5,year,dry_spell_duration,days,7
09464_Hof,1.6183509826660156,DSx5,year,dry_spell_duration,days,7
09471_Bamberg,1.4342360496520996,DSx5,year,dry_spell_duration,days,7
09472_Bayreuth,1.230201244354248,DSx5,year,dry_spell_duration,days,7
09473_Coburg,1.2627043724060059,DSx5,year,dry_spell_duration,days,7
09474_Forchheim,1.5472931861877441,DSx5,year,dry_spell_duration,days,7
09475_Hof,1.6784257888793945,DSx5,year,dry_spell_duration,days,7
09476_Kronach,1.450575828552246,DSx5,year,dry_spell_duration,days,7
09477_Kulmbach,1.434349536895752,DSx5,year,dry_spell_duration,days,7
09478_Lichtenfels,1.3073010444641113,DSx5,year,dry_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,1.4735126495361328,DSx5,year,dry_spell_duration,days,7
09561_09571_Region_um_Ansbach,1.4410390853881836,DSx5,year,dry_spell_duration,days,7
09561_Ansbach,1.5096330642700195,DSx5,year,dry_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,1.4011549949645996,DSx5,year,dry_spell_duration,days,7
09562_Erlangen,1.3859786987304688,DSx5,year,dry_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,1.2381696701049805,DSx5,year,dry_spell_duration,days,7
09563_Fürth,1.1251473426818848,DSx5,year,dry_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,1.2523884773254395,DSx5,year,dry_spell_duration,days,7
09564_Nürnberg,1.1750578880310059,DSx5,year,dry_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,1.328385353088379,DSx5,year,dry_spell_duration,days,7
09565_Schwabach,1.4803791046142578,DSx5,year,dry_spell_duration,days,7
09571_Ansbach,1.4338836669921875,DSx5,year,dry_spell_duration,days,7
09572_Erlangen-Höchstadt,1.4082694053649902,DSx5,year,dry_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,1.319596767425537,DSx5,year,dry_spell_duration,days,7
09573_Fürth,1.3656024932861328,DSx5,year,dry_spell_duration,days,7
09574_Nürnberger Land,1.2175946235656738,DSx5,year,dry_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,1.4063448905944824,DSx5,year,dry_spell_duration,days,7
09576_Roth,1.3839378356933594,DSx5,year,dry_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,1.3984169960021973,DSx5,year,dry_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,1.6959872245788574,DSx5,year,dry_spell_duration,days,7
09661_Aschaffenburg,1.7055339813232422,DSx5,year,dry_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,1.4286832809448242,DSx5,year,dry_spell_duration,days,7
09662_Schweinfurt,1.5568480491638184,DSx5,year,dry_spell_duration,days,7
09663_09679_Region_um_Würzburg,1.392247200012207,DSx5,year,dry_spell_duration,days,7
09663_Würzburg,1.550501823425293,DSx5,year,dry_spell_duration,days,7
09671_Aschaffenburg,1.8730740547180176,DSx5,year,dry_spell_duration,days,7
09672_Bad Kissingen,1.9829387664794922,DSx5,year,dry_spell_duration,days,7
09673_Rhön-Grabfeld,1.8600473403930664,DSx5,year,dry_spell_duration,days,7
09674_Haßberge,1.3350238800048828,DSx5,year,dry_spell_duration,days,7
09675_Kitzingen,1.5033936500549316,DSx5,year,dry_spell_duration,days,7
09676_Miltenberg,1.6851739883422852,DSx5,year,dry_spell_duration,days,7
09677_Main-Spessart,1.8522005081176758,DSx5,year,dry_spell_duration,days,7
09678_Schweinfurt,1.4313864707946777,DSx5,year,dry_spell_duration,days,7
09679_Würzburg,1.390906810760498,DSx5,year,dry_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,1.146313190460205,DSx5,year,dry_spell_duration,days,7
09761_Augsburg,1.1203336715698242,DSx5,year,dry_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,0.8797607421875,DSx5,year,dry_spell_duration,days,7
09762_Kaufbeuren,0.9179224967956543,DSx5,year,dry_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),1.0633153915405273,DSx5,year,dry_spell_duration,days,7
09763_Kempten (Allgäu),0.7956595420837402,DSx5,year,dry_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,1.096146583557129,DSx5,year,dry_spell_duration,days,7
09764_Memmingen,1.1537775993347168,DSx5,year,dry_spell_duration,days,7
09771_Aichach-Friedberg,1.2415213584899902,DSx5,year,dry_spell_duration,days,7
09772_Augsburg,1.2281618118286133,DSx5,year,dry_spell_duration,days,7
09773_Dillingen a.d. Donau,1.5731439590454102,DSx5,year,dry_spell_duration,days,7
09774_Günzburg,1.292985439300537,DSx5,year,dry_spell_duration,days,7
09775_Neu-Ulm,1.3792133331298828,DSx5,year,dry_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.066061019897461,DSx5,year,dry_spell_duration,days,7
09776_Lindau (Bodensee),1.1657848358154297,DSx5,year,dry_spell_duration,days,7
09777_Ostallgäu,0.8837976455688477,DSx5,year,dry_spell_duration,days,7
09778_Unterallgäu,1.1076021194458008,DSx5,year,dry_spell_duration,days,7
09779_Donau-Ries,1.414848804473877,DSx5,year,dry_spell_duration,days,7
09780_Oberallgäu,1.055025577545166,DSx5,year,dry_spell_duration,days,7
10041_Regionalverband Saarbrücken,2.1785879135131836,DSx5,year,dry_spell_duration,days,7
10042_Merzig-Wadern,2.0995469093322754,DSx5,year,dry_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.2068161964416504,DSx5,year,dry_spell_duration,days,7
10043_Neunkirchen,2.1381068229675293,DSx5,year,dry_spell_duration,days,7
10044_Saarlouis,1.9843688011169434,DSx5,year,dry_spell_duration,days,7
10045_Saarpfalz-Kreis,2.229572296142578,DSx5,year,dry_spell_duration,days,7
10046_St. Wendel,2.042233467102051,DSx5,year,dry_spell_duration,days,7
11000_Berlin,0.9382624626159668,DSx5,year,dry_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.0494132041931152,DSx5,year,dry_spell_duration,days,7
12051_Brandenburg an der Havel,0.9717473983764648,DSx5,year,dry_spell_duration,days,7
12052_12071_Region_um_Cottbus,1.0614204406738281,DSx5,year,dry_spell_duration,days,7
12052_Cottbus,1.096747875213623,DSx5,year,dry_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.7516994476318359,DSx5,year,dry_spell_duration,days,7
12053_Frankfurt (Oder),1.1082487106323242,DSx5,year,dry_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.0331306457519531,DSx5,year,dry_spell_duration,days,7
12054_Potsdam,0.9833459854125977,DSx5,year,dry_spell_duration,days,7
12060_Barnim,1.04530668258667,DSx5,year,dry_spell_duration,days,7
12061_Dahme-Spreewald,0.7213306427001953,DSx5,year,dry_spell_duration,days,7
12062_Elbe-Elster,1.3718385696411133,DSx5,year,dry_spell_duration,days,7
12063_Havelland,1.2255544662475586,DSx5,year,dry_spell_duration,days,7
12064_Märkisch-Oderland,0.9139766693115234,DSx5,year,dry_spell_duration,days,7
12065_Oberhavel,1.0999112129211426,DSx5,year,dry_spell_duration,days,7
12066_Oberspreewald-Lausitz,1.240431785583496,DSx5,year,dry_spell_duration,days,7
12067_Oder-Spree,0.6037302017211914,DSx5,year,dry_spell_duration,days,7
12068_Ostprignitz-Ruppin,1.1394729614257812,DSx5,year,dry_spell_duration,days,7
12069_Potsdam-Mittelmark,1.1905603408813477,DSx5,year,dry_spell_duration,days,7
12070_Prignitz,1.2499375343322754,DSx5,year,dry_spell_duration,days,7
12071_Spree-Neiße,1.0665273666381836,DSx5,year,dry_spell_duration,days,7
12072_Teltow-Fläming,1.0522661209106445,DSx5,year,dry_spell_duration,days,7
12073_Uckermark,1.1608037948608398,DSx5,year,dry_spell_duration,days,7
13003_13072_Region_um_Rostock,0.6040620803833008,DSx5,year,dry_spell_duration,days,7
13003_Rostock,0.5595312118530273,DSx5,year,dry_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,0.9241070747375488,DSx5,year,dry_spell_duration,days,7
13004_Schwerin,0.7667059898376465,DSx5,year,dry_spell_duration,days,7
13071_Mecklenburgische Seenplatte,0.8382158279418945,DSx5,year,dry_spell_duration,days,7
13072_Rostock,0.5965242385864258,DSx5,year,dry_spell_duration,days,7
13073_Vorpommern-Rügen,0.7164888381958008,DSx5,year,dry_spell_duration,days,7
13074_Nordwestmecklenburg,0.9307136535644531,DSx5,year,dry_spell_duration,days,7
13075_Vorpommern-Greifswald,0.8949928283691406,DSx5,year,dry_spell_duration,days,7
13076_Ludwigslust-Parchim,0.9108810424804688,DSx5,year,dry_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,1.0236091613769531,DSx5,year,dry_spell_duration,days,7
14511_Chemnitz,0.7703442573547363,DSx5,year,dry_spell_duration,days,7
14521_Erzgebirgskreis,1.2880535125732422,DSx5,year,dry_spell_duration,days,7
14522_Mittelsachsen,0.8317937850952148,DSx5,year,dry_spell_duration,days,7
14523_Vogtlandkreis,1.52888822555542,DSx5,year,dry_spell_duration,days,7
14524_Zwickau,1.1652579307556152,DSx5,year,dry_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,1.2316985130310059,DSx5,year,dry_spell_duration,days,7
14612_Dresden,0.5985221862792969,DSx5,year,dry_spell_duration,days,7
14625_Bautzen,1.0583133697509766,DSx5,year,dry_spell_duration,days,7
14626_Görlitz,0.9358220100402832,DSx5,year,dry_spell_duration,days,7
14627_Meißen,1.0072698593139648,DSx5,year,dry_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,1.1550350189208984,DSx5,year,dry_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,1.0796294212341309,DSx5,year,dry_spell_duration,days,7
14713_Leipzig,1.1400318145751953,DSx5,year,dry_spell_duration,days,7
14729_Leipzig,1.2011847496032715,DSx5,year,dry_spell_duration,days,7
14730_Nordsachsen,1.0747222900390625,DSx5,year,dry_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,1.211033821105957,DSx5,year,dry_spell_duration,days,7
15001_Dessau-Roßlau,1.6478633880615234,DSx5,year,dry_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),1.0096111297607422,DSx5,year,dry_spell_duration,days,7
15002_Halle (Saale),1.2312650680541992,DSx5,year,dry_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,1.1570167541503906,DSx5,year,dry_spell_duration,days,7
15003_Magdeburg,1.1642999649047852,DSx5,year,dry_spell_duration,days,7
15081_Altmarkkreis Salzwedel,1.0426712036132812,DSx5,year,dry_spell_duration,days,7
15082_Anhalt-Bitterfeld,1.5015897750854492,DSx5,year,dry_spell_duration,days,7
15083_Börde,1.0995073318481445,DSx5,year,dry_spell_duration,days,7
15084_Burgenlandkreis,1.3542370796203613,DSx5,year,dry_spell_duration,days,7
15085_Harz,0.8328437805175781,DSx5,year,dry_spell_duration,days,7
15086_Jerichower Land,1.1077890396118164,DSx5,year,dry_spell_duration,days,7
15087_Mansfeld-Südharz,1.2652859687805176,DSx5,year,dry_spell_duration,days,7
15088_Saalekreis,1.0241384506225586,DSx5,year,dry_spell_duration,days,7
15089_Salzlandkreis,1.2761921882629395,DSx5,year,dry_spell_duration,days,7
15090_Stendal,1.2299156188964844,DSx5,year,dry_spell_duration,days,7
15091_Wittenberg,1.3657245635986328,DSx5,year,dry_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,1.4898948669433594,DSx5,year,dry_spell_duration,days,7
16051_Erfurt,1.348043441772461,DSx5,year,dry_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,1.3361845016479492,DSx5,year,dry_spell_duration,days,7
16052_Gera,1.0995430946350098,DSx5,year,dry_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,1.5544867515563965,DSx5,year,dry_spell_duration,days,7
16053_Jena,1.4701552391052246,DSx5,year,dry_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,1.6604070663452148,DSx5,year,dry_spell_duration,days,7
16054_Suhl,1.7552075386047363,DSx5,year,dry_spell_duration,days,7
16055_16071_Region_um_Weimar,1.5930538177490234,DSx5,year,dry_spell_duration,days,7
16055_Weimar,1.6471986770629883,DSx5,year,dry_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,1.8758373260498047,DSx5,year,dry_spell_duration,days,7
16056_Eisenach,2.028454303741455,DSx5,year,dry_spell_duration,days,7
16061_Eichsfeld,1.6775388717651367,DSx5,year,dry_spell_duration,days,7
16062_Nordhausen,1.5731515884399414,DSx5,year,dry_spell_duration,days,7
16063_Wartburgkreis,1.912269115447998,DSx5,year,dry_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,1.7204198837280273,DSx5,year,dry_spell_duration,days,7
16065_Kyffhäuserkreis,1.8554363250732422,DSx5,year,dry_spell_duration,days,7
16066_Schmalkalden-Meiningen,2.0636816024780273,DSx5,year,dry_spell_duration,days,7
16067_Gotha,1.4138269424438477,DSx5,year,dry_spell_duration,days,7
16068_Sömmerda,1.4340052604675293,DSx5,year,dry_spell_duration,days,7
16069_Hildburghausen,1.440633773803711,DSx5,year,dry_spell_duration,days,7
16070_Ilm-Kreis,1.5029735565185547,DSx5,year,dry_spell_duration,days,7
16071_Weimarer Land,1.598973274230957,DSx5,year,dry_spell_duration,days,7
16072_Sonneberg,1.6728520393371582,DSx5,year,dry_spell_duration,days,7
16073_Saalfeld-Rudolstadt,1.624621868133545,DSx5,year,dry_spell_duration,days,7
16074_Saale-Holzland-Kreis,1.4582419395446777,DSx5,year,dry_spell_duration,days,7
16075_Saale-Orla-Kreis,1.4163599014282227,DSx5,year,dry_spell_duration,days,7
16076_Greiz,1.1708226203918457,DSx5,year,dry_spell_duration,days,7
16077_Altenburger Land,1.1950726509094238,DSx5,year,dry_spell_duration,days,7
