region,DSx5_year_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09189_Traunstein,-2.041959762573242,DSx5,year,dry_spell_duration,days,7
09190_Weilheim-Schongau,-1.3728914260864258,DSx5,year,dry_spell_duration,days,7
09261_09274_Region_um_Landshut,-1.903468132019043,DSx5,year,dry_spell_duration,days,7
09261_Landshut,-2.2937746047973633,DSx5,year,dry_spell_duration,days,7
09262_09275_Region_um_Passau,-2.302668571472168,DSx5,year,dry_spell_duration,days,7
09262_Passau,-3.012812614440918,DSx5,year,dry_spell_duration,days,7
09263_09278_Region_um_Straubing,-2.609583854675293,DSx5,year,dry_spell_duration,days,7
09263_Straubing,-3.163388252258301,DSx5,year,dry_spell_duration,days,7
09271_Deggendorf,-3.211254119873047,DSx5,year,dry_spell_duration,days,7
09272_Freyung-Grafenau,-1.367814064025879,DSx5,year,dry_spell_duration,days,7
09273_Kelheim,-1.824193000793457,DSx5,year,dry_spell_duration,days,7
09274_Landshut,-1.8825712203979492,DSx5,year,dry_spell_duration,days,7
09275_Passau,-2.269746780395508,DSx5,year,dry_spell_duration,days,7
09276_Regen,-1.2207136154174805,DSx5,year,dry_spell_duration,days,7
09277_Rottal-Inn,-2.1203317642211914,DSx5,year,dry_spell_duration,days,7
09278_Straubing-Bogen,-2.5768537521362305,DSx5,year,dry_spell_duration,days,7
09279_Dingolfing-Landau,-2.485356330871582,DSx5,year,dry_spell_duration,days,7
09361_09371_Region_um_Amberg,-1.6097393035888672,DSx5,year,dry_spell_duration,days,7
09361_Amberg,-1.5034379959106445,DSx5,year,dry_spell_duration,days,7
09362_09375_Region_um_Regensburg,-1.738698959350586,DSx5,year,dry_spell_duration,days,7
09362_Regensburg,-1.9134712219238281,DSx5,year,dry_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-2.1463985443115234,DSx5,year,dry_spell_duration,days,7
09363_Weiden i.d. OPf.,-2.330878257751465,DSx5,year,dry_spell_duration,days,7
09371_Amberg-Sulzbach,-1.6141738891601562,DSx5,year,dry_spell_duration,days,7
09372_Cham,-1.3151054382324219,DSx5,year,dry_spell_duration,days,7
09373_Neumarkt i.d. OPf.,-2.0988197326660156,DSx5,year,dry_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,-2.137004852294922,DSx5,year,dry_spell_duration,days,7
09375_Regensburg,-1.745107650756836,DSx5,year,dry_spell_duration,days,7
09376_Schwandorf,-1.6508474349975586,DSx5,year,dry_spell_duration,days,7
09377_Tirschenreuth,-2.015984535217285,DSx5,year,dry_spell_duration,days,7
09461_09471_Region_um_Bamberg,-1.4911384582519531,DSx5,year,dry_spell_duration,days,7
09461_Bamberg,-1.7100248336791992,DSx5,year,dry_spell_duration,days,7
09462_09472_Region_um_Bayreuth,-1.9070606231689453,DSx5,year,dry_spell_duration,days,7
09462_Bayreuth,-1.8165454864501953,DSx5,year,dry_spell_duration,days,7
09463_09473_Region_um_Coburg,-2.0794143676757812,DSx5,year,dry_spell_duration,days,7
09463_Coburg,-2.402444839477539,DSx5,year,dry_spell_duration,days,7
09464_09475_Region_um_Hof,-1.3272924423217773,DSx5,year,dry_spell_duration,days,7
09464_Hof,-1.1687192916870117,DSx5,year,dry_spell_duration,days,7
09471_Bamberg,-1.5133028030395508,DSx5,year,dry_spell_duration,days,7
09472_Bayreuth,-1.9147148132324219,DSx5,year,dry_spell_duration,days,7
09473_Coburg,-2.055574417114258,DSx5,year,dry_spell_duration,days,7
09474_Forchheim,-1.9634218215942383,DSx5,year,dry_spell_duration,days,7
09475_Hof,-1.3498764038085938,DSx5,year,dry_spell_duration,days,7
09476_Kronach,-1.6695146560668945,DSx5,year,dry_spell_duration,days,7
09477_Kulmbach,-1.8328208923339844,DSx5,year,dry_spell_duration,days,7
09478_Lichtenfels,-1.778742790222168,DSx5,year,dry_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,-1.497878074645996,DSx5,year,dry_spell_duration,days,7
09561_09571_Region_um_Ansbach,-1.7244672775268555,DSx5,year,dry_spell_duration,days,7
09561_Ansbach,-2.118143081665039,DSx5,year,dry_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,-1.8355283737182617,DSx5,year,dry_spell_duration,days,7
09562_Erlangen,-1.7278251647949219,DSx5,year,dry_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,-2.439464569091797,DSx5,year,dry_spell_duration,days,7
09563_Fürth,-2.426156997680664,DSx5,year,dry_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-2.144390106201172,DSx5,year,dry_spell_duration,days,7
09564_Nürnberg,-2.5962696075439453,DSx5,year,dry_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,-2.2054738998413086,DSx5,year,dry_spell_duration,days,7
09565_Schwabach,-2.8703088760375977,DSx5,year,dry_spell_duration,days,7
09571_Ansbach,-1.7031240463256836,DSx5,year,dry_spell_duration,days,7
09572_Erlangen-Höchstadt,-1.6492528915405273,DSx5,year,dry_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-2.077826499938965,DSx5,year,dry_spell_duration,days,7
09573_Fürth,-2.58591365814209,DSx5,year,dry_spell_duration,days,7
09574_Nürnberger Land,-2.338129997253418,DSx5,year,dry_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,-2.496798515319824,DSx5,year,dry_spell_duration,days,7
09576_Roth,-2.095688819885254,DSx5,year,dry_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,-1.9356889724731445,DSx5,year,dry_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,-1.7121868133544922,DSx5,year,dry_spell_duration,days,7
09661_Aschaffenburg,-2.1562814712524414,DSx5,year,dry_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,-1.4614038467407227,DSx5,year,dry_spell_duration,days,7
09662_Schweinfurt,-1.7502832412719727,DSx5,year,dry_spell_duration,days,7
09663_09679_Region_um_Würzburg,-1.5597972869873047,DSx5,year,dry_spell_duration,days,7
09663_Würzburg,-1.4448490142822266,DSx5,year,dry_spell_duration,days,7
09671_Aschaffenburg,-1.6260032653808594,DSx5,year,dry_spell_duration,days,7
09672_Bad Kissingen,-1.6420249938964844,DSx5,year,dry_spell_duration,days,7
09673_Rhön-Grabfeld,-1.797774314880371,DSx5,year,dry_spell_duration,days,7
09674_Haßberge,-1.5342159271240234,DSx5,year,dry_spell_duration,days,7
09675_Kitzingen,-1.8164491653442383,DSx5,year,dry_spell_duration,days,7
09676_Miltenberg,-1.7530221939086914,DSx5,year,dry_spell_duration,days,7
09677_Main-Spessart,-1.1285133361816406,DSx5,year,dry_spell_duration,days,7
09678_Schweinfurt,-1.4489641189575195,DSx5,year,dry_spell_duration,days,7
09679_Würzburg,-1.5714998245239258,DSx5,year,dry_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,-1.8481216430664062,DSx5,year,dry_spell_duration,days,7
09761_Augsburg,-2.2621021270751953,DSx5,year,dry_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,-1.3401927947998047,DSx5,year,dry_spell_duration,days,7
09762_Kaufbeuren,-1.4638385772705078,DSx5,year,dry_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),-1.5091772079467773,DSx5,year,dry_spell_duration,days,7
09763_Kempten (Allgäu),-1.678375244140625,DSx5,year,dry_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,-1.742685317993164,DSx5,year,dry_spell_duration,days,7
09764_Memmingen,-1.49212646484375,DSx5,year,dry_spell_duration,days,7
09771_Aichach-Friedberg,-1.68603515625,DSx5,year,dry_spell_duration,days,7
09772_Augsburg,-1.9070396423339844,DSx5,year,dry_spell_duration,days,7
09773_Dillingen a.d. Donau,-1.5869827270507812,DSx5,year,dry_spell_duration,days,7
09774_Günzburg,-1.6849842071533203,DSx5,year,dry_spell_duration,days,7
09775_Neu-Ulm,-1.8683815002441406,DSx5,year,dry_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.659062385559082,DSx5,year,dry_spell_duration,days,7
09776_Lindau (Bodensee),-2.041351318359375,DSx5,year,dry_spell_duration,days,7
09777_Ostallgäu,-1.3420162200927734,DSx5,year,dry_spell_duration,days,7
09778_Unterallgäu,-1.6668262481689453,DSx5,year,dry_spell_duration,days,7
09779_Donau-Ries,-1.6497812271118164,DSx5,year,dry_spell_duration,days,7
09780_Oberallgäu,-1.538125991821289,DSx5,year,dry_spell_duration,days,7
10041_Regionalverband Saarbrücken,-1.09112548828125,DSx5,year,dry_spell_duration,days,7
10042_Merzig-Wadern,-0.9681453704833984,DSx5,year,dry_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-1.0145511627197266,DSx5,year,dry_spell_duration,days,7
10043_Neunkirchen,-1.5032119750976562,DSx5,year,dry_spell_duration,days,7
10044_Saarlouis,-1.0788383483886719,DSx5,year,dry_spell_duration,days,7
10045_Saarpfalz-Kreis,-1.0289983749389648,DSx5,year,dry_spell_duration,days,7
10046_St. Wendel,-1.287496566772461,DSx5,year,dry_spell_duration,days,7
11000_Berlin,-1.6641597747802734,DSx5,year,dry_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.213353157043457,DSx5,year,dry_spell_duration,days,7
12051_Brandenburg an der Havel,-1.6692066192626953,DSx5,year,dry_spell_duration,days,7
12052_12071_Region_um_Cottbus,-1.7250499725341797,DSx5,year,dry_spell_duration,days,7
12052_Cottbus,-1.7285575866699219,DSx5,year,dry_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-1.3676366806030273,DSx5,year,dry_spell_duration,days,7
12053_Frankfurt (Oder),-1.9803171157836914,DSx5,year,dry_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.2534971237182617,DSx5,year,dry_spell_duration,days,7
12054_Potsdam,-1.7492189407348633,DSx5,year,dry_spell_duration,days,7
12060_Barnim,-2.0977649688720703,DSx5,year,dry_spell_duration,days,7
12061_Dahme-Spreewald,-1.1336193084716797,DSx5,year,dry_spell_duration,days,7
12062_Elbe-Elster,-1.5906543731689453,DSx5,year,dry_spell_duration,days,7
12063_Havelland,-1.4105539321899414,DSx5,year,dry_spell_duration,days,7
12064_Märkisch-Oderland,-1.5313453674316406,DSx5,year,dry_spell_duration,days,7
12065_Oberhavel,-1.7763051986694336,DSx5,year,dry_spell_duration,days,7
12066_Oberspreewald-Lausitz,-1.6470537185668945,DSx5,year,dry_spell_duration,days,7
12067_Oder-Spree,-1.401193618774414,DSx5,year,dry_spell_duration,days,7
12068_Ostprignitz-Ruppin,-1.4131622314453125,DSx5,year,dry_spell_duration,days,7
12069_Potsdam-Mittelmark,-1.2357892990112305,DSx5,year,dry_spell_duration,days,7
12070_Prignitz,-1.703852653503418,DSx5,year,dry_spell_duration,days,7
12071_Spree-Neiße,-1.724691390991211,DSx5,year,dry_spell_duration,days,7
12072_Teltow-Fläming,-1.0113906860351562,DSx5,year,dry_spell_duration,days,7
12073_Uckermark,-1.883864402770996,DSx5,year,dry_spell_duration,days,7
13003_13072_Region_um_Rostock,-1.9228315353393555,DSx5,year,dry_spell_duration,days,7
13003_Rostock,-2.6624011993408203,DSx5,year,dry_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,-1.5562820434570312,DSx5,year,dry_spell_duration,days,7
13004_Schwerin,-1.9153146743774414,DSx5,year,dry_spell_duration,days,7
13071_Mecklenburgische Seenplatte,-2.0498733520507812,DSx5,year,dry_spell_duration,days,7
13072_Rostock,-1.9028987884521484,DSx5,year,dry_spell_duration,days,7
13073_Vorpommern-Rügen,-3.3705596923828125,DSx5,year,dry_spell_duration,days,7
13074_Nordwestmecklenburg,-1.6992387771606445,DSx5,year,dry_spell_duration,days,7
13075_Vorpommern-Greifswald,-2.3198299407958984,DSx5,year,dry_spell_duration,days,7
13076_Ludwigslust-Parchim,-1.51092529296875,DSx5,year,dry_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-1.2274246215820312,DSx5,year,dry_spell_duration,days,7
14511_Chemnitz,-1.7514829635620117,DSx5,year,dry_spell_duration,days,7
14521_Erzgebirgskreis,-1.5131397247314453,DSx5,year,dry_spell_duration,days,7
14522_Mittelsachsen,-0.9310951232910156,DSx5,year,dry_spell_duration,days,7
14523_Vogtlandkreis,-1.2017650604248047,DSx5,year,dry_spell_duration,days,7
14524_Zwickau,-1.533203125,DSx5,year,dry_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,-0.8201618194580078,DSx5,year,dry_spell_duration,days,7
14612_Dresden,-1.4035148620605469,DSx5,year,dry_spell_duration,days,7
14625_Bautzen,-0.8336248397827148,DSx5,year,dry_spell_duration,days,7
14626_Görlitz,-1.099151611328125,DSx5,year,dry_spell_duration,days,7
14627_Meißen,-1.263035774230957,DSx5,year,dry_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,-1.145829200744629,DSx5,year,dry_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,-1.058730125427246,DSx5,year,dry_spell_duration,days,7
14713_Leipzig,-1.3147449493408203,DSx5,year,dry_spell_duration,days,7
14729_Leipzig,-1.1618242263793945,DSx5,year,dry_spell_duration,days,7
14730_Nordsachsen,-1.2270069122314453,DSx5,year,dry_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.8961772918701172,DSx5,year,dry_spell_duration,days,7
15001_Dessau-Roßlau,-1.5314140319824219,DSx5,year,dry_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),-1.2466888427734375,DSx5,year,dry_spell_duration,days,7
15002_Halle (Saale),-1.5878877639770508,DSx5,year,dry_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.9967012405395508,DSx5,year,dry_spell_duration,days,7
15003_Magdeburg,-1.228745460510254,DSx5,year,dry_spell_duration,days,7
15081_Altmarkkreis Salzwedel,-0.9111347198486328,DSx5,year,dry_spell_duration,days,7
15082_Anhalt-Bitterfeld,-0.9787473678588867,DSx5,year,dry_spell_duration,days,7
15083_Börde,-1.2500696182250977,DSx5,year,dry_spell_duration,days,7
15084_Burgenlandkreis,-1.060089111328125,DSx5,year,dry_spell_duration,days,7
15085_Harz,-0.9584026336669922,DSx5,year,dry_spell_duration,days,7
15086_Jerichower Land,-1.0334444046020508,DSx5,year,dry_spell_duration,days,7
15087_Mansfeld-Südharz,-1.22442626953125,DSx5,year,dry_spell_duration,days,7
15088_Saalekreis,-1.2818851470947266,DSx5,year,dry_spell_duration,days,7
15089_Salzlandkreis,-0.9410610198974609,DSx5,year,dry_spell_duration,days,7
15090_Stendal,-0.9041252136230469,DSx5,year,dry_spell_duration,days,7
15091_Wittenberg,-0.8689403533935547,DSx5,year,dry_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.20703125,DSx5,year,dry_spell_duration,days,7
16051_Erfurt,-1.680058479309082,DSx5,year,dry_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,-0.8557558059692383,DSx5,year,dry_spell_duration,days,7
16052_Gera,-0.8638763427734375,DSx5,year,dry_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,-1.1509332656860352,DSx5,year,dry_spell_duration,days,7
16053_Jena,-1.2487173080444336,DSx5,year,dry_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,-1.4433956146240234,DSx5,year,dry_spell_duration,days,7
16054_Suhl,-1.3526554107666016,DSx5,year,dry_spell_duration,days,7
16055_16071_Region_um_Weimar,-1.2996025085449219,DSx5,year,dry_spell_duration,days,7
16055_Weimar,-1.574915885925293,DSx5,year,dry_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,-1.5826225280761719,DSx5,year,dry_spell_duration,days,7
16056_Eisenach,-2.424896240234375,DSx5,year,dry_spell_duration,days,7
16061_Eichsfeld,-1.7786149978637695,DSx5,year,dry_spell_duration,days,7
16062_Nordhausen,-1.5116262435913086,DSx5,year,dry_spell_duration,days,7
16063_Wartburgkreis,-1.8370285034179688,DSx5,year,dry_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,-1.8897476196289062,DSx5,year,dry_spell_duration,days,7
16065_Kyffhäuserkreis,-1.7360515594482422,DSx5,year,dry_spell_duration,days,7
16066_Schmalkalden-Meiningen,-1.6043176651000977,DSx5,year,dry_spell_duration,days,7
16067_Gotha,-1.0453777313232422,DSx5,year,dry_spell_duration,days,7
16068_Sömmerda,-1.148172378540039,DSx5,year,dry_spell_duration,days,7
16069_Hildburghausen,-1.578618049621582,DSx5,year,dry_spell_duration,days,7
16070_Ilm-Kreis,-1.2310676574707031,DSx5,year,dry_spell_duration,days,7
16071_Weimarer Land,-1.2751550674438477,DSx5,year,dry_spell_duration,days,7
16072_Sonneberg,-2.0963802337646484,DSx5,year,dry_spell_duration,days,7
16073_Saalfeld-Rudolstadt,-1.2544851303100586,DSx5,year,dry_spell_duration,days,7
16074_Saale-Holzland-Kreis,-1.005544662475586,DSx5,year,dry_spell_duration,days,7
16075_Saale-Orla-Kreis,-1.0630788803100586,DSx5,year,dry_spell_duration,days,7
16076_Greiz,-1.0899286270141602,DSx5,year,dry_spell_duration,days,7
16077_Altenburger Land,-1.1467304229736328,DSx5,year,dry_spell_duration,days,7
