region,DSx5_year_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09262_09275_Region_um_Passau,-0.16240882873535156,DSx5,year,dry_spell_duration,days,7
09262_Passau,-0.06065559387207031,DSx5,year,dry_spell_duration,days,7
09263_09278_Region_um_Straubing,-0.3789939880371094,DSx5,year,dry_spell_duration,days,7
09263_Straubing,-0.38610267639160156,DSx5,year,dry_spell_duration,days,7
09271_Deggendorf,-0.17474365234375,DSx5,year,dry_spell_duration,days,7
09272_Freyung-Grafenau,-0.17071914672851562,DSx5,year,dry_spell_duration,days,7
09273_Kelheim,-0.4000511169433594,DSx5,year,dry_spell_duration,days,7
09274_Landshut,-0.2501373291015625,DSx5,year,dry_spell_duration,days,7
09275_Passau,-0.16712570190429688,DSx5,year,dry_spell_duration,days,7
09276_Regen,-0.18886375427246094,DSx5,year,dry_spell_duration,days,7
09277_Rottal-Inn,-0.051937103271484375,DSx5,year,dry_spell_duration,days,7
09278_Straubing-Bogen,-0.3921775817871094,DSx5,year,dry_spell_duration,days,7
09279_Dingolfing-Landau,-0.2479085922241211,DSx5,year,dry_spell_duration,days,7
09361_09371_Region_um_Amberg,-0.12067985534667969,DSx5,year,dry_spell_duration,days,7
09361_Amberg,-0.2773551940917969,DSx5,year,dry_spell_duration,days,7
09362_09375_Region_um_Regensburg,-0.2959585189819336,DSx5,year,dry_spell_duration,days,7
09362_Regensburg,-0.38689231872558594,DSx5,year,dry_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.28000831604003906,DSx5,year,dry_spell_duration,days,7
09363_Weiden i.d. OPf.,-0.2690582275390625,DSx5,year,dry_spell_duration,days,7
09371_Amberg-Sulzbach,-0.11660003662109375,DSx5,year,dry_spell_duration,days,7
09372_Cham,-0.2810678482055664,DSx5,year,dry_spell_duration,days,7
09373_Neumarkt i.d. OPf.,-0.15790462493896484,DSx5,year,dry_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,-0.28050994873046875,DSx5,year,dry_spell_duration,days,7
09375_Regensburg,-0.2828817367553711,DSx5,year,dry_spell_duration,days,7
09376_Schwandorf,-0.3454017639160156,DSx5,year,dry_spell_duration,days,7
09377_Tirschenreuth,-0.09013938903808594,DSx5,year,dry_spell_duration,days,7
09461_09471_Region_um_Bamberg,0.044246673583984375,DSx5,year,dry_spell_duration,days,7
09461_Bamberg,0.053623199462890625,DSx5,year,dry_spell_duration,days,7
09462_09472_Region_um_Bayreuth,-0.16658401489257812,DSx5,year,dry_spell_duration,days,7
09462_Bayreuth,-0.2808866500854492,DSx5,year,dry_spell_duration,days,7
09463_09473_Region_um_Coburg,0.0786285400390625,DSx5,year,dry_spell_duration,days,7
09463_Coburg,-0.09439468383789062,DSx5,year,dry_spell_duration,days,7
09464_09475_Region_um_Hof,-0.12807846069335938,DSx5,year,dry_spell_duration,days,7
09464_Hof,-0.09761428833007812,DSx5,year,dry_spell_duration,days,7
09471_Bamberg,0.040557861328125,DSx5,year,dry_spell_duration,days,7
09472_Bayreuth,-0.12531089782714844,DSx5,year,dry_spell_duration,days,7
09473_Coburg,0.0639495849609375,DSx5,year,dry_spell_duration,days,7
09474_Forchheim,-0.13665294647216797,DSx5,year,dry_spell_duration,days,7
09475_Hof,-0.1019735336303711,DSx5,year,dry_spell_duration,days,7
09476_Kronach,-0.10288429260253906,DSx5,year,dry_spell_duration,days,7
09477_Kulmbach,-0.20245742797851562,DSx5,year,dry_spell_duration,days,7
09478_Lichtenfels,-0.12823867797851562,DSx5,year,dry_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,-0.035264015197753906,DSx5,year,dry_spell_duration,days,7
09561_09571_Region_um_Ansbach,-0.10370063781738281,DSx5,year,dry_spell_duration,days,7
09561_Ansbach,-0.09916877746582031,DSx5,year,dry_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,-0.3046426773071289,DSx5,year,dry_spell_duration,days,7
09562_Erlangen,-0.21121501922607422,DSx5,year,dry_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,-0.26120853424072266,DSx5,year,dry_spell_duration,days,7
09563_Fürth,-0.2796897888183594,DSx5,year,dry_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.22453594207763672,DSx5,year,dry_spell_duration,days,7
09564_Nürnberg,-0.261474609375,DSx5,year,dry_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,-0.10187339782714844,DSx5,year,dry_spell_duration,days,7
09565_Schwabach,-0.16170120239257812,DSx5,year,dry_spell_duration,days,7
09571_Ansbach,-0.08677101135253906,DSx5,year,dry_spell_duration,days,7
09572_Erlangen-Höchstadt,-0.2577342987060547,DSx5,year,dry_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-0.0515899658203125,DSx5,year,dry_spell_duration,days,7
09573_Fürth,-0.22165489196777344,DSx5,year,dry_spell_duration,days,7
09574_Nürnberger Land,-0.020298004150390625,DSx5,year,dry_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,-0.12061882019042969,DSx5,year,dry_spell_duration,days,7
09576_Roth,-0.06591224670410156,DSx5,year,dry_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,0.005931854248046875,DSx5,year,dry_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,0.13951683044433594,DSx5,year,dry_spell_duration,days,7
09661_Aschaffenburg,0.05647087097167969,DSx5,year,dry_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,0.2788867950439453,DSx5,year,dry_spell_duration,days,7
09662_Schweinfurt,0.17246723175048828,DSx5,year,dry_spell_duration,days,7
09663_09679_Region_um_Würzburg,-0.10696792602539062,DSx5,year,dry_spell_duration,days,7
09663_Würzburg,-0.13562965393066406,DSx5,year,dry_spell_duration,days,7
09671_Aschaffenburg,0.13332557678222656,DSx5,year,dry_spell_duration,days,7
09672_Bad Kissingen,0.28531837463378906,DSx5,year,dry_spell_duration,days,7
09673_Rhön-Grabfeld,0.18377304077148438,DSx5,year,dry_spell_duration,days,7
09674_Haßberge,0.19219398498535156,DSx5,year,dry_spell_duration,days,7
09675_Kitzingen,-0.04950523376464844,DSx5,year,dry_spell_duration,days,7
09676_Miltenberg,0.13867855072021484,DSx5,year,dry_spell_duration,days,7
09677_Main-Spessart,0.1257801055908203,DSx5,year,dry_spell_duration,days,7
09678_Schweinfurt,0.2753448486328125,DSx5,year,dry_spell_duration,days,7
09679_Würzburg,-0.10404396057128906,DSx5,year,dry_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,-0.2283477783203125,DSx5,year,dry_spell_duration,days,7
09761_Augsburg,-0.42306995391845703,DSx5,year,dry_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,-0.15703392028808594,DSx5,year,dry_spell_duration,days,7
09762_Kaufbeuren,-0.0072650909423828125,DSx5,year,dry_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),-0.3073539733886719,DSx5,year,dry_spell_duration,days,7
09763_Kempten (Allgäu),-0.2900514602661133,DSx5,year,dry_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,-0.10508155822753906,DSx5,year,dry_spell_duration,days,7
09764_Memmingen,-0.3449211120605469,DSx5,year,dry_spell_duration,days,7
09771_Aichach-Friedberg,-0.43381404876708984,DSx5,year,dry_spell_duration,days,7
09772_Augsburg,-0.14177322387695312,DSx5,year,dry_spell_duration,days,7
09773_Dillingen a.d. Donau,-0.1092519760131836,DSx5,year,dry_spell_duration,days,7
09774_Günzburg,-0.18259429931640625,DSx5,year,dry_spell_duration,days,7
09775_Neu-Ulm,-0.10132217407226562,DSx5,year,dry_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.22484111785888672,DSx5,year,dry_spell_duration,days,7
09776_Lindau (Bodensee),-0.2730293273925781,DSx5,year,dry_spell_duration,days,7
09777_Ostallgäu,-0.16279220581054688,DSx5,year,dry_spell_duration,days,7
09778_Unterallgäu,-0.2903718948364258,DSx5,year,dry_spell_duration,days,7
09779_Donau-Ries,0.051967620849609375,DSx5,year,dry_spell_duration,days,7
09780_Oberallgäu,-0.2770404815673828,DSx5,year,dry_spell_duration,days,7
10041_Regionalverband Saarbrücken,0.5884904861450195,DSx5,year,dry_spell_duration,days,7
10042_Merzig-Wadern,0.5202341079711914,DSx5,year,dry_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.4524116516113281,DSx5,year,dry_spell_duration,days,7
10043_Neunkirchen,0.5092592239379883,DSx5,year,dry_spell_duration,days,7
10044_Saarlouis,0.5756587982177734,DSx5,year,dry_spell_duration,days,7
10045_Saarpfalz-Kreis,0.5212011337280273,DSx5,year,dry_spell_duration,days,7
10046_St. Wendel,0.41883087158203125,DSx5,year,dry_spell_duration,days,7
11000_Berlin,-0.2143115997314453,DSx5,year,dry_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.3157787322998047,DSx5,year,dry_spell_duration,days,7
12051_Brandenburg an der Havel,-0.30274391174316406,DSx5,year,dry_spell_duration,days,7
12052_12071_Region_um_Cottbus,-0.20125961303710938,DSx5,year,dry_spell_duration,days,7
12052_Cottbus,-0.060138702392578125,DSx5,year,dry_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.40225791931152344,DSx5,year,dry_spell_duration,days,7
12053_Frankfurt (Oder),-0.7823200225830078,DSx5,year,dry_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.3177318572998047,DSx5,year,dry_spell_duration,days,7
12054_Potsdam,-0.20778560638427734,DSx5,year,dry_spell_duration,days,7
12060_Barnim,-0.263916015625,DSx5,year,dry_spell_duration,days,7
12061_Dahme-Spreewald,-0.18884849548339844,DSx5,year,dry_spell_duration,days,7
12062_Elbe-Elster,-0.2695808410644531,DSx5,year,dry_spell_duration,days,7
12063_Havelland,-0.15337371826171875,DSx5,year,dry_spell_duration,days,7
12064_Märkisch-Oderland,-0.35392189025878906,DSx5,year,dry_spell_duration,days,7
12065_Oberhavel,-0.3211069107055664,DSx5,year,dry_spell_duration,days,7
12066_Oberspreewald-Lausitz,-0.3304023742675781,DSx5,year,dry_spell_duration,days,7
12067_Oder-Spree,-0.39957427978515625,DSx5,year,dry_spell_duration,days,7
12068_Ostprignitz-Ruppin,-0.11373710632324219,DSx5,year,dry_spell_duration,days,7
12069_Potsdam-Mittelmark,-0.21336841583251953,DSx5,year,dry_spell_duration,days,7
12070_Prignitz,-0.1144256591796875,DSx5,year,dry_spell_duration,days,7
12071_Spree-Neiße,-0.22670555114746094,DSx5,year,dry_spell_duration,days,7
12072_Teltow-Fläming,-0.20021629333496094,DSx5,year,dry_spell_duration,days,7
12073_Uckermark,-0.49479198455810547,DSx5,year,dry_spell_duration,days,7
13003_13072_Region_um_Rostock,-0.3998851776123047,DSx5,year,dry_spell_duration,days,7
13003_Rostock,-0.6793804168701172,DSx5,year,dry_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,-0.3864784240722656,DSx5,year,dry_spell_duration,days,7
13004_Schwerin,-0.5340309143066406,DSx5,year,dry_spell_duration,days,7
13071_Mecklenburgische Seenplatte,-0.2782573699951172,DSx5,year,dry_spell_duration,days,7
13072_Rostock,-0.3386402130126953,DSx5,year,dry_spell_duration,days,7
13073_Vorpommern-Rügen,-0.4359302520751953,DSx5,year,dry_spell_duration,days,7
13074_Nordwestmecklenburg,-0.36427879333496094,DSx5,year,dry_spell_duration,days,7
13075_Vorpommern-Greifswald,-0.3038597106933594,DSx5,year,dry_spell_duration,days,7
13076_Ludwigslust-Parchim,-0.2811298370361328,DSx5,year,dry_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.33260154724121094,DSx5,year,dry_spell_duration,days,7
14511_Chemnitz,-0.3605060577392578,DSx5,year,dry_spell_duration,days,7
14521_Erzgebirgskreis,-0.1695880889892578,DSx5,year,dry_spell_duration,days,7
14522_Mittelsachsen,-0.3683643341064453,DSx5,year,dry_spell_duration,days,7
14523_Vogtlandkreis,-0.22160625457763672,DSx5,year,dry_spell_duration,days,7
14524_Zwickau,-0.2579059600830078,DSx5,year,dry_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,-0.21697998046875,DSx5,year,dry_spell_duration,days,7
14612_Dresden,-0.19622039794921875,DSx5,year,dry_spell_duration,days,7
14625_Bautzen,-0.31397438049316406,DSx5,year,dry_spell_duration,days,7
14626_Görlitz,-0.3062763214111328,DSx5,year,dry_spell_duration,days,7
14627_Meißen,-0.25118255615234375,DSx5,year,dry_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,-0.17369461059570312,DSx5,year,dry_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,-0.36649417877197266,DSx5,year,dry_spell_duration,days,7
14713_Leipzig,-0.2910423278808594,DSx5,year,dry_spell_duration,days,7
14729_Leipzig,-0.4857807159423828,DSx5,year,dry_spell_duration,days,7
14730_Nordsachsen,-0.30522918701171875,DSx5,year,dry_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.113922119140625,DSx5,year,dry_spell_duration,days,7
15001_Dessau-Roßlau,-0.03785514831542969,DSx5,year,dry_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),-0.3162040710449219,DSx5,year,dry_spell_duration,days,7
15002_Halle (Saale),-0.267364501953125,DSx5,year,dry_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.3302135467529297,DSx5,year,dry_spell_duration,days,7
15003_Magdeburg,-0.4552345275878906,DSx5,year,dry_spell_duration,days,7
15081_Altmarkkreis Salzwedel,-0.08896446228027344,DSx5,year,dry_spell_duration,days,7
15082_Anhalt-Bitterfeld,-0.11167335510253906,DSx5,year,dry_spell_duration,days,7
15083_Börde,-0.24672508239746094,DSx5,year,dry_spell_duration,days,7
15084_Burgenlandkreis,-0.3566875457763672,DSx5,year,dry_spell_duration,days,7
15085_Harz,-0.024036407470703125,DSx5,year,dry_spell_duration,days,7
15086_Jerichower Land,-0.2369375228881836,DSx5,year,dry_spell_duration,days,7
15087_Mansfeld-Südharz,-0.22476768493652344,DSx5,year,dry_spell_duration,days,7
15088_Saalekreis,-0.31688880920410156,DSx5,year,dry_spell_duration,days,7
15089_Salzlandkreis,-0.17658710479736328,DSx5,year,dry_spell_duration,days,7
15090_Stendal,0.0074176788330078125,DSx5,year,dry_spell_duration,days,7
15091_Wittenberg,-0.15227890014648438,DSx5,year,dry_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.0759429931640625,DSx5,year,dry_spell_duration,days,7
16051_Erfurt,-0.19835472106933594,DSx5,year,dry_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,-0.30605125427246094,DSx5,year,dry_spell_duration,days,7
16052_Gera,-0.29054927825927734,DSx5,year,dry_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,-0.39351463317871094,DSx5,year,dry_spell_duration,days,7
16053_Jena,-0.32973575592041016,DSx5,year,dry_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,0.0789480209350586,DSx5,year,dry_spell_duration,days,7
16054_Suhl,0.09703445434570312,DSx5,year,dry_spell_duration,days,7
16055_16071_Region_um_Weimar,-0.3717842102050781,DSx5,year,dry_spell_duration,days,7
16055_Weimar,-0.4144611358642578,DSx5,year,dry_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,-0.1388998031616211,DSx5,year,dry_spell_duration,days,7
16056_Eisenach,0.00746917724609375,DSx5,year,dry_spell_duration,days,7
16061_Eichsfeld,-0.06814289093017578,DSx5,year,dry_spell_duration,days,7
16062_Nordhausen,0.02448749542236328,DSx5,year,dry_spell_duration,days,7
16063_Wartburgkreis,-0.14854049682617188,DSx5,year,dry_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,-0.05811882019042969,DSx5,year,dry_spell_duration,days,7
16065_Kyffhäuserkreis,-0.03664970397949219,DSx5,year,dry_spell_duration,days,7
16066_Schmalkalden-Meiningen,-0.03292560577392578,DSx5,year,dry_spell_duration,days,7
16067_Gotha,0.10278129577636719,DSx5,year,dry_spell_duration,days,7
16068_Sömmerda,-0.23209095001220703,DSx5,year,dry_spell_duration,days,7
16069_Hildburghausen,0.08625316619873047,DSx5,year,dry_spell_duration,days,7
16070_Ilm-Kreis,-0.07255363464355469,DSx5,year,dry_spell_duration,days,7
16071_Weimarer Land,-0.37592124938964844,DSx5,year,dry_spell_duration,days,7
16072_Sonneberg,0.07208251953125,DSx5,year,dry_spell_duration,days,7
16073_Saalfeld-Rudolstadt,-0.23996734619140625,DSx5,year,dry_spell_duration,days,7
16074_Saale-Holzland-Kreis,-0.31322669982910156,DSx5,year,dry_spell_duration,days,7
16075_Saale-Orla-Kreis,-0.09818172454833984,DSx5,year,dry_spell_duration,days,7
16076_Greiz,-0.16835975646972656,DSx5,year,dry_spell_duration,days,7
16077_Altenburger Land,-0.3237152099609375,DSx5,year,dry_spell_duration,days,7
