region,DSx5_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09272_Freyung-Grafenau,6.7928466796875,DSx5,year,dry_spell_duration,days,7
09273_Kelheim,7.369813919067383,DSx5,year,dry_spell_duration,days,7
09274_Landshut,6.947206497192383,DSx5,year,dry_spell_duration,days,7
09275_Passau,7.8885040283203125,DSx5,year,dry_spell_duration,days,7
09276_Regen,5.237434387207031,DSx5,year,dry_spell_duration,days,7
09277_Rottal-Inn,7.221183776855469,DSx5,year,dry_spell_duration,days,7
09278_Straubing-Bogen,6.083845138549805,DSx5,year,dry_spell_duration,days,7
09279_Dingolfing-Landau,5.906734466552734,DSx5,year,dry_spell_duration,days,7
09361_09371_Region_um_Amberg,6.739147186279297,DSx5,year,dry_spell_duration,days,7
09361_Amberg,6.793069839477539,DSx5,year,dry_spell_duration,days,7
09362_09375_Region_um_Regensburg,7.620182037353516,DSx5,year,dry_spell_duration,days,7
09362_Regensburg,7.936435699462891,DSx5,year,dry_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,5.138385772705078,DSx5,year,dry_spell_duration,days,7
09363_Weiden i.d. OPf.,6.2469940185546875,DSx5,year,dry_spell_duration,days,7
09371_Amberg-Sulzbach,6.73689079284668,DSx5,year,dry_spell_duration,days,7
09372_Cham,5.937894821166992,DSx5,year,dry_spell_duration,days,7
09373_Neumarkt i.d. OPf.,8.394119262695312,DSx5,year,dry_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,5.081964492797852,DSx5,year,dry_spell_duration,days,7
09375_Regensburg,7.600292205810547,DSx5,year,dry_spell_duration,days,7
09376_Schwandorf,5.964103698730469,DSx5,year,dry_spell_duration,days,7
09377_Tirschenreuth,5.097627639770508,DSx5,year,dry_spell_duration,days,7
09461_09471_Region_um_Bamberg,7.542877197265625,DSx5,year,dry_spell_duration,days,7
09461_Bamberg,7.156744003295898,DSx5,year,dry_spell_duration,days,7
09462_09472_Region_um_Bayreuth,6.608095169067383,DSx5,year,dry_spell_duration,days,7
09462_Bayreuth,6.046506881713867,DSx5,year,dry_spell_duration,days,7
09463_09473_Region_um_Coburg,7.716867446899414,DSx5,year,dry_spell_duration,days,7
09463_Coburg,7.266666412353516,DSx5,year,dry_spell_duration,days,7
09464_09475_Region_um_Hof,7.44597053527832,DSx5,year,dry_spell_duration,days,7
09464_Hof,8.37078857421875,DSx5,year,dry_spell_duration,days,7
09471_Bamberg,7.561931610107422,DSx5,year,dry_spell_duration,days,7
09472_Bayreuth,6.639165878295898,DSx5,year,dry_spell_duration,days,7
09473_Coburg,7.750093460083008,DSx5,year,dry_spell_duration,days,7
09474_Forchheim,6.48704719543457,DSx5,year,dry_spell_duration,days,7
09475_Hof,7.386682510375977,DSx5,year,dry_spell_duration,days,7
09476_Kronach,7.894926071166992,DSx5,year,dry_spell_duration,days,7
09477_Kulmbach,7.116680145263672,DSx5,year,dry_spell_duration,days,7
09478_Lichtenfels,7.154172897338867,DSx5,year,dry_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,5.396459579467773,DSx5,year,dry_spell_duration,days,7
09561_09571_Region_um_Ansbach,8.227182388305664,DSx5,year,dry_spell_duration,days,7
09561_Ansbach,8.012916564941406,DSx5,year,dry_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,8.18183708190918,DSx5,year,dry_spell_duration,days,7
09562_Erlangen,7.63798713684082,DSx5,year,dry_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,8.630624771118164,DSx5,year,dry_spell_duration,days,7
09563_Fürth,8.979402542114258,DSx5,year,dry_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,8.023866653442383,DSx5,year,dry_spell_duration,days,7
09564_Nürnberg,7.8076629638671875,DSx5,year,dry_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,8.326677322387695,DSx5,year,dry_spell_duration,days,7
09565_Schwabach,8.939468383789062,DSx5,year,dry_spell_duration,days,7
09571_Ansbach,8.276220321655273,DSx5,year,dry_spell_duration,days,7
09572_Erlangen-Höchstadt,8.471418380737305,DSx5,year,dry_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,8.238065719604492,DSx5,year,dry_spell_duration,days,7
09573_Fürth,9.632932662963867,DSx5,year,dry_spell_duration,days,7
09574_Nürnberger Land,7.242576599121094,DSx5,year,dry_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,8.756612777709961,DSx5,year,dry_spell_duration,days,7
09576_Roth,8.56717300415039,DSx5,year,dry_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,8.788335800170898,DSx5,year,dry_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,9.089475631713867,DSx5,year,dry_spell_duration,days,7
09661_Aschaffenburg,9.258527755737305,DSx5,year,dry_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,10.174306869506836,DSx5,year,dry_spell_duration,days,7
09662_Schweinfurt,10.962154388427734,DSx5,year,dry_spell_duration,days,7
09663_09679_Region_um_Würzburg,6.733175277709961,DSx5,year,dry_spell_duration,days,7
09663_Würzburg,7.085393905639648,DSx5,year,dry_spell_duration,days,7
09671_Aschaffenburg,9.01418685913086,DSx5,year,dry_spell_duration,days,7
09672_Bad Kissingen,8.647928237915039,DSx5,year,dry_spell_duration,days,7
09673_Rhön-Grabfeld,6.84674072265625,DSx5,year,dry_spell_duration,days,7
09674_Haßberge,9.260311126708984,DSx5,year,dry_spell_duration,days,7
09675_Kitzingen,8.56142807006836,DSx5,year,dry_spell_duration,days,7
09676_Miltenberg,9.145553588867188,DSx5,year,dry_spell_duration,days,7
09677_Main-Spessart,10.442790985107422,DSx5,year,dry_spell_duration,days,7
09678_Schweinfurt,10.140380859375,DSx5,year,dry_spell_duration,days,7
09679_Würzburg,6.697320938110352,DSx5,year,dry_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,7.198688507080078,DSx5,year,dry_spell_duration,days,7
09761_Augsburg,7.233684539794922,DSx5,year,dry_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,5.81486701965332,DSx5,year,dry_spell_duration,days,7
09762_Kaufbeuren,6.566581726074219,DSx5,year,dry_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),5.593932151794434,DSx5,year,dry_spell_duration,days,7
09763_Kempten (Allgäu),6.600513458251953,DSx5,year,dry_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,6.908443450927734,DSx5,year,dry_spell_duration,days,7
09764_Memmingen,7.042730331420898,DSx5,year,dry_spell_duration,days,7
09771_Aichach-Friedberg,7.675559997558594,DSx5,year,dry_spell_duration,days,7
09772_Augsburg,7.0728302001953125,DSx5,year,dry_spell_duration,days,7
09773_Dillingen a.d. Donau,8.268709182739258,DSx5,year,dry_spell_duration,days,7
09774_Günzburg,8.349836349487305,DSx5,year,dry_spell_duration,days,7
09775_Neu-Ulm,7.98930549621582,DSx5,year,dry_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),6.584087371826172,DSx5,year,dry_spell_duration,days,7
09776_Lindau (Bodensee),6.249231338500977,DSx5,year,dry_spell_duration,days,7
09777_Ostallgäu,5.817383766174316,DSx5,year,dry_spell_duration,days,7
09778_Unterallgäu,6.625022888183594,DSx5,year,dry_spell_duration,days,7
09779_Donau-Ries,8.24049186706543,DSx5,year,dry_spell_duration,days,7
09780_Oberallgäu,5.549762725830078,DSx5,year,dry_spell_duration,days,7
10041_Regionalverband Saarbrücken,11.144720077514648,DSx5,year,dry_spell_duration,days,7
10042_Merzig-Wadern,10.539636611938477,DSx5,year,dry_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,10.406877517700195,DSx5,year,dry_spell_duration,days,7
10043_Neunkirchen,11.044052124023438,DSx5,year,dry_spell_duration,days,7
10044_Saarlouis,11.580572128295898,DSx5,year,dry_spell_duration,days,7
10045_Saarpfalz-Kreis,9.760427474975586,DSx5,year,dry_spell_duration,days,7
10046_St. Wendel,9.695106506347656,DSx5,year,dry_spell_duration,days,7
11000_Berlin,10.344858169555664,DSx5,year,dry_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,9.244369506835938,DSx5,year,dry_spell_duration,days,7
12051_Brandenburg an der Havel,9.20499038696289,DSx5,year,dry_spell_duration,days,7
12052_12071_Region_um_Cottbus,12.933837890625,DSx5,year,dry_spell_duration,days,7
12052_Cottbus,12.781410217285156,DSx5,year,dry_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),10.752473831176758,DSx5,year,dry_spell_duration,days,7
12053_Frankfurt (Oder),12.68858528137207,DSx5,year,dry_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,9.447614669799805,DSx5,year,dry_spell_duration,days,7
12054_Potsdam,10.131961822509766,DSx5,year,dry_spell_duration,days,7
12060_Barnim,9.95057487487793,DSx5,year,dry_spell_duration,days,7
12061_Dahme-Spreewald,11.827651977539062,DSx5,year,dry_spell_duration,days,7
12062_Elbe-Elster,10.845788955688477,DSx5,year,dry_spell_duration,days,7
12063_Havelland,8.444465637207031,DSx5,year,dry_spell_duration,days,7
12064_Märkisch-Oderland,9.762174606323242,DSx5,year,dry_spell_duration,days,7
12065_Oberhavel,8.988039016723633,DSx5,year,dry_spell_duration,days,7
12066_Oberspreewald-Lausitz,11.338289260864258,DSx5,year,dry_spell_duration,days,7
12067_Oder-Spree,11.565916061401367,DSx5,year,dry_spell_duration,days,7
12068_Ostprignitz-Ruppin,8.175539016723633,DSx5,year,dry_spell_duration,days,7
12069_Potsdam-Mittelmark,9.783845901489258,DSx5,year,dry_spell_duration,days,7
12070_Prignitz,7.436666488647461,DSx5,year,dry_spell_duration,days,7
12071_Spree-Neiße,12.949394226074219,DSx5,year,dry_spell_duration,days,7
12072_Teltow-Fläming,9.848922729492188,DSx5,year,dry_spell_duration,days,7
12073_Uckermark,10.479877471923828,DSx5,year,dry_spell_duration,days,7
13003_13072_Region_um_Rostock,4.923238754272461,DSx5,year,dry_spell_duration,days,7
13003_Rostock,4.938319206237793,DSx5,year,dry_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,7.223520278930664,DSx5,year,dry_spell_duration,days,7
13004_Schwerin,8.225967407226562,DSx5,year,dry_spell_duration,days,7
13071_Mecklenburgische Seenplatte,6.528263092041016,DSx5,year,dry_spell_duration,days,7
13072_Rostock,4.93402099609375,DSx5,year,dry_spell_duration,days,7
13073_Vorpommern-Rügen,5.192304611206055,DSx5,year,dry_spell_duration,days,7
13074_Nordwestmecklenburg,6.444923400878906,DSx5,year,dry_spell_duration,days,7
13075_Vorpommern-Greifswald,8.011449813842773,DSx5,year,dry_spell_duration,days,7
13076_Ludwigslust-Parchim,7.544139862060547,DSx5,year,dry_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,8.057666778564453,DSx5,year,dry_spell_duration,days,7
14511_Chemnitz,8.337301254272461,DSx5,year,dry_spell_duration,days,7
14521_Erzgebirgskreis,6.769369125366211,DSx5,year,dry_spell_duration,days,7
14522_Mittelsachsen,8.882200241088867,DSx5,year,dry_spell_duration,days,7
14523_Vogtlandkreis,7.307949066162109,DSx5,year,dry_spell_duration,days,7
14524_Zwickau,8.663429260253906,DSx5,year,dry_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,9.598756790161133,DSx5,year,dry_spell_duration,days,7
14612_Dresden,9.322488784790039,DSx5,year,dry_spell_duration,days,7
14625_Bautzen,9.70985221862793,DSx5,year,dry_spell_duration,days,7
14626_Görlitz,8.609977722167969,DSx5,year,dry_spell_duration,days,7
14627_Meißen,12.011392593383789,DSx5,year,dry_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,7.384889602661133,DSx5,year,dry_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,10.768318176269531,DSx5,year,dry_spell_duration,days,7
14713_Leipzig,11.828420639038086,DSx5,year,dry_spell_duration,days,7
14729_Leipzig,10.945110321044922,DSx5,year,dry_spell_duration,days,7
14730_Nordsachsen,10.471851348876953,DSx5,year,dry_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,9.819700241088867,DSx5,year,dry_spell_duration,days,7
15001_Dessau-Roßlau,11.070898056030273,DSx5,year,dry_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),9.996597290039062,DSx5,year,dry_spell_duration,days,7
15002_Halle (Saale),10.1357421875,DSx5,year,dry_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,8.25416374206543,DSx5,year,dry_spell_duration,days,7
15003_Magdeburg,7.654029846191406,DSx5,year,dry_spell_duration,days,7
15081_Altmarkkreis Salzwedel,8.313020706176758,DSx5,year,dry_spell_duration,days,7
15082_Anhalt-Bitterfeld,10.026388168334961,DSx5,year,dry_spell_duration,days,7
15083_Börde,8.388879776000977,DSx5,year,dry_spell_duration,days,7
15084_Burgenlandkreis,11.08122444152832,DSx5,year,dry_spell_duration,days,7
15085_Harz,10.460945129394531,DSx5,year,dry_spell_duration,days,7
15086_Jerichower Land,7.504680633544922,DSx5,year,dry_spell_duration,days,7
15087_Mansfeld-Südharz,9.023279190063477,DSx5,year,dry_spell_duration,days,7
15088_Saalekreis,9.982946395874023,DSx5,year,dry_spell_duration,days,7
15089_Salzlandkreis,8.936771392822266,DSx5,year,dry_spell_duration,days,7
15090_Stendal,8.114070892333984,DSx5,year,dry_spell_duration,days,7
15091_Wittenberg,9.505802154541016,DSx5,year,dry_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,8.600639343261719,DSx5,year,dry_spell_duration,days,7
16051_Erfurt,7.942996978759766,DSx5,year,dry_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,9.989831924438477,DSx5,year,dry_spell_duration,days,7
16052_Gera,10.32327651977539,DSx5,year,dry_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,9.237598419189453,DSx5,year,dry_spell_duration,days,7
16053_Jena,10.07528305053711,DSx5,year,dry_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,6.707874298095703,DSx5,year,dry_spell_duration,days,7
16054_Suhl,6.314313888549805,DSx5,year,dry_spell_duration,days,7
16055_16071_Region_um_Weimar,9.277626037597656,DSx5,year,dry_spell_duration,days,7
16055_Weimar,8.954055786132812,DSx5,year,dry_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,7.84599494934082,DSx5,year,dry_spell_duration,days,7
16056_Eisenach,7.761014938354492,DSx5,year,dry_spell_duration,days,7
16061_Eichsfeld,9.914148330688477,DSx5,year,dry_spell_duration,days,7
16062_Nordhausen,10.038759231567383,DSx5,year,dry_spell_duration,days,7
16063_Wartburgkreis,7.113128662109375,DSx5,year,dry_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,11.385082244873047,DSx5,year,dry_spell_duration,days,7
16065_Kyffhäuserkreis,10.9410400390625,DSx5,year,dry_spell_duration,days,7
16066_Schmalkalden-Meiningen,5.85081672668457,DSx5,year,dry_spell_duration,days,7
16067_Gotha,7.75189208984375,DSx5,year,dry_spell_duration,days,7
16068_Sömmerda,10.20722770690918,DSx5,year,dry_spell_duration,days,7
16069_Hildburghausen,7.32154655456543,DSx5,year,dry_spell_duration,days,7
16070_Ilm-Kreis,7.449115753173828,DSx5,year,dry_spell_duration,days,7
16071_Weimarer Land,9.31471061706543,DSx5,year,dry_spell_duration,days,7
16072_Sonneberg,8.570283889770508,DSx5,year,dry_spell_duration,days,7
16073_Saalfeld-Rudolstadt,7.999948501586914,DSx5,year,dry_spell_duration,days,7
16074_Saale-Holzland-Kreis,9.070295333862305,DSx5,year,dry_spell_duration,days,7
16075_Saale-Orla-Kreis,6.873212814331055,DSx5,year,dry_spell_duration,days,7
16076_Greiz,9.010175704956055,DSx5,year,dry_spell_duration,days,7
16077_Altenburger Land,9.734407424926758,DSx5,year,dry_spell_duration,days,7
