region,SU35_year_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
08315_Breisgau-Hochschwarzwald,0.7229262,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,1.1981562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,1.2602627,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,0.3984468,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,0.22835523,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,0.31135696,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,0.67101645,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,0.89752036,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,0.5728938,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,0.40024823,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,0.9077332,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,0.35828924,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,0.5941867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,0.68923724,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,0.5356911,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,0.54424745,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,0.4724952,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,0.3975297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,0.37964496,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,1.0830848,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,1.3422827,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,0.726675,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,0.8306094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,0.5176122,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,0.65313035,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,1.070117,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,0.2183906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,0.1713499,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,0.87712866,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,0.6890942,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,0.99178064,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,0.92135805,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,1.0270187,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,0.6356982,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,0.058611862,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,0.4072911,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,0.13177852,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,0.9544542,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,0.60269225,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,1.1500705,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,1.1170353,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,0.5138552,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,0.38313296,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,0.44443458,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,0.24955842,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,1.0619054,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,1.0924023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,1.2326577,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,1.4026915,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,1.1874317,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,1.4167875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,1.2543721,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,0.43702286,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,1.1217545,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,1.0602726,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,1.2247754,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,0.37208456,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,1.1454344,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,1.1738768,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,1.2639021,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,0.8370867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,0.90968823,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,1.167691,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,1.3655993,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.6702794,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,0.7503237,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,0.83405703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,0.67731565,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,0.8272555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,0.66620564,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,1.1552474,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,0.9009345,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,0.4427547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,1.1303133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,1.2976317,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,0.6264399,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,0.70441425,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,0.9355433,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,1.0241174,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,0.29349598,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,0.30873328,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,1.122057,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,0.62212586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,0.9290059,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,1.0045465,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,0.29251912,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,0.49493054,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,0.6466665,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,0.935273,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,0.3213935,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,0.9382918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,0.94829875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,1.4480377,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,1.5124454,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,1.3979719,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,1.5186459,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,1.1711205,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,1.517131,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,1.1489952,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,1.3540462,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,0.937749,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,1.4095634,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,1.0999844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,1.2726201,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,0.9298348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,1.1965874,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,1.065743,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,0.8673603,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,1.137888,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,1.5247202,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,1.3448936,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,1.3716998,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,1.3891919,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,1.4409024,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,1.1797743,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,0.88592803,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,0.7703574,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,1.1437864,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,1.4183741,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,1.0618631,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,1.0997733,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,1.3437392,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,1.3839275,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,0.8274793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,0.84045357,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,0.15549424,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,0.23620446,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.07535002,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),0.15878922,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,0.40353832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,0.39139664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,0.8975287,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,0.77529144,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,0.95065665,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,0.7739982,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,0.7258949,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.27985084,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),0.29811114,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,0.15299775,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,0.41223127,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,0.9561725,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.07168919,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,1.1424637,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,0.7869256,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.9589564,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,0.98185784,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,1.083462,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,1.0367244,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,0.63899195,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,1.6301304,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.3486134,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,1.337749,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,1.7163886,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,1.767265,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.5361493,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),1.6175371,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.3924646,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,1.3355464,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,1.2524036,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,1.6846849,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,1.6536502,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,1.3184019,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,1.4686811,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,1.1796103,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,1.6537428,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,1.5949458,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,1.037108,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,1.3698581,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,0.96329486,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,1.7111953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,1.5764946,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,0.98500234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,0.533049,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,0.42601144,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,0.6824354,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,0.61904323,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,0.6541275,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,0.5385918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,0.32965443,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,0.5079901,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,0.62592083,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,0.76210994,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,0.5495068,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,0.62476116,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,0.23840027,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,0.74059063,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,0.36727324,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,0.71193475,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,1.1774092,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,1.3624697,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,1.2960117,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,1.2801492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,1.4803656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,0.70349056,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,1.5083468,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,1.6442039,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,1.4113817,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,1.5667633,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,1.5426923,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,1.5521256,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),1.480331,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),1.63116,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,1.2618994,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,1.3506336,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,1.055067,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,1.529863,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,1.1324482,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,1.2569983,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,0.63187176,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,1.3507055,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,0.91433376,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,1.4655385,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,1.3649704,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,1.2065785,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,1.5510471,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.78799486,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,0.99706835,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,1.0064851,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,0.9623515,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,0.8925329,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,0.91806746,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,0.4911268,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,0.26658982,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,0.89489895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,0.86935747,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,0.5915924,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,0.6708073,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,0.52509844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,0.6096634,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,0.58710873,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,0.78641236,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,0.99103415,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,0.47787154,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,0.59292877,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,1.2085083,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,0.62032366,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,0.40328935,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,0.89782584,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,0.40601596,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,0.46708494,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,0.88618463,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,0.44760728,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,0.71701163,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,1.1272111,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
