region,SU35_year_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
03241_Region Hannover,-0.38626229763031006,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03251_Diepholz,-0.35112321376800537,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03252_Hameln-Pyrmont,-0.30571621656417847,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03254_Hildesheim,-0.36566033959388733,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03255_Holzminden,-0.23928555846214294,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03256_Nienburg (Weser),-0.31994032859802246,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03257_Schaumburg,-0.3735160231590271,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03351_Celle,-0.3112281560897827,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03352_Cuxhaven,-0.23343928158283234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03353_Harburg,-0.21656252443790436,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03354_Lüchow-Dannenberg,-0.35766661167144775,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03355_Lüneburg,-0.26299941539764404,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03356_Osterholz,-0.32575666904449463,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03357_Rotenburg (Wümme),-0.2841808795928955,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03358_Heidekreis,-0.25421634316444397,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03359_Stade,-0.20332176983356476,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03360_Uelzen,-0.2682642638683319,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03361_Verden,-0.32604658603668213,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-0.32980793714523315,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_Delmenhorst,-0.377875953912735,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,-0.21830834448337555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_Emden,-0.1785665899515152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-0.3027673363685608,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_Oldenburg (Oldb),-0.28807374835014343,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-0.3052084743976593,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_Osnabrück,-0.28773075342178345,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-0.1582929939031601,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_Wilhelmshaven,-0.09848581999540329,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03451_Ammerland,-0.2878531217575073,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03452_Aurich,-0.181660458445549,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03453_Cloppenburg,-0.34096193313598633,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03454_Emsland,-0.3154705762863159,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03455_Friesland,-0.17310087382793427,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03456_Grafschaft Bentheim,-0.2951567471027374,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03457_Leer,-0.2684994339942932,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03458_Oldenburg,-0.3344390392303467,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03459_Osnabrück,-0.3436499238014221,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03460_Vechta,-0.3360106945037842,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03461_Wesermarsch,-0.2779054641723633,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03462_Wittmund,-0.17981742322444916,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-0.29815688729286194,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_Bremen,-0.3066343069076538,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-0.24630649387836456,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_Bremerhaven,-0.386267751455307,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-0.08811527490615845,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_Düsseldorf,-0.10749104619026184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-0.11369644105434418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_Duisburg,-0.17532111704349518,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-0.0864085704088211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_Essen,-0.12795954942703247,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-0.10070540010929108,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_Krefeld,-0.11850744485855103,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-0.07636743783950806,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_Mönchengladbach,-0.07391064614057541,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-0.12327194213867188,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_Mülheim an der Ruhr,-0.16427487134933472,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-0.12248829752206802,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_Oberhausen,-0.14265835285186768,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-0.17195966839790344,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_Remscheid,-0.19998346269130707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-0.11885988712310791,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_Solingen,-0.14005829393863678,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-0.1648309826850891,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_Wuppertal,-0.21685060858726501,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05154_Kleve,-0.1476927399635315,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05158_Mettmann,-0.07809974253177643,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05162_Rhein-Kreis Neuss,-0.052069634199142456,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05166_Viersen,-0.10160069167613983,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05170_Wesel,-0.1078258529305458,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,-0.1400877833366394,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_Bonn,-0.05918364226818085,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05315_Köln,-0.06589488685131073,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-0.07262484729290009,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_Leverkusen,-0.11875180900096893,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05334_Städteregion Aachen,-0.1423490047454834,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05358_Düren,-0.20150098204612732,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05362_Rhein-Erft-Kreis,-0.050421349704265594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05366_Euskirchen,-0.19183026254177094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05370_Heinsberg,-0.09716376662254333,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05374_Oberbergischer Kreis,-0.1874818056821823,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05378_Rheinisch-Bergischer Kreis,-0.12495480477809906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05382_Rhein-Sieg-Kreis,-0.15591421723365784,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-0.09215082228183746,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_Bottrop,-0.1749851107597351,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-0.09421446919441223,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_Gelsenkirchen,-0.13572309911251068,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-0.25012272596359253,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_Münster,-0.1919652819633484,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05554_Borken,-0.16692838072776794,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05558_Coesfeld,-0.19939765334129333,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05562_Recklinghausen,-0.09745714068412781,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05566_Steinfurt,-0.26120197772979736,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05570_Warendorf,-0.29124343395233154,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-0.32186293601989746,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_Bielefeld,-0.26175743341445923,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05754_Gütersloh,-0.3633805215358734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05758_Herford,-0.3573059141635895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05762_Höxter,-0.23315607011318207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05766_Lippe,-0.28906819224357605,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05770_Minden-Lübbecke,-0.34651413559913635,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05774_Paderborn,-0.26028504967689514,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-0.09013544023036957,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_Bochum,-0.10896911472082138,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-0.06363813579082489,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_Dortmund,-0.14292843639850616,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-0.11724328994750977,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_Hagen,-0.1807132065296173,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-0.24215228855609894,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_Hamm,-0.2739689350128174,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-0.09661218523979187,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_Herne,-0.12454723566770554,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05954_Ennepe-Ruhr-Kreis,-0.20488151907920837,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05958_Hochsauerlandkreis,-0.11726761609315872,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05962_Märkischer Kreis,-0.18097350001335144,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05966_Olpe,-0.13147267699241638,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05970_Siegen-Wittgenstein,-0.16185595095157623,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05974_Soest,-0.3028147220611572,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05978_Unna,-0.04507356882095337,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-0.04725745692849159,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_Darmstadt,-0.052473314106464386,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-0.06921201944351196,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_Frankfurt am Main,-0.07415340840816498,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-0.044090867042541504,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_Offenbach am Main,-0.07994021475315094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.05953630432486534,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_Wiesbaden,-0.07224974781274796,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06431_Bergstraße,-0.06443837285041809,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06432_Darmstadt-Dieburg,-0.03775382041931152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06433_Groß-Gerau,-0.08614863455295563,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06434_Hochtaunuskreis,-0.16739992797374725,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06435_Main-Kinzig-Kreis,-0.24725954234600067,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.052607111632823944,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_Main-Taunus-Kreis,-0.07372404634952545,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06437_Odenwaldkreis,-0.29708191752433777,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.0393701046705246,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_Offenbach,-0.0637572631239891,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06439_Rheingau-Taunus-Kreis,-0.25484660267829895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06440_Wetteraukreis,-0.3163711428642273,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06531_Gießen,-0.24345365166664124,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06532_Lahn-Dill-Kreis,-0.20973637700080872,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06533_Limburg-Weilburg,-0.23882168531417847,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06534_Marburg-Biedenkopf,-0.18002377450466156,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06535_Vogelsbergkreis,-0.24892830848693848,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,-0.2635994851589203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_Kassel,-0.2905517816543579,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06631_Fulda,-0.2521677315235138,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06632_Hersfeld-Rotenburg,-0.2640916407108307,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06633_Kassel,-0.2708541452884674,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06634_Schwalm-Eder-Kreis,-0.24155838787555695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06635_Waldeck-Frankenberg,-0.16403870284557343,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06636_Werra-Meißner-Kreis,-0.2820609509944916,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-0.24540196359157562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_Koblenz,-0.31621915102005005,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07131_Ahrweiler,-0.22323396801948547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07132_Altenkirchen (Westerwald),-0.17213204503059387,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07133_Bad Kreuznach,-0.30922532081604004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07134_Birkenfeld,-0.23507162928581238,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07135_Cochem-Zell,-0.28804612159729004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07137_Mayen-Koblenz,-0.24481405317783356,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07138_Neuwied,-0.22763527929782867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07140_Rhein-Hunsrück-Kreis,-0.28025662899017334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07141_Rhein-Lahn-Kreis,-0.2949577569961548,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07143_Westerwaldkreis,-0.19865164160728455,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,-0.21758794784545898,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_Trier,-0.23060563206672668,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07231_Bernkastel-Wittlich,-0.21502096951007843,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,-0.17670990526676178,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07233_Vulkaneifel,-0.20617662370204926,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07235_Trier-Saarburg,-0.21611690521240234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.0757024735212326,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_Frankenthal (Pfalz),-0.09959416091442108,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-0.14615017175674438,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_Kaiserslautern,-0.26490724086761475,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-0.08726522326469421,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_Landau in der Pfalz,-0.11299183964729309,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.08080543577671051,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_Ludwigshafen am Rhein,-0.09632810205221176,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-0.07513470947742462,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_Mainz,-0.09379975497722626,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.08774381875991821,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_Neustadt an der Weinstraße,-0.0677645206451416,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,-0.23775750398635864,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_Pirmasens,-0.24660548567771912,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.042582929134368896,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_Speyer,-0.068844735622406,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.061208516359329224,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_Worms,-0.095548115670681,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-0.2418898344039917,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_Zweibrücken,-0.2089846283197403,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07331_Alzey-Worms,-0.07331371307373047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07332_Bad Dürkheim,-0.09200111031532288,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07333_Donnersbergkreis,-0.2310183048248291,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07334_Germersheim,-0.08733117580413818,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07335_Kaiserslautern,-0.21356673538684845,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07336_Kusel,-0.27296048402786255,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07337_Südliche Weinstraße,-0.08683571219444275,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.05828705430030823,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_Rhein-Pfalz-Kreis,-0.07076042890548706,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07339_Mainz-Bingen,-0.15609529614448547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07340_Südwestpfalz,-0.237143412232399,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.09429064393043518,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_Stuttgart,-0.055114660412073135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08115_Böblingen,-0.23219062387943268,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08116_Esslingen,-0.05780988931655884,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08117_Göppingen,-0.16914470493793488,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08118_Ludwigsburg,-0.06425410509109497,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08119_Rems-Murr-Kreis,-0.15530553460121155,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,-0.04460275173187256,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_Heilbronn,-0.060806483030319214,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08125_Heilbronn,-0.07354265451431274,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08126_Hohenlohekreis,-0.21849949657917023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08127_Schwäbisch Hall,-0.2816318869590759,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08128_Main-Tauber-Kreis,-0.26497066020965576,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08135_Heidenheim,-0.1143350601196289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08136_Ostalbkreis,-0.1988098919391632,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
