region,SU35_year_3C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
03359_Stade,1.1400366,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03360_Uelzen,1.8166655,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03361_Verden,1.6581239,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,1.4631298,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_Delmenhorst,1.501721,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,0.78017855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_Emden,0.64974463,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),1.1936588,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_Oldenburg (Oldb),1.2481985,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,1.7778659,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_Osnabrück,1.6498075,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,0.6885436,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_Wilhelmshaven,0.46655625,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03451_Ammerland,1.1209065,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03452_Aurich,0.6353325,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03453_Cloppenburg,1.371178,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03454_Emsland,1.4611428,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03455_Friesland,0.72764957,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03456_Grafschaft Bentheim,1.6561254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03457_Leer,0.9713382,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03458_Oldenburg,1.4068153,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03459_Osnabrück,1.696967,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03460_Vechta,1.6391678,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03461_Wesermarsch,0.9824926,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03462_Wittmund,0.6536135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.3259429,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_Bremen,1.5085169,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,0.97141445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_Bremerhaven,0.9622202,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,2.6377213,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_Düsseldorf,2.8025877,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,2.493847,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_Duisburg,2.791254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,2.2539496,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_Essen,2.2305095,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,2.5427144,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_Krefeld,2.6682637,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,2.5011008,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_Mönchengladbach,2.4042583,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,2.4458735,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_Mülheim an der Ruhr,2.4475083,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,2.4633238,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_Oberhausen,2.6986191,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,1.5360882,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_Remscheid,1.2463012,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,2.0024853,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_Solingen,1.9849916,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,1.550451,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_Wuppertal,1.4636205,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05154_Kleve,2.2283647,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05158_Mettmann,2.3097744,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05162_Rhein-Kreis Neuss,2.746518,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05166_Viersen,2.4633045,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05170_Wesel,2.4012032,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,2.2341619,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_Bonn,2.5617065,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05315_Köln,3.138435,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,2.501682,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_Leverkusen,2.7969236,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05334_Städteregion Aachen,1.1750176,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05358_Düren,1.8495528,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05362_Rhein-Erft-Kreis,2.7224689,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05366_Euskirchen,1.0179222,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05370_Heinsberg,2.337524,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05374_Oberbergischer Kreis,1.2771735,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05378_Rheinisch-Bergischer Kreis,2.0530465,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05382_Rhein-Sieg-Kreis,2.1931255,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,2.4556916,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_Bottrop,2.6552327,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,2.4512103,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_Gelsenkirchen,2.6429589,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,2.0356665,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_Münster,2.194637,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05554_Borken,1.9958211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05558_Coesfeld,2.122131,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05562_Recklinghausen,2.5156634,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05566_Steinfurt,1.8816439,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05570_Warendorf,2.1350968,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,1.7377338,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_Bielefeld,1.8748658,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05754_Gütersloh,2.0368962,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05758_Herford,1.7215204,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05762_Höxter,1.4709258,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05766_Lippe,1.4829037,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05770_Minden-Lübbecke,1.8284445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05774_Paderborn,1.4206107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,2.1804771,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_Bochum,2.1181455,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,2.0873444,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_Dortmund,2.15663,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,1.4698334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_Hagen,1.3030245,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,1.9659184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_Hamm,2.2272594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,2.4748363,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_Herne,2.4952881,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05954_Ennepe-Ruhr-Kreis,1.3954405,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05958_Hochsauerlandkreis,0.70542234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05962_Märkischer Kreis,1.0024358,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05966_Olpe,0.8525556,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05970_Siegen-Wittgenstein,0.85010433,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05974_Soest,1.5470959,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05978_Unna,2.1531162,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,4.1743016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_Darmstadt,4.418813,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,3.269385,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_Frankfurt am Main,4.4978795,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,3.236111,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_Offenbach am Main,4.758592,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,3.3641226,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_Wiesbaden,3.4233625,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06431_Bergstraße,3.9464507,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06432_Darmstadt-Dieburg,3.8810277,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06433_Groß-Gerau,4.900643,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06434_Hochtaunuskreis,2.4009233,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06435_Main-Kinzig-Kreis,2.6113114,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,3.187601,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_Main-Taunus-Kreis,3.638677,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06437_Odenwaldkreis,2.3973427,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,3.5043972,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_Offenbach,4.6531096,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06439_Rheingau-Taunus-Kreis,2.133394,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06440_Wetteraukreis,2.9695587,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06531_Gießen,2.494415,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06532_Lahn-Dill-Kreis,1.7048173,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06533_Limburg-Weilburg,2.1267745,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06534_Marburg-Biedenkopf,1.8168347,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06535_Vogelsbergkreis,1.5671707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,1.4902899,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_Kassel,1.6169786,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06631_Fulda,1.3740345,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06632_Hersfeld-Rotenburg,1.6817979,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06633_Kassel,1.5529833,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06634_Schwalm-Eder-Kreis,1.6981996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06635_Waldeck-Frankenberg,1.1849003,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06636_Werra-Meißner-Kreis,1.5142028,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,1.8277149,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_Koblenz,2.4626532,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07131_Ahrweiler,1.3071222,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07132_Altenkirchen (Westerwald),1.4034295,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07133_Bad Kreuznach,2.516874,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07134_Birkenfeld,1.3764652,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07135_Cochem-Zell,1.6639053,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07137_Mayen-Koblenz,1.9545833,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07138_Neuwied,2.0268772,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07140_Rhein-Hunsrück-Kreis,1.5439994,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07141_Rhein-Lahn-Kreis,2.022465,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07143_Westerwaldkreis,1.4982716,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,1.8147376,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_Trier,2.075698,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07231_Bernkastel-Wittlich,1.646884,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,1.1984324,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07233_Vulkaneifel,0.82386595,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07235_Trier-Saarburg,1.7852488,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),5.7506843,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_Frankenthal (Pfalz),5.6618314,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,2.906919,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_Kaiserslautern,2.4501784,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,3.8076236,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_Landau in der Pfalz,3.6730695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,5.741726,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_Ludwigshafen am Rhein,5.77213,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,4.0606084,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_Mainz,4.1286,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,3.6707656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_Neustadt an der Weinstraße,3.8300111,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,2.6370435,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_Pirmasens,2.5180047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,4.75986,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_Speyer,5.8810267,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,4.2198257,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_Worms,5.017216,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,2.6546657,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_Zweibrücken,2.663814,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07331_Alzey-Worms,3.960462,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07332_Bad Dürkheim,3.479197,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07333_Donnersbergkreis,2.795196,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07334_Germersheim,5.33017,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07335_Kaiserslautern,2.462152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07336_Kusel,2.3707683,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07337_Südliche Weinstraße,3.8268886,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,4.531399,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_Rhein-Pfalz-Kreis,5.711893,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07339_Mainz-Bingen,3.6437786,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07340_Südwestpfalz,2.6453052,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,3.120261,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_Stuttgart,3.5291812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08115_Böblingen,2.5154164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08116_Esslingen,2.803822,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08117_Göppingen,1.9112893,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08118_Ludwigsburg,3.9051442,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08119_Rems-Murr-Kreis,3.0584168,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,4.0563235,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_Heilbronn,4.4670496,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08125_Heilbronn,4.0162187,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08126_Hohenlohekreis,3.0687804,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08127_Schwäbisch Hall,2.4383647,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08128_Main-Tauber-Kreis,2.9311547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08135_Heidenheim,1.8153088,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08136_Ostalbkreis,1.996352,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,3.0361814,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_Baden-Baden,2.7002418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,4.920933,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_Karlsruhe,5.2640934,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08215_Karlsruhe,4.691589,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08216_Rastatt,3.0989792,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,4.4933815,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_Heidelberg,4.5051746,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,4.5691576,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,5.810795,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,2.9097774,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,4.307618,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,2.115094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,2.5767393,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,1.4250547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,2.989831,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,1.2346638,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,2.3729885,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,3.1071074,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,1.9471451,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
