region,SU35_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,17.85529899597168,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,20.764522552490234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,13.548991203308105,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,17.282243728637695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,10.511567115783691,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,12.39267349243164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,7.7455291748046875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,14.012347221374512,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,7.118197917938232,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,10.427252769470215,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,13.559932708740234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,8.710265159606934,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,13.279658317565918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,13.096989631652832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,7.401967525482178,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,4.940244197845459,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,6.889742374420166,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,8.9191255569458,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,10.611745834350586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,8.955814361572266,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,6.934334754943848,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,11.736186027526855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,6.873716831207275,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,8.870016098022461,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,9.58337116241455,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,8.272061347961426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,8.616342544555664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,8.494933128356934,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,6.362673282623291,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,6.606657981872559,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,12.927139282226562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,14.486628532409668,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,8.705339431762695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,8.739679336547852,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,6.2668137550354,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,8.133333206176758,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,11.17316722869873,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,4.064272403717041,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,3.737488269805908,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,10.84516429901123,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,8.386208534240723,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,12.123331069946289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,10.747254371643066,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,12.05894947052002,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,8.36781120300293,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,2.2846248149871826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,6.298359394073486,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,3.506589889526367,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,10.835036277770996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,7.22924280166626,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,13.646615028381348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,13.23428726196289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,6.257157802581787,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,5.427082538604736,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,5.968785285949707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,4.7324018478393555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,12.651105880737305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,12.824287414550781,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,13.482894897460938,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,14.654009819030762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,13.20665168762207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,14.188453674316406,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,13.192585945129395,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,7.310680866241455,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,13.292245864868164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,12.641834259033203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,13.428607940673828,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,6.672765254974365,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,12.68071460723877,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,13.148628234863281,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,14.535177230834961,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,10.600388526916504,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,10.826861381530762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,13.074307441711426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,14.233097076416016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,9.081871032714844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,9.895112991333008,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,10.590937614440918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,9.151346206665039,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,10.749570846557617,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,9.040482521057129,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,13.001446723937988,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,10.80514907836914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,7.043239116668701,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,13.415648460388184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,14.09501838684082,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,8.870875358581543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,9.522172927856445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,11.776702880859375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,12.782306671142578,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,6.117841720581055,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,6.475123882293701,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,13.382123947143555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,8.834840774536133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,11.702482223510742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,12.428945541381836,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,6.094936847686768,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,7.6991071701049805,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,9.374149322509766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,12.3529052734375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,5.889287948608398,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,11.844520568847656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,11.732961654663086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,14.53247356414795,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,14.82600212097168,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,14.091475486755371,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,14.304574966430664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,13.060373306274414,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,14.049328804016113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,12.908477783203125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,13.812063217163086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,11.850568771362305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,14.668170928955078,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,12.865274429321289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,13.879249572753906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,11.528629302978516,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,14.068979263305664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,12.637643814086914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,11.380447387695312,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,13.760685920715332,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,15.42859935760498,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,15.079923629760742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,15.056196212768555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,15.696561813354492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,16.045246124267578,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,13.89950180053711,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,11.937811851501465,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,10.387955665588379,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,13.632087707519531,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,15.657940864562988,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,13.472758293151855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,13.582601547241211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,15.080945014953613,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,15.661066055297852,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,11.087827682495117,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,10.843012809753418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,4.11830472946167,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,4.8089985847473145,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),2.99387788772583,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),4.498447895050049,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,6.749525547027588,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,6.589176177978516,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,11.679884910583496,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,10.696106910705566,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,11.92660140991211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,10.78650951385498,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,10.276737213134766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),4.890717506408691,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),5.725240230560303,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,4.096940040588379,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,7.270580291748047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,12.070313453674316,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,2.927866220474243,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,13.29715633392334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,10.361371994018555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,11.995742797851562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,12.025017738342285,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,12.182641983032227,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,13.189302444458008,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,9.176977157592773,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,13.183155059814453,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,12.712807655334473,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,12.146048545837402,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,15.219873428344727,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,15.363252639770508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),13.750066757202148,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),14.505858421325684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,12.732025146484375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,11.096941947937012,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,11.528306007385254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,14.854487419128418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,15.056769371032715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,12.188438415527344,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,13.44418716430664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,11.115103721618652,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,15.090514183044434,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,13.990766525268555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,10.336248397827148,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,13.116605758666992,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,10.189208984375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,15.20523738861084,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,14.443841934204102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,9.77883243560791,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,6.9383625984191895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,6.4432477951049805,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,8.038588523864746,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,7.403029918670654,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,7.4634552001953125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,6.964000225067139,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,4.762282371520996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,6.591215133666992,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,6.968018054962158,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,8.702630996704102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,8.21094799041748,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,9.725066184997559,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,4.833466529846191,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,10.054443359375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,6.730119705200195,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,10.329804420471191,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,12.401637077331543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,13.688760757446289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,13.036495208740234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,12.631492614746094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,14.703920364379883,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,9.21056079864502,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,15.082035064697266,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,15.480253219604492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,14.812037467956543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,15.241800308227539,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,14.67495059967041,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,14.960824966430664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),15.238521575927734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),15.670398712158203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,13.35926628112793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,13.808670997619629,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,11.805649757385254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,14.9852294921875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,12.503210067749023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,14.474660873413086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,8.760137557983398,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,13.67773151397705,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,11.28719425201416,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,15.196167945861816,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,14.354493141174316,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,12.54335880279541,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,14.407207489013672,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,11.078309059143066,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,12.95545768737793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,12.66190242767334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,11.975553512573242,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,12.016067504882812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,11.92756175994873,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,8.22661018371582,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,5.914077281951904,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,12.086252212524414,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,11.87693977355957,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,9.720390319824219,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,10.011835098266602,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,9.04111385345459,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,8.950884819030762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,9.845113754272461,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,10.851085662841797,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,12.834716796875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,8.282184600830078,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,9.582942008972168,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,14.654837608337402,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,9.17371940612793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,7.470534801483154,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,12.110238075256348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,6.703375816345215,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,8.068416595458984,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,11.952657699584961,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,7.8351545333862305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,10.481046676635742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,13.318517684936523,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
