region,SU35_year_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
08211_Baden-Baden,0.3956201672554016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,1.3362224102020264,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_Karlsruhe,1.4809314012527466,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08215_Karlsruhe,1.2159360647201538,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08216_Rastatt,0.6212255954742432,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,1.0711920261383057,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_Heidelberg,0.9381306767463684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.1083812713623047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,1.3875243663787842,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,0.4436478018760681,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,0.9723955988883972,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,0.23778867721557617,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,0.3476458489894867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,0.07006578147411346,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,0.44610103964805603,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,0.057205911725759506,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.35956162214279175,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,0.32367047667503357,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,0.27333328127861023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,0.5147329568862915,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,0.5406091213226318,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,0.05403135344386101,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,0.019553251564502716,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,0.03255791589617729,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,0.14334352314472198,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,0.3943004012107849,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,0.13514317572116852,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,0.06182948127388954,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,0.27153879404067993,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,0.05191214755177498,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,0.12321700155735016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,0.12755388021469116,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,0.1036810502409935,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,0.08717428892850876,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,0.09576388448476791,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,0.0816870853304863,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,0.05860685929656029,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,0.2800750434398651,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,0.31128597259521484,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,0.23022401332855225,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,0.34398844838142395,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,0.1938469558954239,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,0.21875867247581482,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,0.33721888065338135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,0.0966973826289177,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,0.039289310574531555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,0.266245573759079,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,0.26438626646995544,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,0.23229460418224335,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,0.27117595076560974,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,0.27202168107032776,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,0.14370286464691162,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,0.013584240339696407,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,0.10003406554460526,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,0.029240360483527184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,0.25021255016326904,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,0.1737750917673111,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,0.361253947019577,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,0.28611892461776733,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,0.19450388848781586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,0.1182001456618309,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,0.13294795155525208,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,0.07457809895277023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,0.2962193787097931,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,0.33973637223243713,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,0.37027254700660706,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,0.3718632459640503,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,0.34052568674087524,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,0.4102981686592102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,0.38579267263412476,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,0.07680133730173111,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,0.2857860326766968,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,0.2983936667442322,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,0.3701988160610199,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,0.021932052448391914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,0.30036449432373047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,0.33640211820602417,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,0.34318864345550537,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,0.17396968603134155,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,0.17275767028331757,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,0.3060677647590637,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,0.38763052225112915,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.1293337494134903,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,0.12194760888814926,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,0.17457756400108337,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,0.15337766706943512,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,0.16146312654018402,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,0.1277257800102234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,0.3070586621761322,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,0.18271128833293915,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,0.042855869978666306,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,0.32900702953338623,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,0.40119269490242004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,0.12517251074314117,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,0.16782990097999573,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,0.2682742774486542,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,0.3305259644985199,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,0.0320410393178463,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,0.03333333507180214,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,0.3247320353984833,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,0.1247151717543602,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,0.26347237825393677,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,0.293887197971344,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,0.030489549040794373,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,0.07111044973134995,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,0.1457148939371109,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,0.27750077843666077,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,0.029897356405854225,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,0.2187487930059433,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,0.21833941340446472,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,0.6086006164550781,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,0.6563254594802856,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,0.5434919595718384,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,0.7263712286949158,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.3925139904022217,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,0.778057873249054,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,0.3119802176952362,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,0.4398038983345032,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,0.21967604756355286,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,0.5585777163505554,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.32484209537506104,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,0.41045188903808594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,0.2024862915277481,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.3391321003437042,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,0.2598113715648651,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,0.17382486164569855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,0.5004795789718628,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,0.7911747694015503,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,0.427254319190979,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,0.4649861752986908,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,0.4098357856273651,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,0.43912023305892944,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,0.5080315470695496,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,0.2499627023935318,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,0.16833806037902832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,0.32912805676460266,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,0.4264272451400757,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,0.3671202063560486,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,0.3857042193412781,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,0.42562928795814514,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,0.41534966230392456,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,0.23494784533977509,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,0.29092463850975037,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,0.02139190398156643,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,0.03991781547665596,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.006871975492686033,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),0.020301075652241707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,0.08001123368740082,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,0.05505354329943657,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,0.27996477484703064,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,0.17452022433280945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,0.30492985248565674,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,0.18022680282592773,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,0.15560023486614227,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.04430784285068512,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),0.056219182908535004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,0.022053588181734085,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,0.08089090883731842,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,0.2796045243740082,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.006259236950427294,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,0.43078625202178955,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,0.20309200882911682,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.2881307303905487,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,0.21247726678848267,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,0.39514437317848206,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,0.29343679547309875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,0.10344187915325165,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,0.7495666146278381,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.5063052773475647,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,0.4373536705970764,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,0.721457302570343,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,0.756842851638794,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.5392306447029114,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),0.5734604597091675,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.5489846467971802,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,0.5721842050552368,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,0.5161169767379761,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,0.6842295527458191,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,0.6308562159538269,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,0.41798996925354004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,0.5394052267074585,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,0.4309467077255249,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,0.6470369100570679,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,0.6215285062789917,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,0.35392993688583374,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,0.5046438574790955,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,0.3188053071498871,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,0.7051806449890137,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,0.5053896307945251,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,0.4101901650428772,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,0.14980825781822205,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,0.0875532329082489,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,0.21302983164787292,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,0.22841088473796844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,0.18686918914318085,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,0.1528232991695404,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,0.08874383568763733,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,0.1334109753370285,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,0.19117139279842377,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,0.25351861119270325,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,0.1365787237882614,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,0.18467004597187042,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,0.028262857347726822,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,0.18505001068115234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,0.06224440783262253,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,0.21210822463035583,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,0.3667212724685669,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,0.55217444896698,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,0.41082561016082764,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,0.4449675679206848,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,0.5179919600486755,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,0.1815497875213623,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,0.538169801235199,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,0.6617823243141174,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,0.4417527914047241,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,0.5979233980178833,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,0.6227946877479553,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,0.6793635487556458,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),0.6060617566108704,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),0.7099506258964539,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,0.49292445182800293,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,0.5291787385940552,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,0.3449179232120514,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,0.6493939757347107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,0.3997686803340912,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,0.4317925274372101,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,0.17333613336086273,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,0.41747450828552246,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,0.2705674469470978,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,0.5958729982376099,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,0.5377480387687683,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,0.35798031091690063,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,0.6118643283843994,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.22910769283771515,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,0.34120461344718933,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,0.3059360980987549,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,0.2911223769187927,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,0.23729093372821808,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,0.28334930539131165,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,0.10022372752428055,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,0.021534856408834457,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,0.20873400568962097,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,0.1945616900920868,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,0.12698261439800262,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,0.1820870041847229,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,0.07258162647485733,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,0.11924317479133606,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,0.1424981951713562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,0.21913310885429382,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,0.3149870038032532,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,0.06598977744579315,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,0.16825249791145325,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,0.42357632517814636,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,0.14091506600379944,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,0.10688427090644836,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,0.21035805344581604,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,0.03926169127225876,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,0.10179833322763443,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,0.2390281856060028,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,0.06349708884954453,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
