region,SU35_year_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
08211_08216_Region_um_Baden-Baden,-0.020156309008598328,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_Baden-Baden,-0.013484464958310127,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-0.0222414992749691,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_Karlsruhe,-0.02706102281808853,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08215_Karlsruhe,-0.013915717601776123,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08216_Rastatt,-0.021403489634394646,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-0.02560429647564888,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_Heidelberg,-0.02895784005522728,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-0.0122881680727005,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,-0.06318166106939316,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,-0.07084505259990692,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,-0.01999330148100853,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-0.042474985122680664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,-0.11803742498159409,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,-0.06991395354270935,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,0.0057355426251888275,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,-0.05361073836684227,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.0007114913314580917,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,-0.0036564162001013756,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,-0.0029020551592111588,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,0.009180702269077301,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,-0.023868942633271217,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,-0.06333605945110321,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,-0.007998951710760593,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,-0.02954794466495514,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,-0.054362401366233826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,-0.043067798018455505,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,-0.0021579936146736145,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,-0.021068520843982697,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,-0.013153687119483948,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,-0.00046688690781593323,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,-0.003773876465857029,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-0.0002118276315741241,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,-0.015444695949554443,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,-0.03333333507180214,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,-0.006013473030179739,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,-0.0072961654514074326,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,-0.0004962209495715797,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,-0.0044166576117277145,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,-0.0011562382569536567,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,-0.011190428398549557,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,-0.014948771335184574,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,-8.404967957176268e-05,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,-0.006355533841997385,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,-0.02809281274676323,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,-0.008879423141479492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,-0.009049057960510254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,-0.0023298056330531836,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,-0.16723816096782684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,-0.12099488079547882,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,-0.012370024807751179,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.1595093160867691,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,-0.13333331048488617,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,-0.1691678762435913,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,-0.07917596399784088,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,-0.06080453097820282,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,-0.16084149479866028,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,-0.013147788122296333,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,-0.11693480610847473,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,-0.12644344568252563,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,-0.09101705998182297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,-0.09038253128528595,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,-0.16827607154846191,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,-0.16643944382667542,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,-0.047243982553482056,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,-0.08876720070838928,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,-0.10674263536930084,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,-0.11042430251836777,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,-0.09104837477207184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,-0.16837768256664276,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,-0.044179171323776245,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,-0.07906174659729004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,-0.10650660842657089,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,-0.06803622841835022,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,-0.16175930202007294,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,-0.09795066714286804,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,-0.09214731305837631,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,-0.05235596001148224,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,-0.02502278983592987,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-0.1151520162820816,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,-0.09812498092651367,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-0.088783398270607,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,-0.08449380099773407,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.07830966264009476,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,-0.08103374391794205,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-0.05325447767972946,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,-0.09570376574993134,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,-0.053837984800338745,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,-0.1316235214471817,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-0.03366126865148544,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,-0.09180080145597458,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,-0.1322462558746338,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,-0.017114803194999695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,-0.04568088799715042,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,-0.10822920501232147,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-0.04091540724039078,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,-0.0729416161775589,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,-0.05637078732252121,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,-0.07332839071750641,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,-0.07534600049257278,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,-0.08097793906927109,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,-0.051667194813489914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,-0.05135069414973259,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,-0.05787605047225952,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,-0.05198494717478752,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,-0.053093813359737396,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,-0.027671104297041893,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,-0.05986970290541649,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,-0.055640481412410736,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,-0.07477264851331711,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-0.01340677309781313,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,-0.026816178113222122,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-0.002179308794438839,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,-0.004524537827819586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,-0.013619882054626942,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,-0.04265192151069641,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,-0.0022749241907149553,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,-0.02247874066233635,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,-0.05360916256904602,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.007725315168499947,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,-0.03237336874008179,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,-0.017688792198896408,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,-0.01729932427406311,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,-0.10506470501422882,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,-0.676051914691925,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.6421487331390381,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,-0.6802826523780823,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,-0.9081061482429504,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,-0.876703143119812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.9794324636459351,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),-1.1573439836502075,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.6561543345451355,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,-0.8978981375694275,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,-0.647239089012146,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,-0.9930853843688965,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,-0.6663479804992676,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,-0.5406455397605896,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,-0.9519701600074768,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,-0.63050377368927,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,-0.7711735367774963,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,-0.9936834573745728,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,-0.5337841510772705,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,-0.7066076397895813,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,-0.35550275444984436,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,-0.9113118052482605,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,-0.9160807132720947,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,-0.6372517943382263,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,-0.10202628374099731,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,-0.05333588272333145,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-0.09805528074502945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,-0.06536320596933365,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,-0.3691922724246979,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,-0.1045476570725441,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,-0.10471918433904648,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,-0.05395636707544327,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,-0.4297274947166443,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,-0.15335705876350403,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.1263401359319687,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,-0.14048680663108826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,-0.11482609808444977,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,-0.18640625476837158,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,-0.09053105115890503,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,-0.12289382517337799,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-0.40749767422676086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,-0.32433614134788513,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,-0.5317789316177368,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,-0.6277815103530884,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,-0.41919153928756714,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-0.23371538519859314,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-0.3734641671180725,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,-0.31924667954444885,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,-0.2947586476802826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,-0.4447731673717499,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.5842248797416687,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,-0.5558524131774902,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-0.3706120550632477,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),-0.3812047243118286,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.423595666885376,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,-0.44380080699920654,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,-0.3247487246990204,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,-0.5138952136039734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,-0.326247900724411,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,-0.2342309057712555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,-0.11248718947172165,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,-0.545244574546814,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,-0.20226505398750305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,-0.369573175907135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,-0.44717487692832947,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,-0.48768937587738037,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,-0.6402590870857239,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.11640995740890503,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,-0.13333334028720856,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-0.17090682685375214,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,-0.1421075463294983,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-0.1312449723482132,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,-0.13333334028720856,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-0.07733963429927826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,-0.04723644256591797,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,-0.12783826887607574,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,-0.13333334028720856,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-0.05566313862800598,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,-0.06637995690107346,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,-0.06687690317630768,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,-0.07033901661634445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,-0.05713151395320892,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,-0.10599763691425323,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,-0.18005117774009705,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,-0.09382383525371552,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,-0.07470093667507172,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,-0.2039184868335724,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,-0.08023524284362793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,-0.05872064083814621,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,-0.12720859050750732,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,-0.050135642290115356,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,-0.06349054723978043,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,-0.13464869558811188,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
