region,SU35_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
03361_Verden,0.6592384576797485,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.5519657135009766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_Delmenhorst,0.48951414227485657,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,0.29198119044303894,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_Emden,0.20030705630779266,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.38914263248443604,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_Oldenburg (Oldb),0.47983086109161377,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,0.945232093334198,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_Osnabrück,0.9637969136238098,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,0.25817421078681946,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_Wilhelmshaven,0.15977729856967926,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03451_Ammerland,0.40144115686416626,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03452_Aurich,0.2874121367931366,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03453_Cloppenburg,0.502021849155426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03454_Emsland,0.695996880531311,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03455_Friesland,0.28090688586235046,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03456_Grafschaft Bentheim,0.8042170405387878,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03457_Leer,0.3527938425540924,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03458_Oldenburg,0.4849160611629486,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03459_Osnabrück,0.9388864040374756,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03460_Vechta,0.7308145761489868,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03461_Wesermarsch,0.35762301087379456,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
03462_Wittmund,0.2504439353942871,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.5353302955627441,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_Bremen,0.6473467946052551,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,0.30361273884773254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_Bremerhaven,0.2662341594696045,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,1.846723198890686,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_Düsseldorf,1.958077073097229,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,1.7576411962509155,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_Duisburg,1.878390908241272,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,1.6430878639221191,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_Essen,1.5089118480682373,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,1.712575912475586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_Krefeld,1.8441027402877808,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,1.5020735263824463,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_Mönchengladbach,1.297410488128662,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,1.7293914556503296,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_Mülheim an der Ruhr,1.5015023946762085,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,1.7829989194869995,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_Oberhausen,1.976008653640747,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,0.6718543767929077,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_Remscheid,0.4718932509422302,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,0.9154486656188965,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_Solingen,1.0176318883895874,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.6187558174133301,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_Wuppertal,0.6035380363464355,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05154_Kleve,1.2963404655456543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05158_Mettmann,1.4473544359207153,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05162_Rhein-Kreis Neuss,1.7485331296920776,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05166_Viersen,1.438204288482666,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05170_Wesel,1.5886746644973755,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,1.1926313638687134,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_Bonn,1.61470627784729,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05315_Köln,2.2765135765075684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,1.6037726402282715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_Leverkusen,2.1516876220703125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05334_Städteregion Aachen,0.44647639989852905,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05358_Düren,0.8513201475143433,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05362_Rhein-Erft-Kreis,1.5673954486846924,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05366_Euskirchen,0.3715217411518097,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05370_Heinsberg,1.1827964782714844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05374_Oberbergischer Kreis,0.3710341453552246,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05378_Rheinisch-Bergischer Kreis,1.0030157566070557,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05382_Rhein-Sieg-Kreis,1.138665795326233,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,1.8092268705368042,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_Bottrop,1.935486078262329,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,1.883619785308838,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_Gelsenkirchen,1.9837052822113037,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,1.1747857332229614,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_Münster,1.3561986684799194,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05554_Borken,1.0768357515335083,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05558_Coesfeld,1.3409820795059204,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05562_Recklinghausen,1.8091400861740112,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05566_Steinfurt,0.9714166522026062,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05570_Warendorf,1.264251708984375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,0.8599184155464172,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_Bielefeld,1.121704339981079,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05754_Gütersloh,1.157465934753418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05758_Herford,0.8918244242668152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05762_Höxter,0.5583757162094116,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05766_Lippe,0.5864419341087341,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05770_Minden-Lübbecke,0.9711800813674927,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05774_Paderborn,0.5549865365028381,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,1.7001447677612305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_Bochum,1.500565528869629,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,1.5537550449371338,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_Dortmund,1.46128511428833,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,0.7797051072120667,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_Hagen,0.440865159034729,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,1.1863856315612793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_Hamm,1.3189866542816162,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,1.8441294431686401,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_Herne,1.8942511081695557,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05954_Ennepe-Ruhr-Kreis,0.580570638179779,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05958_Hochsauerlandkreis,0.15191960334777832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05962_Märkischer Kreis,0.2785826027393341,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05966_Olpe,0.23887668550014496,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05970_Siegen-Wittgenstein,0.24197982251644135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05974_Soest,0.7100309729576111,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
05978_Unna,1.440208911895752,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,2.9919614791870117,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_Darmstadt,3.3259060382843018,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,2.064073085784912,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_Frankfurt am Main,3.1847267150878906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,2.1111159324645996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_Offenbach am Main,3.653231382369995,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,2.1575124263763428,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_Wiesbaden,2.3113014698028564,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06431_Bergstraße,2.6045286655426025,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06432_Darmstadt-Dieburg,2.6171557903289795,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06433_Groß-Gerau,3.7068228721618652,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06434_Hochtaunuskreis,1.4746263027191162,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06435_Main-Kinzig-Kreis,1.4801011085510254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,2.1029915809631348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_Main-Taunus-Kreis,2.2892022132873535,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06437_Odenwaldkreis,1.2937841415405273,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,2.409325122833252,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_Offenbach,3.3827641010284424,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06439_Rheingau-Taunus-Kreis,1.0673575401306152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06440_Wetteraukreis,1.7153310775756836,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06531_Gießen,1.4227179288864136,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06532_Lahn-Dill-Kreis,0.7875325679779053,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06533_Limburg-Weilburg,1.1235861778259277,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06534_Marburg-Biedenkopf,0.7696996927261353,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06535_Vogelsbergkreis,0.510267972946167,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,0.5934417843818665,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_Kassel,0.7495197057723999,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06631_Fulda,0.5193862318992615,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06632_Hersfeld-Rotenburg,0.667984664440155,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06633_Kassel,0.5888043642044067,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06634_Schwalm-Eder-Kreis,0.6577417850494385,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06635_Waldeck-Frankenberg,0.35217180848121643,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
06636_Werra-Meißner-Kreis,0.62091064453125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,0.8027691841125488,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_Koblenz,1.2972490787506104,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07131_Ahrweiler,0.42437803745269775,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07132_Altenkirchen (Westerwald),0.460507869720459,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07133_Bad Kreuznach,1.1940420866012573,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07134_Birkenfeld,0.5251020789146423,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07135_Cochem-Zell,0.7280498147010803,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07137_Mayen-Koblenz,0.896048903465271,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07138_Neuwied,0.9992592930793762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07140_Rhein-Hunsrück-Kreis,0.5169273018836975,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07141_Rhein-Lahn-Kreis,0.8734501600265503,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07143_Westerwaldkreis,0.5171000957489014,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,0.7280218005180359,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_Trier,0.664997398853302,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07231_Bernkastel-Wittlich,0.7173706889152527,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,0.43084409832954407,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07233_Vulkaneifel,0.243108332157135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07235_Trier-Saarburg,0.7314009070396423,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),4.214485168457031,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_Frankenthal (Pfalz),4.281576633453369,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,1.7705157995224,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_Kaiserslautern,1.3715418577194214,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,2.7101268768310547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_Landau in der Pfalz,2.626384735107422,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,4.205408573150635,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_Ludwigshafen am Rhein,4.283290386199951,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,2.786384105682373,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_Mainz,2.8279404640197754,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,2.5592966079711914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_Neustadt an der Weinstraße,2.5503451824188232,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,1.5039030313491821,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_Pirmasens,1.4144610166549683,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,3.3161067962646484,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_Speyer,4.346534729003906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,2.8971657752990723,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_Worms,3.6081039905548096,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,1.5434284210205078,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_Zweibrücken,1.3610783815383911,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07331_Alzey-Worms,2.3708934783935547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07332_Bad Dürkheim,2.284301280975342,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07333_Donnersbergkreis,1.51840341091156,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07334_Germersheim,3.6264872550964355,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07335_Kaiserslautern,1.4171222448349,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07336_Kusel,1.31008780002594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07337_Südliche Weinstraße,2.7196149826049805,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,3.008843421936035,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_Rhein-Pfalz-Kreis,4.107861518859863,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07339_Mainz-Bingen,2.321129560470581,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
07340_Südwestpfalz,1.5061359405517578,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.85878586769104,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_Stuttgart,2.213778495788574,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08115_Böblingen,1.2450289726257324,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08116_Esslingen,1.4437092542648315,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08117_Göppingen,0.7905290722846985,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08118_Ludwigsburg,2.5250768661499023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08119_Rems-Murr-Kreis,1.7939801216125488,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,2.5462512969970703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_Heilbronn,3.0550291538238525,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08125_Heilbronn,2.5141005516052246,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08126_Hohenlohekreis,1.617644190788269,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08127_Schwäbisch Hall,1.296064853668213,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08128_Main-Tauber-Kreis,1.2876830101013184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08135_Heidenheim,0.786487340927124,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08136_Ostalbkreis,0.9720836877822876,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,1.8184325695037842,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_Baden-Baden,1.368023157119751,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,3.3540000915527344,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_Karlsruhe,3.7891669273376465,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08215_Karlsruhe,3.230158567428589,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
