region,SU35_year_4C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
08237_Freudenstadt,3.187295,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,5.2493734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,6.632316,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,4.430649,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,6.5986524,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,6.7626395,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,3.4736338,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,2.4470313,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,3.0626652,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,5.219809,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,5.7559447,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,4.451591,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,3.2117841,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,5.637438,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,3.0658944,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,4.2924037,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,4.7747564,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,3.9883869,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,4.290682,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,4.056508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,3.6666467,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,3.4700198,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,5.921121,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,6.916352,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,4.9088583,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,5.5158653,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,3.8708513,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,4.6930885,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,6.2619505,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,1.8104913,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,1.860868,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,5.402468,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,4.8604045,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,5.507551,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,5.599017,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,5.8610935,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,4.480423,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,0.8464205,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,3.4671628,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,1.5521111,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,5.776517,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,4.4576435,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,6.251304,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,6.082069,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,3.8480563,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,3.3804734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,3.367022,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,2.5899706,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,5.878671,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,5.97366,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,6.4530277,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,7.0613446,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,6.1527014,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,6.9857593,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,6.4294224,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,2.9374955,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,6.0010624,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,5.8735857,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,6.4248276,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,2.6419244,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,6.3435225,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,6.1034675,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,6.5239034,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,4.611393,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,4.903219,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,6.072871,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,6.85173,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,3.8662424,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,4.2585573,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,4.599215,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,4.027586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,4.6606016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,3.8462758,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,6.0239015,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,4.924722,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,2.8233762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,5.4486747,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,5.987217,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,3.5973887,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,3.8599184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,4.596346,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,4.8913364,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,2.0838287,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,2.1861732,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,5.4221005,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,3.5828638,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,4.5745735,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,5.1076827,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,2.0772674,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,2.8895638,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,3.6301165,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,4.6701107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,2.2439165,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,5.1243887,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,5.1479197,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,6.7136183,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,6.9154787,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,6.6213937,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,6.998508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,5.840127,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,7.1006107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,5.8665795,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,6.596954,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,5.123113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,6.532698,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,5.5990376,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,6.1836734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,4.9732466,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,5.807162,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,5.58545,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,4.9358125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,5.505866,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,6.7673287,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,6.0414033,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,6.113267,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,6.318125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,6.472592,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,5.6079144,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,4.4858913,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,3.9419408,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,5.467659,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,6.3766775,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,5.2909102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,5.36235,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,6.038308,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,6.302399,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,5.1908917,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,5.354694,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,1.8106602,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,2.5741928,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),1.0067171,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),1.9681697,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,3.5879233,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,3.5093036,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,5.4095483,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,5.0108147,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,5.5935826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,5.0622387,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,4.9795747,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),2.6713033,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),3.0101836,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,1.7870431,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,3.4888031,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,5.482153,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.9645339,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,6.174203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,4.622476,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,5.3212633,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,5.448546,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,5.8656406,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,5.73466,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,3.9828436,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,5.3808527,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,4.71939,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,4.791189,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,5.9117703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,6.010177,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),5.1790457,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),5.447307,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,4.8226795,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,4.6962013,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,4.2561398,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,5.7103853,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,5.8038197,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,4.5700793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,4.933552,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,4.107638,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,5.8302245,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,5.394852,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,3.691082,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,4.8127537,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,3.393512,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,5.9017253,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,5.349874,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,3.4976676,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,1.9911753,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,1.5735239,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,2.4791858,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,2.2821953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,2.4817653,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,2.0128028,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,1.2196813,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,1.8568217,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,2.271092,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,2.7626443,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,2.800711,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,3.221446,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,1.6891704,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,3.4188945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,2.2918015,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,3.490208,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,4.660756,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,5.353509,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,4.962841,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,4.8867226,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,5.531192,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,3.32288,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,5.5056896,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,5.945975,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,5.3174815,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,5.593426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,5.359626,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,5.383508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),5.4422207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),5.7898436,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,4.564795,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,4.852046,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,3.8032596,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,5.335629,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,4.1718893,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,4.9884834,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,2.815356,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,4.782636,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,3.823289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,5.4081283,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,4.9319563,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,4.2066274,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,5.3744564,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,3.6463819,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,4.3683677,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,4.3304815,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,4.2338963,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,4.0267076,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,4.1453447,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,2.8037028,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,1.8751092,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,4.013638,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,3.940133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,3.0789232,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,3.3564289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,2.665891,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,2.9220488,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,3.118846,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,3.6100264,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,4.168128,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,2.7699723,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,3.0612867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,4.905938,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,3.3359532,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,2.4102244,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,4.0220613,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,2.4789343,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,2.687812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,4.0234313,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,2.6159546,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,3.5579338,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,4.6877255,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
