region,LFD_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09673_Rhön-Grabfeld,-5.271607875823975,LFD,year,days_with_air_temperature_below_threshold,days,7
09674_Haßberge,-4.230987071990967,LFD,year,days_with_air_temperature_below_threshold,days,7
09675_Kitzingen,-3.4381308555603027,LFD,year,days_with_air_temperature_below_threshold,days,7
09676_Miltenberg,-3.8277010917663574,LFD,year,days_with_air_temperature_below_threshold,days,7
09677_Main-Spessart,-4.101941108703613,LFD,year,days_with_air_temperature_below_threshold,days,7
09678_Schweinfurt,-3.8419854640960693,LFD,year,days_with_air_temperature_below_threshold,days,7
09679_Würzburg,-3.4781219959259033,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_Augsburg,-3.8169572353363037,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_Kaufbeuren,-6.000998020172119,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_Kempten (Allgäu),-6.624446868896484,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_Memmingen,-5.694715976715088,LFD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-4.371964454650879,LFD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-4.733156204223633,LFD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-4.261589050292969,LFD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-4.646925926208496,LFD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-4.836275100708008,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-5.55141544342041,LFD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-7.760207176208496,LFD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-5.212191581726074,LFD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-4.54190731048584,LFD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-11.9033203125,LFD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-2.5487723350524902,LFD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-3.129465103149414,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-2.944096088409424,LFD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-2.6064400672912598,LFD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-2.8193607330322266,LFD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-3.700051784515381,LFD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-3.7051291465759277,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-3.90104079246521,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-4.01804780960083,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-4.666862487792969,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-4.104742050170898,LFD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-4.919793128967285,LFD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-4.127031326293945,LFD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-4.086985111236572,LFD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-4.159384250640869,LFD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-4.76196813583374,LFD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-4.729174613952637,LFD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-4.110578536987305,LFD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-4.4115753173828125,LFD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-4.784748077392578,LFD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-4.168911933898926,LFD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-4.728565216064453,LFD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-4.186037063598633,LFD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-4.291726112365723,LFD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-5.295992851257324,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-3.804434061050415,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-4.573007583618164,LFD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-4.731134414672852,LFD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-4.878301620483398,LFD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-5.275116443634033,LFD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-3.897409677505493,LFD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-4.53354024887085,LFD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-4.697358131408691,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-5.235686302185059,LFD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-5.375563621520996,LFD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-7.160744667053223,LFD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-8.586326599121094,LFD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-5.087432861328125,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-3.82749080657959,LFD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-4.847746849060059,LFD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-4.439060211181641,LFD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-3.960381031036377,LFD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-6.05403995513916,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-3.1035890579223633,LFD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-3.800776481628418,LFD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-3.836336135864258,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-3.863795518875122,LFD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-3.7579407691955566,LFD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-4.100957870483398,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-3.1872739791870117,LFD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-4.007261753082275,LFD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-3.6332240104675293,LFD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-4.858952522277832,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-3.567253589630127,LFD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-5.777406692504883,LFD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-4.04014253616333,LFD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-4.086658477783203,LFD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-4.110581398010254,LFD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-3.8204197883605957,LFD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-4.30877161026001,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-4.279938220977783,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-4.484026908874512,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-4.901525497436523,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-8.14977741241455,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-4.785773754119873,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-5.340057373046875,LFD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-5.385576248168945,LFD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-5.722807884216309,LFD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-5.339941024780273,LFD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-4.937747955322266,LFD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-4.588522911071777,LFD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-6.518829822540283,LFD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-5.980917930603027,LFD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-4.230628490447998,LFD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-6.126358985900879,LFD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-6.911017894744873,LFD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-4.667956352233887,LFD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-7.169760227203369,LFD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-6.876339912414551,LFD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-4.913586616516113,LFD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-6.475764274597168,LFD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-5.248233318328857,LFD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-4.05219030380249,LFD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-4.127294540405273,LFD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-4.086662292480469,LFD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-4.250494956970215,LFD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-4.222202777862549,LFD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-4.299490928649902,LFD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-4.56343936920166,LFD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-4.3817138671875,LFD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-3.6795036792755127,LFD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-2.8376622200012207,LFD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-3.5349087715148926,LFD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-3.5240659713745117,LFD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-2.3468499183654785,LFD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-3.634492874145508,LFD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-3.374863624572754,LFD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-2.065176010131836,LFD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-2.229703426361084,LFD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-2.853564739227295,LFD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-2.054722309112549,LFD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-1.9815213680267334,LFD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-2.3423075675964355,LFD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-2.242310047149658,LFD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-3.3742692470550537,LFD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-2.7544257640838623,LFD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-3.5505988597869873,LFD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-2.821537971496582,LFD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-2.323746919631958,LFD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-2.496738910675049,LFD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-2.6644678115844727,LFD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-2.9840927124023438,LFD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-3.7240076065063477,LFD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-3.0532455444335938,LFD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-3.1976308822631836,LFD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-4.0977935791015625,LFD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-3.2376012802124023,LFD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-2.745922088623047,LFD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-2.463038206100464,LFD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-2.9461777210235596,LFD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-3.0978598594665527,LFD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-2.477266788482666,LFD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-2.672585964202881,LFD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-2.897852897644043,LFD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-5.1822075843811035,LFD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-3.8487019538879395,LFD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-3.4133148193359375,LFD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-1.4795351028442383,LFD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-2.985427141189575,LFD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-2.02058744430542,LFD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-1.4818791151046753,LFD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-2.094844102859497,LFD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-2.1792104244232178,LFD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-3.2049694061279297,LFD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-1.9776471853256226,LFD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-2.036773204803467,LFD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-3.067613363265991,LFD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-1.9458835124969482,LFD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-3.041642189025879,LFD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-2.344466209411621,LFD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-3.630542755126953,LFD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-1.8642469644546509,LFD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-1.9894282817840576,LFD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-1.985678791999817,LFD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-4.41544246673584,LFD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-5.132316589355469,LFD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-5.3389716148376465,LFD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-4.319894790649414,LFD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-4.257514476776123,LFD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-5.871631622314453,LFD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-4.225625038146973,LFD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-4.0844316482543945,LFD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-3.9826419353485107,LFD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-5.209129333496094,LFD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-4.300251007080078,LFD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-5.827693939208984,LFD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-4.080951690673828,LFD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-5.673841953277588,LFD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-4.93204927444458,LFD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-7.270003318786621,LFD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-4.614693641662598,LFD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-3.5744423866271973,LFD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-3.6283059120178223,LFD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-4.152491569519043,LFD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-4.08558464050293,LFD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-4.432302474975586,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-3.5601248741149902,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-3.8428335189819336,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-3.468515634536743,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-4.5448713302612305,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-7.692714214324951,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-11.741434097290039,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-5.26900577545166,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-7.180830955505371,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-3.1007375717163086,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-4.246934413909912,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-4.177936553955078,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-4.610882759094238,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-4.081703186035156,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-4.682786464691162,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-4.808587074279785,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-6.476751804351807,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-4.746798038482666,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-3.7838852405548096,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-4.028428554534912,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-3.593761920928955,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-4.022634506225586,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-5.364993095397949,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-4.672968864440918,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-4.844099044799805,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-6.5429534912109375,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-4.632615089416504,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-5.2824602127075195,LFD,year,days_with_air_temperature_below_threshold,days,7
