region,LFD_year_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09577_Weißenburg-Gunzenhausen,-1.5912407636642456,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_Aschaffenburg,-0.6761545538902283,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_Schweinfurt,-0.5920240879058838,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_Würzburg,-0.822869598865509,LFD,year,days_with_air_temperature_below_threshold,days,7
09671_Aschaffenburg,-1.0515048503875732,LFD,year,days_with_air_temperature_below_threshold,days,7
09672_Bad Kissingen,-1.215169906616211,LFD,year,days_with_air_temperature_below_threshold,days,7
09673_Rhön-Grabfeld,-1.3490312099456787,LFD,year,days_with_air_temperature_below_threshold,days,7
09674_Haßberge,-1.0581055879592896,LFD,year,days_with_air_temperature_below_threshold,days,7
09675_Kitzingen,-0.8679435849189758,LFD,year,days_with_air_temperature_below_threshold,days,7
09676_Miltenberg,-1.153430461883545,LFD,year,days_with_air_temperature_below_threshold,days,7
09677_Main-Spessart,-1.0138206481933594,LFD,year,days_with_air_temperature_below_threshold,days,7
09678_Schweinfurt,-0.8391692638397217,LFD,year,days_with_air_temperature_below_threshold,days,7
09679_Würzburg,-0.888870358467102,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_Augsburg,-1.3402235507965088,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_Kaufbeuren,-2.372840166091919,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_Kempten (Allgäu),-2.786757469177246,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_Memmingen,-1.7961440086364746,LFD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-1.1649713516235352,LFD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-1.2767932415008545,LFD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-1.1111524105072021,LFD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-1.2931876182556152,LFD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-1.3444793224334717,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-1.7058031558990479,LFD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-2.885955333709717,LFD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-1.7574900388717651,LFD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-1.139569878578186,LFD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-4.545954704284668,LFD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-0.5815315246582031,LFD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-0.5660011172294617,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-0.8033918738365173,LFD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-0.5514215230941772,LFD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-0.7577618956565857,LFD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-0.9484919309616089,LFD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-0.710860550403595,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-0.5971975326538086,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-0.7587215900421143,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-0.7544159889221191,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-0.5044188499450684,LFD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-0.9450993537902832,LFD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-0.7042288780212402,LFD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-0.8738835453987122,LFD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-0.663191020488739,LFD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-0.846727728843689,LFD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-0.8481444120407104,LFD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-0.9450694918632507,LFD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-0.705726146697998,LFD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-0.8393257856369019,LFD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-0.766669511795044,LFD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-0.9874325394630432,LFD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-0.848505973815918,LFD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-0.728650689125061,LFD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-0.9022478461265564,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-0.9063001871109009,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-0.8895168304443359,LFD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-0.880700945854187,LFD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-0.914082944393158,LFD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-0.8324307203292847,LFD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-0.6339390873908997,LFD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-0.7337786555290222,LFD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-0.8221634030342102,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-2.220165967941284,LFD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-2.4311866760253906,LFD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-3.1397039890289307,LFD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-4.109553337097168,LFD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-2.1129961013793945,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-1.4544081687927246,LFD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-1.6230967044830322,LFD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-1.5999889373779297,LFD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-1.3125841617584229,LFD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-2.5764594078063965,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-0.8408445119857788,LFD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-1.2350523471832275,LFD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-1.0409820079803467,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-0.82181715965271,LFD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-0.7897478938102722,LFD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-0.8470812439918518,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-0.8307506442070007,LFD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-1.3766132593154907,LFD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-1.0192252397537231,LFD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-1.1625038385391235,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-0.8758409023284912,LFD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-2.1497838497161865,LFD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-0.7438592910766602,LFD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-0.8990684747695923,LFD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-0.802770733833313,LFD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-0.8915426731109619,LFD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-0.7647275924682617,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-1.4826202392578125,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-1.565664291381836,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-1.503212332725525,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-2.3664002418518066,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-1.7920804023742676,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-2.0223217010498047,LFD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-1.8933767080307007,LFD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-1.7303096055984497,LFD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-2.0684828758239746,LFD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-1.5091696977615356,LFD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-1.3520622253417969,LFD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-1.9027187824249268,LFD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-2.344316005706787,LFD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-1.2545007467269897,LFD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-1.5484559535980225,LFD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-3.017328977584839,LFD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-1.7709336280822754,LFD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-2.0348634719848633,LFD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-2.7947471141815186,LFD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-1.7359776496887207,LFD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-2.715959072113037,LFD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-2.0643365383148193,LFD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-1.527239203453064,LFD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-0.549874484539032,LFD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-0.5609313249588013,LFD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-0.6684289574623108,LFD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-0.6371805667877197,LFD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-0.919111967086792,LFD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-1.7509361505508423,LFD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-0.9198712110519409,LFD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-0.6798704862594604,LFD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-0.3231060206890106,LFD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-0.5630478262901306,LFD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-0.738186776638031,LFD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-0.32677969336509705,LFD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-0.6098561882972717,LFD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-0.4766010344028473,LFD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-0.3489454984664917,LFD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-0.49819210171699524,LFD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-0.6010732650756836,LFD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-0.5096974968910217,LFD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-0.4787600338459015,LFD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-0.3290245831012726,LFD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-0.5164905786514282,LFD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-1.1353598833084106,LFD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-0.8692635297775269,LFD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-1.1821253299713135,LFD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-1.0720124244689941,LFD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-0.6129394173622131,LFD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-0.5361306667327881,LFD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-0.4234299659729004,LFD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-0.7294067144393921,LFD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-1.154247522354126,LFD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-0.7127184867858887,LFD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-0.9305641055107117,LFD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-1.4802882671356201,LFD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-1.026107668876648,LFD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-0.4777165651321411,LFD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-0.576451301574707,LFD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-0.7736914157867432,LFD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-0.969512939453125,LFD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.3983711004257202,LFD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.5323587656021118,LFD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.8863500952720642,LFD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-1.649672269821167,LFD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-1.2535099983215332,LFD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-1.0978150367736816,LFD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.1317451447248459,LFD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-0.9044243693351746,LFD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-0.2740839421749115,LFD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.1368597149848938,LFD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-0.284622460603714,LFD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.4243263602256775,LFD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-0.7776984572410583,LFD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.3996500074863434,LFD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.47359001636505127,LFD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-0.7754636406898499,LFD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.387781023979187,LFD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.9280986785888672,LFD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-0.4487936496734619,LFD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-1.0376949310302734,LFD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-0.32767048478126526,LFD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-0.2551516890525818,LFD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-0.33072254061698914,LFD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-1.6470205783843994,LFD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-1.8289340734481812,LFD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-1.3889100551605225,LFD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-1.1331640481948853,LFD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-1.2278300523757935,LFD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-1.3603849411010742,LFD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-1.1463634967803955,LFD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-1.0803022384643555,LFD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-0.9783589243888855,LFD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-1.6428202390670776,LFD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-1.1891225576400757,LFD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-2.136338233947754,LFD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-1.0252481698989868,LFD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-2.152841806411743,LFD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-1.0081470012664795,LFD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-3.1295783519744873,LFD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-1.543012022972107,LFD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-0.8253849744796753,LFD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-0.9264518618583679,LFD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-1.150139331817627,LFD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-1.1093878746032715,LFD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-1.3241255283355713,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-1.0854599475860596,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-0.8289647698402405,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-0.8849779367446899,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-1.2382729053497314,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-2.874962091445923,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-4.485614776611328,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-1.7134284973144531,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-2.674471378326416,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.7360355854034424,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.718428909778595,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-0.8401896953582764,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.7738332152366638,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.7099820375442505,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-0.8819613456726074,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-0.8589727878570557,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-2.972036123275757,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-1.8691165447235107,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-1.1141932010650635,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.8225467205047607,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-1.0023915767669678,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.8523488640785217,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-2.094233274459839,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-1.6654382944107056,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-1.7767844200134277,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-2.111530303955078,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-1.8052809238433838,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-1.9440960884094238,LFD,year,days_with_air_temperature_below_threshold,days,7
