region,DSf_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
14522_Mittelsachsen,1.5059881210327148,DSf,year,dry_spell_frequency,,7
14523_Vogtlandkreis,1.4506769180297852,DSf,year,dry_spell_frequency,,7
14521_Erzgebirgskreis,1.6358976364135742,DSf,year,dry_spell_frequency,,7
14524_Zwickau,1.5000686645507812,DSf,year,dry_spell_frequency,,7
14612_Dresden,1.8690080642700195,DSf,year,dry_spell_frequency,,7
14626_Görlitz,1.9447851181030273,DSf,year,dry_spell_frequency,,7
14625_Bautzen,1.680246353149414,DSf,year,dry_spell_frequency,,7
14627_Meißen,1.7036399841308594,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,1.853353500366211,DSf,year,dry_spell_frequency,,7
14713_Leipzig,1.2435121536254883,DSf,year,dry_spell_frequency,,7
14729_Leipzig,1.4363012313842773,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,1.6079912185668945,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,1.4721765518188477,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,1.3455963134765625,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,1.6075153350830078,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),1.2147188186645508,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,1.0509586334228516,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,1.0789833068847656,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,1.3953065872192383,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,1.2063484191894531,DSf,year,dry_spell_frequency,,7
15085_Harz,1.712331771850586,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,1.5290107727050781,DSf,year,dry_spell_frequency,,7
15083_Börde,1.4074468612670898,DSf,year,dry_spell_frequency,,7
15090_Stendal,1.8692340850830078,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,1.224287986755371,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,1.9571533203125,DSf,year,dry_spell_frequency,,7
16051_Erfurt,0.8716506958007812,DSf,year,dry_spell_frequency,,7
16052_Gera,1.8949384689331055,DSf,year,dry_spell_frequency,,7
16053_Jena,1.3967247009277344,DSf,year,dry_spell_frequency,,7
16054_Suhl,1.2104730606079102,DSf,year,dry_spell_frequency,,7
16055_Weimar,1.3338546752929688,DSf,year,dry_spell_frequency,,7
16056_Eisenach,1.7959232330322266,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,1.5525274276733398,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,1.4819345474243164,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,1.5999584197998047,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,1.469970703125,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,1.3785715103149414,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,1.3681964874267578,DSf,year,dry_spell_frequency,,7
16067_Gotha,1.088871955871582,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,1.040287971496582,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,1.1645832061767578,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,1.2782678604125977,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,1.1068553924560547,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,1.331324577331543,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,1.2310104370117188,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,1.258096694946289,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,1.3663520812988281,DSf,year,dry_spell_frequency,,7
16076_Greiz,1.5597753524780273,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,1.685537338256836,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,1.8616790771484375,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,1.7991056442260742,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,1.5574712753295898,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,1.7121610641479492,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,1.7141361236572266,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,1.618727684020996,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,1.782628059387207,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,1.9385948181152344,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,2.177607536315918,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),2.1782302856445312,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,1.88201904296875,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,2.11984920501709,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.8335199356079102,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,1.901667594909668,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,2.0438432693481445,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,1.793527603149414,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,1.9178876876831055,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,1.7739543914794922,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,2.020944595336914,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,1.914933204650879,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,1.6949892044067383,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,1.8344030380249023,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,2.1670150756835938,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,1.8956241607666016,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,1.512467384338379,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,2.029644012451172,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,1.6750221252441406,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,1.8175935745239258,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,1.7968101501464844,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,2.0838680267333984,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,1.917459487915039,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,1.8924970626831055,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,1.9967279434204102,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,1.8745250701904297,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,1.8352737426757812,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,1.394902229309082,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,1.4543828964233398,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,1.5083084106445312,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,2.0166168212890625,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,1.9689226150512695,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,1.5056028366088867,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,1.5542192459106445,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,1.6365251541137695,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,2.2115478515625,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),2.1130142211914062,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,2.261965751647949,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,1.8729000091552734,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,2.1185989379882812,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,1.8593330383300781,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,2.0114259719848633,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,2.2401742935180664,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.5761423110961914,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.8562183380126953,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,2.328580856323242,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.66455078125,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.562967300415039,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,1.2936315536499023,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,1.6433782577514648,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,1.5222129821777344,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,1.7231998443603516,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.6487340927124023,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,1.663996696472168,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,2.008289337158203,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,1.9106101989746094,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,1.4728307723999023,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,1.9693117141723633,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,1.9284076690673828,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,1.8109331130981445,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,1.5199775695800781,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,1.2883691787719727,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,1.758835792541504,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,1.4105110168457031,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.3020391464233398,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,1.2972707748413086,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,1.376983642578125,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,1.3587265014648438,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,1.4055776596069336,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,1.2569551467895508,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,1.2615909576416016,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,1.201014518737793,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,1.2689199447631836,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,1.5165090560913086,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,1.1610383987426758,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,1.5873603820800781,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,1.7707881927490234,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,1.6348543167114258,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,1.6956682205200195,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,2.584392547607422,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),2.270236015319824,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,1.8781070709228516,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.8384761810302734,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.228091239929199,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.4250211715698242,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,1.6894168853759766,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.6241893768310547,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.4382247924804688,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,1.8203744888305664,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,1.5995969772338867,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,1.4770631790161133,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,1.6668834686279297,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,1.5099401473999023,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,1.4695844650268555,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),1.0749835968017578,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,1.256185531616211,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.9334583282470703,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,1.2737808227539062,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,1.2025909423828125,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,1.207829475402832,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,1.1253471374511719,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,1.6456890106201172,DSf,year,dry_spell_frequency,,7
