region,DSf_year_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
13076_Ludwigslust-Parchim,-2.2597484588623047,DSf,year,dry_spell_frequency,,7
13071_Mecklenburgische Seenplatte,-2.3240699768066406,DSf,year,dry_spell_frequency,,7
13073_Vorpommern-Rügen,-2.165579319000244,DSf,year,dry_spell_frequency,,7
13074_Nordwestmecklenburg,-1.8336982727050781,DSf,year,dry_spell_frequency,,7
13075_Vorpommern-Greifswald,-2.387544631958008,DSf,year,dry_spell_frequency,,7
14511_Chemnitz,-1.6639947891235352,DSf,year,dry_spell_frequency,,7
14522_Mittelsachsen,-2.136089324951172,DSf,year,dry_spell_frequency,,7
14523_Vogtlandkreis,-2.110968589782715,DSf,year,dry_spell_frequency,,7
14521_Erzgebirgskreis,-2.0786662101745605,DSf,year,dry_spell_frequency,,7
14524_Zwickau,-2.27374267578125,DSf,year,dry_spell_frequency,,7
14612_Dresden,-2.5171566009521484,DSf,year,dry_spell_frequency,,7
14626_Görlitz,-2.1676979064941406,DSf,year,dry_spell_frequency,,7
14625_Bautzen,-2.681429386138916,DSf,year,dry_spell_frequency,,7
14627_Meißen,-2.692321300506592,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,-1.988478183746338,DSf,year,dry_spell_frequency,,7
14713_Leipzig,-2.1078100204467773,DSf,year,dry_spell_frequency,,7
14729_Leipzig,-2.059451103210449,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,-2.242887496948242,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,-2.493795394897461,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,-2.453104019165039,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,-2.162454605102539,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),-2.6619386672973633,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,-1.8940544128417969,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,-2.274738311767578,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,-2.1768674850463867,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,-2.252389907836914,DSf,year,dry_spell_frequency,,7
15085_Harz,-1.9512252807617188,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,-2.281609535217285,DSf,year,dry_spell_frequency,,7
15083_Börde,-2.199770927429199,DSf,year,dry_spell_frequency,,7
15090_Stendal,-2.1464414596557617,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,-2.3667850494384766,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,-2.245244026184082,DSf,year,dry_spell_frequency,,7
16051_Erfurt,-2.161912441253662,DSf,year,dry_spell_frequency,,7
16052_Gera,-1.910161018371582,DSf,year,dry_spell_frequency,,7
16053_Jena,-2.1180038452148438,DSf,year,dry_spell_frequency,,7
16054_Suhl,-2.3676319122314453,DSf,year,dry_spell_frequency,,7
16055_Weimar,-2.1307802200317383,DSf,year,dry_spell_frequency,,7
16056_Eisenach,-1.8170790672302246,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,-1.9091010093688965,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,-2.107766628265381,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,-2.0411500930786133,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,-1.8279099464416504,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,-2.258389472961426,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,-2.149174213409424,DSf,year,dry_spell_frequency,,7
16067_Gotha,-2.161430835723877,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,-2.1985177993774414,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,-2.354733467102051,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,-2.4133453369140625,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,-2.0388259887695312,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,-1.9625015258789062,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,-2.2696890830993652,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,-2.0572900772094727,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,-2.1387362480163574,DSf,year,dry_spell_frequency,,7
16076_Greiz,-2.1365203857421875,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,-2.1391916275024414,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,-2.1078739166259766,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,-1.8867197036743164,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-1.659271240234375,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-1.7608661651611328,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-2.2093796730041504,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-2.2437148094177246,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,-2.1241254806518555,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-1.9789905548095703,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,-1.7096514701843262,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-1.9427733421325684,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,-2.4624671936035156,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,-1.8151330947875977,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-1.8816657066345215,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,-2.1694846153259277,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,-2.6283798217773438,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-2.45424222946167,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-2.3628058433532715,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-2.4802308082580566,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-2.433016777038574,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-2.4066271781921387,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-2.3631625175476074,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-2.4340505599975586,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,-2.6193857192993164,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-2.453369140625,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,-2.611328125,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,-2.661106586456299,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-2.3192052841186523,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-2.2829113006591797,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,-2.5691518783569336,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,-2.4621810913085938,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-2.3516831398010254,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-2.4233951568603516,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,-2.5781373977661133,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,-2.650777816772461,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,-2.268799304962158,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,-2.312723159790039,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-2.2958264350891113,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-2.4090423583984375,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-2.4202733039855957,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-2.2203917503356934,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-2.3877439498901367,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,-2.019576072692871,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,-2.209036350250244,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,-2.0776572227478027,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-2.3875069618225098,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,-2.1536169052124023,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,-1.6729001998901367,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-2.3996081352233887,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,-2.6160178184509277,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-1.8541059494018555,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,-1.5571484565734863,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-2.1352009773254395,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-2.238513469696045,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,-1.6249332427978516,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-2.055962562561035,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-2.085357666015625,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,-1.7876172065734863,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,-1.735504150390625,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,-2.1549062728881836,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,-1.9632854461669922,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-2.0102524757385254,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,-1.8703904151916504,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-1.4865498542785645,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,-1.8045997619628906,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,-1.9708590507507324,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,-1.5999550819396973,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,-1.6957950592041016,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,-2.0671935081481934,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,-2.221050262451172,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,-2.344982147216797,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,-1.9902338981628418,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,-2.1578145027160645,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-2.0034947395324707,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,-2.0799713134765625,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,-1.9818243980407715,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,-2.113088607788086,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,-2.04099702835083,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,-2.262340545654297,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,-2.4897332191467285,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,-2.615995407104492,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-2.317969799041748,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,-2.3474864959716797,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-2.2797179222106934,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,-2.331601619720459,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,-2.22603178024292,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,-2.333301067352295,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,-1.7578320503234863,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,-1.7040154933929443,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),-1.8857786655426025,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,-1.7215404510498047,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.731381893157959,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-2.1290178298950195,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-2.311591148376465,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,-2.673630714416504,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-2.1415443420410156,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-2.277379035949707,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,-1.9286870956420898,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,-2.1272754669189453,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,-2.1208252906799316,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,-2.4781951904296875,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,-2.153000831604004,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,-2.3006973266601562,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),-2.253190040588379,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,-2.267894744873047,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-2.170167922973633,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,-1.8670415878295898,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,-1.9683246612548828,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,-2.288780689239502,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,-2.0297584533691406,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,-1.9929332733154297,DSf,year,dry_spell_frequency,,7
