region,DSf_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
13075_Vorpommern-Greifswald,0.0025119781494140625,DSf,year,dry_spell_frequency,,7
14511_Chemnitz,-0.10060787200927734,DSf,year,dry_spell_frequency,,7
14522_Mittelsachsen,0.04418373107910156,DSf,year,dry_spell_frequency,,7
14523_Vogtlandkreis,-0.0136871337890625,DSf,year,dry_spell_frequency,,7
14521_Erzgebirgskreis,0.07218742370605469,DSf,year,dry_spell_frequency,,7
14524_Zwickau,-0.021694183349609375,DSf,year,dry_spell_frequency,,7
14612_Dresden,-0.2631549835205078,DSf,year,dry_spell_frequency,,7
14626_Görlitz,-0.23474979400634766,DSf,year,dry_spell_frequency,,7
14625_Bautzen,-0.17939090728759766,DSf,year,dry_spell_frequency,,7
14627_Meißen,-0.10804939270019531,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,-0.11102676391601562,DSf,year,dry_spell_frequency,,7
14713_Leipzig,-0.22800922393798828,DSf,year,dry_spell_frequency,,7
14729_Leipzig,-0.30889034271240234,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,-0.2268686294555664,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,-0.09129905700683594,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,-0.06367683410644531,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,-0.14494609832763672,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),-0.2722501754760742,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,-0.4623575210571289,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,-0.22105789184570312,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,-0.08228683471679688,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,-0.27224063873291016,DSf,year,dry_spell_frequency,,7
15085_Harz,-0.0781564712524414,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,-0.24617958068847656,DSf,year,dry_spell_frequency,,7
15083_Börde,-0.1731433868408203,DSf,year,dry_spell_frequency,,7
15090_Stendal,-0.08824348449707031,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,-0.14872264862060547,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,0.0525054931640625,DSf,year,dry_spell_frequency,,7
16051_Erfurt,-0.22199058532714844,DSf,year,dry_spell_frequency,,7
16052_Gera,-0.30614471435546875,DSf,year,dry_spell_frequency,,7
16053_Jena,-0.2714691162109375,DSf,year,dry_spell_frequency,,7
16054_Suhl,0.5642738342285156,DSf,year,dry_spell_frequency,,7
16055_Weimar,-0.24131393432617188,DSf,year,dry_spell_frequency,,7
16056_Eisenach,0.32764434814453125,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,0.048004150390625,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,0.08268928527832031,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,0.25254249572753906,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,-0.005237579345703125,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,0.017716407775878906,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,0.35395145416259766,DSf,year,dry_spell_frequency,,7
16067_Gotha,0.14808368682861328,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,-0.3131580352783203,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,0.38710784912109375,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,0.18116283416748047,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,-0.20797443389892578,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,0.42881011962890625,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,0.09074020385742188,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,-0.2303466796875,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,0.02456378936767578,DSf,year,dry_spell_frequency,,7
16076_Greiz,-0.22150897979736328,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,-0.3033332824707031,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,0.15836143493652344,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,0.05689811706542969,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,0.10709571838378906,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,0.024865150451660156,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,0.014293670654296875,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,0.038605690002441406,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,0.011621475219726562,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.16010189056396484,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,0.20782852172851562,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.09915733337402344,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,0.17750167846679688,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,0.09432792663574219,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.07326984405517578,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,-0.07688236236572266,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,0.2631998062133789,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,0.3343086242675781,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.4269990921020508,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,0.38608360290527344,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,0.4516782760620117,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.4075736999511719,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,0.3742237091064453,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,0.3934211730957031,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,0.3207988739013672,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.40966033935546875,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,0.3626089096069336,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,0.35959815979003906,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.36658191680908203,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.4281883239746094,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,0.29302310943603516,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,0.13599300384521484,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.35927677154541016,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.3436260223388672,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,0.4179105758666992,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,0.2515983581542969,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,0.4289131164550781,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,0.2908010482788086,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,0.3138446807861328,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,0.32439422607421875,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,0.4164304733276367,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.37419795989990234,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.26961231231689453,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,0.12831735610961914,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,0.4446439743041992,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,0.7380390167236328,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.2611351013183594,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,0.5662746429443359,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.531224250793457,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.23848628997802734,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,0.4201974868774414,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.4826374053955078,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,0.7034225463867188,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.4326763153076172,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.40530872344970703,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,0.7142276763916016,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.4898519515991211,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.3242654800415039,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,0.42017650604248047,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,0.5627021789550781,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,0.4128274917602539,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,0.4118175506591797,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.31742382049560547,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,0.47203636169433594,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.6123342514038086,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,0.20091724395751953,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,0.13738155364990234,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,0.07681465148925781,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,0.039402008056640625,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,0.051731109619140625,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,0.04512310028076172,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,-0.07756614685058594,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,0.16083621978759766,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,0.0016651153564453125,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.1269397735595703,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,0.15496540069580078,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,0.2584066390991211,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,0.24595260620117188,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,0.11115455627441406,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,0.2808570861816406,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,0.06038856506347656,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,0.10575294494628906,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.1346454620361328,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,0.0966958999633789,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.18924713134765625,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,0.38173866271972656,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,0.08919715881347656,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,0.2479562759399414,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,0.09903240203857422,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,0.1958303451538086,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),0.365384578704834,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,0.3530006408691406,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.3747987747192383,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.7063760757446289,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.2185516357421875,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,-0.2549018859863281,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.11838531494140625,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.2031097412109375,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,-0.13462543487548828,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,-0.025186538696289062,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,0.054764747619628906,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,-0.0800161361694336,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,-0.21817398071289062,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.14830875396728516,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),-0.24336624145507812,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.18436908721923828,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.024883270263671875,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,-0.3719758987426758,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,-0.1908435821533203,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,0.3827962875366211,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,-0.22025299072265625,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,0.2602987289428711,DSf,year,dry_spell_frequency,,7
