region,DSf_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
03404_Osnabrück,1.628662109375,DSf,year,dry_spell_frequency,,7
03405_Wilhelmshaven,1.5044450759887695,DSf,year,dry_spell_frequency,,7
03451_Ammerland,1.6094493865966797,DSf,year,dry_spell_frequency,,7
03452_Aurich,1.403585433959961,DSf,year,dry_spell_frequency,,7
03453_Cloppenburg,1.7577152252197266,DSf,year,dry_spell_frequency,,7
03454_Emsland,1.693084716796875,DSf,year,dry_spell_frequency,,7
03455_Friesland,1.4348526000976562,DSf,year,dry_spell_frequency,,7
03456_Grafschaft Bentheim,1.8544139862060547,DSf,year,dry_spell_frequency,,7
03457_Leer,1.908421516418457,DSf,year,dry_spell_frequency,,7
03458_Oldenburg,1.8502435684204102,DSf,year,dry_spell_frequency,,7
03459_Osnabrück,1.619720458984375,DSf,year,dry_spell_frequency,,7
03460_Vechta,1.6408138275146484,DSf,year,dry_spell_frequency,,7
03461_Wesermarsch,1.2791385650634766,DSf,year,dry_spell_frequency,,7
03462_Wittmund,1.448699951171875,DSf,year,dry_spell_frequency,,7
04011_Bremen,1.5378007888793945,DSf,year,dry_spell_frequency,,7
04012_Bremerhaven,1.4301729202270508,DSf,year,dry_spell_frequency,,7
05111_Düsseldorf,1.4957590103149414,DSf,year,dry_spell_frequency,,7
05112_Duisburg,1.4547319412231445,DSf,year,dry_spell_frequency,,7
05113_Essen,1.877481460571289,DSf,year,dry_spell_frequency,,7
05114_Krefeld,1.573227882385254,DSf,year,dry_spell_frequency,,7
05116_Mönchengladbach,1.4179258346557617,DSf,year,dry_spell_frequency,,7
05117_Mülheim an der Ruhr,1.8677453994750977,DSf,year,dry_spell_frequency,,7
05119_Oberhausen,1.6995439529418945,DSf,year,dry_spell_frequency,,7
05120_Remscheid,1.6411828994750977,DSf,year,dry_spell_frequency,,7
05122_Solingen,1.7192974090576172,DSf,year,dry_spell_frequency,,7
05124_Wuppertal,1.5926122665405273,DSf,year,dry_spell_frequency,,7
05154_Kleve,1.495528221130371,DSf,year,dry_spell_frequency,,7
05158_Mettmann,1.739027976989746,DSf,year,dry_spell_frequency,,7
05162_Rhein-Kreis Neuss,1.4524517059326172,DSf,year,dry_spell_frequency,,7
05166_Viersen,1.3784122467041016,DSf,year,dry_spell_frequency,,7
05170_Wesel,1.7410402297973633,DSf,year,dry_spell_frequency,,7
05314_Bonn,1.6046819686889648,DSf,year,dry_spell_frequency,,7
05315_Köln,1.469822883605957,DSf,year,dry_spell_frequency,,7
05316_Leverkusen,1.6187400817871094,DSf,year,dry_spell_frequency,,7
05334_Städteregion Aachen,1.4974861145019531,DSf,year,dry_spell_frequency,,7
05358_Düren,1.4118900299072266,DSf,year,dry_spell_frequency,,7
05362_Rhein-Erft-Kreis,1.3106451034545898,DSf,year,dry_spell_frequency,,7
05366_Euskirchen,1.37005615234375,DSf,year,dry_spell_frequency,,7
05370_Heinsberg,1.5710887908935547,DSf,year,dry_spell_frequency,,7
05374_Oberbergischer Kreis,2.034184455871582,DSf,year,dry_spell_frequency,,7
05378_Rheinisch-Bergischer Kreis,1.564417839050293,DSf,year,dry_spell_frequency,,7
05382_Rhein-Sieg-Kreis,1.411423683166504,DSf,year,dry_spell_frequency,,7
05512_Bottrop,1.7711181640625,DSf,year,dry_spell_frequency,,7
05513_Gelsenkirchen,1.6941862106323242,DSf,year,dry_spell_frequency,,7
05515_Münster,2.024203300476074,DSf,year,dry_spell_frequency,,7
05554_Borken,1.746098518371582,DSf,year,dry_spell_frequency,,7
05558_Coesfeld,1.771270751953125,DSf,year,dry_spell_frequency,,7
05562_Recklinghausen,1.5435514450073242,DSf,year,dry_spell_frequency,,7
05566_Steinfurt,1.6009950637817383,DSf,year,dry_spell_frequency,,7
05570_Warendorf,1.921621322631836,DSf,year,dry_spell_frequency,,7
05711_Bielefeld,2.006265640258789,DSf,year,dry_spell_frequency,,7
05754_Gütersloh,1.7884235382080078,DSf,year,dry_spell_frequency,,7
05758_Herford,1.6559572219848633,DSf,year,dry_spell_frequency,,7
05762_Höxter,1.9136590957641602,DSf,year,dry_spell_frequency,,7
05766_Lippe,1.8988866806030273,DSf,year,dry_spell_frequency,,7
05770_Minden-Lübbecke,1.4232368469238281,DSf,year,dry_spell_frequency,,7
05774_Paderborn,1.6977252960205078,DSf,year,dry_spell_frequency,,7
05911_Bochum,1.700662612915039,DSf,year,dry_spell_frequency,,7
05913_Dortmund,1.3305788040161133,DSf,year,dry_spell_frequency,,7
05914_Hagen,1.7261810302734375,DSf,year,dry_spell_frequency,,7
05915_Hamm,1.6288433074951172,DSf,year,dry_spell_frequency,,7
05916_Herne,1.5852956771850586,DSf,year,dry_spell_frequency,,7
05954_Ennepe-Ruhr-Kreis,1.7415046691894531,DSf,year,dry_spell_frequency,,7
05958_Hochsauerlandkreis,1.4481983184814453,DSf,year,dry_spell_frequency,,7
05962_Märkischer Kreis,1.559091567993164,DSf,year,dry_spell_frequency,,7
05966_Olpe,1.5904998779296875,DSf,year,dry_spell_frequency,,7
05970_Siegen-Wittgenstein,1.3723649978637695,DSf,year,dry_spell_frequency,,7
05974_Soest,1.6656608581542969,DSf,year,dry_spell_frequency,,7
05978_Unna,1.4009408950805664,DSf,year,dry_spell_frequency,,7
06411_Darmstadt,1.1444454193115234,DSf,year,dry_spell_frequency,,7
06412_Frankfurt am Main,1.2096185684204102,DSf,year,dry_spell_frequency,,7
06413_Offenbach am Main,1.2469377517700195,DSf,year,dry_spell_frequency,,7
06414_Wiesbaden,1.5300817489624023,DSf,year,dry_spell_frequency,,7
06431_Bergstraße,1.223175048828125,DSf,year,dry_spell_frequency,,7
06432_Darmstadt-Dieburg,1.222538948059082,DSf,year,dry_spell_frequency,,7
06433_Groß-Gerau,1.6871862411499023,DSf,year,dry_spell_frequency,,7
06434_Hochtaunuskreis,1.3678655624389648,DSf,year,dry_spell_frequency,,7
06435_Main-Kinzig-Kreis,1.2584352493286133,DSf,year,dry_spell_frequency,,7
06436_Main-Taunus-Kreis,1.3881444931030273,DSf,year,dry_spell_frequency,,7
06437_Odenwaldkreis,1.5807991027832031,DSf,year,dry_spell_frequency,,7
06438_Offenbach,1.4208526611328125,DSf,year,dry_spell_frequency,,7
06439_Rheingau-Taunus-Kreis,1.5045194625854492,DSf,year,dry_spell_frequency,,7
06440_Wetteraukreis,1.3091211318969727,DSf,year,dry_spell_frequency,,7
06531_Gießen,1.335789680480957,DSf,year,dry_spell_frequency,,7
06532_Lahn-Dill-Kreis,1.2707405090332031,DSf,year,dry_spell_frequency,,7
06533_Limburg-Weilburg,1.2421951293945312,DSf,year,dry_spell_frequency,,7
06534_Marburg-Biedenkopf,1.5097646713256836,DSf,year,dry_spell_frequency,,7
06535_Vogelsbergkreis,1.6190128326416016,DSf,year,dry_spell_frequency,,7
06611_Kassel,1.3318109512329102,DSf,year,dry_spell_frequency,,7
06631_Fulda,1.425649642944336,DSf,year,dry_spell_frequency,,7
06632_Hersfeld-Rotenburg,1.1869001388549805,DSf,year,dry_spell_frequency,,7
06633_Kassel,1.3450803756713867,DSf,year,dry_spell_frequency,,7
06634_Schwalm-Eder-Kreis,1.3242883682250977,DSf,year,dry_spell_frequency,,7
06635_Waldeck-Frankenberg,1.150425910949707,DSf,year,dry_spell_frequency,,7
06636_Werra-Meißner-Kreis,1.1557645797729492,DSf,year,dry_spell_frequency,,7
07111_Koblenz,1.1800603866577148,DSf,year,dry_spell_frequency,,7
07131_Ahrweiler,1.3647584915161133,DSf,year,dry_spell_frequency,,7
07132_Altenkirchen (Westerwald),1.3878231048583984,DSf,year,dry_spell_frequency,,7
07133_Bad Kreuznach,1.878326416015625,DSf,year,dry_spell_frequency,,7
07134_Birkenfeld,1.8820161819458008,DSf,year,dry_spell_frequency,,7
07135_Cochem-Zell,1.6201534271240234,DSf,year,dry_spell_frequency,,7
07137_Mayen-Koblenz,1.393503189086914,DSf,year,dry_spell_frequency,,7
07138_Neuwied,1.2037229537963867,DSf,year,dry_spell_frequency,,7
07140_Rhein-Hunsrück-Kreis,1.5179557800292969,DSf,year,dry_spell_frequency,,7
07141_Rhein-Lahn-Kreis,1.157973289489746,DSf,year,dry_spell_frequency,,7
07143_Westerwaldkreis,1.2555360794067383,DSf,year,dry_spell_frequency,,7
07211_Trier,1.6850767135620117,DSf,year,dry_spell_frequency,,7
07231_Bernkastel-Wittlich,1.3482303619384766,DSf,year,dry_spell_frequency,,7
07232_Eifelkreis Bitburg-Prüm,1.4559106826782227,DSf,year,dry_spell_frequency,,7
07233_Vulkaneifel,1.3421554565429688,DSf,year,dry_spell_frequency,,7
07235_Trier-Saarburg,1.5475492477416992,DSf,year,dry_spell_frequency,,7
07311_Frankenthal (Pfalz),1.553354263305664,DSf,year,dry_spell_frequency,,7
07312_Kaiserslautern,1.79168701171875,DSf,year,dry_spell_frequency,,7
07313_Landau in der Pfalz,1.9259023666381836,DSf,year,dry_spell_frequency,,7
07314_Ludwigshafen am Rhein,1.4156293869018555,DSf,year,dry_spell_frequency,,7
07315_Mainz,1.5906000137329102,DSf,year,dry_spell_frequency,,7
07316_Neustadt an der Weinstraße,1.5635671615600586,DSf,year,dry_spell_frequency,,7
07317_Pirmasens,1.8741464614868164,DSf,year,dry_spell_frequency,,7
07318_Speyer,1.6052026748657227,DSf,year,dry_spell_frequency,,7
07319_Worms,1.8505706787109375,DSf,year,dry_spell_frequency,,7
07320_Zweibrücken,1.8706026077270508,DSf,year,dry_spell_frequency,,7
07331_Alzey-Worms,1.580519676208496,DSf,year,dry_spell_frequency,,7
07332_Bad Dürkheim,1.7676801681518555,DSf,year,dry_spell_frequency,,7
07333_Donnersbergkreis,1.8621854782104492,DSf,year,dry_spell_frequency,,7
07334_Germersheim,1.535243034362793,DSf,year,dry_spell_frequency,,7
07335_Kaiserslautern,1.740187644958496,DSf,year,dry_spell_frequency,,7
07336_Kusel,1.6224822998046875,DSf,year,dry_spell_frequency,,7
07337_Südliche Weinstraße,1.7283258438110352,DSf,year,dry_spell_frequency,,7
07338_Rhein-Pfalz-Kreis,1.5012388229370117,DSf,year,dry_spell_frequency,,7
07339_Mainz-Bingen,1.4462032318115234,DSf,year,dry_spell_frequency,,7
07340_Südwestpfalz,1.7653284072875977,DSf,year,dry_spell_frequency,,7
08111_Stuttgart,1.8382635116577148,DSf,year,dry_spell_frequency,,7
08115_Böblingen,1.938298225402832,DSf,year,dry_spell_frequency,,7
08116_Esslingen,2.070033073425293,DSf,year,dry_spell_frequency,,7
08117_Göppingen,2.1087541580200195,DSf,year,dry_spell_frequency,,7
08118_Ludwigsburg,1.6824979782104492,DSf,year,dry_spell_frequency,,7
08119_Rems-Murr-Kreis,1.9926538467407227,DSf,year,dry_spell_frequency,,7
08121_Heilbronn,1.5029077529907227,DSf,year,dry_spell_frequency,,7
08125_Heilbronn,1.4880495071411133,DSf,year,dry_spell_frequency,,7
08126_Hohenlohekreis,1.7159299850463867,DSf,year,dry_spell_frequency,,7
08127_Schwäbisch Hall,1.6801414489746094,DSf,year,dry_spell_frequency,,7
08128_Main-Tauber-Kreis,1.1902503967285156,DSf,year,dry_spell_frequency,,7
08135_Heidenheim,1.7622785568237305,DSf,year,dry_spell_frequency,,7
08136_Ostalbkreis,1.5403051376342773,DSf,year,dry_spell_frequency,,7
08211_Baden-Baden,1.982797622680664,DSf,year,dry_spell_frequency,,7
08212_Karlsruhe,1.8915557861328125,DSf,year,dry_spell_frequency,,7
08215_Karlsruhe,1.5307207107543945,DSf,year,dry_spell_frequency,,7
08216_Rastatt,1.9003047943115234,DSf,year,dry_spell_frequency,,7
08221_Heidelberg,1.4444990158081055,DSf,year,dry_spell_frequency,,7
08222_Mannheim,1.3960437774658203,DSf,year,dry_spell_frequency,,7
08225_Neckar-Odenwald-Kreis,1.3429985046386719,DSf,year,dry_spell_frequency,,7
08226_Rhein-Neckar-Kreis,1.3632278442382812,DSf,year,dry_spell_frequency,,7
08231_Pforzheim,1.8949356079101562,DSf,year,dry_spell_frequency,,7
08235_Calw,2.3048267364501953,DSf,year,dry_spell_frequency,,7
08236_Enzkreis,1.9056720733642578,DSf,year,dry_spell_frequency,,7
08237_Freudenstadt,2.1444854736328125,DSf,year,dry_spell_frequency,,7
08311_Freiburg im Breisgau,2.216097831726074,DSf,year,dry_spell_frequency,,7
08315_Breisgau-Hochschwarzwald,2.0300941467285156,DSf,year,dry_spell_frequency,,7
08316_Emmendingen,2.0612916946411133,DSf,year,dry_spell_frequency,,7
08317_Ortenaukreis,1.8496294021606445,DSf,year,dry_spell_frequency,,7
08325_Rottweil,2.483523368835449,DSf,year,dry_spell_frequency,,7
08326_Schwarzwald-Baar-Kreis,2.058720588684082,DSf,year,dry_spell_frequency,,7
08327_Tuttlingen,1.4747037887573242,DSf,year,dry_spell_frequency,,7
08335_Konstanz,1.429224967956543,DSf,year,dry_spell_frequency,,7
08336_Lörrach,1.9001474380493164,DSf,year,dry_spell_frequency,,7
08337_Waldshut,1.6589670181274414,DSf,year,dry_spell_frequency,,7
08415_Reutlingen,2.504789352416992,DSf,year,dry_spell_frequency,,7
08416_Tübingen,2.240656852722168,DSf,year,dry_spell_frequency,,7
08417_Zollernalbkreis,2.255549430847168,DSf,year,dry_spell_frequency,,7
08421_Ulm,2.1365365982055664,DSf,year,dry_spell_frequency,,7
08425_Alb-Donau-Kreis,2.163267135620117,DSf,year,dry_spell_frequency,,7
08426_Biberach,1.855916976928711,DSf,year,dry_spell_frequency,,7
08435_Bodenseekreis,1.2798128128051758,DSf,year,dry_spell_frequency,,7
08436_Ravensburg,1.4659643173217773,DSf,year,dry_spell_frequency,,7
08437_Sigmaringen,1.814300537109375,DSf,year,dry_spell_frequency,,7
09161_Ingolstadt,1.241837501525879,DSf,year,dry_spell_frequency,,7
09162_München,2.371347427368164,DSf,year,dry_spell_frequency,,7
09163_Rosenheim,2.150454521179199,DSf,year,dry_spell_frequency,,7
09171_Altötting,1.591827392578125,DSf,year,dry_spell_frequency,,7
09172_Berchtesgadener Land,1.881892204284668,DSf,year,dry_spell_frequency,,7
09173_Bad Tölz-Wolfratshausen,1.961522102355957,DSf,year,dry_spell_frequency,,7
09174_Dachau,2.3113832473754883,DSf,year,dry_spell_frequency,,7
09175_Ebersberg,1.9071598052978516,DSf,year,dry_spell_frequency,,7
09176_Eichstätt,1.3320198059082031,DSf,year,dry_spell_frequency,,7
09177_Erding,1.5919599533081055,DSf,year,dry_spell_frequency,,7
09178_Freising,1.5516014099121094,DSf,year,dry_spell_frequency,,7
09179_Fürstenfeldbruck,2.2808895111083984,DSf,year,dry_spell_frequency,,7
09180_Garmisch-Partenkirchen,2.264472007751465,DSf,year,dry_spell_frequency,,7
09181_Landsberg am Lech,2.2843103408813477,DSf,year,dry_spell_frequency,,7
09182_Miesbach,2.016077995300293,DSf,year,dry_spell_frequency,,7
09183_Mühldorf a. Inn,1.3504199981689453,DSf,year,dry_spell_frequency,,7
09184_München,2.2022647857666016,DSf,year,dry_spell_frequency,,7
09185_Neuburg-Schrobenhausen,1.3064870834350586,DSf,year,dry_spell_frequency,,7
09186_Pfaffenhofen a.d. Ilm,1.1469593048095703,DSf,year,dry_spell_frequency,,7
09187_Rosenheim,1.969268798828125,DSf,year,dry_spell_frequency,,7
09188_Starnberg,2.164377212524414,DSf,year,dry_spell_frequency,,7
09189_Traunstein,1.8125524520874023,DSf,year,dry_spell_frequency,,7
09190_Weilheim-Schongau,2.0358943939208984,DSf,year,dry_spell_frequency,,7
09261_Landshut,1.5564384460449219,DSf,year,dry_spell_frequency,,7
09262_Passau,1.0478343963623047,DSf,year,dry_spell_frequency,,7
09263_Straubing,1.2181320190429688,DSf,year,dry_spell_frequency,,7
09271_Deggendorf,0.9728050231933594,DSf,year,dry_spell_frequency,,7
09272_Freyung-Grafenau,1.2180747985839844,DSf,year,dry_spell_frequency,,7
09273_Kelheim,1.0902900695800781,DSf,year,dry_spell_frequency,,7
09274_Landshut,0.9756059646606445,DSf,year,dry_spell_frequency,,7
09275_Passau,1.2166452407836914,DSf,year,dry_spell_frequency,,7
09276_Regen,1.5266132354736328,DSf,year,dry_spell_frequency,,7
09277_Rottal-Inn,1.2610244750976562,DSf,year,dry_spell_frequency,,7
09278_Straubing-Bogen,1.1325492858886719,DSf,year,dry_spell_frequency,,7
09279_Dingolfing-Landau,0.9599637985229492,DSf,year,dry_spell_frequency,,7
09361_Amberg,1.933333396911621,DSf,year,dry_spell_frequency,,7
09362_Regensburg,1.421330451965332,DSf,year,dry_spell_frequency,,7
09363_Weiden i.d. OPf.,1.4471187591552734,DSf,year,dry_spell_frequency,,7
09371_Amberg-Sulzbach,1.3081016540527344,DSf,year,dry_spell_frequency,,7
09372_Cham,1.3867731094360352,DSf,year,dry_spell_frequency,,7
09373_Neumarkt i.d. OPf.,1.3053627014160156,DSf,year,dry_spell_frequency,,7
09374_Neustadt a.d. Waldnaab,1.3583250045776367,DSf,year,dry_spell_frequency,,7
09375_Regensburg,1.206131935119629,DSf,year,dry_spell_frequency,,7
09376_Schwandorf,1.4704561233520508,DSf,year,dry_spell_frequency,,7
09377_Tirschenreuth,1.2029390335083008,DSf,year,dry_spell_frequency,,7
09461_Bamberg,1.1709823608398438,DSf,year,dry_spell_frequency,,7
09462_Bayreuth,1.1555747985839844,DSf,year,dry_spell_frequency,,7
09463_Coburg,1.423478126525879,DSf,year,dry_spell_frequency,,7
09464_Hof,1.383249282836914,DSf,year,dry_spell_frequency,,7
09471_Bamberg,1.111541748046875,DSf,year,dry_spell_frequency,,7
09472_Bayreuth,1.0253190994262695,DSf,year,dry_spell_frequency,,7
09473_Coburg,1.4464902877807617,DSf,year,dry_spell_frequency,,7
09474_Forchheim,1.219954490661621,DSf,year,dry_spell_frequency,,7
09475_Hof,1.2595996856689453,DSf,year,dry_spell_frequency,,7
09476_Kronach,1.2585201263427734,DSf,year,dry_spell_frequency,,7
09477_Kulmbach,1.1221904754638672,DSf,year,dry_spell_frequency,,7
09478_Lichtenfels,1.2747087478637695,DSf,year,dry_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,1.006826400756836,DSf,year,dry_spell_frequency,,7
09561_Ansbach,1.5052242279052734,DSf,year,dry_spell_frequency,,7
09562_Erlangen,1.3177995681762695,DSf,year,dry_spell_frequency,,7
09563_Fürth,1.4597206115722656,DSf,year,dry_spell_frequency,,7
09564_Nürnberg,1.7044172286987305,DSf,year,dry_spell_frequency,,7
09565_Schwabach,1.9953117370605469,DSf,year,dry_spell_frequency,,7
09571_Ansbach,1.542262077331543,DSf,year,dry_spell_frequency,,7
09572_Erlangen-Höchstadt,1.1624832153320312,DSf,year,dry_spell_frequency,,7
09573_Fürth,1.4954614639282227,DSf,year,dry_spell_frequency,,7
09574_Nürnberger Land,1.270808219909668,DSf,year,dry_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,1.3954925537109375,DSf,year,dry_spell_frequency,,7
09576_Roth,1.7663230895996094,DSf,year,dry_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,1.5413103103637695,DSf,year,dry_spell_frequency,,7
09661_Aschaffenburg,1.2275009155273438,DSf,year,dry_spell_frequency,,7
09662_Schweinfurt,1.2179279327392578,DSf,year,dry_spell_frequency,,7
09663_Würzburg,1.5318050384521484,DSf,year,dry_spell_frequency,,7
09671_Aschaffenburg,1.264470100402832,DSf,year,dry_spell_frequency,,7
09672_Bad Kissingen,1.2134923934936523,DSf,year,dry_spell_frequency,,7
09673_Rhön-Grabfeld,1.0039644241333008,DSf,year,dry_spell_frequency,,7
09674_Haßberge,1.012359619140625,DSf,year,dry_spell_frequency,,7
09675_Kitzingen,1.1279163360595703,DSf,year,dry_spell_frequency,,7
09676_Miltenberg,1.5428409576416016,DSf,year,dry_spell_frequency,,7
09677_Main-Spessart,1.2929964065551758,DSf,year,dry_spell_frequency,,7
09678_Schweinfurt,1.0482568740844727,DSf,year,dry_spell_frequency,,7
09679_Würzburg,1.3151721954345703,DSf,year,dry_spell_frequency,,7
09761_Augsburg,2.4345359802246094,DSf,year,dry_spell_frequency,,7
09762_Kaufbeuren,2.020366668701172,DSf,year,dry_spell_frequency,,7
09763_Kempten (Allgäu),1.9200410842895508,DSf,year,dry_spell_frequency,,7
09764_Memmingen,1.9459362030029297,DSf,year,dry_spell_frequency,,7
09771_Aichach-Friedberg,1.9629154205322266,DSf,year,dry_spell_frequency,,7
09772_Augsburg,2.274759292602539,DSf,year,dry_spell_frequency,,7
09773_Dillingen a.d. Donau,1.9307222366333008,DSf,year,dry_spell_frequency,,7
09774_Günzburg,1.9765987396240234,DSf,year,dry_spell_frequency,,7
09775_Neu-Ulm,1.9323148727416992,DSf,year,dry_spell_frequency,,7
09776_Lindau (Bodensee),1.7761001586914062,DSf,year,dry_spell_frequency,,7
09777_Ostallgäu,2.2317352294921875,DSf,year,dry_spell_frequency,,7
09778_Unterallgäu,2.0925989151000977,DSf,year,dry_spell_frequency,,7
09779_Donau-Ries,1.4585342407226562,DSf,year,dry_spell_frequency,,7
09780_Oberallgäu,1.8622360229492188,DSf,year,dry_spell_frequency,,7
10041_Regionalverband Saarbrücken,1.7962217330932617,DSf,year,dry_spell_frequency,,7
10042_Merzig-Wadern,1.6246147155761719,DSf,year,dry_spell_frequency,,7
10043_Neunkirchen,1.6677818298339844,DSf,year,dry_spell_frequency,,7
10044_Saarlouis,1.6804981231689453,DSf,year,dry_spell_frequency,,7
10045_Saarpfalz-Kreis,1.8835983276367188,DSf,year,dry_spell_frequency,,7
10046_St. Wendel,1.6955251693725586,DSf,year,dry_spell_frequency,,7
11000_Berlin,2.105057716369629,DSf,year,dry_spell_frequency,,7
12051_Brandenburg an der Havel,0.9751968383789062,DSf,year,dry_spell_frequency,,7
12052_Cottbus,1.4193401336669922,DSf,year,dry_spell_frequency,,7
12053_Frankfurt (Oder),1.6785221099853516,DSf,year,dry_spell_frequency,,7
12054_Potsdam,1.5586738586425781,DSf,year,dry_spell_frequency,,7
12060_Barnim,1.9285211563110352,DSf,year,dry_spell_frequency,,7
12061_Dahme-Spreewald,0.9285306930541992,DSf,year,dry_spell_frequency,,7
12062_Elbe-Elster,1.415085792541504,DSf,year,dry_spell_frequency,,7
12063_Havelland,1.6042909622192383,DSf,year,dry_spell_frequency,,7
12064_Märkisch-Oderland,1.8225288391113281,DSf,year,dry_spell_frequency,,7
12065_Oberhavel,1.676152229309082,DSf,year,dry_spell_frequency,,7
12066_Oberspreewald-Lausitz,1.2284727096557617,DSf,year,dry_spell_frequency,,7
12067_Oder-Spree,1.6183414459228516,DSf,year,dry_spell_frequency,,7
12068_Ostprignitz-Ruppin,1.7683591842651367,DSf,year,dry_spell_frequency,,7
12069_Potsdam-Mittelmark,1.0838727951049805,DSf,year,dry_spell_frequency,,7
12070_Prignitz,1.7585649490356445,DSf,year,dry_spell_frequency,,7
12071_Spree-Neiße,1.3011722564697266,DSf,year,dry_spell_frequency,,7
12072_Teltow-Fläming,1.118056297302246,DSf,year,dry_spell_frequency,,7
12073_Uckermark,2.2050695419311523,DSf,year,dry_spell_frequency,,7
13003_Rostock,1.6340312957763672,DSf,year,dry_spell_frequency,,7
13004_Schwerin,1.9520692825317383,DSf,year,dry_spell_frequency,,7
13072_Rostock,1.7493829727172852,DSf,year,dry_spell_frequency,,7
13076_Ludwigslust-Parchim,1.5544319152832031,DSf,year,dry_spell_frequency,,7
13071_Mecklenburgische Seenplatte,2.1820287704467773,DSf,year,dry_spell_frequency,,7
13073_Vorpommern-Rügen,1.5589275360107422,DSf,year,dry_spell_frequency,,7
13074_Nordwestmecklenburg,1.5349578857421875,DSf,year,dry_spell_frequency,,7
13075_Vorpommern-Greifswald,2.3349456787109375,DSf,year,dry_spell_frequency,,7
14511_Chemnitz,2.1298704147338867,DSf,year,dry_spell_frequency,,7
14522_Mittelsachsen,1.8335809707641602,DSf,year,dry_spell_frequency,,7
14523_Vogtlandkreis,1.1711006164550781,DSf,year,dry_spell_frequency,,7
14521_Erzgebirgskreis,1.7497758865356445,DSf,year,dry_spell_frequency,,7
