region,HSx3_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
03355_Lüneburg,2.830033779144287,HSx3,year,hot_spell_duration,days,7
03356_Osterholz,2.4707722663879395,HSx3,year,hot_spell_duration,days,7
03357_Rotenburg (Wümme),2.505445718765259,HSx3,year,hot_spell_duration,days,7
03358_Heidekreis,2.787132740020752,HSx3,year,hot_spell_duration,days,7
03359_Stade,2.2119250297546387,HSx3,year,hot_spell_duration,days,7
03360_Uelzen,2.7838401794433594,HSx3,year,hot_spell_duration,days,7
03361_Verden,2.7570228576660156,HSx3,year,hot_spell_duration,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,2.538154125213623,HSx3,year,hot_spell_duration,days,7
03401_Delmenhorst,2.6444144248962402,HSx3,year,hot_spell_duration,days,7
03402_03452_03457_Region_um_Emden,1.5446772575378418,HSx3,year,hot_spell_duration,days,7
03402_Emden,1.2919559478759766,HSx3,year,hot_spell_duration,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),2.3095197677612305,HSx3,year,hot_spell_duration,days,7
03403_Oldenburg (Oldb),2.236978769302368,HSx3,year,hot_spell_duration,days,7
03404_03459_05566_Region_um_Osnabrück,2.9937245845794678,HSx3,year,hot_spell_duration,days,7
03404_Osnabrück,3.156083583831787,HSx3,year,hot_spell_duration,days,7
03405_03455_Region_um_Wilhelmshaven,1.4876854419708252,HSx3,year,hot_spell_duration,days,7
03405_Wilhelmshaven,0.975153923034668,HSx3,year,hot_spell_duration,days,7
03451_Ammerland,2.098433494567871,HSx3,year,hot_spell_duration,days,7
03452_Aurich,1.289668321609497,HSx3,year,hot_spell_duration,days,7
03453_Cloppenburg,2.5388941764831543,HSx3,year,hot_spell_duration,days,7
03454_Emsland,2.8060269355773926,HSx3,year,hot_spell_duration,days,7
03455_Friesland,1.566185474395752,HSx3,year,hot_spell_duration,days,7
03456_Grafschaft Bentheim,3.0476088523864746,HSx3,year,hot_spell_duration,days,7
03457_Leer,1.8690452575683594,HSx3,year,hot_spell_duration,days,7
03458_Oldenburg,2.527825355529785,HSx3,year,hot_spell_duration,days,7
03459_Osnabrück,2.8824803829193115,HSx3,year,hot_spell_duration,days,7
03460_Vechta,2.764849901199341,HSx3,year,hot_spell_duration,days,7
03461_Wesermarsch,1.9302083253860474,HSx3,year,hot_spell_duration,days,7
03462_Wittmund,1.3103541135787964,HSx3,year,hot_spell_duration,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,2.399282932281494,HSx3,year,hot_spell_duration,days,7
04011_Bremen,2.715579032897949,HSx3,year,hot_spell_duration,days,7
04012_03352_03461_Region_um_Bremerhaven,1.8367512226104736,HSx3,year,hot_spell_duration,days,7
04012_Bremerhaven,1.9338936805725098,HSx3,year,hot_spell_duration,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,4.15291690826416,HSx3,year,hot_spell_duration,days,7
05111_Düsseldorf,4.258946418762207,HSx3,year,hot_spell_duration,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,3.9110195636749268,HSx3,year,hot_spell_duration,days,7
05112_Duisburg,4.046965599060059,HSx3,year,hot_spell_duration,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,3.8692502975463867,HSx3,year,hot_spell_duration,days,7
05113_Essen,3.9769179821014404,HSx3,year,hot_spell_duration,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,3.8681020736694336,HSx3,year,hot_spell_duration,days,7
05114_Krefeld,4.078394889831543,HSx3,year,hot_spell_duration,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,3.9396395683288574,HSx3,year,hot_spell_duration,days,7
05116_Mönchengladbach,3.933133125305176,HSx3,year,hot_spell_duration,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,4.040097236633301,HSx3,year,hot_spell_duration,days,7
05117_Mülheim an der Ruhr,4.096316337585449,HSx3,year,hot_spell_duration,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,3.8867931365966797,HSx3,year,hot_spell_duration,days,7
05119_Oberhausen,4.114132881164551,HSx3,year,hot_spell_duration,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,3.822768211364746,HSx3,year,hot_spell_duration,days,7
05120_Remscheid,3.4822070598602295,HSx3,year,hot_spell_duration,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,3.9999797344207764,HSx3,year,hot_spell_duration,days,7
05122_Solingen,3.87732195854187,HSx3,year,hot_spell_duration,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,3.796349048614502,HSx3,year,hot_spell_duration,days,7
05124_Wuppertal,3.6486921310424805,HSx3,year,hot_spell_duration,days,7
05154_Kleve,3.587116241455078,HSx3,year,hot_spell_duration,days,7
05158_Mettmann,4.065999984741211,HSx3,year,hot_spell_duration,days,7
05162_Rhein-Kreis Neuss,4.133542060852051,HSx3,year,hot_spell_duration,days,7
05166_Viersen,3.9445247650146484,HSx3,year,hot_spell_duration,days,7
05170_Wesel,3.7591261863708496,HSx3,year,hot_spell_duration,days,7
05314_05382_Region_um_Bonn,4.27592658996582,HSx3,year,hot_spell_duration,days,7
05314_Bonn,4.662530899047852,HSx3,year,hot_spell_duration,days,7
05315_Köln,4.718071937561035,HSx3,year,hot_spell_duration,days,7
05316_05315_05378_05158_Region_um_Leverkusen,4.325189590454102,HSx3,year,hot_spell_duration,days,7
05316_Leverkusen,4.451491832733154,HSx3,year,hot_spell_duration,days,7
05334_Städteregion Aachen,3.0513792037963867,HSx3,year,hot_spell_duration,days,7
05358_Düren,3.710383415222168,HSx3,year,hot_spell_duration,days,7
05362_Rhein-Erft-Kreis,4.258449077606201,HSx3,year,hot_spell_duration,days,7
05366_Euskirchen,2.927279233932495,HSx3,year,hot_spell_duration,days,7
05370_Heinsberg,3.8220205307006836,HSx3,year,hot_spell_duration,days,7
05374_Oberbergischer Kreis,3.6174986362457275,HSx3,year,hot_spell_duration,days,7
05378_Rheinisch-Bergischer Kreis,4.147970676422119,HSx3,year,hot_spell_duration,days,7
05382_Rhein-Sieg-Kreis,4.221343040466309,HSx3,year,hot_spell_duration,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,3.7762417793273926,HSx3,year,hot_spell_duration,days,7
05512_Bottrop,4.009686470031738,HSx3,year,hot_spell_duration,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,3.9081549644470215,HSx3,year,hot_spell_duration,days,7
05513_Gelsenkirchen,4.176177024841309,HSx3,year,hot_spell_duration,days,7
05515_05566_05558_05570_Region_um_Münster,3.3964357376098633,HSx3,year,hot_spell_duration,days,7
05515_Münster,3.6522536277770996,HSx3,year,hot_spell_duration,days,7
05554_Borken,3.2931065559387207,HSx3,year,hot_spell_duration,days,7
05558_Coesfeld,3.4900331497192383,HSx3,year,hot_spell_duration,days,7
05562_Recklinghausen,3.7524759769439697,HSx3,year,hot_spell_duration,days,7
05566_Steinfurt,3.1628456115722656,HSx3,year,hot_spell_duration,days,7
05570_Warendorf,3.6236166954040527,HSx3,year,hot_spell_duration,days,7
05711_05754_05758_05766_Region_um_Bielefeld,3.1281094551086426,HSx3,year,hot_spell_duration,days,7
05711_Bielefeld,3.2986297607421875,HSx3,year,hot_spell_duration,days,7
05754_Gütersloh,3.3919029235839844,HSx3,year,hot_spell_duration,days,7
05758_Herford,3.206613540649414,HSx3,year,hot_spell_duration,days,7
05762_Höxter,3.151034355163574,HSx3,year,hot_spell_duration,days,7
05766_Lippe,2.8874998092651367,HSx3,year,hot_spell_duration,days,7
05770_Minden-Lübbecke,3.1600351333618164,HSx3,year,hot_spell_duration,days,7
05774_Paderborn,2.9828362464904785,HSx3,year,hot_spell_duration,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,3.813946485519409,HSx3,year,hot_spell_duration,days,7
05911_Bochum,3.9645323753356934,HSx3,year,hot_spell_duration,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,3.701725959777832,HSx3,year,hot_spell_duration,days,7
05913_Dortmund,3.910635232925415,HSx3,year,hot_spell_duration,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,3.276362657546997,HSx3,year,hot_spell_duration,days,7
05914_Hagen,3.154006004333496,HSx3,year,hot_spell_duration,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,3.495527744293213,HSx3,year,hot_spell_duration,days,7
05915_Hamm,3.707639694213867,HSx3,year,hot_spell_duration,days,7
05916_05513_05562_05911_Region_um_Herne,3.8665449619293213,HSx3,year,hot_spell_duration,days,7
05916_Herne,4.284646034240723,HSx3,year,hot_spell_duration,days,7
05954_Ennepe-Ruhr-Kreis,3.3622493743896484,HSx3,year,hot_spell_duration,days,7
05958_Hochsauerlandkreis,2.6216814517974854,HSx3,year,hot_spell_duration,days,7
05962_Märkischer Kreis,2.9392476081848145,HSx3,year,hot_spell_duration,days,7
05966_Olpe,3.1600964069366455,HSx3,year,hot_spell_duration,days,7
05970_Siegen-Wittgenstein,2.878303050994873,HSx3,year,hot_spell_duration,days,7
05974_Soest,3.210801601409912,HSx3,year,hot_spell_duration,days,7
05978_Unna,3.7626867294311523,HSx3,year,hot_spell_duration,days,7
06411_06432_06438_Region_um_Darmstadt,6.203821182250977,HSx3,year,hot_spell_duration,days,7
06411_Darmstadt,6.431073188781738,HSx3,year,hot_spell_duration,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,5.091657638549805,HSx3,year,hot_spell_duration,days,7
06412_Frankfurt am Main,5.8976850509643555,HSx3,year,hot_spell_duration,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,5.12576961517334,HSx3,year,hot_spell_duration,days,7
06413_Offenbach am Main,5.88298225402832,HSx3,year,hot_spell_duration,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,5.227552890777588,HSx3,year,hot_spell_duration,days,7
06414_Wiesbaden,5.432720184326172,HSx3,year,hot_spell_duration,days,7
06431_Bergstraße,6.099115371704102,HSx3,year,hot_spell_duration,days,7
06432_Darmstadt-Dieburg,6.135410308837891,HSx3,year,hot_spell_duration,days,7
06433_Groß-Gerau,6.43851375579834,HSx3,year,hot_spell_duration,days,7
06434_Hochtaunuskreis,4.413414001464844,HSx3,year,hot_spell_duration,days,7
06435_Main-Kinzig-Kreis,4.71688175201416,HSx3,year,hot_spell_duration,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,5.036226272583008,HSx3,year,hot_spell_duration,days,7
06436_Main-Taunus-Kreis,5.443569183349609,HSx3,year,hot_spell_duration,days,7
06437_Odenwaldkreis,5.471247673034668,HSx3,year,hot_spell_duration,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,5.397952079772949,HSx3,year,hot_spell_duration,days,7
06438_Offenbach,6.1881256103515625,HSx3,year,hot_spell_duration,days,7
06439_Rheingau-Taunus-Kreis,4.4511213302612305,HSx3,year,hot_spell_duration,days,7
06440_Wetteraukreis,4.8331193923950195,HSx3,year,hot_spell_duration,days,7
06531_Gießen,4.442363262176514,HSx3,year,hot_spell_duration,days,7
06532_Lahn-Dill-Kreis,3.8416237831115723,HSx3,year,hot_spell_duration,days,7
06533_Limburg-Weilburg,4.336689472198486,HSx3,year,hot_spell_duration,days,7
06534_Marburg-Biedenkopf,3.967778205871582,HSx3,year,hot_spell_duration,days,7
06535_Vogelsbergkreis,3.7227044105529785,HSx3,year,hot_spell_duration,days,7
06611_06633_03159_Region_um_Kassel,3.1975646018981934,HSx3,year,hot_spell_duration,days,7
06611_Kassel,3.3684778213500977,HSx3,year,hot_spell_duration,days,7
06631_Fulda,3.595381021499634,HSx3,year,hot_spell_duration,days,7
06632_Hersfeld-Rotenburg,3.8041844367980957,HSx3,year,hot_spell_duration,days,7
06633_Kassel,3.355137825012207,HSx3,year,hot_spell_duration,days,7
06634_Schwalm-Eder-Kreis,3.6425113677978516,HSx3,year,hot_spell_duration,days,7
06635_Waldeck-Frankenberg,3.1872899532318115,HSx3,year,hot_spell_duration,days,7
06636_Werra-Meißner-Kreis,3.2915725708007812,HSx3,year,hot_spell_duration,days,7
07111_07137_07141_07143_Region_um_Koblenz,4.016483306884766,HSx3,year,hot_spell_duration,days,7
07111_Koblenz,4.624423980712891,HSx3,year,hot_spell_duration,days,7
07131_Ahrweiler,3.3924007415771484,HSx3,year,hot_spell_duration,days,7
07132_Altenkirchen (Westerwald),3.699742317199707,HSx3,year,hot_spell_duration,days,7
07133_Bad Kreuznach,5.0015716552734375,HSx3,year,hot_spell_duration,days,7
07134_Birkenfeld,4.227507591247559,HSx3,year,hot_spell_duration,days,7
07135_Cochem-Zell,4.3484721183776855,HSx3,year,hot_spell_duration,days,7
07137_Mayen-Koblenz,4.150326251983643,HSx3,year,hot_spell_duration,days,7
07138_Neuwied,4.172307968139648,HSx3,year,hot_spell_duration,days,7
07140_Rhein-Hunsrück-Kreis,4.295450210571289,HSx3,year,hot_spell_duration,days,7
07141_Rhein-Lahn-Kreis,4.29295015335083,HSx3,year,hot_spell_duration,days,7
07143_Westerwaldkreis,3.6060781478881836,HSx3,year,hot_spell_duration,days,7
07211_07235_Region_um_Trier,4.56052303314209,HSx3,year,hot_spell_duration,days,7
07211_Trier,4.7448225021362305,HSx3,year,hot_spell_duration,days,7
07231_Bernkastel-Wittlich,4.238407135009766,HSx3,year,hot_spell_duration,days,7
07232_Eifelkreis Bitburg-Prüm,3.729896068572998,HSx3,year,hot_spell_duration,days,7
07233_Vulkaneifel,2.9083144664764404,HSx3,year,hot_spell_duration,days,7
07235_Trier-Saarburg,4.54029655456543,HSx3,year,hot_spell_duration,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),6.840116500854492,HSx3,year,hot_spell_duration,days,7
07311_Frankenthal (Pfalz),6.850749969482422,HSx3,year,hot_spell_duration,days,7
07312_07335_07332_Region_um_Kaiserslautern,5.864449501037598,HSx3,year,hot_spell_duration,days,7
07312_Kaiserslautern,5.75400447845459,HSx3,year,hot_spell_duration,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,6.403057098388672,HSx3,year,hot_spell_duration,days,7
07313_Landau in der Pfalz,6.2850799560546875,HSx3,year,hot_spell_duration,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,6.8343682289123535,HSx3,year,hot_spell_duration,days,7
07314_Ludwigshafen am Rhein,6.851700782775879,HSx3,year,hot_spell_duration,days,7
07315_07339_06414_06433_Region_um_Mainz,5.916597843170166,HSx3,year,hot_spell_duration,days,7
07315_Mainz,5.891750335693359,HSx3,year,hot_spell_duration,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,6.231600284576416,HSx3,year,hot_spell_duration,days,7
07316_Neustadt an der Weinstraße,6.26231575012207,HSx3,year,hot_spell_duration,days,7
07317_07340_Region_um_Pirmasens,5.821497917175293,HSx3,year,hot_spell_duration,days,7
07317_Pirmasens,5.605920791625977,HSx3,year,hot_spell_duration,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,6.568479537963867,HSx3,year,hot_spell_duration,days,7
07318_Speyer,6.943994522094727,HSx3,year,hot_spell_duration,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,6.257847785949707,HSx3,year,hot_spell_duration,days,7
07319_Worms,6.52543306350708,HSx3,year,hot_spell_duration,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,5.809536933898926,HSx3,year,hot_spell_duration,days,7
07320_Zweibrücken,5.7297468185424805,HSx3,year,hot_spell_duration,days,7
07331_Alzey-Worms,5.945389747619629,HSx3,year,hot_spell_duration,days,7
07332_Bad Dürkheim,6.035965919494629,HSx3,year,hot_spell_duration,days,7
07333_Donnersbergkreis,5.721360206604004,HSx3,year,hot_spell_duration,days,7
07334_Germersheim,6.853387832641602,HSx3,year,hot_spell_duration,days,7
07335_Kaiserslautern,5.753613471984863,HSx3,year,hot_spell_duration,days,7
07336_Kusel,5.465543746948242,HSx3,year,hot_spell_duration,days,7
07337_Südliche Weinstraße,6.419948577880859,HSx3,year,hot_spell_duration,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,6.542598247528076,HSx3,year,hot_spell_duration,days,7
07338_Rhein-Pfalz-Kreis,6.84514045715332,HSx3,year,hot_spell_duration,days,7
07339_Mainz-Bingen,5.540039539337158,HSx3,year,hot_spell_duration,days,7
07340_Südwestpfalz,5.836460113525391,HSx3,year,hot_spell_duration,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,6.282076835632324,HSx3,year,hot_spell_duration,days,7
08111_Stuttgart,6.931526184082031,HSx3,year,hot_spell_duration,days,7
08115_Böblingen,6.0026044845581055,HSx3,year,hot_spell_duration,days,7
08116_Esslingen,6.207754611968994,HSx3,year,hot_spell_duration,days,7
08117_Göppingen,5.456732749938965,HSx3,year,hot_spell_duration,days,7
08118_Ludwigsburg,6.641608238220215,HSx3,year,hot_spell_duration,days,7
08119_Rems-Murr-Kreis,6.149112701416016,HSx3,year,hot_spell_duration,days,7
08121_08125_Region_um_Heilbronn,6.43147611618042,HSx3,year,hot_spell_duration,days,7
08121_Heilbronn,6.867734909057617,HSx3,year,hot_spell_duration,days,7
08125_Heilbronn,6.393146514892578,HSx3,year,hot_spell_duration,days,7
08126_Hohenlohekreis,5.846244812011719,HSx3,year,hot_spell_duration,days,7
08127_Schwäbisch Hall,5.740683555603027,HSx3,year,hot_spell_duration,days,7
08128_Main-Tauber-Kreis,5.6375861167907715,HSx3,year,hot_spell_duration,days,7
08135_Heidenheim,5.5487213134765625,HSx3,year,hot_spell_duration,days,7
08136_Ostalbkreis,5.62226676940918,HSx3,year,hot_spell_duration,days,7
08211_08216_Region_um_Baden-Baden,5.648124694824219,HSx3,year,hot_spell_duration,days,7
08211_Baden-Baden,5.78090763092041,HSx3,year,hot_spell_duration,days,7
08212_08215_07334_Region_um_Karlsruhe,6.765028953552246,HSx3,year,hot_spell_duration,days,7
08212_Karlsruhe,7.076513767242432,HSx3,year,hot_spell_duration,days,7
08215_Karlsruhe,6.70265007019043,HSx3,year,hot_spell_duration,days,7
08216_Rastatt,5.622800350189209,HSx3,year,hot_spell_duration,days,7
08221_08226_08222_Region_um_Heidelberg,6.392256736755371,HSx3,year,hot_spell_duration,days,7
08221_Heidelberg,6.617870330810547,HSx3,year,hot_spell_duration,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,6.337466239929199,HSx3,year,hot_spell_duration,days,7
08222_Mannheim,6.864922523498535,HSx3,year,hot_spell_duration,days,7
08225_Neckar-Odenwald-Kreis,5.745800018310547,HSx3,year,hot_spell_duration,days,7
08226_Rhein-Neckar-Kreis,6.362734794616699,HSx3,year,hot_spell_duration,days,7
08231_08236_08235_Region_um_Pforzheim,5.312162399291992,HSx3,year,hot_spell_duration,days,7
08231_Pforzheim,5.822062969207764,HSx3,year,hot_spell_duration,days,7
08235_Calw,4.822108268737793,HSx3,year,hot_spell_duration,days,7
08236_Enzkreis,6.077321529388428,HSx3,year,hot_spell_duration,days,7
08237_Freudenstadt,4.675515174865723,HSx3,year,hot_spell_duration,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,4.656237602233887,HSx3,year,hot_spell_duration,days,7
08311_Freiburg im Breisgau,6.067210674285889,HSx3,year,hot_spell_duration,days,7
08315_Breisgau-Hochschwarzwald,4.330873489379883,HSx3,year,hot_spell_duration,days,7
08316_Emmendingen,5.48640251159668,HSx3,year,hot_spell_duration,days,7
08317_Ortenaukreis,5.791515350341797,HSx3,year,hot_spell_duration,days,7
08325_Rottweil,5.048048973083496,HSx3,year,hot_spell_duration,days,7
08326_Schwarzwald-Baar-Kreis,4.406279563903809,HSx3,year,hot_spell_duration,days,7
08327_Tuttlingen,4.506861686706543,HSx3,year,hot_spell_duration,days,7
08335_Konstanz,6.117512226104736,HSx3,year,hot_spell_duration,days,7
08336_Lörrach,5.502764701843262,HSx3,year,hot_spell_duration,days,7
08337_Waldshut,5.586906909942627,HSx3,year,hot_spell_duration,days,7
08415_Reutlingen,4.56604528427124,HSx3,year,hot_spell_duration,days,7
08416_Tübingen,5.991943359375,HSx3,year,hot_spell_duration,days,7
08417_Zollernalbkreis,4.642825603485107,HSx3,year,hot_spell_duration,days,7
08421_08425_09775_Region_um_Ulm,5.618308067321777,HSx3,year,hot_spell_duration,days,7
08421_Ulm,5.949723243713379,HSx3,year,hot_spell_duration,days,7
08425_Alb-Donau-Kreis,5.359607219696045,HSx3,year,hot_spell_duration,days,7
08426_Biberach,5.759672164916992,HSx3,year,hot_spell_duration,days,7
08435_Bodenseekreis,5.7135419845581055,HSx3,year,hot_spell_duration,days,7
08436_Ravensburg,5.53193998336792,HSx3,year,hot_spell_duration,days,7
08437_Sigmaringen,5.165812015533447,HSx3,year,hot_spell_duration,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,6.292567253112793,HSx3,year,hot_spell_duration,days,7
09161_Ingolstadt,6.50295877456665,HSx3,year,hot_spell_duration,days,7
09162_09184_09179_09174_Region_um_München,6.262689590454102,HSx3,year,hot_spell_duration,days,7
09162_München,6.649599075317383,HSx3,year,hot_spell_duration,days,7
09163_09187_Region_um_Rosenheim,5.432692527770996,HSx3,year,hot_spell_duration,days,7
09163_Rosenheim,5.659603595733643,HSx3,year,hot_spell_duration,days,7
09171_Altötting,6.316506862640381,HSx3,year,hot_spell_duration,days,7
09172_Berchtesgadener Land,2.9629054069519043,HSx3,year,hot_spell_duration,days,7
09173_Bad Tölz-Wolfratshausen,3.773861885070801,HSx3,year,hot_spell_duration,days,7
09174_Dachau,6.244288921356201,HSx3,year,hot_spell_duration,days,7
09175_Ebersberg,5.895569801330566,HSx3,year,hot_spell_duration,days,7
09176_Eichstätt,6.207897186279297,HSx3,year,hot_spell_duration,days,7
09177_Erding,6.012511253356934,HSx3,year,hot_spell_duration,days,7
09178_Freising,6.128147602081299,HSx3,year,hot_spell_duration,days,7
09179_Fürstenfeldbruck,6.2185516357421875,HSx3,year,hot_spell_duration,days,7
09180_Garmisch-Partenkirchen,2.111402750015259,HSx3,year,hot_spell_duration,days,7
09181_Landsberg am Lech,5.750639915466309,HSx3,year,hot_spell_duration,days,7
09182_Miesbach,3.3061583042144775,HSx3,year,hot_spell_duration,days,7
09183_Mühldorf a. Inn,6.191751003265381,HSx3,year,hot_spell_duration,days,7
09184_München,6.017704010009766,HSx3,year,hot_spell_duration,days,7
09185_Neuburg-Schrobenhausen,6.492924690246582,HSx3,year,hot_spell_duration,days,7
09186_Pfaffenhofen a.d. Ilm,6.3325347900390625,HSx3,year,hot_spell_duration,days,7
09187_Rosenheim,5.4264020919799805,HSx3,year,hot_spell_duration,days,7
09188_Starnberg,5.925354957580566,HSx3,year,hot_spell_duration,days,7
09189_Traunstein,4.942127227783203,HSx3,year,hot_spell_duration,days,7
09190_Weilheim-Schongau,5.039251804351807,HSx3,year,hot_spell_duration,days,7
09261_09274_Region_um_Landshut,6.2547831535339355,HSx3,year,hot_spell_duration,days,7
09261_Landshut,6.222259521484375,HSx3,year,hot_spell_duration,days,7
09262_09275_Region_um_Passau,6.336286544799805,HSx3,year,hot_spell_duration,days,7
09262_Passau,6.567363262176514,HSx3,year,hot_spell_duration,days,7
09263_09278_Region_um_Straubing,6.273505210876465,HSx3,year,hot_spell_duration,days,7
09263_Straubing,6.601300239562988,HSx3,year,hot_spell_duration,days,7
09271_Deggendorf,6.409788131713867,HSx3,year,hot_spell_duration,days,7
09272_Freyung-Grafenau,4.094040393829346,HSx3,year,hot_spell_duration,days,7
09273_Kelheim,6.347105979919434,HSx3,year,hot_spell_duration,days,7
09274_Landshut,6.256524085998535,HSx3,year,hot_spell_duration,days,7
09275_Passau,6.328135013580322,HSx3,year,hot_spell_duration,days,7
09276_Regen,3.9103870391845703,HSx3,year,hot_spell_duration,days,7
