region,HSx3_year_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.7742542028427124,HSx3,year,hot_spell_duration,days,7
05124_Wuppertal,0.8734612464904785,HSx3,year,hot_spell_duration,days,7
05154_Kleve,1.1555665731430054,HSx3,year,hot_spell_duration,days,7
05158_Mettmann,1.5595492124557495,HSx3,year,hot_spell_duration,days,7
05162_Rhein-Kreis Neuss,1.7849090099334717,HSx3,year,hot_spell_duration,days,7
05166_Viersen,1.3755311965942383,HSx3,year,hot_spell_duration,days,7
05170_Wesel,1.2215888500213623,HSx3,year,hot_spell_duration,days,7
05314_05382_Region_um_Bonn,1.5545040369033813,HSx3,year,hot_spell_duration,days,7
05314_Bonn,1.7513442039489746,HSx3,year,hot_spell_duration,days,7
05315_Köln,2.047473192214966,HSx3,year,hot_spell_duration,days,7
05316_05315_05378_05158_Region_um_Leverkusen,1.7587686777114868,HSx3,year,hot_spell_duration,days,7
05316_Leverkusen,2.0226917266845703,HSx3,year,hot_spell_duration,days,7
05334_Städteregion Aachen,0.809561014175415,HSx3,year,hot_spell_duration,days,7
05358_Düren,1.3802193403244019,HSx3,year,hot_spell_duration,days,7
05362_Rhein-Erft-Kreis,1.9351871013641357,HSx3,year,hot_spell_duration,days,7
05366_Euskirchen,0.5867072343826294,HSx3,year,hot_spell_duration,days,7
05370_Heinsberg,1.4759880304336548,HSx3,year,hot_spell_duration,days,7
05374_Oberbergischer Kreis,0.28122466802597046,HSx3,year,hot_spell_duration,days,7
05378_Rheinisch-Bergischer Kreis,1.326369047164917,HSx3,year,hot_spell_duration,days,7
05382_Rhein-Sieg-Kreis,1.5298428535461426,HSx3,year,hot_spell_duration,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,1.3447539806365967,HSx3,year,hot_spell_duration,days,7
05512_Bottrop,1.4600999355316162,HSx3,year,hot_spell_duration,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,1.410519003868103,HSx3,year,hot_spell_duration,days,7
05513_Gelsenkirchen,1.590677261352539,HSx3,year,hot_spell_duration,days,7
05515_05566_05558_05570_Region_um_Münster,1.0569244623184204,HSx3,year,hot_spell_duration,days,7
05515_Münster,0.9683628082275391,HSx3,year,hot_spell_duration,days,7
05554_Borken,0.7652047276496887,HSx3,year,hot_spell_duration,days,7
05558_Coesfeld,1.0239225625991821,HSx3,year,hot_spell_duration,days,7
05562_Recklinghausen,1.238101601600647,HSx3,year,hot_spell_duration,days,7
05566_Steinfurt,0.9546666145324707,HSx3,year,hot_spell_duration,days,7
05570_Warendorf,1.2440978288650513,HSx3,year,hot_spell_duration,days,7
05711_05754_05758_05766_Region_um_Bielefeld,0.8795571327209473,HSx3,year,hot_spell_duration,days,7
05711_Bielefeld,0.9036639928817749,HSx3,year,hot_spell_duration,days,7
05754_Gütersloh,1.1576476097106934,HSx3,year,hot_spell_duration,days,7
05758_Herford,1.0047142505645752,HSx3,year,hot_spell_duration,days,7
05762_Höxter,0.41495394706726074,HSx3,year,hot_spell_duration,days,7
05766_Lippe,0.5840082764625549,HSx3,year,hot_spell_duration,days,7
05770_Minden-Lübbecke,0.9269746541976929,HSx3,year,hot_spell_duration,days,7
05774_Paderborn,0.557353675365448,HSx3,year,hot_spell_duration,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,1.2139537334442139,HSx3,year,hot_spell_duration,days,7
05911_Bochum,1.2911182641983032,HSx3,year,hot_spell_duration,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,1.1110150814056396,HSx3,year,hot_spell_duration,days,7
05913_Dortmund,1.1985663175582886,HSx3,year,hot_spell_duration,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,0.6429724097251892,HSx3,year,hot_spell_duration,days,7
05914_Hagen,0.4038807153701782,HSx3,year,hot_spell_duration,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,1.1020342111587524,HSx3,year,hot_spell_duration,days,7
05915_Hamm,1.508517861366272,HSx3,year,hot_spell_duration,days,7
05916_05513_05562_05911_Region_um_Herne,1.3089220523834229,HSx3,year,hot_spell_duration,days,7
05916_Herne,1.6764520406723022,HSx3,year,hot_spell_duration,days,7
05954_Ennepe-Ruhr-Kreis,0.6503002643585205,HSx3,year,hot_spell_duration,days,7
05958_Hochsauerlandkreis,0.08328992128372192,HSx3,year,hot_spell_duration,days,7
05962_Märkischer Kreis,0.18235157430171967,HSx3,year,hot_spell_duration,days,7
05966_Olpe,0.156928151845932,HSx3,year,hot_spell_duration,days,7
05970_Siegen-Wittgenstein,0.15420672297477722,HSx3,year,hot_spell_duration,days,7
05974_Soest,0.858613908290863,HSx3,year,hot_spell_duration,days,7
05978_Unna,1.340214490890503,HSx3,year,hot_spell_duration,days,7
06411_06432_06438_Region_um_Darmstadt,2.548988103866577,HSx3,year,hot_spell_duration,days,7
06411_Darmstadt,2.6979761123657227,HSx3,year,hot_spell_duration,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,1.8453950881958008,HSx3,year,hot_spell_duration,days,7
06412_Frankfurt am Main,2.5389633178710938,HSx3,year,hot_spell_duration,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,1.7727080583572388,HSx3,year,hot_spell_duration,days,7
06413_Offenbach am Main,2.766326427459717,HSx3,year,hot_spell_duration,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,2.0991923809051514,HSx3,year,hot_spell_duration,days,7
06414_Wiesbaden,1.9407247304916382,HSx3,year,hot_spell_duration,days,7
06431_Bergstraße,2.293351173400879,HSx3,year,hot_spell_duration,days,7
06432_Darmstadt-Dieburg,2.2776706218719482,HSx3,year,hot_spell_duration,days,7
06433_Groß-Gerau,3.144296646118164,HSx3,year,hot_spell_duration,days,7
06434_Hochtaunuskreis,1.1042563915252686,HSx3,year,hot_spell_duration,days,7
06435_Main-Kinzig-Kreis,1.2522419691085815,HSx3,year,hot_spell_duration,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,1.9128103256225586,HSx3,year,hot_spell_duration,days,7
06436_Main-Taunus-Kreis,2.1026244163513184,HSx3,year,hot_spell_duration,days,7
06437_Odenwaldkreis,1.2655425071716309,HSx3,year,hot_spell_duration,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,2.17354679107666,HSx3,year,hot_spell_duration,days,7
06438_Offenbach,2.897754430770874,HSx3,year,hot_spell_duration,days,7
06439_Rheingau-Taunus-Kreis,1.0444668531417847,HSx3,year,hot_spell_duration,days,7
06440_Wetteraukreis,1.5197099447250366,HSx3,year,hot_spell_duration,days,7
06531_Gießen,1.258461833000183,HSx3,year,hot_spell_duration,days,7
06532_Lahn-Dill-Kreis,0.7074845433235168,HSx3,year,hot_spell_duration,days,7
06533_Limburg-Weilburg,1.1839261054992676,HSx3,year,hot_spell_duration,days,7
06534_Marburg-Biedenkopf,0.6841918230056763,HSx3,year,hot_spell_duration,days,7
06535_Vogelsbergkreis,0.5647119283676147,HSx3,year,hot_spell_duration,days,7
06611_06633_03159_Region_um_Kassel,0.5154951214790344,HSx3,year,hot_spell_duration,days,7
06611_Kassel,0.43785762786865234,HSx3,year,hot_spell_duration,days,7
06631_Fulda,0.5032978057861328,HSx3,year,hot_spell_duration,days,7
06632_Hersfeld-Rotenburg,0.5628300905227661,HSx3,year,hot_spell_duration,days,7
06633_Kassel,0.5094435214996338,HSx3,year,hot_spell_duration,days,7
06634_Schwalm-Eder-Kreis,0.5794371962547302,HSx3,year,hot_spell_duration,days,7
06635_Waldeck-Frankenberg,0.3743749260902405,HSx3,year,hot_spell_duration,days,7
06636_Werra-Meißner-Kreis,0.5765457153320312,HSx3,year,hot_spell_duration,days,7
07111_07137_07141_07143_Region_um_Koblenz,0.983867883682251,HSx3,year,hot_spell_duration,days,7
07111_Koblenz,1.5999069213867188,HSx3,year,hot_spell_duration,days,7
07131_Ahrweiler,0.7286866903305054,HSx3,year,hot_spell_duration,days,7
07132_Altenkirchen (Westerwald),0.45649224519729614,HSx3,year,hot_spell_duration,days,7
07133_Bad Kreuznach,1.3941280841827393,HSx3,year,hot_spell_duration,days,7
07134_Birkenfeld,0.5938130021095276,HSx3,year,hot_spell_duration,days,7
07135_Cochem-Zell,0.9454178214073181,HSx3,year,hot_spell_duration,days,7
07137_Mayen-Koblenz,1.2596702575683594,HSx3,year,hot_spell_duration,days,7
07138_Neuwied,1.1647149324417114,HSx3,year,hot_spell_duration,days,7
07140_Rhein-Hunsrück-Kreis,0.7613876461982727,HSx3,year,hot_spell_duration,days,7
07141_Rhein-Lahn-Kreis,1.187240719795227,HSx3,year,hot_spell_duration,days,7
07143_Westerwaldkreis,0.5279586911201477,HSx3,year,hot_spell_duration,days,7
07211_07235_Region_um_Trier,1.2356629371643066,HSx3,year,hot_spell_duration,days,7
07211_Trier,1.4698188304901123,HSx3,year,hot_spell_duration,days,7
07231_Bernkastel-Wittlich,0.9808582663536072,HSx3,year,hot_spell_duration,days,7
07232_Eifelkreis Bitburg-Prüm,0.6439037322998047,HSx3,year,hot_spell_duration,days,7
07233_Vulkaneifel,0.3489626348018646,HSx3,year,hot_spell_duration,days,7
07235_Trier-Saarburg,1.184984564781189,HSx3,year,hot_spell_duration,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),3.212857961654663,HSx3,year,hot_spell_duration,days,7
07311_Frankenthal (Pfalz),3.16001558303833,HSx3,year,hot_spell_duration,days,7
07312_07335_07332_Region_um_Kaiserslautern,1.5299124717712402,HSx3,year,hot_spell_duration,days,7
07312_Kaiserslautern,1.3181464672088623,HSx3,year,hot_spell_duration,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,2.116225004196167,HSx3,year,hot_spell_duration,days,7
07313_Landau in der Pfalz,2.0650932788848877,HSx3,year,hot_spell_duration,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,3.1975393295288086,HSx3,year,hot_spell_duration,days,7
07314_Ludwigshafen am Rhein,3.161428451538086,HSx3,year,hot_spell_duration,days,7
07315_07339_06414_06433_Region_um_Mainz,2.715348243713379,HSx3,year,hot_spell_duration,days,7
07315_Mainz,2.514885902404785,HSx3,year,hot_spell_duration,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,2.011540412902832,HSx3,year,hot_spell_duration,days,7
07316_Neustadt an der Weinstraße,2.3036768436431885,HSx3,year,hot_spell_duration,days,7
07317_07340_Region_um_Pirmasens,1.2716999053955078,HSx3,year,hot_spell_duration,days,7
07317_Pirmasens,1.2405314445495605,HSx3,year,hot_spell_duration,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,2.808340072631836,HSx3,year,hot_spell_duration,days,7
07318_Speyer,3.2804884910583496,HSx3,year,hot_spell_duration,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,2.4742863178253174,HSx3,year,hot_spell_duration,days,7
07319_Worms,3.1197915077209473,HSx3,year,hot_spell_duration,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,1.3548948764801025,HSx3,year,hot_spell_duration,days,7
07320_Zweibrücken,1.548743724822998,HSx3,year,hot_spell_duration,days,7
07331_Alzey-Worms,2.262136220932007,HSx3,year,hot_spell_duration,days,7
07332_Bad Dürkheim,1.834065556526184,HSx3,year,hot_spell_duration,days,7
07333_Donnersbergkreis,1.2756328582763672,HSx3,year,hot_spell_duration,days,7
07334_Germersheim,3.190835475921631,HSx3,year,hot_spell_duration,days,7
07335_Kaiserslautern,1.2863324880599976,HSx3,year,hot_spell_duration,days,7
07336_Kusel,1.2098675966262817,HSx3,year,hot_spell_duration,days,7
07337_Südliche Weinstraße,2.1235461235046387,HSx3,year,hot_spell_duration,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,2.7459466457366943,HSx3,year,hot_spell_duration,days,7
07338_Rhein-Pfalz-Kreis,3.2501282691955566,HSx3,year,hot_spell_duration,days,7
07339_Mainz-Bingen,2.2568674087524414,HSx3,year,hot_spell_duration,days,7
07340_Südwestpfalz,1.2738631963729858,HSx3,year,hot_spell_duration,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.8475528955459595,HSx3,year,hot_spell_duration,days,7
08111_Stuttgart,1.967882513999939,HSx3,year,hot_spell_duration,days,7
08115_Böblingen,1.4367055892944336,HSx3,year,hot_spell_duration,days,7
08116_Esslingen,1.8565952777862549,HSx3,year,hot_spell_duration,days,7
08117_Göppingen,0.9628360271453857,HSx3,year,hot_spell_duration,days,7
08118_Ludwigsburg,2.3081090450286865,HSx3,year,hot_spell_duration,days,7
08119_Rems-Murr-Kreis,1.7359273433685303,HSx3,year,hot_spell_duration,days,7
08121_08125_Region_um_Heilbronn,2.405949115753174,HSx3,year,hot_spell_duration,days,7
08121_Heilbronn,2.701387882232666,HSx3,year,hot_spell_duration,days,7
08125_Heilbronn,2.37545108795166,HSx3,year,hot_spell_duration,days,7
08126_Hohenlohekreis,1.598616361618042,HSx3,year,hot_spell_duration,days,7
08127_Schwäbisch Hall,1.0432462692260742,HSx3,year,hot_spell_duration,days,7
08128_Main-Tauber-Kreis,1.4304184913635254,HSx3,year,hot_spell_duration,days,7
08135_Heidenheim,0.8509743809700012,HSx3,year,hot_spell_duration,days,7
08136_Ostalbkreis,0.9114623665809631,HSx3,year,hot_spell_duration,days,7
08211_08216_Region_um_Baden-Baden,1.8519121408462524,HSx3,year,hot_spell_duration,days,7
08211_Baden-Baden,1.6578432321548462,HSx3,year,hot_spell_duration,days,7
08212_08215_07334_Region_um_Karlsruhe,2.8951947689056396,HSx3,year,hot_spell_duration,days,7
08212_Karlsruhe,2.5676395893096924,HSx3,year,hot_spell_duration,days,7
08215_Karlsruhe,2.700303792953491,HSx3,year,hot_spell_duration,days,7
08216_Rastatt,1.8881895542144775,HSx3,year,hot_spell_duration,days,7
08221_08226_08222_Region_um_Heidelberg,2.567984104156494,HSx3,year,hot_spell_duration,days,7
08221_Heidelberg,2.018031358718872,HSx3,year,hot_spell_duration,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,2.698084831237793,HSx3,year,hot_spell_duration,days,7
08222_Mannheim,3.0990664958953857,HSx3,year,hot_spell_duration,days,7
08225_Neckar-Odenwald-Kreis,1.3582209348678589,HSx3,year,hot_spell_duration,days,7
08226_Rhein-Neckar-Kreis,2.44490385055542,HSx3,year,hot_spell_duration,days,7
08231_08236_08235_Region_um_Pforzheim,1.2239806652069092,HSx3,year,hot_spell_duration,days,7
08231_Pforzheim,1.448667287826538,HSx3,year,hot_spell_duration,days,7
08235_Calw,0.6855278611183167,HSx3,year,hot_spell_duration,days,7
08236_Enzkreis,1.9314723014831543,HSx3,year,hot_spell_duration,days,7
08237_Freudenstadt,0.5294496417045593,HSx3,year,hot_spell_duration,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,1.3521232604980469,HSx3,year,hot_spell_duration,days,7
08311_Freiburg im Breisgau,1.7904585599899292,HSx3,year,hot_spell_duration,days,7
08315_Breisgau-Hochschwarzwald,1.0788652896881104,HSx3,year,hot_spell_duration,days,7
08316_Emmendingen,1.808037281036377,HSx3,year,hot_spell_duration,days,7
08317_Ortenaukreis,2.073681592941284,HSx3,year,hot_spell_duration,days,7
08325_Rottweil,0.6600486040115356,HSx3,year,hot_spell_duration,days,7
08326_Schwarzwald-Baar-Kreis,0.2321494072675705,HSx3,year,hot_spell_duration,days,7
08327_Tuttlingen,0.33830657601356506,HSx3,year,hot_spell_duration,days,7
08335_Konstanz,1.8077517747879028,HSx3,year,hot_spell_duration,days,7
08336_Lörrach,1.4044013023376465,HSx3,year,hot_spell_duration,days,7
08337_Waldshut,1.0211650133132935,HSx3,year,hot_spell_duration,days,7
08415_Reutlingen,0.4132499098777771,HSx3,year,hot_spell_duration,days,7
08416_Tübingen,1.7431238889694214,HSx3,year,hot_spell_duration,days,7
08417_Zollernalbkreis,0.5733629465103149,HSx3,year,hot_spell_duration,days,7
08421_08425_09775_Region_um_Ulm,0.9401794672012329,HSx3,year,hot_spell_duration,days,7
08421_Ulm,1.1614454984664917,HSx3,year,hot_spell_duration,days,7
08425_Alb-Donau-Kreis,0.7990027666091919,HSx3,year,hot_spell_duration,days,7
08426_Biberach,0.7664180397987366,HSx3,year,hot_spell_duration,days,7
08435_Bodenseekreis,0.3304186761379242,HSx3,year,hot_spell_duration,days,7
08436_Ravensburg,0.5260230898857117,HSx3,year,hot_spell_duration,days,7
08437_Sigmaringen,0.5329204201698303,HSx3,year,hot_spell_duration,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,1.4260761737823486,HSx3,year,hot_spell_duration,days,7
09161_Ingolstadt,1.6762194633483887,HSx3,year,hot_spell_duration,days,7
09162_09184_09179_09174_Region_um_München,1.3532400131225586,HSx3,year,hot_spell_duration,days,7
09162_München,1.2930887937545776,HSx3,year,hot_spell_duration,days,7
09163_09187_Region_um_Rosenheim,0.8013293743133545,HSx3,year,hot_spell_duration,days,7
09163_Rosenheim,0.8567955493927002,HSx3,year,hot_spell_duration,days,7
09171_Altötting,1.2166292667388916,HSx3,year,hot_spell_duration,days,7
09172_Berchtesgadener Land,0.27559369802474976,HSx3,year,hot_spell_duration,days,7
09173_Bad Tölz-Wolfratshausen,0.377852201461792,HSx3,year,hot_spell_duration,days,7
09174_Dachau,1.4164891242980957,HSx3,year,hot_spell_duration,days,7
09175_Ebersberg,1.0523059368133545,HSx3,year,hot_spell_duration,days,7
09176_Eichstätt,1.1794954538345337,HSx3,year,hot_spell_duration,days,7
09177_Erding,1.3813210725784302,HSx3,year,hot_spell_duration,days,7
09178_Freising,1.510035753250122,HSx3,year,hot_spell_duration,days,7
09179_Fürstenfeldbruck,1.3085532188415527,HSx3,year,hot_spell_duration,days,7
09180_Garmisch-Partenkirchen,0.12492319941520691,HSx3,year,hot_spell_duration,days,7
09181_Landsberg am Lech,0.5800527930259705,HSx3,year,hot_spell_duration,days,7
09182_Miesbach,0.36060091853141785,HSx3,year,hot_spell_duration,days,7
09183_Mühldorf a. Inn,1.1630465984344482,HSx3,year,hot_spell_duration,days,7
09184_München,1.1052250862121582,HSx3,year,hot_spell_duration,days,7
09185_Neuburg-Schrobenhausen,1.54923677444458,HSx3,year,hot_spell_duration,days,7
09186_Pfaffenhofen a.d. Ilm,1.6307662725448608,HSx3,year,hot_spell_duration,days,7
09187_Rosenheim,0.7963968515396118,HSx3,year,hot_spell_duration,days,7
09188_Starnberg,0.6241706609725952,HSx3,year,hot_spell_duration,days,7
09189_Traunstein,0.6033220291137695,HSx3,year,hot_spell_duration,days,7
09190_Weilheim-Schongau,0.5015818476676941,HSx3,year,hot_spell_duration,days,7
09261_09274_Region_um_Landshut,1.3687506914138794,HSx3,year,hot_spell_duration,days,7
09261_Landshut,1.3835883140563965,HSx3,year,hot_spell_duration,days,7
09262_09275_Region_um_Passau,1.0153194665908813,HSx3,year,hot_spell_duration,days,7
09262_Passau,0.960923433303833,HSx3,year,hot_spell_duration,days,7
09263_09278_Region_um_Straubing,1.130980372428894,HSx3,year,hot_spell_duration,days,7
09263_Straubing,1.4206368923187256,HSx3,year,hot_spell_duration,days,7
09271_Deggendorf,1.1376948356628418,HSx3,year,hot_spell_duration,days,7
09272_Freyung-Grafenau,0.10051068663597107,HSx3,year,hot_spell_duration,days,7
