region,HSx3_year_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09261_Landshut,1.9455323219299316,HSx3,year,hot_spell_duration,days,7
09262_09275_Region_um_Passau,2.0275964736938477,HSx3,year,hot_spell_duration,days,7
09262_Passau,2.2629494667053223,HSx3,year,hot_spell_duration,days,7
09263_09278_Region_um_Straubing,1.7358545064926147,HSx3,year,hot_spell_duration,days,7
09263_Straubing,1.9882700443267822,HSx3,year,hot_spell_duration,days,7
09271_Deggendorf,1.808192253112793,HSx3,year,hot_spell_duration,days,7
09272_Freyung-Grafenau,0.8058027625083923,HSx3,year,hot_spell_duration,days,7
09273_Kelheim,1.7533327341079712,HSx3,year,hot_spell_duration,days,7
09274_Landshut,1.8264415264129639,HSx3,year,hot_spell_duration,days,7
09275_Passau,2.0166869163513184,HSx3,year,hot_spell_duration,days,7
09276_Regen,0.6994496583938599,HSx3,year,hot_spell_duration,days,7
09277_Rottal-Inn,1.8298594951629639,HSx3,year,hot_spell_duration,days,7
09278_Straubing-Bogen,1.7209365367889404,HSx3,year,hot_spell_duration,days,7
09279_Dingolfing-Landau,2.056715965270996,HSx3,year,hot_spell_duration,days,7
09361_09371_Region_um_Amberg,1.3436150550842285,HSx3,year,hot_spell_duration,days,7
09361_Amberg,1.4433658123016357,HSx3,year,hot_spell_duration,days,7
09362_09375_Region_um_Regensburg,1.7505559921264648,HSx3,year,hot_spell_duration,days,7
09362_Regensburg,1.9322023391723633,HSx3,year,hot_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.1577242612838745,HSx3,year,hot_spell_duration,days,7
09363_Weiden i.d. OPf.,1.321857213973999,HSx3,year,hot_spell_duration,days,7
09371_Amberg-Sulzbach,1.342811107635498,HSx3,year,hot_spell_duration,days,7
09372_Cham,1.449068546295166,HSx3,year,hot_spell_duration,days,7
09373_Neumarkt i.d. OPf.,1.3611817359924316,HSx3,year,hot_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,1.1522984504699707,HSx3,year,hot_spell_duration,days,7
09375_Regensburg,1.7244471311569214,HSx3,year,hot_spell_duration,days,7
09376_Schwandorf,1.43182373046875,HSx3,year,hot_spell_duration,days,7
09377_Tirschenreuth,0.8926165103912354,HSx3,year,hot_spell_duration,days,7
09461_09471_Region_um_Bamberg,1.4405813217163086,HSx3,year,hot_spell_duration,days,7
09461_Bamberg,1.4354392290115356,HSx3,year,hot_spell_duration,days,7
09462_09472_Region_um_Bayreuth,1.0824388265609741,HSx3,year,hot_spell_duration,days,7
09462_Bayreuth,1.131514549255371,HSx3,year,hot_spell_duration,days,7
09463_09473_Region_um_Coburg,1.2855253219604492,HSx3,year,hot_spell_duration,days,7
09463_Coburg,1.4891254901885986,HSx3,year,hot_spell_duration,days,7
09464_09475_Region_um_Hof,0.5551741719245911,HSx3,year,hot_spell_duration,days,7
09464_Hof,0.6020522713661194,HSx3,year,hot_spell_duration,days,7
09471_Bamberg,1.4507865905761719,HSx3,year,hot_spell_duration,days,7
09472_Bayreuth,1.0797234773635864,HSx3,year,hot_spell_duration,days,7
09473_Coburg,1.2704980373382568,HSx3,year,hot_spell_duration,days,7
09474_Forchheim,1.3542015552520752,HSx3,year,hot_spell_duration,days,7
09475_Hof,0.5528366565704346,HSx3,year,hot_spell_duration,days,7
09476_Kronach,0.8490864038467407,HSx3,year,hot_spell_duration,days,7
09477_Kulmbach,1.0686458349227905,HSx3,year,hot_spell_duration,days,7
09478_Lichtenfels,1.4571131467819214,HSx3,year,hot_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,0.57377028465271,HSx3,year,hot_spell_duration,days,7
09561_09571_Region_um_Ansbach,1.4823424816131592,HSx3,year,hot_spell_duration,days,7
09561_Ansbach,1.3296029567718506,HSx3,year,hot_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,1.663016438484192,HSx3,year,hot_spell_duration,days,7
09562_Erlangen,1.6439392566680908,HSx3,year,hot_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,1.6227843761444092,HSx3,year,hot_spell_duration,days,7
09563_Fürth,1.650421380996704,HSx3,year,hot_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,1.5194108486175537,HSx3,year,hot_spell_duration,days,7
09564_Nürnberg,1.7390503883361816,HSx3,year,hot_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,1.4645106792449951,HSx3,year,hot_spell_duration,days,7
09565_Schwabach,1.6835030317306519,HSx3,year,hot_spell_duration,days,7
09571_Ansbach,1.4844152927398682,HSx3,year,hot_spell_duration,days,7
09572_Erlangen-Höchstadt,1.612070918083191,HSx3,year,hot_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,1.5405032634735107,HSx3,year,hot_spell_duration,days,7
09573_Fürth,1.5369817018508911,HSx3,year,hot_spell_duration,days,7
09574_Nürnberger Land,1.4981460571289062,HSx3,year,hot_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,1.3925929069519043,HSx3,year,hot_spell_duration,days,7
09576_Roth,1.4648933410644531,HSx3,year,hot_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,1.3807941675186157,HSx3,year,hot_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,1.4542720317840576,HSx3,year,hot_spell_duration,days,7
09661_Aschaffenburg,1.5551652908325195,HSx3,year,hot_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,1.692368507385254,HSx3,year,hot_spell_duration,days,7
09662_Schweinfurt,1.6666666269302368,HSx3,year,hot_spell_duration,days,7
09663_09679_Region_um_Würzburg,1.664699912071228,HSx3,year,hot_spell_duration,days,7
09663_Würzburg,1.638514757156372,HSx3,year,hot_spell_duration,days,7
09671_Aschaffenburg,1.5142308473587036,HSx3,year,hot_spell_duration,days,7
09672_Bad Kissingen,1.414779543876648,HSx3,year,hot_spell_duration,days,7
09673_Rhön-Grabfeld,1.2093881368637085,HSx3,year,hot_spell_duration,days,7
09674_Haßberge,1.5724133253097534,HSx3,year,hot_spell_duration,days,7
09675_Kitzingen,1.7434496879577637,HSx3,year,hot_spell_duration,days,7
09676_Miltenberg,1.437492847442627,HSx3,year,hot_spell_duration,days,7
09677_Main-Spessart,1.568786859512329,HSx3,year,hot_spell_duration,days,7
09678_Schweinfurt,1.6983647346496582,HSx3,year,hot_spell_duration,days,7
09679_Würzburg,1.6673659086227417,HSx3,year,hot_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,1.681687593460083,HSx3,year,hot_spell_duration,days,7
09761_Augsburg,1.7198002338409424,HSx3,year,hot_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,0.3869151473045349,HSx3,year,hot_spell_duration,days,7
09762_Kaufbeuren,0.5731837153434753,HSx3,year,hot_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.22526861727237701,HSx3,year,hot_spell_duration,days,7
09763_Kempten (Allgäu),0.4164232909679413,HSx3,year,hot_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,1.102543592453003,HSx3,year,hot_spell_duration,days,7
09764_Memmingen,0.8426663875579834,HSx3,year,hot_spell_duration,days,7
09771_Aichach-Friedberg,1.7832896709442139,HSx3,year,hot_spell_duration,days,7
09772_Augsburg,1.604851484298706,HSx3,year,hot_spell_duration,days,7
09773_Dillingen a.d. Donau,1.8281960487365723,HSx3,year,hot_spell_duration,days,7
09774_Günzburg,1.4348903894424438,HSx3,year,hot_spell_duration,days,7
09775_Neu-Ulm,1.414322018623352,HSx3,year,hot_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.8270589113235474,HSx3,year,hot_spell_duration,days,7
09776_Lindau (Bodensee),1.0277156829833984,HSx3,year,hot_spell_duration,days,7
09777_Ostallgäu,0.38133206963539124,HSx3,year,hot_spell_duration,days,7
09778_Unterallgäu,1.0920195579528809,HSx3,year,hot_spell_duration,days,7
09779_Donau-Ries,1.5604560375213623,HSx3,year,hot_spell_duration,days,7
09780_Oberallgäu,0.21179547905921936,HSx3,year,hot_spell_duration,days,7
10041_Regionalverband Saarbrücken,1.6322298049926758,HSx3,year,hot_spell_duration,days,7
10042_Merzig-Wadern,1.3848222494125366,HSx3,year,hot_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,1.5517964363098145,HSx3,year,hot_spell_duration,days,7
10043_Neunkirchen,1.4596501588821411,HSx3,year,hot_spell_duration,days,7
10044_Saarlouis,1.5899803638458252,HSx3,year,hot_spell_duration,days,7
10045_Saarpfalz-Kreis,1.4902989864349365,HSx3,year,hot_spell_duration,days,7
10046_St. Wendel,1.3282190561294556,HSx3,year,hot_spell_duration,days,7
11000_Berlin,1.4028584957122803,HSx3,year,hot_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.2017300128936768,HSx3,year,hot_spell_duration,days,7
12051_Brandenburg an der Havel,1.1611390113830566,HSx3,year,hot_spell_duration,days,7
12052_12071_Region_um_Cottbus,1.2300865650177002,HSx3,year,hot_spell_duration,days,7
12052_Cottbus,1.3474795818328857,HSx3,year,hot_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.2065424919128418,HSx3,year,hot_spell_duration,days,7
12053_Frankfurt (Oder),1.2988927364349365,HSx3,year,hot_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.1632065773010254,HSx3,year,hot_spell_duration,days,7
12054_Potsdam,1.1176658868789673,HSx3,year,hot_spell_duration,days,7
12060_Barnim,1.0559983253479004,HSx3,year,hot_spell_duration,days,7
12061_Dahme-Spreewald,1.2900983095169067,HSx3,year,hot_spell_duration,days,7
12062_Elbe-Elster,1.3433825969696045,HSx3,year,hot_spell_duration,days,7
12063_Havelland,1.045078158378601,HSx3,year,hot_spell_duration,days,7
12064_Märkisch-Oderland,1.1305241584777832,HSx3,year,hot_spell_duration,days,7
12065_Oberhavel,1.1372557878494263,HSx3,year,hot_spell_duration,days,7
12066_Oberspreewald-Lausitz,1.3540846109390259,HSx3,year,hot_spell_duration,days,7
12067_Oder-Spree,1.2735958099365234,HSx3,year,hot_spell_duration,days,7
12068_Ostprignitz-Ruppin,0.9645739793777466,HSx3,year,hot_spell_duration,days,7
12069_Potsdam-Mittelmark,1.2577121257781982,HSx3,year,hot_spell_duration,days,7
12070_Prignitz,0.9314799308776855,HSx3,year,hot_spell_duration,days,7
12071_Spree-Neiße,1.2395823001861572,HSx3,year,hot_spell_duration,days,7
12072_Teltow-Fläming,1.2287921905517578,HSx3,year,hot_spell_duration,days,7
12073_Uckermark,0.9387215971946716,HSx3,year,hot_spell_duration,days,7
13003_13072_Region_um_Rostock,0.5372962355613708,HSx3,year,hot_spell_duration,days,7
13003_Rostock,0.45863375067710876,HSx3,year,hot_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,0.6926812529563904,HSx3,year,hot_spell_duration,days,7
13004_Schwerin,0.6949716806411743,HSx3,year,hot_spell_duration,days,7
13071_Mecklenburgische Seenplatte,0.7156411409378052,HSx3,year,hot_spell_duration,days,7
13072_Rostock,0.5344520211219788,HSx3,year,hot_spell_duration,days,7
13073_Vorpommern-Rügen,0.38786864280700684,HSx3,year,hot_spell_duration,days,7
13074_Nordwestmecklenburg,0.48194748163223267,HSx3,year,hot_spell_duration,days,7
13075_Vorpommern-Greifswald,0.6753127574920654,HSx3,year,hot_spell_duration,days,7
13076_Ludwigslust-Parchim,0.8087736368179321,HSx3,year,hot_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,0.7940781116485596,HSx3,year,hot_spell_duration,days,7
14511_Chemnitz,0.8730827569961548,HSx3,year,hot_spell_duration,days,7
14521_Erzgebirgskreis,0.5075092315673828,HSx3,year,hot_spell_duration,days,7
14522_Mittelsachsen,0.89630526304245,HSx3,year,hot_spell_duration,days,7
14523_Vogtlandkreis,0.6297951340675354,HSx3,year,hot_spell_duration,days,7
14524_Zwickau,0.8776296377182007,HSx3,year,hot_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,1.2758405208587646,HSx3,year,hot_spell_duration,days,7
14612_Dresden,1.2775300741195679,HSx3,year,hot_spell_duration,days,7
14625_Bautzen,1.3122553825378418,HSx3,year,hot_spell_duration,days,7
14626_Görlitz,1.3401556015014648,HSx3,year,hot_spell_duration,days,7
14627_Meißen,1.3070273399353027,HSx3,year,hot_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,0.9862403273582458,HSx3,year,hot_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,1.2927908897399902,HSx3,year,hot_spell_duration,days,7
14713_Leipzig,1.4190330505371094,HSx3,year,hot_spell_duration,days,7
14729_Leipzig,1.3515065908432007,HSx3,year,hot_spell_duration,days,7
14730_Nordsachsen,1.3021221160888672,HSx3,year,hot_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,1.3284480571746826,HSx3,year,hot_spell_duration,days,7
15001_Dessau-Roßlau,1.2859017848968506,HSx3,year,hot_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),1.2994805574417114,HSx3,year,hot_spell_duration,days,7
15002_Halle (Saale),1.2741799354553223,HSx3,year,hot_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,0.9420123100280762,HSx3,year,hot_spell_duration,days,7
15003_Magdeburg,1.089371681213379,HSx3,year,hot_spell_duration,days,7
15081_Altmarkkreis Salzwedel,1.0032132863998413,HSx3,year,hot_spell_duration,days,7
15082_Anhalt-Bitterfeld,1.2680847644805908,HSx3,year,hot_spell_duration,days,7
15083_Börde,0.9626580476760864,HSx3,year,hot_spell_duration,days,7
15084_Burgenlandkreis,1.1131917238235474,HSx3,year,hot_spell_duration,days,7
15085_Harz,0.7503877282142639,HSx3,year,hot_spell_duration,days,7
15086_Jerichower Land,1.0092275142669678,HSx3,year,hot_spell_duration,days,7
15087_Mansfeld-Südharz,0.9644164443016052,HSx3,year,hot_spell_duration,days,7
15088_Saalekreis,1.3106719255447388,HSx3,year,hot_spell_duration,days,7
15089_Salzlandkreis,0.9992173910140991,HSx3,year,hot_spell_duration,days,7
15090_Stendal,1.0468363761901855,HSx3,year,hot_spell_duration,days,7
15091_Wittenberg,1.2880946397781372,HSx3,year,hot_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.9348533153533936,HSx3,year,hot_spell_duration,days,7
16051_Erfurt,1.0112138986587524,HSx3,year,hot_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,1.0609678030014038,HSx3,year,hot_spell_duration,days,7
16052_Gera,1.1347730159759521,HSx3,year,hot_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,1.0327552556991577,HSx3,year,hot_spell_duration,days,7
16053_Jena,1.0557184219360352,HSx3,year,hot_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,0.8304305076599121,HSx3,year,hot_spell_duration,days,7
16054_Suhl,0.604118287563324,HSx3,year,hot_spell_duration,days,7
16055_16071_Region_um_Weimar,1.0048785209655762,HSx3,year,hot_spell_duration,days,7
16055_Weimar,1.0163116455078125,HSx3,year,hot_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,0.9241340160369873,HSx3,year,hot_spell_duration,days,7
16056_Eisenach,0.980975329875946,HSx3,year,hot_spell_duration,days,7
16061_Eichsfeld,0.768900990486145,HSx3,year,hot_spell_duration,days,7
16062_Nordhausen,0.7918465733528137,HSx3,year,hot_spell_duration,days,7
16063_Wartburgkreis,0.9031851887702942,HSx3,year,hot_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,0.9653564691543579,HSx3,year,hot_spell_duration,days,7
16065_Kyffhäuserkreis,0.8560366034507751,HSx3,year,hot_spell_duration,days,7
16066_Schmalkalden-Meiningen,0.875328540802002,HSx3,year,hot_spell_duration,days,7
16067_Gotha,0.8708106279373169,HSx3,year,hot_spell_duration,days,7
16068_Sömmerda,0.9997537732124329,HSx3,year,hot_spell_duration,days,7
16069_Hildburghausen,0.842534065246582,HSx3,year,hot_spell_duration,days,7
16070_Ilm-Kreis,0.6970115900039673,HSx3,year,hot_spell_duration,days,7
16071_Weimarer Land,1.0272653102874756,HSx3,year,hot_spell_duration,days,7
16072_Sonneberg,0.565332293510437,HSx3,year,hot_spell_duration,days,7
16073_Saalfeld-Rudolstadt,0.7351667881011963,HSx3,year,hot_spell_duration,days,7
16074_Saale-Holzland-Kreis,1.0701684951782227,HSx3,year,hot_spell_duration,days,7
16075_Saale-Orla-Kreis,0.7431192398071289,HSx3,year,hot_spell_duration,days,7
16076_Greiz,0.9397337436676025,HSx3,year,hot_spell_duration,days,7
16077_Altenburger Land,1.122086524963379,HSx3,year,hot_spell_duration,days,7
