region,HSx3_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
03401_Delmenhorst,1.366689682006836,HSx3,year,hot_spell_duration,days,7
03402_03452_03457_Region_um_Emden,1.095164179801941,HSx3,year,hot_spell_duration,days,7
03402_Emden,0.8547086715698242,HSx3,year,hot_spell_duration,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),1.3775449991226196,HSx3,year,hot_spell_duration,days,7
03403_Oldenburg (Oldb),1.441028356552124,HSx3,year,hot_spell_duration,days,7
03404_03459_05566_Region_um_Osnabrück,1.9633727073669434,HSx3,year,hot_spell_duration,days,7
03404_Osnabrück,1.7290916442871094,HSx3,year,hot_spell_duration,days,7
03405_03455_Region_um_Wilhelmshaven,0.9117077589035034,HSx3,year,hot_spell_duration,days,7
03405_Wilhelmshaven,0.5570383667945862,HSx3,year,hot_spell_duration,days,7
03451_Ammerland,1.3851231336593628,HSx3,year,hot_spell_duration,days,7
03452_Aurich,0.9274194836616516,HSx3,year,hot_spell_duration,days,7
03453_Cloppenburg,1.4350090026855469,HSx3,year,hot_spell_duration,days,7
03454_Emsland,1.4429850578308105,HSx3,year,hot_spell_duration,days,7
03455_Friesland,0.9549379348754883,HSx3,year,hot_spell_duration,days,7
03456_Grafschaft Bentheim,1.7646416425704956,HSx3,year,hot_spell_duration,days,7
03457_Leer,1.2815579175949097,HSx3,year,hot_spell_duration,days,7
03458_Oldenburg,1.4430516958236694,HSx3,year,hot_spell_duration,days,7
03459_Osnabrück,1.6979234218597412,HSx3,year,hot_spell_duration,days,7
03460_Vechta,1.5549638271331787,HSx3,year,hot_spell_duration,days,7
03461_Wesermarsch,1.2648704051971436,HSx3,year,hot_spell_duration,days,7
03462_Wittmund,0.9042754173278809,HSx3,year,hot_spell_duration,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.4691535234451294,HSx3,year,hot_spell_duration,days,7
04011_Bremen,1.550649642944336,HSx3,year,hot_spell_duration,days,7
04012_03352_03461_Region_um_Bremerhaven,1.1001920700073242,HSx3,year,hot_spell_duration,days,7
04012_Bremerhaven,1.0431615114212036,HSx3,year,hot_spell_duration,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,3.0210814476013184,HSx3,year,hot_spell_duration,days,7
05111_Düsseldorf,3.299058675765991,HSx3,year,hot_spell_duration,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,2.808781147003174,HSx3,year,hot_spell_duration,days,7
05112_Duisburg,3.0760626792907715,HSx3,year,hot_spell_duration,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,2.8111915588378906,HSx3,year,hot_spell_duration,days,7
05113_Essen,2.8437650203704834,HSx3,year,hot_spell_duration,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,2.7393975257873535,HSx3,year,hot_spell_duration,days,7
05114_Krefeld,2.8101205825805664,HSx3,year,hot_spell_duration,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,2.8826427459716797,HSx3,year,hot_spell_duration,days,7
05116_Mönchengladbach,2.8456971645355225,HSx3,year,hot_spell_duration,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,3.041908025741577,HSx3,year,hot_spell_duration,days,7
05117_Mülheim an der Ruhr,2.903280258178711,HSx3,year,hot_spell_duration,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,2.7470169067382812,HSx3,year,hot_spell_duration,days,7
05119_Oberhausen,2.9272773265838623,HSx3,year,hot_spell_duration,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,2.1718788146972656,HSx3,year,hot_spell_duration,days,7
05120_Remscheid,1.8279504776000977,HSx3,year,hot_spell_duration,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,2.5642900466918945,HSx3,year,hot_spell_duration,days,7
05122_Solingen,2.550896644592285,HSx3,year,hot_spell_duration,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,2.134155750274658,HSx3,year,hot_spell_duration,days,7
05124_Wuppertal,2.084699869155884,HSx3,year,hot_spell_duration,days,7
05154_Kleve,2.4316391944885254,HSx3,year,hot_spell_duration,days,7
05158_Mettmann,2.899956226348877,HSx3,year,hot_spell_duration,days,7
05162_Rhein-Kreis Neuss,2.9750442504882812,HSx3,year,hot_spell_duration,days,7
05166_Viersen,2.9338066577911377,HSx3,year,hot_spell_duration,days,7
05170_Wesel,2.5541298389434814,HSx3,year,hot_spell_duration,days,7
05314_05382_Region_um_Bonn,2.928069591522217,HSx3,year,hot_spell_duration,days,7
05314_Bonn,3.253545045852661,HSx3,year,hot_spell_duration,days,7
05315_Köln,3.64624285697937,HSx3,year,hot_spell_duration,days,7
05316_05315_05378_05158_Region_um_Leverkusen,3.0773611068725586,HSx3,year,hot_spell_duration,days,7
05316_Leverkusen,3.272245407104492,HSx3,year,hot_spell_duration,days,7
05334_Städteregion Aachen,1.7475104331970215,HSx3,year,hot_spell_duration,days,7
05358_Düren,2.297823667526245,HSx3,year,hot_spell_duration,days,7
05362_Rhein-Erft-Kreis,3.1558890342712402,HSx3,year,hot_spell_duration,days,7
05366_Euskirchen,1.6416311264038086,HSx3,year,hot_spell_duration,days,7
05370_Heinsberg,2.8173160552978516,HSx3,year,hot_spell_duration,days,7
05374_Oberbergischer Kreis,1.9578776359558105,HSx3,year,hot_spell_duration,days,7
05378_Rheinisch-Bergischer Kreis,2.452291965484619,HSx3,year,hot_spell_duration,days,7
05382_Rhein-Sieg-Kreis,2.8791732788085938,HSx3,year,hot_spell_duration,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,2.6950459480285645,HSx3,year,hot_spell_duration,days,7
05512_Bottrop,2.8611373901367188,HSx3,year,hot_spell_duration,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,2.769505500793457,HSx3,year,hot_spell_duration,days,7
05513_Gelsenkirchen,2.961090564727783,HSx3,year,hot_spell_duration,days,7
05515_05566_05558_05570_Region_um_Münster,2.176455497741699,HSx3,year,hot_spell_duration,days,7
05515_Münster,2.2713675498962402,HSx3,year,hot_spell_duration,days,7
05554_Borken,2.134158134460449,HSx3,year,hot_spell_duration,days,7
05558_Coesfeld,2.380599021911621,HSx3,year,hot_spell_duration,days,7
05562_Recklinghausen,2.5950918197631836,HSx3,year,hot_spell_duration,days,7
05566_Steinfurt,1.9710170030593872,HSx3,year,hot_spell_duration,days,7
05570_Warendorf,2.373000144958496,HSx3,year,hot_spell_duration,days,7
05711_05754_05758_05766_Region_um_Bielefeld,1.9463518857955933,HSx3,year,hot_spell_duration,days,7
05711_Bielefeld,2.139258861541748,HSx3,year,hot_spell_duration,days,7
05754_Gütersloh,2.346484661102295,HSx3,year,hot_spell_duration,days,7
05758_Herford,1.8388681411743164,HSx3,year,hot_spell_duration,days,7
05762_Höxter,1.9036693572998047,HSx3,year,hot_spell_duration,days,7
05766_Lippe,1.9617682695388794,HSx3,year,hot_spell_duration,days,7
05770_Minden-Lübbecke,1.9241993427276611,HSx3,year,hot_spell_duration,days,7
05774_Paderborn,1.780740737915039,HSx3,year,hot_spell_duration,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,2.7236709594726562,HSx3,year,hot_spell_duration,days,7
05911_Bochum,2.733854055404663,HSx3,year,hot_spell_duration,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,2.7165005207061768,HSx3,year,hot_spell_duration,days,7
05913_Dortmund,2.6492950916290283,HSx3,year,hot_spell_duration,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,2.0290145874023438,HSx3,year,hot_spell_duration,days,7
05914_Hagen,1.8846992254257202,HSx3,year,hot_spell_duration,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,2.2069404125213623,HSx3,year,hot_spell_duration,days,7
05915_Hamm,2.519629716873169,HSx3,year,hot_spell_duration,days,7
05916_05513_05562_05911_Region_um_Herne,2.7235889434814453,HSx3,year,hot_spell_duration,days,7
05916_Herne,2.9563021659851074,HSx3,year,hot_spell_duration,days,7
05954_Ennepe-Ruhr-Kreis,2.0242855548858643,HSx3,year,hot_spell_duration,days,7
05958_Hochsauerlandkreis,1.217000961303711,HSx3,year,hot_spell_duration,days,7
05962_Märkischer Kreis,1.5925226211547852,HSx3,year,hot_spell_duration,days,7
05966_Olpe,1.5105810165405273,HSx3,year,hot_spell_duration,days,7
05970_Siegen-Wittgenstein,1.6474063396453857,HSx3,year,hot_spell_duration,days,7
05974_Soest,1.953805923461914,HSx3,year,hot_spell_duration,days,7
05978_Unna,2.5727379322052,HSx3,year,hot_spell_duration,days,7
06411_06432_06438_Region_um_Darmstadt,4.027562618255615,HSx3,year,hot_spell_duration,days,7
06411_Darmstadt,4.022484302520752,HSx3,year,hot_spell_duration,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,3.350473403930664,HSx3,year,hot_spell_duration,days,7
06412_Frankfurt am Main,4.186355113983154,HSx3,year,hot_spell_duration,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,3.4220285415649414,HSx3,year,hot_spell_duration,days,7
06413_Offenbach am Main,4.1328206062316895,HSx3,year,hot_spell_duration,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,3.604567766189575,HSx3,year,hot_spell_duration,days,7
06414_Wiesbaden,3.88751220703125,HSx3,year,hot_spell_duration,days,7
06431_Bergstraße,3.7297186851501465,HSx3,year,hot_spell_duration,days,7
06432_Darmstadt-Dieburg,3.8384740352630615,HSx3,year,hot_spell_duration,days,7
06433_Groß-Gerau,4.121079444885254,HSx3,year,hot_spell_duration,days,7
06434_Hochtaunuskreis,2.940559148788452,HSx3,year,hot_spell_duration,days,7
06435_Main-Kinzig-Kreis,3.1196389198303223,HSx3,year,hot_spell_duration,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,3.4968101978302,HSx3,year,hot_spell_duration,days,7
06436_Main-Taunus-Kreis,3.9850821495056152,HSx3,year,hot_spell_duration,days,7
06437_Odenwaldkreis,3.1659557819366455,HSx3,year,hot_spell_duration,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,3.6108713150024414,HSx3,year,hot_spell_duration,days,7
06438_Offenbach,4.137021541595459,HSx3,year,hot_spell_duration,days,7
06439_Rheingau-Taunus-Kreis,2.771765947341919,HSx3,year,hot_spell_duration,days,7
06440_Wetteraukreis,3.276416540145874,HSx3,year,hot_spell_duration,days,7
06531_Gießen,3.0851874351501465,HSx3,year,hot_spell_duration,days,7
06532_Lahn-Dill-Kreis,2.4249625205993652,HSx3,year,hot_spell_duration,days,7
06533_Limburg-Weilburg,2.831141948699951,HSx3,year,hot_spell_duration,days,7
06534_Marburg-Biedenkopf,2.688455581665039,HSx3,year,hot_spell_duration,days,7
06535_Vogelsbergkreis,2.1607956886291504,HSx3,year,hot_spell_duration,days,7
06611_06633_03159_Region_um_Kassel,1.8999396562576294,HSx3,year,hot_spell_duration,days,7
06611_Kassel,2.134913682937622,HSx3,year,hot_spell_duration,days,7
06631_Fulda,1.9864600896835327,HSx3,year,hot_spell_duration,days,7
06632_Hersfeld-Rotenburg,2.2900326251983643,HSx3,year,hot_spell_duration,days,7
06633_Kassel,1.9714221954345703,HSx3,year,hot_spell_duration,days,7
06634_Schwalm-Eder-Kreis,2.2512238025665283,HSx3,year,hot_spell_duration,days,7
06635_Waldeck-Frankenberg,1.7701326608657837,HSx3,year,hot_spell_duration,days,7
06636_Werra-Meißner-Kreis,1.9967529773712158,HSx3,year,hot_spell_duration,days,7
07111_07137_07141_07143_Region_um_Koblenz,2.4567134380340576,HSx3,year,hot_spell_duration,days,7
07111_Koblenz,2.9933667182922363,HSx3,year,hot_spell_duration,days,7
07131_Ahrweiler,1.9941996335983276,HSx3,year,hot_spell_duration,days,7
07132_Altenkirchen (Westerwald),2.1896889209747314,HSx3,year,hot_spell_duration,days,7
07133_Bad Kreuznach,3.277630090713501,HSx3,year,hot_spell_duration,days,7
07134_Birkenfeld,2.4720118045806885,HSx3,year,hot_spell_duration,days,7
07135_Cochem-Zell,2.6088616847991943,HSx3,year,hot_spell_duration,days,7
07137_Mayen-Koblenz,2.596956729888916,HSx3,year,hot_spell_duration,days,7
07138_Neuwied,2.548666000366211,HSx3,year,hot_spell_duration,days,7
07140_Rhein-Hunsrück-Kreis,2.5111238956451416,HSx3,year,hot_spell_duration,days,7
07141_Rhein-Lahn-Kreis,2.698474645614624,HSx3,year,hot_spell_duration,days,7
07143_Westerwaldkreis,2.009946823120117,HSx3,year,hot_spell_duration,days,7
07211_07235_Region_um_Trier,2.7409682273864746,HSx3,year,hot_spell_duration,days,7
07211_Trier,2.9559874534606934,HSx3,year,hot_spell_duration,days,7
07231_Bernkastel-Wittlich,2.651761054992676,HSx3,year,hot_spell_duration,days,7
07232_Eifelkreis Bitburg-Prüm,2.258568286895752,HSx3,year,hot_spell_duration,days,7
07233_Vulkaneifel,1.602583408355713,HSx3,year,hot_spell_duration,days,7
07235_Trier-Saarburg,2.6969103813171387,HSx3,year,hot_spell_duration,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),4.480165958404541,HSx3,year,hot_spell_duration,days,7
07311_Frankenthal (Pfalz),4.275461673736572,HSx3,year,hot_spell_duration,days,7
07312_07335_07332_Region_um_Kaiserslautern,3.573824882507324,HSx3,year,hot_spell_duration,days,7
07312_Kaiserslautern,3.444821357727051,HSx3,year,hot_spell_duration,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,4.028873443603516,HSx3,year,hot_spell_duration,days,7
07313_Landau in der Pfalz,3.973604202270508,HSx3,year,hot_spell_duration,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,4.459721565246582,HSx3,year,hot_spell_duration,days,7
07314_Ludwigshafen am Rhein,4.402334690093994,HSx3,year,hot_spell_duration,days,7
07315_07339_06414_06433_Region_um_Mainz,3.9380221366882324,HSx3,year,hot_spell_duration,days,7
07315_Mainz,3.8917956352233887,HSx3,year,hot_spell_duration,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,3.925650119781494,HSx3,year,hot_spell_duration,days,7
07316_Neustadt an der Weinstraße,4.100457668304443,HSx3,year,hot_spell_duration,days,7
07317_07340_Region_um_Pirmasens,3.3430259227752686,HSx3,year,hot_spell_duration,days,7
07317_Pirmasens,3.4666948318481445,HSx3,year,hot_spell_duration,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,4.378342151641846,HSx3,year,hot_spell_duration,days,7
07318_Speyer,4.569689750671387,HSx3,year,hot_spell_duration,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,3.985147476196289,HSx3,year,hot_spell_duration,days,7
07319_Worms,3.8140697479248047,HSx3,year,hot_spell_duration,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,3.429335594177246,HSx3,year,hot_spell_duration,days,7
07320_Zweibrücken,3.4910383224487305,HSx3,year,hot_spell_duration,days,7
07331_Alzey-Worms,3.8761422634124756,HSx3,year,hot_spell_duration,days,7
07332_Bad Dürkheim,3.801600933074951,HSx3,year,hot_spell_duration,days,7
07333_Donnersbergkreis,3.4553613662719727,HSx3,year,hot_spell_duration,days,7
07334_Germersheim,4.461251258850098,HSx3,year,hot_spell_duration,days,7
07335_Kaiserslautern,3.3253211975097656,HSx3,year,hot_spell_duration,days,7
07336_Kusel,3.2529335021972656,HSx3,year,hot_spell_duration,days,7
07337_Südliche Weinstraße,4.036787033081055,HSx3,year,hot_spell_duration,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,4.283412933349609,HSx3,year,hot_spell_duration,days,7
07338_Rhein-Pfalz-Kreis,4.426835060119629,HSx3,year,hot_spell_duration,days,7
07339_Mainz-Bingen,3.697847843170166,HSx3,year,hot_spell_duration,days,7
07340_Südwestpfalz,3.3432414531707764,HSx3,year,hot_spell_duration,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,3.601861000061035,HSx3,year,hot_spell_duration,days,7
08111_Stuttgart,3.847975730895996,HSx3,year,hot_spell_duration,days,7
08115_Böblingen,3.5028347969055176,HSx3,year,hot_spell_duration,days,7
08116_Esslingen,3.3569626808166504,HSx3,year,hot_spell_duration,days,7
08117_Göppingen,2.843010902404785,HSx3,year,hot_spell_duration,days,7
08118_Ludwigsburg,4.025730609893799,HSx3,year,hot_spell_duration,days,7
08119_Rems-Murr-Kreis,3.7261619567871094,HSx3,year,hot_spell_duration,days,7
08121_08125_Region_um_Heilbronn,4.084296703338623,HSx3,year,hot_spell_duration,days,7
08121_Heilbronn,4.17097282409668,HSx3,year,hot_spell_duration,days,7
08125_Heilbronn,4.059436798095703,HSx3,year,hot_spell_duration,days,7
08126_Hohenlohekreis,3.451146125793457,HSx3,year,hot_spell_duration,days,7
08127_Schwäbisch Hall,2.9819276332855225,HSx3,year,hot_spell_duration,days,7
08128_Main-Tauber-Kreis,3.2075133323669434,HSx3,year,hot_spell_duration,days,7
08135_Heidenheim,3.0432844161987305,HSx3,year,hot_spell_duration,days,7
08136_Ostalbkreis,2.968172073364258,HSx3,year,hot_spell_duration,days,7
08211_08216_Region_um_Baden-Baden,3.313810348510742,HSx3,year,hot_spell_duration,days,7
08211_Baden-Baden,3.168612003326416,HSx3,year,hot_spell_duration,days,7
08212_08215_07334_Region_um_Karlsruhe,4.436404228210449,HSx3,year,hot_spell_duration,days,7
08212_Karlsruhe,4.5425004959106445,HSx3,year,hot_spell_duration,days,7
08215_Karlsruhe,4.300363540649414,HSx3,year,hot_spell_duration,days,7
08216_Rastatt,3.3680498600006104,HSx3,year,hot_spell_duration,days,7
08221_08226_08222_Region_um_Heidelberg,4.170867443084717,HSx3,year,hot_spell_duration,days,7
08221_Heidelberg,4.3308305740356445,HSx3,year,hot_spell_duration,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,4.094976425170898,HSx3,year,hot_spell_duration,days,7
08222_Mannheim,4.4954833984375,HSx3,year,hot_spell_duration,days,7
08225_Neckar-Odenwald-Kreis,3.36474609375,HSx3,year,hot_spell_duration,days,7
08226_Rhein-Neckar-Kreis,4.129629135131836,HSx3,year,hot_spell_duration,days,7
08231_08236_08235_Region_um_Pforzheim,3.13958740234375,HSx3,year,hot_spell_duration,days,7
08231_Pforzheim,3.5890727043151855,HSx3,year,hot_spell_duration,days,7
08235_Calw,2.5813088417053223,HSx3,year,hot_spell_duration,days,7
08236_Enzkreis,3.4930129051208496,HSx3,year,hot_spell_duration,days,7
08237_Freudenstadt,2.2038938999176025,HSx3,year,hot_spell_duration,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,3.049191474914551,HSx3,year,hot_spell_duration,days,7
08311_Freiburg im Breisgau,3.5314972400665283,HSx3,year,hot_spell_duration,days,7
08315_Breisgau-Hochschwarzwald,2.5419063568115234,HSx3,year,hot_spell_duration,days,7
08316_Emmendingen,3.5244195461273193,HSx3,year,hot_spell_duration,days,7
08317_Ortenaukreis,3.8239903450012207,HSx3,year,hot_spell_duration,days,7
08325_Rottweil,2.6202549934387207,HSx3,year,hot_spell_duration,days,7
08326_Schwarzwald-Baar-Kreis,2.045789957046509,HSx3,year,hot_spell_duration,days,7
08327_Tuttlingen,2.129401206970215,HSx3,year,hot_spell_duration,days,7
08335_Konstanz,3.8017778396606445,HSx3,year,hot_spell_duration,days,7
08336_Lörrach,3.5672078132629395,HSx3,year,hot_spell_duration,days,7
08337_Waldshut,3.039447069168091,HSx3,year,hot_spell_duration,days,7
08415_Reutlingen,2.1565914154052734,HSx3,year,hot_spell_duration,days,7
08416_Tübingen,3.234642505645752,HSx3,year,hot_spell_duration,days,7
08417_Zollernalbkreis,2.0855722427368164,HSx3,year,hot_spell_duration,days,7
08421_08425_09775_Region_um_Ulm,2.85223126411438,HSx3,year,hot_spell_duration,days,7
08421_Ulm,3.0810117721557617,HSx3,year,hot_spell_duration,days,7
08425_Alb-Donau-Kreis,2.6534645557403564,HSx3,year,hot_spell_duration,days,7
08426_Biberach,2.9527177810668945,HSx3,year,hot_spell_duration,days,7
08435_Bodenseekreis,2.9745259284973145,HSx3,year,hot_spell_duration,days,7
08436_Ravensburg,2.701523780822754,HSx3,year,hot_spell_duration,days,7
08437_Sigmaringen,2.3924455642700195,HSx3,year,hot_spell_duration,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,3.337745189666748,HSx3,year,hot_spell_duration,days,7
09161_Ingolstadt,3.7734181880950928,HSx3,year,hot_spell_duration,days,7
09162_09184_09179_09174_Region_um_München,3.2422027587890625,HSx3,year,hot_spell_duration,days,7
09162_München,3.6785736083984375,HSx3,year,hot_spell_duration,days,7
09163_09187_Region_um_Rosenheim,2.7578110694885254,HSx3,year,hot_spell_duration,days,7
09163_Rosenheim,3.408419132232666,HSx3,year,hot_spell_duration,days,7
09171_Altötting,3.863173723220825,HSx3,year,hot_spell_duration,days,7
09172_Berchtesgadener Land,1.4291999340057373,HSx3,year,hot_spell_duration,days,7
09173_Bad Tölz-Wolfratshausen,1.5536378622055054,HSx3,year,hot_spell_duration,days,7
09174_Dachau,3.2903778553009033,HSx3,year,hot_spell_duration,days,7
09175_Ebersberg,3.2664291858673096,HSx3,year,hot_spell_duration,days,7
09176_Eichstätt,3.33734393119812,HSx3,year,hot_spell_duration,days,7
09177_Erding,3.3544023036956787,HSx3,year,hot_spell_duration,days,7
09178_Freising,3.3228297233581543,HSx3,year,hot_spell_duration,days,7
09179_Fürstenfeldbruck,3.2298433780670166,HSx3,year,hot_spell_duration,days,7
09180_Garmisch-Partenkirchen,0.8694083094596863,HSx3,year,hot_spell_duration,days,7
09181_Landsberg am Lech,2.656681537628174,HSx3,year,hot_spell_duration,days,7
09182_Miesbach,1.2860808372497559,HSx3,year,hot_spell_duration,days,7
09183_Mühldorf a. Inn,3.537942886352539,HSx3,year,hot_spell_duration,days,7
09184_München,3.188204050064087,HSx3,year,hot_spell_duration,days,7
09185_Neuburg-Schrobenhausen,3.4421160221099854,HSx3,year,hot_spell_duration,days,7
09186_Pfaffenhofen a.d. Ilm,3.360278367996216,HSx3,year,hot_spell_duration,days,7
09187_Rosenheim,2.7374773025512695,HSx3,year,hot_spell_duration,days,7
09188_Starnberg,2.8603923320770264,HSx3,year,hot_spell_duration,days,7
09189_Traunstein,2.3903679847717285,HSx3,year,hot_spell_duration,days,7
09190_Weilheim-Schongau,2.1028573513031006,HSx3,year,hot_spell_duration,days,7
09261_09274_Region_um_Landshut,3.297513008117676,HSx3,year,hot_spell_duration,days,7
09261_Landshut,3.4678378105163574,HSx3,year,hot_spell_duration,days,7
09262_09275_Region_um_Passau,3.6041100025177,HSx3,year,hot_spell_duration,days,7
09262_Passau,3.7182812690734863,HSx3,year,hot_spell_duration,days,7
09263_09278_Region_um_Straubing,3.616818428039551,HSx3,year,hot_spell_duration,days,7
09263_Straubing,3.847139358520508,HSx3,year,hot_spell_duration,days,7
09271_Deggendorf,3.6227962970733643,HSx3,year,hot_spell_duration,days,7
09272_Freyung-Grafenau,2.1373445987701416,HSx3,year,hot_spell_duration,days,7
09273_Kelheim,3.3859710693359375,HSx3,year,hot_spell_duration,days,7
09274_Landshut,3.2948336601257324,HSx3,year,hot_spell_duration,days,7
