region,SU30_year_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
03405_Wilhelmshaven,-0.08258011937141418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03451_Ammerland,-0.12306022644042969,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03452_Aurich,-0.12877023220062256,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03453_Cloppenburg,-0.08355402946472168,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03454_Emsland,0.06379431486129761,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03455_Friesland,-0.16870874166488647,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03456_Grafschaft Bentheim,0.004003286361694336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03457_Leer,-0.19468450546264648,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03458_Oldenburg,-0.11131834983825684,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03459_Osnabrück,0.06796461343765259,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03460_Vechta,-0.07960367202758789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03461_Wesermarsch,-0.10406559705734253,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03462_Wittmund,-0.2749468684196472,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_Bremen,-0.10814440250396729,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_Bremerhaven,-0.11805559694766998,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_Düsseldorf,-0.09056496620178223,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_Duisburg,0.05398392677307129,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_Essen,0.11740326881408691,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_Krefeld,-0.1598813533782959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_Mönchengladbach,-0.1951911449432373,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_Mülheim an der Ruhr,0.2564671039581299,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_Oberhausen,0.002706766128540039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_Remscheid,0.05123297870159149,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_Solingen,0.1478722095489502,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_Wuppertal,0.18267913162708282,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05154_Kleve,-0.07446432113647461,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05158_Mettmann,0.13257408142089844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05162_Rhein-Kreis Neuss,-0.25344300270080566,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05166_Viersen,-0.1431589126586914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05170_Wesel,0.12319588661193848,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_Bonn,0.28615522384643555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05315_Köln,0.009887218475341797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_Leverkusen,0.01676321029663086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05334_Städteregion Aachen,-0.08793580532073975,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05358_Düren,-0.09973835945129395,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05362_Rhein-Erft-Kreis,-0.18141961097717285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05366_Euskirchen,0.028638839721679688,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05370_Heinsberg,-0.1529989242553711,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05374_Oberbergischer Kreis,0.08378193527460098,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05378_Rheinisch-Bergischer Kreis,0.23874914646148682,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05382_Rhein-Sieg-Kreis,0.18995046615600586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_Bottrop,-0.237823486328125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_Gelsenkirchen,0.00726318359375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_Münster,0.11005544662475586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05554_Borken,-0.09918534755706787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05558_Coesfeld,0.10010981559753418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05562_Recklinghausen,0.16588854789733887,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05566_Steinfurt,0.19616460800170898,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05570_Warendorf,0.19329071044921875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_Bielefeld,0.2003178596496582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05754_Gütersloh,0.2071990966796875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05758_Herford,0.17675161361694336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05762_Höxter,-0.23025071620941162,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05766_Lippe,-0.08949708938598633,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05770_Minden-Lübbecke,0.059497714042663574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05774_Paderborn,0.12417125701904297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_Bochum,0.23544621467590332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_Dortmund,0.1629030704498291,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_Hagen,0.14085879921913147,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_Hamm,0.23247361183166504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_Herne,0.1362743377685547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05954_Ennepe-Ruhr-Kreis,0.14209985733032227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05958_Hochsauerlandkreis,0.017329109832644463,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05962_Märkischer Kreis,0.0716610699892044,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05966_Olpe,0.0006794837536290288,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05970_Siegen-Wittgenstein,0.0006695327465422451,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05974_Soest,0.027854204177856445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05978_Unna,0.2221980094909668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_Darmstadt,0.5307750701904297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_Frankfurt am Main,0.36974382400512695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_Offenbach am Main,0.6860544681549072,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_Wiesbaden,0.1831967830657959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06431_Bergstraße,0.39019107818603516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06432_Darmstadt-Dieburg,0.4978914260864258,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06433_Groß-Gerau,0.4729766845703125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06434_Hochtaunuskreis,0.06807875633239746,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06435_Main-Kinzig-Kreis,0.21624088287353516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_Main-Taunus-Kreis,0.1657700538635254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06437_Odenwaldkreis,0.07793092727661133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_Offenbach,0.6104021072387695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06439_Rheingau-Taunus-Kreis,0.0829622820019722,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06440_Wetteraukreis,0.2876865863800049,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06531_Gießen,0.23271675407886505,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06532_Lahn-Dill-Kreis,0.0714423730969429,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06533_Limburg-Weilburg,0.14627620577812195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06534_Marburg-Biedenkopf,0.07637655735015869,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06535_Vogelsbergkreis,0.03249284625053406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_Kassel,-0.35564231872558594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06631_Fulda,0.026340989395976067,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06632_Hersfeld-Rotenburg,0.04755663871765137,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06633_Kassel,-0.2664536237716675,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06634_Schwalm-Eder-Kreis,0.038773536682128906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06635_Waldeck-Frankenberg,0.005370482802391052,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06636_Werra-Meißner-Kreis,-0.26405394077301025,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_Koblenz,0.24293994903564453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07131_Ahrweiler,0.11394357681274414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07132_Altenkirchen (Westerwald),0.10435671359300613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07133_Bad Kreuznach,0.042052507400512695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07134_Birkenfeld,0.015613451600074768,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07135_Cochem-Zell,0.10387153923511505,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07137_Mayen-Koblenz,0.193986177444458,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07138_Neuwied,0.22574031352996826,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07140_Rhein-Hunsrück-Kreis,0.042955730110406876,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07141_Rhein-Lahn-Kreis,0.1222999095916748,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07143_Westerwaldkreis,0.047147687524557114,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_Trier,-0.21532559394836426,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07231_Bernkastel-Wittlich,0.08088934421539307,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,0.026129603385925293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07233_Vulkaneifel,0.0012990832328796387,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07235_Trier-Saarburg,-0.16266143321990967,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_Frankenthal (Pfalz),0.4614076614379883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_Kaiserslautern,-0.12091684341430664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_Landau in der Pfalz,0.3453493118286133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_Ludwigshafen am Rhein,0.6118831634521484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_Mainz,0.017638206481933594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_Neustadt an der Weinstraße,0.5574560165405273,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_Pirmasens,-0.301377534866333,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_Speyer,0.8520011901855469,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_Worms,0.5744595527648926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_Zweibrücken,-0.2731161117553711,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07331_Alzey-Worms,0.09295845031738281,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07332_Bad Dürkheim,0.30980491638183594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07333_Donnersbergkreis,-0.08194303512573242,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07334_Germersheim,0.8013162612915039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07335_Kaiserslautern,-0.13756370544433594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07336_Kusel,-0.14335083961486816,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07337_Südliche Weinstraße,0.34923601150512695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_Rhein-Pfalz-Kreis,0.7584676742553711,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07339_Mainz-Bingen,0.04889345169067383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07340_Südwestpfalz,-0.1379995346069336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_Stuttgart,0.5913804769515991,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08115_Böblingen,0.26777711510658264,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08116_Esslingen,0.463650643825531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08117_Göppingen,0.1705198884010315,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08118_Ludwigsburg,0.7448563575744629,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08119_Rems-Murr-Kreis,0.41432106494903564,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_Heilbronn,0.9421387314796448,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08125_Heilbronn,0.7239875793457031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08126_Hohenlohekreis,0.29091569781303406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08127_Schwäbisch Hall,0.0656774491071701,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08128_Main-Tauber-Kreis,0.14208905398845673,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08135_Heidenheim,-0.04478597640991211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08136_Ostalbkreis,0.0529317706823349,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_Baden-Baden,0.22940921783447266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_Karlsruhe,0.9595392942428589,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08215_Karlsruhe,0.8374285697937012,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08216_Rastatt,0.34931468963623047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_Heidelberg,0.5253006219863892,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,0.7595272064208984,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,0.15434543788433075,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,0.6072020530700684,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,0.16395115852355957,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,-0.0057315826416015625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,0.3432657718658447,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,-0.005363941192626953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,0.06371641159057617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,-0.029508113861083984,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,0.12224602699279785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,0.11324119567871094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,-0.0009900331497192383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,-0.3062611222267151,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,-0.35306376218795776,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,0.18976736068725586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,0.02228236198425293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,-0.0664215087890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,-0.14172625541687012,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,0.3450930714607239,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,-0.04361164569854736,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,0.0554349422454834,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,-0.18259108066558838,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,0.07799005508422852,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,0.21109150350093842,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,0.048308730125427246,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,-0.22825491428375244,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,0.06951779127120972,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,0.1665382832288742,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,0.033333346247673035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,0.34222903847694397,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,0.04436564818024635,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,0.03272481635212898,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,0.20841854810714722,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,0.27926725149154663,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,0.0939711332321167,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,0.23087194561958313,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,0.16112148761749268,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,0.1507631093263626,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,0.0033780152443796396,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,0.17785926163196564,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,0.008277930319309235,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,0.31536874175071716,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,0.20438095927238464,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,0.19739967584609985,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,0.24562403559684753,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,0.2176492065191269,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,0.21018508076667786,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,0.2151564061641693,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,0.09578199684619904,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,0.23180866241455078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,0.2541324496269226,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,0.16103708744049072,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,0.2370956540107727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,0.048742733895778656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,0.12021344900131226,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,0.2538164556026459,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,0.24728518724441528,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,0.001973581500351429,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,0.24068862199783325,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,0.18550944328308105,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,0.19760704040527344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,0.07761958241462708,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,0.1552225947380066,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,-0.02526634931564331,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,0.0345010831952095,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,-0.0011982321739196777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,0.03790890425443649,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,-0.026922285556793213,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,0.018312275409698486,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,-0.07833355665206909,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,0.0016379680018872023,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,0.1930835247039795,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,-0.022498726844787598,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
