region,SU30_year_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09471_Bamberg,3.7599892616271973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,1.861270546913147,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,2.9695823192596436,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,3.3857297897338867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,0.4992218613624573,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,1.164223551750183,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,2.0296707153320312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,3.3088364601135254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,0.5276380777359009,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,3.0698978900909424,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,5.357975006103516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,5.304640293121338,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,5.13552188873291,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,5.04934549331665,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,3.1749346256256104,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,5.006195068359375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,4.840475082397461,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,3.090075969696045,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,4.108246326446533,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,4.045508861541748,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,3.113085985183716,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,5.386939525604248,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,4.337916374206543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,4.610206604003906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,3.7017881870269775,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,2.590740442276001,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,2.2173917293548584,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,3.8569490909576416,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,4.994720935821533,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,3.4093573093414307,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,3.466792583465576,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,4.373273849487305,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,4.507351398468018,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,4.0814619064331055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,1.4804484844207764,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),1.0680359601974487,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,2.096806287765503,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,4.300517559051514,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,3.99062180519104,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,4.443474769592285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,4.262131690979004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,4.1774749755859375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),2.4065117835998535,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,1.2296721935272217,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,2.3094687461853027,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,3.989809274673462,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.672714352607727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,3.9442338943481445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,2.8511850833892822,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,3.340005397796631,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,3.9853875637054443,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,3.736027956008911,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,2.1473231315612793,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,3.7949304580688477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,3.5872135162353516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,4.79062032699585,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),3.6419336795806885,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,3.608999729156494,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,2.831399917602539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,4.168795108795166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,4.428275108337402,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,3.365442991256714,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,3.2661542892456055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,2.8739264011383057,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,4.479992389678955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,3.7297778129577637,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,2.5235540866851807,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,3.3153152465820312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,2.298975706100464,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,4.444389820098877,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,3.6966440677642822,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,2.344597339630127,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,1.5137465000152588,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,1.8142627477645874,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,1.6936334371566772,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,2.0497758388519287,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,1.8465266227722168,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,1.0527669191360474,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,1.5592608451843262,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,1.6453276872634888,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,2.602144718170166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,2.5426809787750244,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,0.9891846179962158,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,0.6705986261367798,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,2.7733592987060547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,4.303666591644287,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,3.42417311668396,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,3.6209113597869873,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,4.752466678619385,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,1.9154597520828247,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,4.793678283691406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,4.842156410217285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,4.5828633308410645,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,4.219679355621338,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,4.131869316101074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,3.890995979309082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),4.650977611541748,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,4.483343124389648,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,4.584683418273926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,2.6723904609680176,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,3.7123894691467285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,2.0764002799987793,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,3.5825726985931396,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,3.1485345363616943,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,3.1143853664398193,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,3.868764877319336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,2.9409706592559814,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,3.4478702545166016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,3.1550545692443848,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,3.2479910850524902,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,0.3061043620109558,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,2.8109920024871826,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,2.149876594543457,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,1.643506407737732,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,2.017814874649048,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,2.1031484603881836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,2.775871753692627,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,3.1546854972839355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,1.285670518875122,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,2.1632022857666016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,4.498666763305664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,1.6251167058944702,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,1.4091408252716064,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,3.1777849197387695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,0.6365693211555481,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,1.654908299446106,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,3.052567481994629,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,1.4137955904006958,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,2.592841148376465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,3.9025073051452637,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,0.5757117867469788,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,0.9980835914611816,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,1.5559589862823486,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,1.1825190782546997,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,3.072545289993286,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,2.703615665435791,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,2.891300678253174,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,2.4871790409088135,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,1.1269710063934326,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),2.1149656772613525,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,2.6859512329101562,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,1.0114452838897705,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,2.263155221939087,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,1.4360158443450928,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,4.6704325675964355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,4.084489822387695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,3.8276267051696777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,4.311049938201904,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,4.695867538452148,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,4.153138160705566,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,3.906708002090454,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,2.47800350189209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,3.6559629440307617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,2.7319207191467285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,4.3544464111328125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,4.529668807983398,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,3.8713572025299072,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,3.9370598793029785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,3.152806043624878,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,2.697455644607544,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,3.7602198123931885,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,3.5490663051605225,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,2.409975290298462,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,3.452021360397339,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,3.936443328857422,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,5.901129722595215,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,4.563835620880127,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,4.46909236907959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,4.6554484367370605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,4.193671226501465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,4.937896251678467,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,1.8838462829589844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,2.6265769004821777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,2.6124279499053955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),8.443927764892578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,3.89914870262146,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,5.3593363761901855,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,8.41140079498291,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,6.0556864738464355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,5.110915660858154,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,3.2841548919677734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,7.3451008796691895,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,5.8708062171936035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,3.433972120285034,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,6.815768718719482,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,5.65670108795166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,6.713959217071533,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,5.611833572387695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,8.193249702453613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,6.238012790679932,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,6.34971809387207,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,3.483731746673584,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,4.501705646514893,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,3.1035423278808594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,4.344871520996094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,4.18405294418335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,2.629884719848633,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,4.0663604736328125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,3.192021369934082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,3.6323816776275635,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,2.5857741832733154,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,3.76881742477417,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,2.116616725921631,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,3.7948126792907715,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,1.8848540782928467,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,2.9976232051849365,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,0.5123169422149658,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,3.1695327758789062,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,5.084812641143799,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,5.037912845611572,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,4.200128555297852,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,4.258352756500244,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,3.8440358638763428,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,3.635679006576538,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,4.371814250946045,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,4.516854763031006,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,4.133389949798584,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,1.2371960878372192,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.696684718132019,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,2.424309015274048,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),2.1374356746673584,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,3.3299365043640137,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,3.3486669063568115,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,4.47645902633667,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),3.5082297325134277,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,3.4277093410491943,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,1.6901155710220337,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,1.8967348337173462,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,1.984086513519287,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,3.4564974308013916,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,4.71049690246582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,4.0092549324035645,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),4.590604782104492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,3.477043867111206,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,2.908400774002075,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,3.7017195224761963,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,3.134235382080078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,1.3718513250350952,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,3.1400747299194336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,2.002859354019165,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
