region,SU30_year_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09476_Kronach,8.833442687988281,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,10.56930923461914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,13.028108596801758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,7.70623779296875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,12.447866439819336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,14.18769645690918,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,14.26617431640625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,14.134993553161621,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,13.93549633026123,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,12.448678016662598,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,14.142640113830566,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,13.698758125305176,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,12.736348152160645,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,13.877511978149414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,13.637138366699219,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,12.532920837402344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,14.39416217803955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,13.815215110778809,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,14.41329574584961,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,13.25570297241211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,11.504420280456543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,10.61813735961914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,13.669870376586914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,14.174521446228027,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,13.381373405456543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,12.902652740478516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,13.913901329040527,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,14.265567779541016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,12.41302490234375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,6.478995323181152,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),4.973750591278076,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,8.604813575744629,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,13.150787353515625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,12.024435043334961,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,13.271132469177246,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,12.402027130126953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,11.954486846923828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),8.024271011352539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,5.079437255859375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,8.676490783691406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,13.239066123962402,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,3.3179287910461426,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,13.242112159729004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,11.79294490814209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,12.91742992401123,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,12.994852066040039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,13.199174880981445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,11.459680557250977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,12.518071174621582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,13.067068099975586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,13.70926284790039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),12.571571350097656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,12.14121150970459,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,11.11832332611084,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,13.051814079284668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,13.40246295928955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,13.176190376281738,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,12.219179153442383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,11.485220909118652,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,12.948524475097656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,12.765244483947754,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,11.381448745727539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,11.904877662658691,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,10.924455642700195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,13.286346435546875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,12.196231842041016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,10.653518676757812,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,7.252872467041016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,10.17994499206543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,7.986151218414307,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,10.060474395751953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,8.469558715820312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,5.8077192306518555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,8.187501907348633,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,7.884921550750732,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,10.489013671875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,10.527865409851074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,8.197580337524414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,6.159879684448242,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,10.946250915527344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,12.86805248260498,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,12.375771522521973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,12.380845069885254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,13.550724983215332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,10.17734146118164,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,13.547052383422852,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,13.12967300415039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,13.344256401062012,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,12.082476615905762,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,12.255322456359863,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,12.282410621643066,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),13.510873794555664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,12.635557174682617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,12.874524116516113,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,10.200029373168945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,12.323748588562012,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,8.034570693969727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,12.441640853881836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,11.22330093383789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,12.66989803314209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,11.396411895751953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,11.78772258758545,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,11.959933280944824,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,11.540276527404785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,11.609705924987793,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,7.926084518432617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,11.328157424926758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,9.975603103637695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,8.908883094787598,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,8.758703231811523,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,9.772296905517578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,10.259894371032715,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,11.148106575012207,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,8.600237846374512,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,9.173990249633789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,12.456548690795898,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,9.628951072692871,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,7.855653285980225,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,11.700217247009277,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,9.111886978149414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,8.827104568481445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,11.614721298217773,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,8.8621826171875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,10.745397567749023,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,12.661615371704102,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,5.323756694793701,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,6.433426856994629,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,7.966185569763184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,6.977672576904297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,10.233037948608398,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,8.394343376159668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,10.872788429260254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,10.237569808959961,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,8.518136978149414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),9.821614265441895,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,10.657327651977539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,7.654176712036133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,9.949180603027344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,9.22262191772461,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,11.530376434326172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,11.349191665649414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,10.288662910461426,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,11.380770683288574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,10.939933776855469,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,11.266247749328613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,11.233880996704102,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,9.216241836547852,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,10.5157470703125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,8.947161674499512,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,10.490798950195312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,11.672242164611816,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,11.185561180114746,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,10.686853408813477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,11.165263175964355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,9.601634979248047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,9.800525665283203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,9.241203308105469,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,8.065696716308594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,9.670255661010742,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,10.766386985778809,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,15.15876579284668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,13.691683769226074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,13.233287811279297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,13.809857368469238,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,14.005901336669922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,13.555230140686035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,8.487659454345703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,10.319000244140625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,10.357976913452148,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),18.266809463500977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,13.669731140136719,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,15.370240211486816,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,18.25942039489746,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,15.24173355102539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,15.209925651550293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,13.101600646972656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,17.265846252441406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,15.891687393188477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,13.029033660888672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,16.781702041625977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,14.28359603881836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,15.790287971496582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,14.275156021118164,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,18.12230110168457,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,16.12424087524414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,16.199146270751953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,11.326586723327637,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,11.770685195922852,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,10.69714069366455,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,14.619131088256836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,11.647039413452148,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,9.559898376464844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,15.477807998657227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,16.251794815063477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,15.670796394348145,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,12.687472343444824,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,15.531754493713379,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,10.979621887207031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,13.42634391784668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,10.44298267364502,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,12.162538528442383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,7.483147621154785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,12.448634147644043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,14.154065132141113,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,13.9434175491333,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,13.560826301574707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,13.728208541870117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,13.260306358337402,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,13.355778694152832,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,13.909829139709473,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,14.263813018798828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,12.482742309570312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,5.107937335968018,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),3.38283634185791,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,8.61152458190918,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),6.659600257873535,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,12.20309066772461,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,12.449167251586914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,13.325517654418945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),12.501309394836426,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,12.449569702148438,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,7.9500508308410645,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,9.494919776916504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,9.030353546142578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,12.073506355285645,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,13.270716667175293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,12.257993698120117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),12.931360244750977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,11.54284954071045,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,10.404557228088379,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,11.825630187988281,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,11.637398719787598,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,8.610172271728516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,11.661965370178223,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,9.585124015808105,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
