region,SU30_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09476_Kronach,5.465887069702148,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,6.581881999969482,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,7.884536266326904,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,4.616647720336914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,8.237977027893066,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,10.127552032470703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,10.557403564453125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,11.24854850769043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,10.608137130737305,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,8.225881576538086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,9.928196907043457,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,9.553287506103516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,8.288887023925781,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,8.767892837524414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,9.208806037902832,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,8.170093536376953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,10.549246788024902,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,9.20531940460205,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,9.553522109985352,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,9.248443603515625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,7.134487628936768,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,6.436770915985107,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,8.619396209716797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,9.579402923583984,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,8.781461715698242,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,8.931572914123535,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,9.13553524017334,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,9.301599502563477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,9.513896942138672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,5.489208221435547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),4.516817092895508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,6.155484199523926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,9.28984260559082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,9.23310661315918,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,9.677203178405762,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,8.711674690246582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,8.747725486755371,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),6.127599239349365,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,3.801361083984375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,6.6876726150512695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,9.166532516479492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,2.117187738418579,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,9.661641120910645,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,7.546206474304199,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,9.022616386413574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,9.506380081176758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,9.123071670532227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,6.9716572761535645,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,8.448114395141602,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,7.369300842285156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,9.117916107177734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),8.068082809448242,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,7.318023681640625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,6.802487373352051,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,8.364107131958008,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,8.156597137451172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,6.999471664428711,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,7.468781471252441,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,6.507506370544434,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,8.486237525939941,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,8.23917007446289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,5.6670966148376465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,7.2206268310546875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,5.590982437133789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,8.88429069519043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,7.7258734703063965,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,5.836493015289307,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,3.0247397422790527,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,4.0188798904418945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,3.554964065551758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,4.68255090713501,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,4.241738796234131,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,2.2453842163085938,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,3.4655895233154297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,3.816098928451538,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,5.816573143005371,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,5.653505802154541,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,4.631493091583252,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,3.4718563556671143,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,6.114557266235352,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,8.712686538696289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,7.717170238494873,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,7.736074447631836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,8.391088485717773,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,5.7422027587890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,8.67215347290039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,8.044197082519531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,8.149972915649414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,8.189674377441406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,7.794341564178467,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,7.802006721496582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),8.592556953430176,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,7.746114730834961,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,8.182887077331543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,5.914463043212891,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,7.43308162689209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,4.886191368103027,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,7.024533271789551,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,6.545345306396484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,6.667364597320557,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,7.218445301055908,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,6.183045864105225,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,7.236362457275391,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,6.952224254608154,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,6.461187839508057,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,3.7265777587890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,6.292587757110596,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,6.1960601806640625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,4.706327438354492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,4.907262325286865,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,5.519781112670898,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,6.1020188331604,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,6.212148189544678,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,4.908726692199707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,5.483860015869141,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,7.777171611785889,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,5.6160712242126465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,4.522915840148926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,6.3311357498168945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,4.382123947143555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,5.410625457763672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,6.586456298828125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,4.682865142822266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,6.183868885040283,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,7.267325401306152,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,1.683502197265625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,2.4635677337646484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,3.349724769592285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,2.814385175704956,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,5.5210490226745605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,5.097024917602539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,5.655323028564453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,4.7421956062316895,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,3.1306872367858887,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),4.041898250579834,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,5.347214221954346,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,2.6916890144348145,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,4.308622360229492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,3.4418179988861084,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,7.571939468383789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,6.995003700256348,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,6.867830753326416,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,6.934759140014648,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,6.951534748077393,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,7.4092841148376465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,6.902554035186768,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,5.50669002532959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,6.232383728027344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,5.371976852416992,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,7.129748344421387,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,7.194973945617676,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,6.954618453979492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,7.179296016693115,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,5.904110908508301,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,5.278182506561279,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,6.612204551696777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,6.5104570388793945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,5.0957441329956055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,5.907781600952148,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,7.112868309020996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,11.568283081054688,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,9.521296501159668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,9.635296821594238,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,9.73922348022461,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,9.136713981628418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,10.082900047302246,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,4.923305034637451,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,6.2871623039245605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,6.955891132354736,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),14.35851001739502,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,9.932435989379883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,11.935378074645996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,14.3146390914917,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,10.844319343566895,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,11.37401294708252,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,9.683457374572754,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,12.416476249694824,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,11.18256950378418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,9.737937927246094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,12.250609397888184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,10.48440170288086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,11.584009170532227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,9.68114185333252,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,13.280899047851562,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,12.051288604736328,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,12.296003341674805,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,8.465608596801758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,8.054612159729004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,7.6953125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,9.82590103149414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,9.350152015686035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,7.837069034576416,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,9.460845947265625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,10.123359680175781,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,10.547467231750488,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,8.120460510253906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,10.035804748535156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,7.375378608703613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,9.042278289794922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,6.2955121994018555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,7.8807806968688965,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,4.58583402633667,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,8.226503372192383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,10.03156566619873,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,10.082202911376953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,9.05595588684082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,9.421914100646973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,8.774635314941406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,9.039243698120117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,9.138418197631836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,9.324878692626953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,9.032989501953125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,3.8233225345611572,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),2.1550137996673584,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,6.9066362380981445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),5.31837272644043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,8.830669403076172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,7.216552734375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,8.887310028076172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),7.895427703857422,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,7.304384708404541,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,3.508397102355957,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,4.156121253967285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,4.997255802154541,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,7.308496475219727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,8.125862121582031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,7.836249828338623,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),8.219475746154785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,6.963658332824707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,6.029184341430664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,6.877895355224609,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,6.436672210693359,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,4.941718578338623,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,6.3083014488220215,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,5.326536178588867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
