region,SU30_year_3C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
03402_Emden,3.4245691,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_Oldenburg (Oldb),5.684448,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_Osnabrück,7.0230527,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_Wilhelmshaven,2.5182335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03451_Ammerland,5.3561797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03452_Aurich,3.4787004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03453_Cloppenburg,6.061348,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03454_Emsland,6.285811,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03455_Friesland,3.7979977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03456_Grafschaft Bentheim,6.778436,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03457_Leer,4.9106693,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03458_Oldenburg,6.1376433,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03459_Osnabrück,7.0740294,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03460_Vechta,6.853571,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03461_Wesermarsch,4.801844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03462_Wittmund,3.514556,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_Bremen,6.5011597,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_Bremerhaven,4.626093,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_Düsseldorf,10.423123,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_Duisburg,10.215801,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_Essen,9.103705,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_Krefeld,10.039365,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_Mönchengladbach,9.438827,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_Mülheim an der Ruhr,9.654269,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_Oberhausen,9.996375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_Remscheid,6.588575,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_Solingen,8.610821,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_Wuppertal,7.2286725,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05154_Kleve,8.590893,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05158_Mettmann,9.333737,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05162_Rhein-Kreis Neuss,10.29848,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05166_Viersen,9.522835,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05170_Wesel,9.033496,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_Bonn,10.125246,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05315_Köln,11.389658,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_Leverkusen,10.475505,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05334_Städteregion Aachen,6.064268,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05358_Düren,8.088814,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05362_Rhein-Erft-Kreis,10.31849,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05366_Euskirchen,5.7084866,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05370_Heinsberg,9.273142,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05374_Oberbergischer Kreis,6.7566094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05378_Rheinisch-Bergischer Kreis,8.8941145,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05382_Rhein-Sieg-Kreis,9.279133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_Bottrop,9.745265,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_Gelsenkirchen,9.799831,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_Münster,8.405298,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05554_Borken,7.7270727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05558_Coesfeld,8.245898,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05562_Recklinghausen,9.299287,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05566_Steinfurt,7.467735,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05570_Warendorf,8.53812,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_Bielefeld,7.8438897,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05754_Gütersloh,8.307566,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05758_Herford,7.4362125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05762_Höxter,6.913089,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05766_Lippe,6.820311,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05770_Minden-Lübbecke,7.586664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05774_Paderborn,6.6851344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_Bochum,8.803521,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_Dortmund,8.768218,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_Hagen,6.50285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_Hamm,8.88969,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_Herne,9.615668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05954_Ennepe-Ruhr-Kreis,6.8969,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05958_Hochsauerlandkreis,4.627036,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05962_Märkischer Kreis,5.659306,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05966_Olpe,5.3837605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05970_Siegen-Wittgenstein,5.407175,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05974_Soest,7.092568,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05978_Unna,8.712232,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_Darmstadt,14.400163,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_Frankfurt am Main,14.646614,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_Offenbach am Main,15.0457115,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_Wiesbaden,12.683234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06431_Bergstraße,13.445766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06432_Darmstadt-Dieburg,13.309068,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06433_Groß-Gerau,15.310919,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06434_Hochtaunuskreis,10.200972,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06435_Main-Kinzig-Kreis,10.615841,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_Main-Taunus-Kreis,13.012129,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06437_Odenwaldkreis,10.376374,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_Offenbach,14.811601,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06439_Rheingau-Taunus-Kreis,9.754711,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06440_Wetteraukreis,11.490828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06531_Gießen,10.272804,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06532_Lahn-Dill-Kreis,8.265103,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06533_Limburg-Weilburg,9.387007,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06534_Marburg-Biedenkopf,8.55171,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06535_Vogelsbergkreis,7.775652,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_Kassel,7.5916576,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06631_Fulda,7.178951,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06632_Hersfeld-Rotenburg,8.135189,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06633_Kassel,7.3771424,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06634_Schwalm-Eder-Kreis,8.006417,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06635_Waldeck-Frankenberg,6.4401255,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06636_Werra-Meißner-Kreis,7.456739,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_Koblenz,10.229634,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07131_Ahrweiler,6.846881,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07132_Altenkirchen (Westerwald),7.1749706,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07133_Bad Kreuznach,10.535635,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07134_Birkenfeld,7.6853714,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07135_Cochem-Zell,8.326215,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07137_Mayen-Koblenz,8.859675,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07138_Neuwied,9.129588,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07140_Rhein-Hunsrück-Kreis,7.9466934,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07141_Rhein-Lahn-Kreis,9.174522,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07143_Westerwaldkreis,7.624747,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_Trier,9.552061,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07231_Bernkastel-Wittlich,8.318629,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,6.88291,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07233_Vulkaneifel,5.5872674,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07235_Trier-Saarburg,8.854088,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_Frankenthal (Pfalz),16.546206,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_Kaiserslautern,10.71166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_Landau in der Pfalz,13.455201,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_Ludwigshafen am Rhein,16.641907,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_Mainz,14.016826,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_Neustadt an der Weinstraße,13.708005,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_Pirmasens,11.104378,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_Speyer,16.700678,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_Worms,15.562425,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_Zweibrücken,11.319047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07331_Alzey-Worms,13.608963,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07332_Bad Dürkheim,12.875698,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07333_Donnersbergkreis,11.3126135,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07334_Germersheim,16.231304,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07335_Kaiserslautern,10.753636,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07336_Kusel,10.492895,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07337_Südliche Weinstraße,13.7409115,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_Rhein-Pfalz-Kreis,16.541157,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07339_Mainz-Bingen,12.979708,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07340_Südwestpfalz,11.384063,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_Stuttgart,13.735117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08115_Böblingen,11.616637,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08116_Esslingen,11.945013,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08117_Göppingen,9.48866,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08118_Ludwigsburg,14.02585,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08119_Rems-Murr-Kreis,12.577701,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_Heilbronn,14.745402,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08125_Heilbronn,14.004502,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08126_Hohenlohekreis,12.070573,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08127_Schwäbisch Hall,10.904616,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08128_Main-Tauber-Kreis,11.546049,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08135_Heidenheim,9.710534,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08136_Ostalbkreis,9.983149,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_Baden-Baden,11.045667,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_Karlsruhe,15.7333145,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08215_Karlsruhe,14.883452,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08216_Rastatt,11.548473,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_Heidelberg,14.661759,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,16.65028,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,11.679973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,14.284554,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,11.14289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,8.419112,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,11.936723,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,7.7856097,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,12.254736,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,8.934483,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,12.119108,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,12.446198,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,8.3500595,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,6.591511,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,7.6833787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,11.701899,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,11.253648,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,9.893973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,7.668667,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,11.452822,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,7.4793425,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,10.4694195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,9.104316,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,9.670819,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,10.275126,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,9.106021,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,8.44091,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,13.477774,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,12.273954,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,11.0558195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,13.06631,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,5.2760406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,5.8262553,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,11.811434,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,11.25554,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,11.834124,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,11.872613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,12.310945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,10.627679,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,3.2158005,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,8.958084,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,5.0756154,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,12.31797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,10.753092,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,12.644555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,12.465697,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,9.578132,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,9.247021,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,8.723583,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,7.479155,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,12.507875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,14.122784,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,14.090094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,13.351866,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,7.7261004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,12.501091,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,12.389719,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,13.19459,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,7.4633617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,13.067908,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,12.838082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,13.266962,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,10.8742,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,13.659739,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,9.90613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,10.43183,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,9.876184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,10.421157,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,9.281578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,12.651922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,11.068982,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,7.582758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,11.9499235,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,9.1481,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,10.651567,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,6.273866,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,11.235517,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,8.670142,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,10.152727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,10.9093685,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,6.048227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,7.4777493,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,8.703144,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,10.2677555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,6.476564,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,10.737988,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,13.200293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,13.299361,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,13.488011,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,12.862504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,10.75703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,12.667306,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,12.189798,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,10.780782,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,11.610419,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,11.581544,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,10.645943,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
