region,DD_sem_4C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09464_09475_Region_um_Hof,-0.14661264,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09561_09571_Region_um_Ansbach,-0.7070826,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09562_09572_09564_09563_Region_um_Erlangen,-0.7285276,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09563_09573_09562_09564_Region_um_Fürth,-0.9052439,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.6326207,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09565_09576_09564_Region_um_Schwabach,-0.8418382,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-0.68309295,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09661_09671_09676_Region_um_Aschaffenburg,-0.5118182,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09662_09678_Region_um_Schweinfurt,-0.7314607,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09663_09679_Region_um_Würzburg,-1.0736442,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_09772_09771_Region_um_Augsburg,-1.1298372,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_09777_Region_um_Kaufbeuren,-0.60330665,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_09780_Region_um_Kempten_(Allgäu),-0.20153601,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_09778_08436_Region_um_Memmingen,-0.40109333,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.21101767,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.1644625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.0157065,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_12071_Region_um_Cottbus,-0.978894,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.87087643,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.97543335,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_13072_Region_um_Rostock,-0.46172374,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_13076_13074_Region_um_Schwerin,-0.38565275,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_14524_14521_14522_Region_um_Chemnitz,-1.0398402,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_14627_14625_14628_Region_um_Dresden,-1.201826,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_14729_14730_Region_um_Leipzig,-1.5500897,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_15091_15082_Region_um_Dessau-Rolau,-1.568605,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_15088_Region_um_Halle_(Saale),-2.0200262,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_15083_15089_15086_Region_um_Magdeburg,-1.6033044,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.4598528,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,-1.6948023,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,-1.7795798,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,-0.3111043,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,-1.8318689,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,-0.62783515,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,-1.974408,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,-2.013936,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,-1.8886817,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,-1.9536612,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,-2.0897293,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,-1.7990499,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,-2.299241,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,-1.9880766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,-1.991714,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,-1.9668901,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,-2.033716,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,-1.8592165,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,-1.9010205,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,-1.7781881,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,-1.7727796,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,-1.556418,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,-1.4492366,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,-1.4441326,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,-1.5469149,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,-1.7200284,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,-1.0680349,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,-1.3997196,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,-1.5778188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,-1.5461109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,-1.4325018,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,-1.4380434,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,-1.556206,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,-1.4101481,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,-1.4965066,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,-1.362433,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,-1.7894895,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),-1.531685,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,-1.2733213,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,-1.7251997,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,-1.7714366,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,-1.5333241,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,-1.5446415,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,-1.604255,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,-1.5970439,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),-1.6835728,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,-1.6687616,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,-1.7478944,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,-1.5224884,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,-1.6551828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,-1.5179243,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,-2.0015492,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),-1.580374,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,-1.4904623,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,-2.0907702,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,-1.7049843,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,-1.9986945,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,-1.6387476,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,-1.6947408,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,-1.9298494,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,-1.6552745,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,-1.8455489,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,-1.5204151,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,-1.513774,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,-1.5008401,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,-1.7328143,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,-1.9555392,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,-1.4960175,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,-1.7105129,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,-1.4846703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,-1.5285852,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,-1.5211656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,-1.4265046,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,-1.1589974,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,-1.52001,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,-1.5177358,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,-1.2328571,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,-1.3992066,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,-1.2699002,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,-1.4050899,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,-1.4563192,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,-1.2330788,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,-1.2955575,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,-1.5176101,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,-1.2148393,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,-1.4225183,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,-1.4846083,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,-0.7327404,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,-0.7838099,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,-0.9517638,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,-0.6903482,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,-1.1117059,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,-1.373811,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,-1.4450132,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,-1.3035473,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,-1.5730715,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,-1.565907,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,-1.4733267,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,-1.5261092,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,-1.4050773,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,-1.5045975,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,-1.575369,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,-1.4391156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,-1.5079672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,-1.4955812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,-1.4412416,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,-1.4662147,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,-1.3881183,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,-1.4585217,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,-1.2031468,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,-1.3624216,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,-1.2448903,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,-1.1062136,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,-1.4034479,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,-1.4369471,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,-1.2295871,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,-0.88351834,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,-1.0437198,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,-1.2468846,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,-1.1072899,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,-1.2220901,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,-1.2643905,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,-1.8661404,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,-1.8818779,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,-1.8550131,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,-1.8362622,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,-1.7224537,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,-1.6853975,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,-2.0835953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,-1.2063432,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,-1.7563331,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,-1.8129929,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,-1.3342555,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,-1.7748258,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,-1.302462,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,-1.7900759,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,-1.5878328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,-1.2203321,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,-1.5211369,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,-1.5020891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,-1.4355185,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,-1.5385852,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,-1.5204475,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,-1.4874015,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,-1.4954864,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,-1.5422006,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,-1.1457843,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,-1.44119,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,-1.5815516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,-0.7033383,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),-1.4276414,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,-1.2981353,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,-1.0089865,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,-1.1825858,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,-1.0734837,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,-1.1861962,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,-0.8248716,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,-1.3053097,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,-1.2366297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,-1.3192633,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,-1.1750935,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,-1.1026896,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,-0.9277062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,-1.170445,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),-1.7631354,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,-1.3268424,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,-1.3629832,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,-1.8021444,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,-1.8633302,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,-1.4077907,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,-1.2648051,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,-1.8657308,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,-1.6893288,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,-1.2827884,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,-1.4932065,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,-1.1871319,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,-1.1937623,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,-1.7519432,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,-1.3292451,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,-1.3565478,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,-1.3444664,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,-1.8332655,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,-1.6414237,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,-1.2047974,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,-1.1628121,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,-1.0472994,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,-1.0210264,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,-1.0974085,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,-1.4091854,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,-1.3305353,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,-1.637592,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,-1.5744888,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,-1.4486215,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,-1.2995481,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,-1.5095485,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,-1.2762128,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,-1.2604368,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,-0.8146441,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,-1.4651293,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,-1.4457855,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,-0.84568703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,-1.7881843,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,-1.9026502,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,-1.509283,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,-1.7433972,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,-0.8915112,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,-0.6412127,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,-1.0103812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,-0.61823493,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,-0.99902236,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,-0.69861424,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,-0.7612521,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,-0.95755684,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-0.7857353,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-0.8193788,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-1.1398757,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-1.813925,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-0.66973525,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-1.2793261,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-0.79422224,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-1.132495,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-0.68618304,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-1.5792165,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-1.3450942,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-1.4281256,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-1.8995851,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-1.2937139,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-1.3295892,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-1.9801977,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-1.1736529,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-0.9324241,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-1.3056943,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-1.0104628,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-0.7280317,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-1.3742843,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-0.9980398,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-1.6721469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-1.3997471,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-1.5230173,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-1.2130175,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-1.076811,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-1.0250087,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-0.42555162,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-1.3048373,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-0.92545825,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-1.6833314,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-1.6663367,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-0.8217969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-1.0945821,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-0.6887023,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-0.8221309,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-1.6862628,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,-1.912672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,-2.1240396,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,-2.0220554,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,-1.9382439,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,-1.8205512,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,-1.6253296,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,-1.7727036,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,-1.665518,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,-1.4221282,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,-1.8521571,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,-1.7588344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,-1.7351781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,-1.9987131,DD,sem,days_with_precipitation_amount_below_threshold,days,4
