region,DD_sem_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09464_09475_Region_um_Hof,5.299835205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09561_09571_Region_um_Ansbach,4.127632141113281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09562_09572_09564_09563_Region_um_Erlangen,3.304718017578125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09563_09573_09562_09564_Region_um_Fürth,3.0691986083984375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,3.406078338623047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09565_09576_09564_Region_um_Schwabach,3.2210311889648438,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,3.5851173400878906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09661_09671_09676_Region_um_Aschaffenburg,2.968585968017578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09662_09678_Region_um_Schweinfurt,2.873310089111328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09663_09679_Region_um_Würzburg,2.939178466796875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_09772_09771_Region_um_Augsburg,2.745433807373047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_09777_Region_um_Kaufbeuren,4.404594421386719,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_09780_Region_um_Kempten_(Allgäu),4.315082550048828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_09778_08436_Region_um_Memmingen,3.2948951721191406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),3.5999183654785156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.2791824340820312,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,2.635852813720703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_12071_Region_um_Cottbus,2.95306396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_12067_12064_Region_um_Frankfurt_(Oder),2.9426422119140625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_12063_12069_11000_12051_Region_um_Potsdam,2.6461257934570312,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_13072_Region_um_Rostock,2.854022979736328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_13076_13074_Region_um_Schwerin,2.901378631591797,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_14524_14521_14522_Region_um_Chemnitz,3.3506813049316406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_14627_14625_14628_Region_um_Dresden,2.7064743041992188,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_14729_14730_Region_um_Leipzig,2.4687156677246094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_15091_15082_Region_um_Dessau-Rolau,2.4740753173828125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_15088_Region_um_Halle_(Saale),2.6849098205566406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_15083_15089_15086_Region_um_Magdeburg,1.7886962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,3.481170654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,2.4959793090820312,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,2.7933502197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,4.5482330322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,3.1231765747070312,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,3.6131935119628906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,3.4043312072753906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,2.671112060546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,2.632884979248047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,2.8525352478027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,3.0924530029296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,2.378021240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,2.3984832763671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,2.6257667541503906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,2.538055419921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,2.6632652282714844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,3.1373367309570312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,2.5629005432128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,3.6939926147460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,2.5768585205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,3.363231658935547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,2.5805015563964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,4.264404296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,2.4173660278320312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,2.553558349609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,3.9678726196289062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,4.4978790283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,2.6609420776367188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,4.054019927978516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,3.040435791015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,3.6162109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,3.0893096923828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,2.8893966674804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,4.090358734130859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,4.323406219482422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,4.2444610595703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,3.222461700439453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),3.0712051391601562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,3.8479042053222656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,2.720111846923828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,3.017963409423828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,3.035888671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,2.9290008544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,2.865753173828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,3.2017669677734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),2.7925033569335938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,2.479236602783203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,2.9657821655273438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,3.0144119262695312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,3.119556427001953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,3.25628662109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,3.0444488525390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),3.3361968994140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,3.2839393615722656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,3.493450164794922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,3.135822296142578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,3.042888641357422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,3.0691986083984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,2.9202003479003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,3.6520843505859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,3.3048133850097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,2.974578857421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,3.1749305725097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,2.55108642578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,2.5182876586914062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,3.2889671325683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,3.6940231323242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,3.059062957763672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,3.7090415954589844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,4.268672943115234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,3.6423873901367188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,3.81304931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,3.9810752868652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,4.418254852294922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,4.189849853515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,3.3158340454101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,3.9703445434570312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,3.582672119140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,3.8967056274414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,3.5025711059570312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,4.058620452880859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,4.56011962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,4.143218994140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,3.600849151611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,3.8207855224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,4.049678802490234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,3.6350326538085938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,5.457683563232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,4.583412170410156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,3.9617996215820312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,5.233074188232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,3.6544647216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,3.504535675048828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,3.1610565185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,3.56671142578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,3.3600616455078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,3.2748451232910156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,2.85260009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,3.2962570190429688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,2.5891456604003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,2.993488311767578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,2.4835357666015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,3.0102500915527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,3.2802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,2.826374053955078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,3.8408126831054688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,4.789203643798828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,4.574108123779297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,3.4684371948242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,4.442970275878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,3.281147003173828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,3.530132293701172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,3.9692649841308594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,3.1643028259277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,2.643199920654297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,3.928192138671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,4.778003692626953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,3.6806716918945312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,3.9320068359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,3.85430908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,3.4858016967773438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,3.5018386840820312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,2.9574127197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,3.5909767150878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,3.683258056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,2.5510215759277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,2.7906494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,2.9631080627441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,2.8384017944335938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,2.9515037536621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,2.800029754638672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,2.3918228149414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,3.126331329345703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,3.2848548889160156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,2.5564842224121094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,2.733245849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,2.969776153564453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,3.0323257446289062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,2.8725433349609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,3.128551483154297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,3.3296966552734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,4.363689422607422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,3.3956871032714844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,3.7465286254882812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,4.815090179443359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,4.050178527832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,4.798988342285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,4.2950592041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,2.9172439575195312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,4.3701324462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),3.0474319458007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,3.3204994201660156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,3.867481231689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,3.953144073486328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,3.3958663940429688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,3.0218353271484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,3.3659019470214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,2.815052032470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,3.106525421142578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,4.746803283691406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,4.739643096923828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,5.845157623291016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,5.322231292724609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,4.859958648681641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),3.186450958251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,3.3513107299804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,3.7077102661132812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,3.084850311279297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,2.6179122924804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,3.3055763244628906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,3.8723602294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,3.1285438537597656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,2.236370086669922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,4.170452117919922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,2.444103240966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,2.706073760986328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,3.322834014892578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,3.476543426513672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,3.3376121520996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,3.8072357177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,3.6491317749023438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,2.9534835815429688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,2.511432647705078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,3.5681724548339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,2.816925048828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,2.851032257080078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,3.1358985900878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,2.95111083984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,2.8321495056152344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,3.0131149291992188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,2.9242324829101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,3.2335357666015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,2.9180450439453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,2.9707717895507812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,2.6689834594726562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,2.950115203857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,2.987346649169922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,4.119739532470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,4.226036071777344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,4.252056121826172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,3.7637863159179688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,3.259593963623047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,2.8510208129882812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,2.8248634338378906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,3.367412567138672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,3.118396759033203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,4.1770477294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,2.9357986450195312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,3.7624168395996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,4.504951477050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,4.494438171386719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,4.1934661865234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,3.8746910095214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,3.538360595703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,4.146976470947266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,4.018177032470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,3.594745635986328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,4.423866271972656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,3.6378822326660156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,3.2940940856933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,2.843738555908203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,3.782024383544922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,3.2771072387695312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,3.0293960571289062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,3.742504119873047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,3.9104766845703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,4.185352325439453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,3.6599349975585938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,4.033710479736328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,4.926158905029297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,4.080162048339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,4.114097595214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,3.699066162109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,4.3406219482421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,5.0521240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,3.6541976928710938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,3.1733016967773438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,3.4516067504882812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,3.2875823974609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,4.303668975830078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,3.904693603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,4.564983367919922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,4.804676055908203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,4.087760925292969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,4.512180328369141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,3.7558517456054688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,3.8151283264160156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,3.8256797790527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,4.096900939941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,3.65386962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,4.170799255371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,3.496387481689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,4.450122833251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,3.1769065856933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,3.5910415649414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
