region,DD_sem_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-6.221092224121094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,-5.841381072998047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,-6.322559356689453,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,-6.171836853027344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,-6.3507080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,-6.188880920410156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,-7.181232452392578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,-6.726787567138672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,-6.127300262451172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,-6.777439117431641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,-7.2320404052734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,-6.167308807373047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,-6.911918640136719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,-5.644878387451172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,-5.8766021728515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,-6.974308013916016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,-7.185848236083984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,-6.032844543457031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,-6.983184814453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,-6.0611114501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,-6.5942230224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,-6.8919830322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,-6.2144927978515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,-5.959201812744141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,-5.990821838378906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,-5.33612060546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,-4.932537078857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,-5.640048980712891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,-5.009746551513672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,-6.757774353027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,-5.7874298095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,-6.3813934326171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,-6.4049224853515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,-5.781349182128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,-5.849185943603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,-5.638744354248047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,-6.595996856689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),-5.915515899658203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,-6.361732482910156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,-6.087791442871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,-6.603828430175781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,-6.422557830810547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,-5.858894348144531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,-6.0391693115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,-6.498191833496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),-6.422882080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,-6.320590972900391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,-6.371257781982422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,-5.966499328613281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,-6.005466461181641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,-6.191425323486328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,-7.9877777099609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),-6.904273986816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,-5.582462310791016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,-7.094871520996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,-6.961048126220703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,-7.818138122558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,-7.137538909912109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,-6.221015930175781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,-7.071342468261719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,-6.010284423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,-7.620838165283203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,-6.596851348876953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,-6.086830139160156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,-6.355625152587891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,-6.7965240478515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,-7.572978973388672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,-6.1082305908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,-7.141384124755859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,-4.896144866943359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,-5.448081970214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,-5.372894287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,-4.812339782714844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,-4.1956634521484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,-5.831014633178711,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,-5.442493438720703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,-4.804698944091797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,-4.444271087646484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,-4.530826568603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,-4.800048828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,-4.949153900146484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,-4.327266693115234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,-4.863094329833984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,-5.082588195800781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,-4.446773529052734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,-5.510021209716797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,-4.874431610107422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,-4.667320251464844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,-4.4703826904296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,-4.589214324951172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,-4.436130523681641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,-4.6885986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,-4.538928985595703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,-4.447166442871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,-4.442558288574219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,-5.4104156494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,-5.679229736328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,-5.539024353027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,-5.074268341064453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,-5.608299255371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,-5.63238525390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,-5.944240570068359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,-5.457012176513672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,-5.4892120361328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,-5.644805908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,-5.588260650634766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,-5.407619476318359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,-5.5377197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,-5.360088348388672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,-5.079593658447266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,-5.6893157958984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,-5.6648712158203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,-5.544147491455078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,-5.144290924072266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,-6.195262908935547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,-5.280757904052734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,-4.413311004638672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,-4.76922607421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,-5.224132537841797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,-4.618289947509766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,-5.626686096191406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,-5.723400115966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,-5.0586395263671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,-5.725563049316406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,-6.093658447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,-4.602020263671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,-4.502269744873047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,-4.682525634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,-5.9423065185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,-4.2268218994140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,-4.903049468994141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,-4.759349822998047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,-4.365993499755859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,-5.1615753173828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,-4.046287536621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,-4.455883026123047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,-4.646766662597656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,-4.556060791015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,-4.95208740234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,-4.581382751464844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,-4.816169738769531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,-4.933658599853516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,-5.383392333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,-5.672618865966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,-5.258308410644531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,-5.070976257324219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,-4.309852600097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,-5.643281936645508,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,-5.448696136474609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,-4.3799285888671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),-4.978710174560547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,-4.798187255859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,-4.27386474609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,-4.7006988525390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,-4.358699798583984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,-4.0986785888671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,-4.089397430419922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,-4.223957061767578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,-4.535434722900391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,-5.237998962402344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,-4.791595458984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,-4.382331848144531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,-4.335552215576172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,-5.043487548828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),-4.678951263427734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,-4.748016357421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,-4.967823028564453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,-5.107170104980469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,-6.0226898193359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,-5.019977569580078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,-4.625030517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,-5.015346527099609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,-4.600536346435547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,-4.726955413818359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,-4.642803192138672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,-4.769218444824219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,-4.867153167724609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,-4.980567932128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,-4.857643127441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,-5.199871063232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,-5.028240203857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,-5.246738433837891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,-4.926120758056641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,-4.528602600097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,-4.775852203369141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,-3.793243408203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,-5.125083923339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,-5.242012023925781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,-4.883983612060547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,-4.527984619140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,-5.683887481689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,-5.046558380126953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,-4.925834655761719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,-5.070446014404297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,-4.536922454833984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,-4.4467010498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,-4.630466461181641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,-4.473667144775391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,-4.993099212646484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,-4.8761444091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,-4.619331359863281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,-4.495639801025391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,-5.5475006103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,-4.111412048339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,-4.423030853271484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,-4.8091583251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,-4.430057525634766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,-4.623088836669922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,-4.308147430419922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,-5.113094329833984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,-4.592388153076172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,-4.710548400878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,-4.782176971435547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-4.658496856689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-4.8377227783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-4.811550140380859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-6.112274169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-4.853771209716797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-5.758918762207031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-4.503185272216797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-4.533153533935547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-4.275123596191406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-5.329475402832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-4.5031280517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-6.4546966552734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-5.880760192871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-6.189136505126953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-5.167335510253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-6.045429229736328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-5.173236846923828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-5.363109588623047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-4.957679748535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-5.877220153808594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-5.679668426513672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-5.305774688720703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-5.128215789794922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-4.904293060302734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-4.6856231689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-4.5343475341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-5.306970596313477,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-5.346260070800781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-5.54852294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-5.176239013671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-5.026390075683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-5.129186630249023,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-5.937431335449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-5.5534210205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-5.448150634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-5.6413116455078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-5.305597305297852,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-5.534854888916016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-4.787593841552734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,-5.503725051879883,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,-5.597423553466797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,-5.387931823730469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,-6.388965606689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,-4.511131286621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,-4.531970977783203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,-5.232585906982422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,-6.1856842041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,-4.721199035644531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,-5.245639801025391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,-4.6514129638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,-5.033363342285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,-5.569782257080078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09363_Weiden i.d. OPf.,-5.2024383544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09371_Amberg-Sulzbach,-4.540046691894531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09372_Cham,-4.9257965087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09373_Neumarkt i.d. OPf.,-4.763965606689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09374_Neustadt a.d. Waldnaab,-4.667766571044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09375_Regensburg,-4.722293853759766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09376_Schwandorf,-4.814289093017578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09377_Tirschenreuth,-4.797908782958984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09461_Bamberg,-4.759624481201172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09462_Bayreuth,-5.046443939208984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09463_Coburg,-4.875087738037109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09464_Hof,-5.684635162353516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09471_Bamberg,-4.511173248291016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09472_Bayreuth,-4.816732406616211,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09473_Coburg,-4.812629699707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09474_Forchheim,-4.745479583740234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09475_Hof,-5.004280090332031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09476_Kronach,-5.341569900512695,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09477_Kulmbach,-5.027477264404297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09478_Lichtenfels,-4.6081085205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09479_Wunsiedel i. Fichtelgebirge,-5.175710678100586,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09561_Ansbach,-4.612709045410156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
