region,DD_sem_3C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09565_09576_09564_Region_um_Schwabach,-1.8699057,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-1.7234809,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09661_09671_09676_Region_um_Aschaffenburg,-1.4184929,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09662_09678_Region_um_Schweinfurt,-1.6342974,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09663_09679_Region_um_Würzburg,-1.8960017,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_09772_09771_Region_um_Augsburg,-2.199454,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_09777_Region_um_Kaufbeuren,-1.8062347,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_09780_Region_um_Kempten_(Allgäu),-1.6071029,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_09778_08436_Region_um_Memmingen,-1.6768628,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.5657443,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-1.0976058,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.4745432,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_12071_Region_um_Cottbus,-1.6268657,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_12067_12064_Region_um_Frankfurt_(Oder),-1.3191311,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.4389964,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_13072_Region_um_Rostock,-0.9372438,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_13076_13074_Region_um_Schwerin,-0.78416985,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_14524_14521_14522_Region_um_Chemnitz,-1.9007769,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_14627_14625_14628_Region_um_Dresden,-1.8899766,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_14729_14730_Region_um_Leipzig,-2.134967,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_15091_15082_Region_um_Dessau-Rolau,-1.9356157,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_15088_Region_um_Halle_(Saale),-2.4246957,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_15083_15089_15086_Region_um_Magdeburg,-1.9602925,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-2.15578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,-2.354214,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,-2.4198549,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,-1.3177949,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,-2.4406943,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,-1.5342224,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,-1.2891289,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,-1.449249,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,-1.2798791,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,-1.3890973,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,-1.4966016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,-1.2992942,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,-1.6448046,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,-1.4363873,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,-1.4077952,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,-1.3897125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,-1.4068649,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,-1.3041282,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,-1.3896884,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,-1.2724588,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,-1.2775322,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,-1.0049205,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,-1.0850781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,-0.982799,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,-1.0628785,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,-1.1005286,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,-0.72877896,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,-1.0084761,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,-1.0511659,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,-1.0403426,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,-1.0672235,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,-0.9977902,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,-1.0490633,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,-0.86947244,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,-1.0508338,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,-0.8234277,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,-1.3351288,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),-1.0865988,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,-0.8226942,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,-1.0908259,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,-1.3200499,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,-1.1115508,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,-1.1337206,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,-1.2151409,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,-1.1361573,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),-1.165252,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,-1.0624301,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,-1.274013,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,-1.132132,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,-1.1555448,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,-1.02884,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,-1.3902224,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),-1.218236,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,-0.8562039,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,-1.4406818,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,-1.1818882,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,-1.3378984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,-1.1133643,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,-1.0633941,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,-1.2930464,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,-1.051866,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,-1.228663,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,-1.0402879,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,-0.9229422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,-0.95278764,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,-1.2042451,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,-1.2765701,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,-1.0317472,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,-1.3351318,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,-0.9825192,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,-1.020442,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,-0.88746226,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,-0.9893545,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,-0.77631754,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,-0.9973057,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,-1.042034,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,-0.6970319,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,-0.87009054,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,-0.71770966,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,-0.94558126,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,-0.9284574,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,-0.8835094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,-0.91178054,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,-1.0005116,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,-0.8978056,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,-1.0444558,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,-1.0097973,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,-0.5877335,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,-0.75967693,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,-0.8542986,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,-0.65446985,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,-0.7965175,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,-0.8219052,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,-0.9307562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,-0.9391385,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,-0.9704399,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,-0.9146769,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,-0.8686758,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,-0.9406547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,-0.8478928,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,-0.88607174,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,-0.9733885,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,-0.8442465,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,-0.8667,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,-0.892166,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,-0.86176234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,-0.9853337,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,-0.84268063,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,-0.9671507,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,-0.8338382,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,-0.79675084,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,-0.7933306,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,-0.69997007,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,-0.8041757,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,-0.86581445,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,-0.70389897,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,-0.5509433,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,-0.6222159,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,-0.6925628,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,-0.59280753,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,-0.75713503,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,-0.79657245,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,-1.1840078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,-1.2708695,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,-1.2769732,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,-1.1907973,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,-1.1385653,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,-1.0715947,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,-1.4293026,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,-0.8318551,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,-1.088237,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,-1.2134402,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,-0.8004742,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,-1.1851699,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,-0.87421185,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,-1.2062159,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,-1.1212941,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,-0.8029756,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,-0.9479168,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,-0.95716166,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,-0.9175548,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,-1.0373993,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,-0.9134082,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,-0.95215607,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,-1.0633368,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,-1.0337375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,-0.8757933,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,-0.99202925,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,-1.0805013,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,-0.62844235,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),-0.8574683,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,-0.8246508,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,-0.6347568,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,-0.7207477,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,-0.77208894,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,-0.8021242,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,-0.55881387,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,-0.8385408,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,-0.7622571,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,-0.8626508,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,-0.70743966,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,-0.7641937,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,-0.6118549,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,-0.792675,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),-1.2601693,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,-0.8207631,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,-0.8629201,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,-1.2856013,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,-1.2374794,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,-0.93884885,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,-0.7784399,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,-1.2545115,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,-1.2402612,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,-0.8368523,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,-1.0710868,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,-0.805804,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,-0.7533772,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,-1.1573342,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,-0.8324478,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,-0.835461,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,-0.8634677,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,-1.2688227,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,-1.0830475,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,-0.7767012,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,-0.9033312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,-0.80168116,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,-0.84836435,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,-0.8446329,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,-1.0326262,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,-0.88350797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,-1.1606477,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,-1.0635417,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,-1.0225072,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,-0.89161676,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,-0.96627605,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,-1.0512732,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,-0.91590226,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,-0.57182485,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,-0.90696734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,-0.8901025,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,-0.5998882,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,-1.2055563,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,-1.3709676,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,-0.9731524,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,-1.1003121,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,-0.5395196,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,-0.43458024,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,-0.6164148,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,-0.42245322,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,-0.67976075,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,-0.5971018,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,-0.58803684,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,-0.7114096,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-0.6564794,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-0.71655095,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-0.98037946,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-1.3563632,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-0.5756898,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-0.9396777,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-0.7441986,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-0.84923345,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-0.6471006,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-1.4310166,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-1.1798377,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-1.1776677,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-1.3489949,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-0.99739736,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-1.0330119,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-1.6067457,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-1.1927105,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-1.0708889,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-1.1693923,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-1.2382334,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-0.99331427,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-1.2667587,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-1.0719079,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-1.4086796,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-1.2484907,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-1.373689,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-1.2069019,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-1.3213425,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-0.9620003,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-0.8020897,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-1.1472594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-1.0308807,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-1.4059885,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-1.4371613,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-1.0413724,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-1.1406199,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-1.020077,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-1.0663229,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-1.4092964,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,-1.4409891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,-1.6011602,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,-1.4421705,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,-1.5145546,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,-1.480302,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,-1.3545696,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,-1.4244754,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,-1.2849177,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,-1.2451088,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,-1.4667147,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,-1.4216242,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,-1.2147249,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,-1.550144,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09363_Weiden i.d. OPf.,-1.4247869,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09371_Amberg-Sulzbach,-1.1582408,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09372_Cham,-1.1862862,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09373_Neumarkt i.d. OPf.,-1.102363,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09374_Neustadt a.d. Waldnaab,-1.1955843,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09375_Regensburg,-1.4226611,DD,sem,days_with_precipitation_amount_below_threshold,days,4
