region,DD_sem_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09565_09576_09564_Region_um_Schwabach,-0.2751750946044922,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-0.2763843536376953,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09661_09671_09676_Region_um_Aschaffenburg,0.20534133911132812,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09662_09678_Region_um_Schweinfurt,-0.11298179626464844,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09663_09679_Region_um_Würzburg,-0.6455802917480469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_09772_09771_Region_um_Augsburg,-1.1149215698242188,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_09777_Region_um_Kaufbeuren,-0.6538143157958984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_09780_Region_um_Kempten_(Allgäu),-0.17604637145996094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_09778_08436_Region_um_Memmingen,-0.2786712646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.025146484375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.0690765380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.2001056671142578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_12071_Region_um_Cottbus,-0.8462028503417969,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.9556732177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.1754474639892578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_13072_Region_um_Rostock,-0.3464984893798828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_13076_13074_Region_um_Schwerin,-0.06679725646972656,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_14524_14521_14522_Region_um_Chemnitz,-1.2690353393554688,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_14627_14625_14628_Region_um_Dresden,-1.4535789489746094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_14729_14730_Region_um_Leipzig,-1.7765636444091797,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_15091_15082_Region_um_Dessau-Rolau,-1.382345199584961,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_15088_Region_um_Halle_(Saale),-2.1198463439941406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_15083_15089_15086_Region_um_Magdeburg,-1.0664081573486328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.1649093627929688,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,-1.752370834350586,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,-1.9069881439208984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,0.11356544494628906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,-2.118572235107422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,-0.18084716796875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,-1.6246280670166016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,-1.8344745635986328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,-1.3745651245117188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,-1.9107131958007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,-2.0967540740966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,-1.7235889434814453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,-2.2651729583740234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,-1.656412124633789,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,-1.725006103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,-2.072275161743164,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,-1.7824344635009766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,-1.5294628143310547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,-1.6918506622314453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,-1.6408138275146484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,-1.6053466796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,-1.2587165832519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,-1.5299243927001953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,-1.1717910766601562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,-1.2232437133789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,-1.6410846710205078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,-1.073460578918457,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,-1.2253704071044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,-1.5594024658203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,-1.2189044952392578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,-1.406625747680664,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,-1.1120529174804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,-1.128753662109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,-1.3399486541748047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,-1.4943122863769531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,-1.1795692443847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,-1.3934803009033203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),-1.2066001892089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,-0.9044914245605469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,-1.3117198944091797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,-1.3592967987060547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,-1.4974384307861328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,-1.483072280883789,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,-1.3832206726074219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,-1.4584674835205078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),-1.2069072723388672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,-1.2164649963378906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,-1.5375442504882812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,-1.3880386352539062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,-1.0942554473876953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,-1.1924571990966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,-2.144075393676758,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),-1.0771160125732422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,-0.9738063812255859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,-1.8351383209228516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,-1.1189556121826172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,-1.8613719940185547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,-1.3592910766601562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,-1.2277812957763672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,-1.443511962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,-1.3661823272705078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,-1.4204635620117188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,-1.2248249053955078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,-0.9698696136474609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,-1.1008625030517578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,-1.2912940979003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,-1.657388687133789,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,-1.0749683380126953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,-1.3750228881835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,-0.7746067047119141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,-0.7920589447021484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,-0.9556884765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,-1.0048274993896484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,-0.9847087860107422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,-0.9838466644287109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,-0.845458984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,-0.8099517822265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,-0.6222763061523438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,-0.47972679138183594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,-1.0159568786621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,-0.668487548828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,-0.6786575317382812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,-1.1059894561767578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,-0.8755359649658203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,-0.5862331390380859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,-0.8692913055419922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,-0.7977352142333984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,-0.8627033233642578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,-0.8328571319580078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,-0.5516395568847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,-0.6366939544677734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,-1.0424213409423828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,-0.69757080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,-0.7547874450683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,-0.8137493133544922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,-0.9211864471435547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,-0.8069801330566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,-0.8477611541748047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,-0.9345645904541016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,-0.7054576873779297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,-0.7224483489990234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,-1.077951431274414,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,-0.8594932556152344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,-0.8056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,-0.83026123046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,-0.8270950317382812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,-1.319223403930664,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,-0.97509765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,-1.2440299987792969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,-1.025289535522461,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,-1.0885086059570312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,-0.6668128967285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,-0.49623966217041016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,-0.9945659637451172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,-1.1392860412597656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,-0.5379505157470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,-0.8069553375244141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,-0.5191946029663086,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,-1.0158462524414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,-1.140233039855957,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,-1.0055923461914062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,-0.6456851959228516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,-2.281747817993164,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,-1.873382568359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,-1.8301029205322266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,-1.5379142761230469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,-1.8884429931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,-1.6927547454833984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,-2.496295928955078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,-1.2476921081542969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,-1.1051597595214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,-1.9348640441894531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,-0.868408203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,-1.8262348175048828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,-1.0512676239013672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,-1.6328659057617188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,-1.4376792907714844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,-1.0293731689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,-1.0325660705566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,-1.3657360076904297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,-1.124359130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,-1.5513935089111328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,-0.952117919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,-1.3442325592041016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,-1.416128158569336,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,-1.562490463256836,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,-1.1614913940429688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,-1.4881610870361328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,-1.2925300598144531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,-0.5986118316650391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),-0.9897899627685547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,-1.5302581787109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,-1.1419963836669922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,-1.0936222076416016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,-1.1495552062988281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,-0.9974308013916016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,-0.9201030731201172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,-1.0178260803222656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,-0.7333431243896484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,-1.2168235778808594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,-0.9444427490234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,-1.0559253692626953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,-0.8390998840332031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,-1.0320854187011719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),-1.9730453491210938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,-1.2862396240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,-1.6675128936767578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,-2.162324905395508,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,-1.6939659118652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,-1.4069480895996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,-1.2750053405761719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,-2.1187686920166016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,-2.108644485473633,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,-1.2948493957519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,-1.5990924835205078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,-1.1612777709960938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,-1.566366195678711,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,-2.2992324829101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,-1.3121089935302734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,-1.3360671997070312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,-1.4924240112304688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,-1.9720802307128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,-1.5596275329589844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,-1.1627864837646484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,-1.1816635131835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,-1.2096710205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,-1.3675155639648438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,-1.310150146484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,-1.5231285095214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,-1.3205223083496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,-1.3066749572753906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,-1.1154766082763672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,-1.0063514709472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,-1.0786361694335938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,-1.2909660339355469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,-1.1308956146240234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,-1.0011940002441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,-0.5831737518310547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,-2.2545814514160156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,-2.001890182495117,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,-0.6633415222167969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,-2.0456905364990234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,-2.079740524291992,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,-0.8449897766113281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,-1.6165218353271484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,-0.8084068298339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,-0.6967315673828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,-0.9702701568603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,-0.6602802276611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,-0.8750057220458984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,-0.4468231201171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,-1.031290054321289,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,-0.9257411956787109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-0.7285614013671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-0.5371551513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-1.183868408203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-2.118837356567383,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-0.5754966735839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-1.1976089477539062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-1.6159610748291016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-1.3976154327392578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-1.2432441711425781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-1.3585872650146484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-1.4415416717529297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-1.8471736907958984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-2.1168994903564453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-1.6188945770263672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-1.5896949768066406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-2.2516326904296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-1.2440319061279297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-1.0808773040771484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-1.7472362518310547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-0.854853630065918,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-0.7678585052490234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-1.2984333038330078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-1.0768051147460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-1.7668437957763672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-1.2385940551757812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-1.5185871124267578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-0.9569149017333984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-1.2186470031738281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-1.1817073822021484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-0.4317741394042969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-1.5255165100097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-0.9260158538818359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-1.7530250549316406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-1.6281394958496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-0.8903102874755859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-1.0712852478027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-0.7517147064208984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-0.8301868438720703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-1.6236534118652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,-1.8162345886230469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,-1.923715591430664,DD,sem,days_with_precipitation_amount_below_threshold,days,4
