region,DD_sem_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-1.4472007751464844,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09565_09576_09564_Region_um_Schwabach,-1.3641548156738281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-1.38031005859375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09661_09671_09676_Region_um_Aschaffenburg,-1.1330642700195312,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09662_09678_Region_um_Schweinfurt,-1.3135108947753906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09663_09679_Region_um_Würzburg,-1.67047119140625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_09772_09771_Region_um_Augsburg,-2.2197227478027344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_09777_Region_um_Kaufbeuren,-1.5305671691894531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_09780_Region_um_Kempten_(Allgäu),-1.5929298400878906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_09778_08436_Region_um_Memmingen,-1.3875923156738281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.5612869262695312,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-1.1487541198730469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.26031494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_12071_Region_um_Cottbus,-0.9851417541503906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.8625259399414062,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.1208000183105469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_13072_Region_um_Rostock,-1.0609474182128906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_13076_13074_Region_um_Schwerin,-0.8135185241699219,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_14524_14521_14522_Region_um_Chemnitz,-1.5267753601074219,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_14627_14625_14628_Region_um_Dresden,-1.2586326599121094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_14729_14730_Region_um_Leipzig,-1.5199775695800781,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_15091_15082_Region_um_Dessau-Rolau,-1.1963424682617188,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_15088_Region_um_Halle_(Saale),-1.9093055725097656,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_15083_15089_15086_Region_um_Magdeburg,-1.559661865234375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.5191459655761719,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,-1.9072227478027344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,-1.84417724609375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,-0.7612266540527344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,-1.83148193359375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,-1.5643310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,-0.33965301513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,-0.8587150573730469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,-0.8286628723144531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,-0.8915824890136719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,-0.9025650024414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,-0.7961463928222656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,-0.7549705505371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,-0.7871322631835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,-0.9722213745117188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,-0.7392692565917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,-0.7872428894042969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,-0.7364120483398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,-1.0156440734863281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,-0.6550674438476562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,-0.7464828491210938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,-0.9872474670410156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,-1.4402008056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,-1.1268959045410156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,-0.954010009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,-1.3862266540527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,-1.0600852966308594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,-1.2113571166992188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,-1.3563728332519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,-1.3254280090332031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,-1.2910003662109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,-1.0509986877441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,-0.8598556518554688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,-0.8817214965820312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,-1.3621101379394531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,-0.8566017150878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,-1.0558128356933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),-1.04345703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,-0.9587554931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,-0.6934089660644531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,-0.6716156005859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,-0.6445121765136719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,-0.97052001953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,-0.8555183410644531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,-0.5172920227050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),-0.523162841796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,-0.7444877624511719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,-0.717254638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,-0.9217529296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,-0.6893386840820312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,-0.6792678833007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,-0.8654060363769531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),-0.410888671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,-0.6014556884765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,-0.6912345886230469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,-0.5784111022949219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,-0.8127059936523438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,-0.6910667419433594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,-0.6459846496582031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,-0.7097549438476562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,-0.7389259338378906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,-0.8068809509277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,-0.7167778015136719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,-0.8746299743652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,-0.9470443725585938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,-0.5748481750488281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,-0.6883430480957031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,-0.6197395324707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,-0.8265037536621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,-0.6719818115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,-0.9030418395996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,-0.7858428955078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,-0.8111457824707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,-0.9806327819824219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,-0.5816650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,-0.9146461486816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,-0.4279365539550781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,-0.6564674377441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,-0.6679039001464844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,-0.8470001220703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,-0.7064476013183594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,-0.9130096435546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,-0.88775634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,-0.8956184387207031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,-0.8042678833007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,-0.7954864501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,-0.7621726989746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,-0.7452888488769531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,-1.0203514099121094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,-0.8118858337402344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,-1.1677703857421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,-0.7668113708496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,-0.5721969604492188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,-0.6878738403320312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,-0.7098236083984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,-1.1201820373535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,-0.9817619323730469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,-0.7001190185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,-0.9226646423339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,-0.6837882995605469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,-0.91033935546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,-0.8596115112304688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,-0.5370330810546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,-0.7464218139648438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,-0.4575958251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,-0.8960914611816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,-0.9403648376464844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,-0.7688865661621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,-0.9068489074707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,-0.6921958923339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,-0.7376747131347656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,-0.8813400268554688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,-0.5860977172851562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,-0.7324867248535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,-0.8235206604003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,-0.5318107604980469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,-0.6060562133789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,-0.619110107421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,-0.5498428344726562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,-0.6909141540527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,-0.9157943725585938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,-0.8320884704589844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,-1.1983718872070312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,-1.2961616516113281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,-1.0343551635742188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,-1.55731201171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,-0.8663673400878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,-0.9153289794921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,-1.3241767883300781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,-1.1414756774902344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,-1.1329689025878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,-1.1844520568847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,-0.9057846069335938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,-1.11395263671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,-1.0496101379394531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,-0.9832954406738281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,-1.1300392150878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,-0.8482894897460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,-0.9969978332519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,-1.2030525207519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,-1.1607246398925781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,-1.0826683044433594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,-1.1851730346679688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,-1.1830978393554688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,-1.3155441284179688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,-1.2096748352050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,-1.1945571899414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,-1.1588516235351562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,-1.2606468200683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,-1.0929183959960938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),-0.5746269226074219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,-1.2058334350585938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,-1.0373802185058594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,-0.8318099975585938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,-1.0288887023925781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,-0.6462135314941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,-1.2089500427246094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,-0.8111801147460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,-0.9336776733398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,-1.0632171630859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,-0.864532470703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,-0.53912353515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,-0.8552093505859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,-0.7166519165039062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),-1.24981689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,-1.1688346862792969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,-1.1510658264160156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,-1.3716926574707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,-1.2896003723144531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,-1.3219070434570312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,-0.9017219543457031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,-1.5007095336914062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,-1.2426643371582031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,-0.9488449096679688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,-1.3811798095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,-0.9577140808105469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,-1.1103591918945312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,-1.1661529541015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,-1.0768203735351562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,-1.1275291442871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,-1.1476821899414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,-1.4191665649414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,-1.3822441101074219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,-1.0385322570800781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,-1.310516357421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,-1.4893379211425781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,-1.3939170837402344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,-1.2425193786621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,-1.3107719421386719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,-1.0896835327148438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,-1.0479812622070312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,-1.1201705932617188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,-0.7915191650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,-0.9698295593261719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,-0.7225875854492188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,-1.5928268432617188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,-1.2357940673828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,-0.771514892578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,-1.065826416015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,-1.0698814392089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,-0.8556327819824219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,-0.9951133728027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,-1.2678871154785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,-1.19049072265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,-1.029754638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,-1.0115203857421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,-1.1607627868652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,-1.2152519226074219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,-1.3891639709472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,-1.2695083618164062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,-1.25482177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,-1.0631942749023438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,-1.2324867248535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-1.4206314086914062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-1.4034347534179688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-1.5699844360351562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-1.7385711669921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-1.2050361633300781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-1.2568588256835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-1.3976707458496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-1.4654350280761719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-1.3299369812011719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-1.5299758911132812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-1.5058975219726562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-1.5998001098632812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-1.6919670104980469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-1.6823997497558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-1.4289016723632812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-1.7092247009277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-1.7485275268554688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-1.4773635864257812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-1.642730712890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-1.5614166259765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-1.645355224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-1.75555419921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-1.7198753356933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-1.4802589416503906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-1.7883262634277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-1.7723960876464844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-1.7997856140136719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-1.785797119140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-1.9428596496582031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-1.5452232360839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-1.4980812072753906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-1.6720657348632812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-1.5748252868652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-1.7442817687988281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-1.6606101989746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-1.8740501403808594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-1.4311065673828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-1.9167861938476562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-1.3820152282714844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
