region,DD_sem_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.5402030944824219,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.9404563903808594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.5931015014648438,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_12071_Region_um_Cottbus,-1.9494209289550781,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_12067_12064_Region_um_Frankfurt_(Oder),-1.9447364807128906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.7281150817871094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_13072_Region_um_Rostock,-0.9369659423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_13076_13074_Region_um_Schwerin,-0.6899833679199219,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_14524_14521_14522_Region_um_Chemnitz,-2.0144424438476562,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_14627_14625_14628_Region_um_Dresden,-1.9694061279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_14729_14730_Region_um_Leipzig,-2.4386940002441406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_15091_15082_Region_um_Dessau-Rolau,-2.3990020751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_15088_Region_um_Halle_(Saale),-2.421875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_15083_15089_15086_Region_um_Magdeburg,-2.4469261169433594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-2.1301116943359375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,-2.7523460388183594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,-2.5575294494628906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,-1.6320724487304688,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,-2.4755096435546875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,-1.9388580322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,-1.0366630554199219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,-1.5402565002441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,-1.0923919677734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,-1.0642890930175781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,-1.5179939270019531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,-1.0867385864257812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,-1.6805458068847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,-1.5024261474609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,-1.4877090454101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,-1.1117935180664062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,-1.2628517150878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,-1.0474586486816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,-1.1328086853027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,-0.9190788269042969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,-0.7685432434082031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,-0.7420883178710938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,-0.9727249145507812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,-0.4958152770996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,-0.51568603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,-0.6903915405273438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,-0.6173934936523438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,-0.8647384643554688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,-0.8031005859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,-0.768646240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,-1.012237548828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,-0.7222747802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,-0.9238700866699219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,-0.7849197387695312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,-1.0524253845214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,-0.57891845703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,-0.8148651123046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),-0.9417915344238281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,-0.6292991638183594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,-0.7987747192382812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,-0.888641357421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,-0.7712440490722656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,-0.6353340148925781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,-0.7467613220214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,-0.7968978881835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),-0.8914718627929688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,-0.5078315734863281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,-0.8415412902832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,-0.6704635620117188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,-0.8601531982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,-1.1654930114746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,-1.2665061950683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),-1.0364608764648438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,-0.7082405090332031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,-1.2507820129394531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,-0.7733840942382812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,-1.0204353332519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,-0.7110671997070312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,-0.5124359130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,-0.9779205322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,-0.7471466064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,-0.8874435424804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,-0.9116439819335938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,-0.5512504577636719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,-0.7971115112304688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,-0.6909141540527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,-1.0990638732910156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,-0.8168487548828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,-1.240264892578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,-0.6959457397460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,-0.7207756042480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,-0.7218017578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,-0.6607513427734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,-0.5146408081054688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,-0.6241226196289062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,-0.7536888122558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,-0.14334487915039062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,-0.5136375427246094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,-0.4219703674316406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,-0.8281211853027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,-0.44576263427734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,-0.5492820739746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,-0.4685630798339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,-0.8593521118164062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,-0.41022491455078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,-0.7406578063964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,-0.3503684997558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,-0.36690521240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,-0.5523414611816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,-0.48343658447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,-0.41811370849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,-0.5500679016113281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,-0.31209564208984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,-0.5154228210449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,-0.6231231689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,-0.9189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,-0.7528953552246094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,-0.6068305969238281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,-0.6237258911132812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,-0.5508193969726562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,-0.6416702270507812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,-0.5040130615234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,-0.4613494873046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,-0.7212257385253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,-0.7837905883789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,-0.6604080200195312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,-0.7608985900878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,-0.5823326110839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,-0.613067626953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,-0.6431617736816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,-0.7514686584472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,-0.6133346557617188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,-0.544769287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,-0.4390678405761719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,-0.6548957824707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,-0.4503288269042969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,-0.005130767822265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,-0.4414939880371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,-0.140045166015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,0.035198211669921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,-0.8255157470703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,-0.515533447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,-0.9031906127929688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,-1.0902557373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,-0.9470405578613281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,-1.0535049438476562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,-0.8859786987304688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,-0.623291015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,-1.4652290344238281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,-0.7456245422363281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,-0.6297683715820312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,-1.0644569396972656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,-0.4129066467285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,-0.9319839477539062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,-0.6782646179199219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,-0.9734992980957031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,-0.8547325134277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,-0.7299346923828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,-0.5803337097167969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,-0.7511787414550781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,-0.7100448608398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,-0.7064666748046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,-0.7905197143554688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,-0.5481910705566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,-0.6642227172851562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,-0.8227500915527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,-0.4441032409667969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,-0.399139404296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,-1.1263084411621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,-0.43164825439453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),-0.40375518798828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,-1.1868476867675781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,-0.7701072692871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,-0.6580963134765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,-0.8133544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,-0.3732261657714844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,-0.5185928344726562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,-0.71673583984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,-0.5204658508300781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,-0.821136474609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,-0.5406265258789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,-0.7848052978515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,-0.6339912414550781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,-0.6968765258789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),-1.2649803161621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,-0.7617759704589844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,-0.9395179748535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,-1.3674392700195312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,-1.0323524475097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,-1.0838775634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,-0.6374969482421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,-1.5026664733886719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,-0.9126663208007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,-0.9884719848632812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,-1.283660888671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,-1.0068550109863281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,-0.8879356384277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,-1.1378669738769531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,-0.8705368041992188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,-0.9299125671386719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,-0.7846336364746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,-1.3741645812988281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,-1.2262802124023438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,-0.6763153076171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,-0.7181167602539062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,-0.96307373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,-0.4921379089355469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,-0.2849540710449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,-0.8568534851074219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,-0.6126480102539062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,-0.771209716796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,-0.5531196594238281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,-0.8106002807617188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,-0.7377433776855469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,-0.5466766357421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,-1.2765388488769531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,-0.8215293884277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,-0.2246551513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,-0.4375724792480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,-0.4897575378417969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,-0.131317138671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,-1.1792449951171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,-1.3301734924316406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,-0.6948928833007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,-0.8643608093261719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,-0.6021957397460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,-0.31932830810546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,-0.4353446960449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,-0.23045730590820312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,0.2369384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,-0.170196533203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,-0.036197662353515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,0.270965576171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-0.6611518859863281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-0.5345115661621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-0.45867156982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-1.2887229919433594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-0.11303329467773438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-0.3161277770996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-0.3770027160644531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-1.0077552795410156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-0.6040687561035156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-1.2362403869628906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-0.9068641662597656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-1.1044120788574219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-1.2635726928710938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-0.5343055725097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-0.8818473815917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-1.7148361206054688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-1.2903175354003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-1.1942176818847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-1.2565803527832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-1.2015380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-1.1196479797363281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-1.3677520751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-1.3523101806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-1.4073867797851562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-1.3193283081054688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-1.5520668029785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-1.0972900390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-1.7574996948242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-0.9266319274902344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-1.0868759155273438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-1.4708595275878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-1.1281318664550781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-1.3393135070800781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-1.4935226440429688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-1.1527900695800781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-1.1199150085449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-1.1409111022949219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-0.9566650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-1.5461273193359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,-1.5405082702636719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,-1.8875732421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,-1.2965545654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,-1.4633865356445312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,-1.6858444213867188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,-1.6375961303710938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,-1.6890411376953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,-1.3334274291992188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,-1.5543212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,-1.635101318359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,-1.6232986450195312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,-1.3875160217285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,-1.7883453369140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
